,adt_male,adt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
47,0.31263864,0.42511114,"('stupid', 'smart')",5.019896,5.26204,2.6662674,2.8435757,0.1773083
48,0.31406462,0.2995162,"('unintelligent', 'intelligent')",0.61193836,0.576778,0.4630015,0.4381471,-0.0248544
49,-0.068677634,-0.005891146,"('unable', 'able')",-0.22378527,-0.13538015,-0.1462314,-0.0706356,0.0755958
50,-0.46415573,-0.55784607,"('clumsy', 'skillful')",-0.011453975,-0.036280077,-0.2378049,-0.2970631,-0.0592582
51,0.16994534,-0.00071777776,"('uneducated', 'educated')",0.7674928,0.6861112,0.4687191,0.3426967,-0.1260224
52,-0.9698324,-1.1088529,"('irrational', 'rational')",0.014223672,-0.05783543,-0.4778044,-0.5833442,-0.1055398
53,-1.2330344,-1.2237132,"('uncreative', 'creative')",0.38882002,0.43056238,-0.4221072,-0.3965754,0.0255318
54,-0.44991368,-0.54277027,"('incapable', 'capable')",0.7223293,0.7541949,0.1362078,0.1057123,-0.0304955
55,0.893015,0.9115518,"('incompetent', 'clever')",0.5374508,0.42812896,0.7152329,0.6698403,-0.0453926
56,1.407032,1.3456516,"('impractical', 'practical')",-0.5218774,-0.5658692,0.4425773,0.3898912,-0.0526861
57,-0.2226398,-0.2924534,"('unimaginative', 'imaginative')",-3.028244,-3.1288733,-1.6254419,-1.7106633,-0.0852214
58,0.1311174,0.08852835,"('undiscriminating', 'discriminating')",0.5050782,0.44763663,0.3180978,0.2680825,-0.0500153
59,-0.8261808,-0.8628952,"('foolish', 'wise')",-0.074655965,0.030681208,-0.4504184,-0.416107,0.0343114
60,2.0325174,2.16649,"('inefficient', 'efficient')",-0.25199062,-0.15363468,0.8902634,1.0064276,0.1161642
61,0.36070877,0.2652516,"('illogical', 'logical')",0.6509634,0.4431292,0.5058361,0.3541904,-0.1516457
62,1.5359235,1.670187,"('incompetent', 'brilliant')",0.50824624,0.66067326,1.0220848,1.1654301,0.1433453
63,0.1634269,0.18333957,"('unperceptive', 'insightful')",0.75448674,0.8822811,0.4589568,0.5328103,0.0738535
64,0.41288316,0.42145005,"('shy', 'confident')",-6.726668,-6.7853603,-3.1568923,-3.1819551,-0.0250628
65,0.797644,0.72957975,"('insecure', 'secure')",-0.4333437,-0.42217857,0.1821502,0.1537006,-0.0284496
66,-1.4994295,-1.5750502,"('inactive', 'active')",0.05292601,0.09352237,-0.7232517,-0.7407639,-0.0175122
67,0.9308099,0.81607306,"('doubtful', 'determined')",-0.52619344,-0.66568357,0.2023082,0.0751947,-0.1271135
68,-0.3102672,-0.35310948,"('dependent', 'independent')",-0.63902384,-0.5976249,-0.4746455,-0.4753672,-0.0007217
69,-0.4814027,-0.48045188,"('lazy', 'industrious')",-0.88009286,-0.837815,-0.6807477,-0.6591334,0.0216143
70,0.6275093,0.72571135,"('lethargic', 'energetic')",0.06846905,0.12589966,0.3479892,0.4258055,0.0778163
71,-1.126737,-1.1256111,"('diffident', 'self-confident')",0.12270042,0.19253044,-0.5020183,-0.4665403,0.035478
72,0.54008806,0.5503621,"('unambitious', 'ambitious')",-0.40305948,-0.39449313,0.0685143,0.0779345,0.0094202
73,0.5754797,0.55030173,"('helpless', 'self-reliant')",-3.2382827,-3.1493645,-1.3314015,-1.2995313,0.0318702
74,0.0749858,0.055310212,"('undedicated', 'dedicated')",-0.08633328,-0.23598158,-0.0056737,-0.0903357,-0.084662
75,-0.2603539,-0.2555134,"('meek', 'impulsive')",-0.6562917,-0.55334896,-0.4583228,-0.4044312,0.0538916
76,1.1014026,1.181391,"('anxious', 'daring')",-0.47337472,-0.46887955,0.314014,0.3562557,0.0422417
77,0.20826067,0.34868002,"('unmotivated', 'motivated')",-1.1510878,-0.97283596,-0.4714136,-0.312078,0.1593356
78,-0.87285113,-0.7701481,"('nonresilient', 'resilient')",-0.13369785,-0.040413328,-0.5032745,-0.4052807,0.0979938
79,-1.3207911,-1.432254,"('wavering', 'unwavering')",-0.5918215,-0.5471035,-0.9563063,-0.9896787,-0.0333724
80,1.0723604,1.0642238,"('dominated', 'dominating')",-0.6728934,-0.6335438,0.1997335,0.21534,0.0156065
81,1.6785618,1.5936009,"('submissive', 'aggressive')",-0.7234978,-0.6904165,0.477532,0.4515922,-0.0259398
82,-0.2817576,-0.31869638,"('poor', 'rich')",6.558236,6.6464386,3.1382394,3.163871,0.0256316
83,0.1830217,0.10756305,"('powerless', 'powerful')",-0.9987112,-1.0506803,-0.4078448,-0.4715586,-0.0637138
84,0.25711334,0.19331501,"('inferior', 'superior')",0.65798783,0.7219897,0.4575506,0.4576524,0.0001018
85,-1.2866591,-1.3449724,"('insignificant', 'prestigious')",0.1467233,0.06592043,-0.5699679,-0.6395259,-0.069558
86,-0.5971121,-0.7286053,"('uninfluential', 'influential')",0.11924665,-0.017843924,-0.2389327,-0.3732246,-0.1342919
87,0.55888957,0.46071598,"('unsuccessful', 'successful')",1.0994543,1.1452373,0.8291719,0.8029767,-0.0261952
88,-0.26243523,-0.4380442,"('low', 'eminent')",-0.06863184,-0.18988827,-0.1655335,-0.3139662,-0.1484327
