,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40399677,-0.67251605,"('unsociable', 'sociable')",1.2700328,1.030236,-0.37261957,-0.4962548,0.1644721,-0.0461783,-0.2106504
1,-1.9158367,-1.8886799,"('unfriendly', 'friendly')",-1.0128024,-1.2545148,1.6158843,1.5075794,-0.4375849,-0.5452051,-0.1076202
2,1.0400136,1.1215675,"('unlikable', 'likable')",1.2623876,1.3442837,0.69255596,0.83777255,0.998319,1.101208,0.102889
3,-0.090471014,-0.005579356,"('repellent', 'pleasant')",0.9625086,0.98461425,0.35229507,0.4141735,0.4081109,0.4644028,0.0562919
4,0.032230563,0.044773914,"('disliked', 'liked')",-0.2540248,-0.30797088,-5.9867806,-6.042408,-2.0695249,-2.1018683,-0.0323434
5,-0.47731677,-0.34295616,"('distant', 'outgoing')",-1.4473156,-1.3370081,-0.058111303,0.029409505,-0.6609145,-0.5501849,0.1107296
6,-0.7549788,-0.53481907,"('distant', 'open')",-2.2506707,-2.142953,0.6243613,0.691802,-0.7937628,-0.66199,0.1317728
7,0.03542818,-0.04073908,"('insensitive', 'sensitive')",0.82380563,0.79272455,0.5652755,0.5233848,0.4748364,0.4251235,-0.0497129
8,-1.3534472,-1.2151405,"('unaffectionate', 'affectionate')",-0.92916334,-0.96458495,0.54680663,0.5210231,-0.5786013,-0.5529008,0.0257005
9,-1.3066542,-1.2687247,"('unaffectionate', 'caring')",-0.24816272,-0.37678957,1.1315833,1.1363747,-0.1410779,-0.1697132,-0.0286353
10,-0.8628224,-1.045617,"('unsympathetic', 'sympathetic')",1.052769,0.8935628,-0.15612727,-0.2368412,0.0112731,-0.1296318,-0.1409049
11,0.120006956,0.050661735,"('unhelpful', 'helpful')",1.4289312,1.3595556,2.0101953,2.0815313,1.1863778,1.1639162,-0.0224616
