,willis_male,willis_female,tuple,towers_male,towers_female,watson_male,watson_female,pub_male,pub_female,ltd_male,ltd_female,co_male,co_female,average_male,average_female,female-male
0,0.26171803,-0.06331827,"('unsociable', 'sociable')",0.60216486,0.50933343,0.57051724,0.3149116,1.8337536,1.7224028,-0.37931082,-0.48735732,-0.2926626,-0.43677196,0.4326967,0.2598667,-0.17283
1,-0.55391735,-0.56166035,"('unfriendly', 'friendly')",-0.68926394,-0.646102,0.22577837,0.15752766,1.1792716,1.128149,0.82367325,0.7385925,2.2448027,2.134491,0.5383908,0.491833,-0.0465578
2,0.4430992,0.5961701,"('unlikable', 'likable')",0.5545236,0.714159,0.57489896,0.70508325,0.38685223,0.5181562,0.8607738,0.9548284,0.09593776,0.2108835,0.4860142,0.6165467,0.1305325
3,-0.054933887,-0.014741451,"('repellent', 'pleasant')",-0.83603364,-0.7412876,-0.13647869,-0.08547635,-0.88200337,-0.78753537,-0.23574674,-0.1767504,0.62228495,0.66253704,-0.2538186,-0.1905423,0.0632763
4,0.2491374,0.18868473,"('disliked', 'liked')",0.7276462,0.6823681,0.1399968,0.16249242,1.5129061,1.4495815,1.9630454,1.859853,-6.2794137,-6.349576,-0.2811137,-0.3344328,-0.0533191
5,-0.7125853,-0.5653611,"('distant', 'outgoing')",-0.50733733,-0.46407932,-0.2790068,-0.18080907,0.38891456,0.35327035,0.4326488,0.37381992,-0.2196458,-0.18925628,-0.149502,-0.1120692,0.0374328
6,-1.6153457,-1.3782883,"('distant', 'open')",-0.6929596,-0.60861456,-0.024440221,0.12472642,0.7723661,0.73782927,0.2793591,0.19953787,0.42804766,0.46521312,-0.1421621,-0.0765994,0.0655627
7,1.0890037,1.0429527,"('insensitive', 'sensitive')",-0.57924885,-0.44772142,0.60171515,0.5506904,0.086906284,0.19526175,-1.0424136,-0.92065746,-0.017248375,0.05577357,0.0231191,0.0793833,0.0562642
8,-0.5398175,-0.50641257,"('unaffectionate', 'affectionate')",-0.7226473,-0.741473,-0.17431049,-0.10951776,0.16225544,0.11252455,-0.1649887,-0.22192445,1.0342342,0.9961346,-0.0675457,-0.0784448,-0.0108991
9,0.339082,0.39934334,"('unaffectionate', 'caring')",-0.3474868,-0.30147254,0.6951096,0.7499323,0.5257603,0.55223167,-0.1135915,-0.11540009,1.3751413,1.4122546,0.4123358,0.4494816,0.0371458
10,0.77651215,0.6172325,"('unsympathetic', 'sympathetic')",-0.24790001,-0.20524648,0.32100737,0.2023755,-0.708102,-0.6257422,-1.4081872,-1.3055518,-0.91831803,-0.8211155,-0.3641646,-0.3563413,0.0078233
11,0.6896578,0.6673758,"('unhelpful', 'helpful')",-0.10724798,-0.05009308,0.80084085,0.75474197,-0.39251217,-0.24235329,-0.6567691,-0.4905556,1.2060452,1.3255398,0.2566691,0.3274426,0.0707735
12,1.3744438,1.4257058,"('unsupportive', 'supportive')",0.8139666,0.9856321,1.375427,1.4683632,0.9910936,1.1230263,0.13664167,0.20868611,-2.2847989,-2.1903796,0.4011289,0.5035056,0.1023767
13,0.4072231,0.17596677,"('impolite', 'polite')",0.23210065,0.12501109,1.0864961,0.9193256,0.45084575,0.460847,-0.7980404,-0.7638633,-0.8376156,-0.87447655,0.0901683,0.0071351,-0.0830332
14,1.5050029,1.2854795,"('antisocial', 'social')",0.8750871,0.8722315,0.13654065,0.03329333,0.8908449,0.8777354,0.47477996,0.4878019,-0.5513709,-0.5947816,0.5551474,0.4936266,-0.0615208
15,-0.41358474,-0.45012432,"('boring', 'funny')",0.014961302,-0.07874494,0.25528067,0.21831127,0.8739471,0.8228664,-0.35212275,-0.33332843,-0.23661053,-0.2592072,0.0236452,-0.0133712,-0.0370164
16,-0.61143434,-0.6538627,"('unpopular', 'popular')",-0.25931102,-0.26222098,-0.6658264,-0.6631719,0.3147072,0.2597985,0.6409441,0.5763118,1.1561273,1.1258035,0.0958678,0.0637764,-0.0320914
17,-0.47691533,-0.5417086,"('nasty', 'nice')",-0.70035315,-0.64405876,0.024147999,0.062407568,-0.3844814,-0.38274258,0.08951477,0.05229994,-0.4620861,-0.45140746,-0.3183622,-0.317535,0.0008272
