,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.396542,-0.4695868,"('unsociable', 'sociable')",0.055963676,-0.038132407,-0.79998875,-0.9495493,-0.380189,-0.4857562,-0.1055672
1,0.31187475,0.33659285,"('unfriendly', 'friendly')",0.083787896,0.123648375,2.2796993,2.1721325,0.8917873,0.8774579,-0.0143294
2,0.56935996,0.69947153,"('unlikable', 'likable')",0.451462,0.5406417,0.6054062,0.66360843,0.542076,0.6345739,0.0924979
3,-0.78506094,-0.75673556,"('repellent', 'pleasant')",-0.34586078,-0.22777656,0.30879185,0.33603615,-0.2740433,-0.2161586,0.0578847
4,-0.38819596,-0.50628966,"('disliked', 'liked')",-0.10023111,-0.14116119,-6.1392922,-6.179841,-2.2092398,-2.275764,-0.0665242
5,0.9188407,0.986496,"('distant', 'outgoing')",0.60003775,0.61504805,0.38778394,0.38431963,0.6355542,0.6619546,0.0264004
6,0.6582911,0.72274977,"('distant', 'open')",0.043358475,0.1011941,1.0163673,0.9918103,0.5726723,0.6052514,0.0325791
7,0.07656323,0.18636598,"('insensitive', 'sensitive')",0.6502012,0.8185428,0.87543315,0.8532433,0.5340659,0.6193841,0.0853182
8,0.054620232,0.07600522,"('unaffectionate', 'affectionate')",-0.44133815,-0.35563406,1.3720887,1.2990555,0.3284569,0.3398089,0.011352
9,1.1043893,1.1637318,"('unaffectionate', 'caring')",0.51998717,0.621974,1.7832896,1.792833,1.1358887,1.1928463,0.0569576
10,-0.8973185,-0.8691162,"('unsympathetic', 'sympathetic')",-0.35075256,-0.28110817,-0.78109336,-0.7719944,-0.6763881,-0.6407396,0.0356485
11,0.28216305,0.36362582,"('unhelpful', 'helpful')",-0.37165216,-0.33270878,1.7200288,1.8756241,0.5435132,0.6355137,0.0920005
12,1.4800761,1.6017927,"('unsupportive', 'supportive')",0.8989621,1.0366262,-1.6290877,-1.5734931,0.2499835,0.3549753,0.1049918
13,-0.20757635,-0.28974736,"('impolite', 'polite')",-0.6034163,-0.7337845,-0.7061562,-0.8185436,-0.5057163,-0.6140252,-0.1083089
14,0.14230931,0.10551276,"('antisocial', 'social')",0.09949124,0.087267764,-0.9689925,-0.9815169,-0.2423973,-0.2629121,-0.0205148
15,0.46239895,0.37249714,"('boring', 'funny')",0.2565801,0.24080382,0.86376417,0.8517894,0.5275811,0.4883635,-0.0392176
16,-0.9264496,-0.8817631,"('unpopular', 'popular')",-0.41826564,-0.32943723,0.43028718,0.5196148,-0.3048094,-0.2305285,0.0742809
17,-0.2072388,-0.11502381,"('nasty', 'nice')",-0.0887208,0.12748404,-0.23924294,-0.10962224,-0.1784008,-0.0323873,0.1460135
18,-0.12839472,-0.021384193,"('disagreeable', 'welcoming')",-0.7134209,-0.5822018,-0.3405665,-0.31401938,-0.3941274,-0.3058684,0.088259
19,-0.7163528,-0.6828542,"('inhospitable', 'hospitable')",-0.8175321,-0.74419296,0.40536612,0.47614452,-0.3761729,-0.3169675,0.0592054
20,-0.6591423,-0.48573485,"('rough', 'thoughtful')",0.10984849,0.2484141,0.7651345,0.7791113,0.0719469,0.1805969,0.10865
21,-0.23714502,-0.22604759,"('immoral', 'moral')",-0.37002245,-0.3839018,-1.0756185,-0.9887337,-0.5609287,-0.5328944,0.0280343
22,-0.76819694,-0.77476364,"('untrustworthy', 'trustworthy')",-0.46489218,-0.47778267,-0.9213374,-0.9381316,-0.7181422,-0.730226,-0.0120838
23,0.34081098,0.35941017,"('insincere', 'sincere')",0.26037794,0.29532552,5.9599266,5.9905286,2.1870384,2.215088,0.0280496
24,0.8177924,0.8380197,"('dishonest', 'honest')",-0.4109795,-0.34643725,0.9302487,0.8871436,0.4456872,0.4595754,0.0138882
25,0.72626615,0.739465,"('egoistic', 'altruistic')",1.0827861,1.1272424,1.7934654,1.7119753,1.2008392,1.1928943,-0.0079449
26,0.2567725,0.1517204,"('hardhearted', 'benevolent')",1.4057926,1.3873997,1.6017917,1.466349,1.088119,1.001823,-0.086296
27,0.5505588,0.6824426,"('hardhearted', 'softhearted')",0.54857826,0.73987114,1.7059137,1.5732465,0.9350169,0.9985201,0.0635032
28,0.06936429,0.0049936026,"('disloyal', 'loyal')",-0.59177697,-0.69192433,0.79031247,0.7111762,0.0892999,0.0080818,-0.0812181
29,-0.42628068,-0.44108024,"('unfair', 'fair')",-0.5088452,-0.56062865,-0.026945472,-0.19704169,-0.3206905,-0.3995835,-0.078893
30,0.1458532,0.20032528,"('intolerant', 'tolerant')",-0.15007697,-0.13038005,0.28181008,0.28744963,0.0925288,0.1191316,0.0266028
31,-1.3060895,-1.3011808,"('evil', 'good')",-0.28434283,-0.2541681,-0.15761383,-0.23934853,-0.5826821,-0.5982325,-0.0155504
32,0.2293835,0.23515674,"('unkind', 'kind')",0.75033414,0.69316816,1.2984283,1.1646852,0.7593819,0.6976701,-0.0617118
33,1.1868372,1.1404505,"('wrong', 'right')",0.34561348,0.30570826,0.030896433,-0.13477677,0.5211157,0.4371274,-0.0839883
34,-0.004032254,0.18087237,"('mean', 'honorable')",0.25662464,0.4385892,5.70865,5.9307914,1.9870809,2.1834176,0.1963367
35,0.29911676,0.2901136,"('corrupt', 'incorrupt')",0.19389656,0.24040121,0.3155805,0.1497068,0.2695313,0.2267405,-0.0427908
36,-0.9056217,-0.938632,"('hostile', 'amicable')",-0.7754205,-0.76009244,0.38780904,0.24608874,-0.4310777,-0.4842119,-0.0531342
37,0.60906327,0.7307651,"('fake', 'genuine')",-0.17831898,-0.06463351,0.41539246,0.43549743,0.2820456,0.3672097,0.0851641
38,0.98324835,0.9535791,"('untruthful', 'truthful')",0.53727204,0.5847912,0.28186685,0.3449261,0.6007957,0.6277655,0.0269698
39,-0.10393399,-0.022338543,"('exploitative', 'cooperative')",-0.5239279,-0.34204403,0.2901181,0.29565147,-0.1125813,-0.0229104,0.0896709
40,0.5162053,0.5667799,"('stingy', 'generous')",-0.29222745,-0.20929572,-1.2076343,-1.3037168,-0.3278855,-0.3154109,0.0124746
41,-0.6153218,-0.6179039,"('unforgiving', 'forgiving')",-0.55796796,-0.50055516,0.09743114,0.03574756,-0.3586195,-0.3609038,-0.0022843
42,-0.4452584,-0.37782273,"('unreliable', 'reliable')",0.016545743,0.08480248,-3.0309641,-2.96008,-1.1532256,-1.0843667,0.0688589
43,0.35476127,0.51720893,"('irresponsible', 'responsible')",0.17262729,0.2294656,0.29507592,0.3314638,0.2741548,0.3593795,0.0852247
44,-0.35863328,-0.24368963,"('prejudiced', 'unprejudiced')",-0.093758106,0.030078825,-1.4061219,-1.3236238,-0.6195044,-0.5124115,0.1070929
45,-1.2335777,-1.2215034,"('incompetent', 'competent')",-0.6412939,-0.6426118,-0.4211821,-0.4424076,-0.7653512,-0.7688409,-0.0034897
46,-0.6404216,-0.5862653,"('uncompetitive', 'competitive')",-0.71255666,-0.7699453,-1.3306446,-1.3443092,-0.8945409,-0.9001733,-0.0056324
47,0.37449032,0.5488684,"('stupid', 'smart')",0.80573446,0.84769666,5.428015,5.546485,2.2027467,2.31435,0.1116033
48,0.28546757,0.26680008,"('unintelligent', 'intelligent')",-0.6336846,-0.63936,0.20320292,0.17466514,-0.048338,-0.0659649,-0.0176269
