,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.9099936,-0.8248236,"('unpopular', 'popular')",-0.06733273,0.037097886,-0.4886632,-0.3938629,0.0948003
17,-0.5122498,-0.47028616,"('nasty', 'nice')",-0.4009589,-0.3196333,-0.4566044,-0.3949597,0.0616447
18,-0.41033924,-0.3389672,"('disagreeable', 'welcoming')",-0.3631776,-0.34496236,-0.3867584,-0.3419648,0.0447936
19,-0.71275836,-0.76452446,"('inhospitable', 'hospitable')",0.21006414,0.29885727,-0.2513471,-0.2328336,0.0185135
20,0.28182065,0.31746855,"('rough', 'thoughtful')",1.0249567,0.95056134,0.6533887,0.634015,-0.0193737
21,0.057285085,0.06144918,"('immoral', 'moral')",-0.9276148,-0.86946887,-0.4351649,-0.4040098,0.0311551
22,0.56611675,0.4827962,"('untrustworthy', 'trustworthy')",-0.7753512,-0.87858117,-0.1046172,-0.1978925,-0.0932753
23,-0.3234323,-0.33638877,"('insincere', 'sincere')",5.6617303,5.7270904,2.6691489,2.6953509,0.026202
24,0.1540647,0.13034499,"('dishonest', 'honest')",0.83182424,0.7679827,0.4929445,0.4491639,-0.0437806
25,0.27951738,0.2879449,"('egoistic', 'altruistic')",1.8309337,1.7857971,1.0552255,1.036871,-0.0183545
26,0.4100368,0.254883,"('hardhearted', 'benevolent')",1.9450728,1.800919,1.1775548,1.0279011,-0.1496537
27,-0.48030493,-0.308337,"('hardhearted', 'softhearted')",1.5245326,1.4548378,0.5221138,0.5732504,0.0511366
28,-0.09840958,-0.28830612,"('disloyal', 'loyal')",1.0651013,0.8687257,0.4833458,0.2902098,-0.193136
29,0.15020958,0.04346799,"('unfair', 'fair')",0.077543154,-0.12720203,0.1138764,-0.041867,-0.1557434
30,0.34946004,0.3254467,"('intolerant', 'tolerant')",0.9052846,0.95283735,0.6273723,0.639142,0.0117697
31,0.05212584,-0.006077789,"('evil', 'good')",-0.44561306,-0.5771524,-0.1967436,-0.2916151,-0.0948715
32,-0.44705075,-0.521139,"('unkind', 'kind')",0.82396746,0.6495394,0.1884584,0.0642002,-0.1242582
33,0.53537047,0.48927397,"('wrong', 'right')",-0.24594465,-0.30703667,0.1447129,0.0911186,-0.0535943
34,-0.5451629,-0.36769503,"('mean', 'honorable')",5.69253,6.04599,2.5736837,2.8391476,0.2654639
35,0.07015768,-0.059034266,"('corrupt', 'incorrupt')",0.24821472,0.07587759,0.1591862,0.0084217,-0.1507645
36,-0.44998205,-0.6358019,"('hostile', 'amicable')",0.5007484,0.30592492,0.0253832,-0.1649385,-0.1903217
37,0.59837145,0.5369052,"('fake', 'genuine')",0.61550415,0.6234229,0.6069378,0.5801641,-0.0267737
38,-0.70556796,-0.74956566,"('untruthful', 'truthful')",-0.40318534,-0.30124334,-0.5543767,-0.5254045,0.0289722
39,1.5052973,1.647521,"('exploitative', 'cooperative')",0.24651264,0.2567069,0.875905,0.952114,0.076209
40,0.4082058,0.3848483,"('stingy', 'generous')",-1.2620065,-1.3330582,-0.4269004,-0.474105,-0.0472046
41,-0.21357135,-0.32765153,"('unforgiving', 'forgiving')",0.10767638,-0.054839477,-0.0529475,-0.1912455,-0.138298
42,0.24945171,0.36705145,"('unreliable', 'reliable')",-3.2189922,-3.1468055,-1.4847703,-1.3898771,0.0948932
43,-0.83665085,-0.73831856,"('irresponsible', 'responsible')",0.3256272,0.35639018,-0.2555118,-0.1909642,0.0645476
44,0.34357432,0.39775655,"('prejudiced', 'unprejudiced')",-1.6872104,-1.6146827,-0.6718181,-0.608463,0.0633551
45,-0.045473322,-0.24224639,"('incompetent', 'competent')",-0.2612912,-0.39489743,-0.1533823,-0.3185719,-0.1651896
46,-0.39359444,-0.41733137,"('uncompetitive', 'competitive')",-1.1597328,-1.2806423,-0.7766637,-0.8489868,-0.0723231
47,-0.14997016,0.00897529,"('stupid', 'smart')",5.2230988,5.42752,2.5365644,2.7182477,0.1816833
48,-0.25425547,-0.21881376,"('unintelligent', 'intelligent')",0.20164165,0.29247135,-0.0263069,0.0368288,0.0631357
49,-0.76152056,-0.6941719,"('unable', 'able')",-0.40674525,-0.2418085,-0.5841329,-0.4679902,0.1161427
50,-0.25514257,-0.2425562,"('clumsy', 'skillful')",-0.19212967,-0.17685471,-0.2236361,-0.2097055,0.0139306
51,-0.40378922,-0.51269764,"('uneducated', 'educated')",0.6531151,0.67551035,0.1246629,0.0814064,-0.0432565
52,0.029551521,-0.10566249,"('irrational', 'rational')",0.4937055,0.41791567,0.2616285,0.1561266,-0.1055019
53,-0.8757466,-0.8651651,"('uncreative', 'creative')",0.8903705,0.8719822,0.0073119,0.0034086,-0.0039033
54,-0.31596214,-0.40125623,"('incapable', 'capable')",1.1447371,1.2162571,0.4143875,0.4075004,-0.0068871
55,-0.17418687,-0.14706272,"('incompetent', 'clever')",-0.1971585,-0.20386104,-0.1856727,-0.1754619,0.0102108
56,0.43738982,0.42668608,"('impractical', 'practical')",-0.46855238,-0.42668632,-0.0155813,-1e-07,0.0155812
57,-0.084731996,-0.27727526,"('unimaginative', 'imaginative')",-2.3173366,-2.4988658,-1.2010343,-1.3880706,-0.1870363
58,0.37049153,0.3617818,"('undiscriminating', 'discriminating')",0.3444742,0.283845,0.3574829,0.3228134,-0.0346695
59,0.037997194,0.05712493,"('foolish', 'wise')",0.42456797,0.49512574,0.2312826,0.2761253,0.0448427
60,0.064502686,0.20063111,"('inefficient', 'efficient')",-0.71452284,-0.45921865,-0.3250101,-0.1292938,0.1957163
61,0.45968318,0.32706675,"('illogical', 'logical')",0.4414692,0.27802008,0.4505762,0.3025434,-0.1480328
62,0.66646653,0.7355115,"('incompetent', 'brilliant')",-0.17047486,0.04308696,0.2479958,0.3892992,0.1413034
63,-0.5729285,-0.5511578,"('unperceptive', 'insightful')",0.58109283,0.67064726,0.0040822,0.0597447,0.0556625
64,0.24168453,0.18649897,"('shy', 'confident')",-6.933576,-6.986906,-3.3459458,-3.4002035,-0.0542577
65,0.17140721,0.12450284,"('insecure', 'secure')",-0.7042892,-0.6389444,-0.266441,-0.2572208,0.0092202
66,-0.29652017,-0.42068684,"('inactive', 'active')",0.7661336,0.6918863,0.2348067,0.1355997,-0.099207
67,0.1819313,0.09993778,"('doubtful', 'determined')",-0.64392036,-0.61124134,-0.2309945,-0.2556518,-0.0246573
68,-0.17645116,-0.12852393,"('dependent', 'independent')",-0.6361803,-0.59685427,-0.4063157,-0.3626891,0.0436266
69,0.03927269,0.08179197,"('lazy', 'industrious')",-0.6501625,-0.68290156,-0.3054449,-0.3005548,0.0048901
70,-0.12083121,-0.10394502,"('lethargic', 'energetic')",0.5912309,0.5950217,0.2351999,0.2455384,0.0103385
71,-0.07899963,-0.09340937,"('diffident', 'self-confident')",0.5259042,0.5669838,0.2234523,0.2367872,0.0133349
72,-0.5166614,-0.49925065,"('unambitious', 'ambitious')",-0.537264,-0.5225717,-0.5269627,-0.5109112,0.0160515
73,1.0187263,1.1076717,"('helpless', 'self-reliant')",-2.7911782,-2.7232347,-0.8862259,-0.8077815,0.0784444
74,0.30774102,0.2641726,"('undedicated', 'dedicated')",0.19720183,0.11799004,0.2524714,0.1910813,-0.0613901
75,-0.08828311,-0.2156387,"('meek', 'impulsive')",-0.20001091,-0.16335636,-0.144147,-0.1894975,-0.0453505
76,0.19715402,0.34544468,"('anxious', 'daring')",-0.21057153,-0.023021128,-0.0067088,0.1612118,0.1679206
77,-0.34150332,-0.32919237,"('unmotivated', 'motivated')",-1.4259855,-1.289857,-0.8837444,-0.8095247,0.0742197
78,-0.9586226,-0.8454504,"('nonresilient', 'resilient')",-0.23852535,-0.15870425,-0.598574,-0.5020773,0.0964967
79,-0.07838975,-0.22593014,"('wavering', 'unwavering')",0.24717687,0.27705404,0.0843936,0.025562,-0.0588316
80,0.76105684,0.698838,"('dominated', 'dominating')",-1.207171,-1.2278427,-0.2230571,-0.2645023,-0.0414452
81,0.3321527,0.20590976,"('submissive', 'aggressive')",-1.1878194,-1.1218253,-0.4278333,-0.4579578,-0.0301245
82,-0.58175975,-0.5371369,"('poor', 'rich')",5.9396954,6.121339,2.6789677,2.7921009,0.1131332
83,0.35685533,0.34585363,"('powerless', 'powerful')",-0.8984269,-0.99085313,-0.2707858,-0.3224998,-0.051714
84,0.14611101,0.15392117,"('inferior', 'superior')",0.7014513,0.6883054,0.4237812,0.4211133,-0.0026679
85,-0.114197545,-0.015990369,"('insignificant', 'prestigious')",0.7323025,0.82418454,0.3090525,0.4040971,0.0950446
86,-0.37610775,-0.5772341,"('uninfluential', 'influential')",0.14327548,-0.0870292,-0.1164161,-0.3321317,-0.2157156
87,0.68447506,0.54051405,"('unsuccessful', 'successful')",0.67050695,0.7094437,0.677491,0.6249789,-0.0525121
88,-0.34150815,-0.3982172,"('low', 'eminent')",0.018160302,0.017949603,-0.1616739,-0.1901338,-0.0284599
