,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.15002,-1.2751212,"('unsociable', 'sociable')",0.4678016,0.3636273,1.649288,1.5537801,-0.43776348,-0.67715347,0.1323265,-0.0087168,-0.1410433
1,-0.44439358,-0.41978997,"('unfriendly', 'friendly')",-0.15797415,-0.13553196,1.2099918,1.0880965,2.107432,1.9016502,0.678764,0.6086062,-0.0701578
2,-0.0975536,0.026296286,"('unlikable', 'likable')",0.15936106,0.24804643,0.95980513,0.9999462,0.7451541,0.82821935,0.4416917,0.5256271,0.0839354
3,-1.4697435,-1.3699958,"('repellent', 'pleasant')",-0.7435352,-0.73046064,-1.4950721,-1.4113035,-0.107543945,-0.028874518,-0.9539737,-0.8851587,0.068815
4,0.27646142,0.3267882,"('disliked', 'liked')",0.30124673,0.30193946,0.30688015,0.29966688,-6.121816,-6.1697097,-1.309307,-1.3103287,-0.0010217
5,1.5442901,1.5746242,"('distant', 'outgoing')",-0.498752,-0.3827644,0.1352003,0.24437658,0.269121,0.29756984,0.3624648,0.4334515,0.0709867
6,1.4595841,1.5199813,"('distant', 'open')",-0.6472303,-0.5376945,0.68794626,0.7298723,0.7429069,0.74644053,0.5608017,0.6146499,0.0538482
7,-1.5444881,-1.5597299,"('insensitive', 'sensitive')",-0.8156651,-0.7704676,-0.25103414,-0.20361918,0.31760547,0.325681,-0.5733955,-0.552034,0.0213615
8,-0.56028575,-0.52816427,"('unaffectionate', 'affectionate')",-0.5371101,-0.5080526,-0.14735389,-0.23988008,0.82684755,0.8073668,-0.1044756,-0.1171825,-0.0127069
9,-0.662798,-0.652879,"('unaffectionate', 'caring')",-0.36482638,-0.31674033,0.36252734,0.3034464,1.2522734,1.27339,0.1467941,0.1518043,0.0050102
10,-1.918498,-1.9904046,"('unsympathetic', 'sympathetic')",-1.2551616,-1.3190868,-0.8698827,-1.0155553,-0.938489,-0.96996826,-1.2455078,-1.3237537,-0.0782459
11,-1.6562527,-1.6698887,"('unhelpful', 'helpful')",-0.38238582,-0.35814995,-0.13246389,-0.093079664,1.801624,1.9335827,-0.0923696,-0.0468839,0.0454857
