,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.29500538,-0.4849361,"('unsociable', 'sociable')",1.262135,1.1071821,0.49761,0.31391126,0.4882466,0.3120524,-0.1761942
1,-0.9281192,-1.08567,"('unfriendly', 'friendly')",0.21489492,0.0912694,1.7088145,1.5485296,0.3318634,0.1847097,-0.1471537
2,1.3392311,1.3875122,"('unlikable', 'likable')",1.3155097,1.4176149,0.7618409,0.9046496,1.1388605,1.2365923,0.0977318
3,0.06494124,0.118580714,"('repellent', 'pleasant')",-0.085122816,0.018457571,0.7249539,0.76881236,0.2349241,0.3019502,0.0670261
4,1.0576699,0.9638106,"('disliked', 'liked')",0.8327862,0.7240933,-6.630997,-6.6206207,-1.5801803,-1.6442389,-0.0640586
5,0.06721084,0.10228255,"('distant', 'outgoing')",-0.21980643,-0.12053853,-0.8237314,-0.71742016,-0.3254423,-0.2452254,0.0802169
6,-0.15131095,-0.1115385,"('distant', 'open')",-0.6072332,-0.5247592,-0.70031214,-0.63849676,-0.4862854,-0.4249315,0.0613539
7,-0.25809914,-0.2693698,"('insensitive', 'sensitive')",0.26352966,0.30679002,0.64655966,0.632377,0.2173301,0.2232657,0.0059356
8,-0.42295334,-0.41771692,"('unaffectionate', 'affectionate')",0.06554665,0.08199803,0.8854221,0.81928974,0.1760051,0.1611903,-0.0148148
9,-0.23966354,-0.30767253,"('unaffectionate', 'caring')",0.92929655,0.924952,1.3687534,1.3078468,0.6861288,0.6417087,-0.0444201
10,-0.86746204,-0.8958101,"('unsympathetic', 'sympathetic')",0.17865646,0.30617747,0.33555913,0.38952744,-0.1177488,-0.0667017,0.0510471
11,0.48080638,0.51527274,"('unhelpful', 'helpful')",1.6603959,1.7353064,2.603262,2.6516056,1.581488,1.6340615,0.0525735
12,0.6038875,0.68125373,"('unsupportive', 'supportive')",1.2665077,1.4714389,-1.5641311,-1.5043826,0.102088,0.2161033,0.1140153
13,-0.48388144,-0.39638004,"('impolite', 'polite')",0.6083442,0.7483754,0.2320805,0.2269736,0.1188477,0.1929897,0.074142
14,0.010371085,-0.0015418772,"('antisocial', 'social')",1.6512504,1.6560657,0.36008152,0.332026,0.673901,0.6621833,-0.0117177
15,1.4420737,1.3574408,"('boring', 'funny')",0.8360212,0.6895342,0.73842436,0.7758132,1.0055064,0.9409294,-0.064577
16,0.26709712,0.14972547,"('unpopular', 'popular')",-0.417797,-0.39646113,0.06303425,0.016996056,-0.0292219,-0.0765799,-0.047358
17,0.187015,0.17995891,"('nasty', 'nice')",0.5913083,0.6139657,0.01036635,0.03015462,0.2628965,0.2746931,0.0117966
18,-0.9100429,-0.83830017,"('disagreeable', 'welcoming')",-0.24960591,-0.06250532,-1.0895027,-1.0790472,-0.7497172,-0.6599509,0.0897663
19,0.75357825,0.72081083,"('inhospitable', 'hospitable')",0.11145686,0.08714883,-0.14853,-0.13497216,0.238835,0.2243292,-0.0145058
20,-0.8736826,-0.8350496,"('rough', 'thoughtful')",-0.34354934,-0.28457797,0.42860866,0.37465876,-0.2628744,-0.2483229,0.0145515
21,-0.43203083,-0.3968064,"('immoral', 'moral')",0.35608053,0.4482178,-0.5246174,-0.44291145,-0.2001892,-0.1305,0.0696892
22,0.19372039,0.24435747,"('untrustworthy', 'trustworthy')",0.58877575,0.61922854,0.13500172,0.15927678,0.3058326,0.3409543,0.0351217
23,-0.1668031,-0.2065684,"('insincere', 'sincere')",1.0477864,1.010954,6.3554797,6.240398,2.4121544,2.3482612,-0.0638932
24,0.10429823,0.18740532,"('dishonest', 'honest')",0.32972953,0.44693914,1.1428174,1.15374,0.5256151,0.5960282,0.0704131
25,-0.11060635,-0.20537458,"('egoistic', 'altruistic')",1.0700674,0.9362737,1.2846899,1.2220094,0.7480503,0.6509695,-0.0970808
26,0.08796834,-0.02742942,"('hardhearted', 'benevolent')",1.7098147,1.6501797,1.8311436,1.7241358,1.2096423,1.1156287,-0.0940136
27,-0.56696963,-0.46999937,"('hardhearted', 'softhearted')",0.47101474,0.6249708,1.0030209,0.8650057,0.3023553,0.3399924,0.0376371
28,-0.4888916,-0.66530585,"('disloyal', 'loyal')",0.5633325,0.42074937,1.2862651,1.1237698,0.4535687,0.2930711,-0.1604976
29,-0.18422993,-0.22992605,"('unfair', 'fair')",-0.7917274,-0.8635602,-0.8648404,-0.96307665,-0.6135992,-0.685521,-0.0719218
30,0.4710998,0.51728976,"('intolerant', 'tolerant')",1.2329339,1.2755659,0.7345184,0.8247002,0.8128506,0.8725186,0.059668
31,-0.333982,-0.40125078,"('evil', 'good')",-0.634847,-0.7156753,-0.91897774,-1.0037911,-0.6292689,-0.7069057,-0.0776368
32,-0.16120836,-0.23599635,"('unkind', 'kind')",0.833923,0.8453507,1.5813595,1.4187949,0.751358,0.6760497,-0.0753083
33,-0.010734487,-0.028100327,"('wrong', 'right')",0.7408376,0.7473658,-0.5565727,-0.6655046,0.0578435,0.0179203,-0.0399232
34,-0.4048313,-0.30931342,"('mean', 'honorable')",0.127141,0.2949562,5.296287,5.475357,1.6728655,1.8203333,0.1474678
35,-0.017846426,-0.16612631,"('corrupt', 'incorrupt')",-1.129176,-1.3052416,-0.7033238,-0.8689965,-0.6167821,-0.7801215,-0.1633394
36,-0.35650587,-0.5669563,"('hostile', 'amicable')",-0.92314434,-1.139113,-0.15034103,-0.3318633,-0.4766637,-0.6793109,-0.2026472
37,-0.19932073,-0.1687612,"('fake', 'genuine')",0.3261181,0.4039249,0.2280437,0.24443322,0.1182804,0.1598656,0.0415852
38,-0.15298633,-0.17608258,"('untruthful', 'truthful')",0.18870637,0.19164838,0.5699033,0.5607854,0.2018745,0.1921171,-0.0097574
39,-0.07505033,0.062397297,"('exploitative', 'cooperative')",0.43329358,0.49254504,0.60163796,0.66616964,0.3199604,0.4070373,0.0870769
40,-0.14480364,-0.20555636,"('stingy', 'generous')",0.24764434,0.2777179,-2.4728234,-2.474959,-0.7899942,-0.8009325,-0.0109383
41,-0.2647376,-0.37442562,"('unforgiving', 'forgiving')",0.7159468,0.7375624,0.77830476,0.72427666,0.409838,0.3624711,-0.0473669
42,0.8876171,0.96792823,"('unreliable', 'reliable')",0.54472876,0.7677616,-3.165068,-2.9940598,-0.577574,-0.4194566,0.1581174
43,0.23935449,0.44642618,"('irresponsible', 'responsible')",0.19336203,0.47510213,0.7621339,0.9047387,0.3982835,0.6087557,0.2104722
44,-0.06703134,0.05413377,"('prejudiced', 'unprejudiced')",-0.3680019,-0.21326001,-1.5406998,-1.4688014,-0.6585777,-0.5426426,0.1159351
45,1.4688071,1.4178168,"('incompetent', 'competent')",2.1263943,2.190085,0.3103567,0.33409193,1.3018527,1.3139978,0.0121451
46,-0.07467342,-0.037030987,"('uncompetitive', 'competitive')",0.8429531,0.9456372,-0.3545252,-0.34455642,0.1379182,0.1880166,0.0500984
47,0.1375837,0.24130292,"('stupid', 'smart')",0.7595647,0.88317883,5.44098,5.5756683,2.1127094,2.2333833,0.1206739
48,-1.3246984,-1.3789501,"('unintelligent', 'intelligent')",-0.99580073,-1.0067096,-0.2619893,-0.30753237,-0.8608295,-0.8977307,-0.0369012
49,-0.8344445,-0.6835605,"('unable', 'able')",-0.17891422,0.027916446,-0.3257225,-0.27912116,-0.4463604,-0.3115884,0.134772
50,0.40992296,0.33902273,"('clumsy', 'skillful')",0.17681319,0.18718413,-0.3832804,-0.44967794,0.0678186,0.0255096,-0.042309
51,0.17782739,-0.023310468,"('uneducated', 'educated')",0.3751154,0.172988,0.5427044,0.40166405,0.3652157,0.1837805,-0.1814352
52,0.8745221,0.7125019,"('irrational', 'rational')",0.3141464,0.12518057,-0.3424952,-0.4777919,0.2820578,0.1199635,-0.1620943
53,-0.84962726,-0.9109548,"('uncreative', 'creative')",-0.72375906,-0.7394542,0.43241102,0.3941902,-0.3803251,-0.4187396,-0.0384145
54,-0.1452831,-0.22167236,"('incapable', 'capable')",-0.1896823,-0.18762921,1.042586,1.0027621,0.2358735,0.1978202,-0.0380533
55,-0.31102994,-0.23178607,"('incompetent', 'clever')",0.02068451,0.13148838,0.47577694,0.5532705,0.0618105,0.1509909,0.0891804
56,0.7866224,0.87726295,"('impractical', 'practical')",1.5830631,1.6722908,0.11182601,0.16146062,0.8271705,0.9036715,0.076501
57,-0.20288154,-0.2980696,"('unimaginative', 'imaginative')",0.0484478,0.030834787,-2.607421,-2.5577374,-0.9206182,-0.9416574,-0.0210392
58,0.09618038,0.07295878,"('undiscriminating', 'discriminating')",0.3374042,0.34565875,0.454328,0.53383684,0.2959709,0.3174848,0.0215139
59,1.0191455,0.98583823,"('foolish', 'wise')",-0.07305421,-0.10669425,-0.16618317,-0.19130884,0.2599694,0.2292784,-0.030691
60,-0.64963084,-0.44774914,"('inefficient', 'efficient')",1.3268644,1.5704352,-0.17833796,0.01668553,0.1662985,0.3797905,0.213492
61,-0.124559194,-0.15877993,"('illogical', 'logical')",0.5474819,0.46448183,0.10135797,-0.064854465,0.1747602,0.0802825,-0.0944777
62,1.0464853,1.181582,"('incompetent', 'brilliant')",1.2846965,1.4420617,0.23426011,0.3813973,0.8551473,1.0016803,0.146533
63,0.26049095,0.29663572,"('unperceptive', 'insightful')",1.3821751,1.5059954,0.46913156,0.5753115,0.7039325,0.7926475,0.088715
64,0.2917286,0.32819512,"('shy', 'confident')",-0.19878034,-0.10598149,-6.0100527,-5.9200606,-1.9723681,-1.8992823,0.0730858
65,-1.0335765,-1.0309671,"('insecure', 'secure')",-0.47250536,-0.44322282,0.28889355,0.42940706,-0.4057294,-0.348261,0.0574684
66,-0.23414062,-0.3216325,"('inactive', 'active')",0.08418767,0.044384785,0.3108515,0.30994517,0.0536329,0.0108991,-0.0427338
67,0.3359252,0.35762176,"('doubtful', 'determined')",0.7793219,0.8767723,-0.41100487,-0.41356504,0.2347474,0.2736097,0.0388623
68,-1.1309371,-1.117674,"('dependent', 'independent')",-1.0899585,-1.038927,-1.7977232,-1.7308632,-1.3395397,-1.2958213,0.0437184
69,-0.27632457,-0.34547693,"('lazy', 'industrious')",0.9323546,0.9547442,-1.4021308,-1.4047983,-0.2487003,-0.265177,-0.0164767
70,0.7111067,0.7709906,"('lethargic', 'energetic')",1.2048857,1.3490875,0.75037843,0.8649065,0.8887903,0.9949949,0.1062046
71,-0.04159673,-0.062395103,"('diffident', 'self-confident')",0.8910728,0.8736088,0.1979339,0.18627322,0.3491367,0.3324956,-0.0166411
72,-0.9933136,-0.9656634,"('unambitious', 'ambitious')",-0.70182353,-0.63798136,-0.175184,-0.07129745,-0.6234404,-0.558314,0.0651264
73,1.0494925,1.047001,"('helpless', 'self-reliant')",-0.13061166,-0.121122435,-3.4905188,-3.3631015,-0.8572127,-0.8124077,0.044805
74,0.55777746,0.64757127,"('undedicated', 'dedicated')",1.313106,1.3997602,0.36221698,0.34785777,0.7443668,0.7983964,0.0540296
75,0.65670943,0.6211533,"('meek', 'impulsive')",-0.6572473,-0.6706661,-0.44838163,-0.34997243,-0.1496398,-0.1331617,0.0164781
76,0.020675704,0.13568398,"('anxious', 'daring')",0.18782455,0.40121734,-0.2041631,-0.16096595,0.0014457,0.1253118,0.1238661
77,-0.6166103,-0.59961927,"('unmotivated', 'motivated')",-0.070019364,-0.029292315,-1.0046358,-0.9040459,-0.5637552,-0.5109859,0.0527693
78,-1.3528498,-1.3552101,"('nonresilient', 'resilient')",0.028074056,0.047705837,-0.26112026,-0.2712872,-0.528632,-0.5262638,0.0023682
79,0.43055165,0.3267469,"('wavering', 'unwavering')",-0.4961193,-0.57690877,-0.47355202,-0.48982802,-0.1797066,-0.2466633,-0.0669567
80,0.58675236,0.6164615,"('dominated', 'dominating')",0.37121487,0.3862011,0.061149962,0.08545586,0.3397057,0.3627062,0.0230005
81,-0.2794236,-0.39715376,"('submissive', 'aggressive')",0.7621266,0.6718547,-0.466071,-0.3603558,0.005544,-0.0285516,-0.0340956
82,0.6277549,0.5485167,"('poor', 'rich')",0.56217885,0.5271071,6.62654,6.568419,2.6054913,2.5480143,-0.057477
83,-0.54935944,-0.52702546,"('powerless', 'powerful')",-0.23700789,-0.2394099,-1.3643929,-1.439958,-0.7169201,-0.7354644,-0.0185443
84,-0.101913884,-0.16417429,"('inferior', 'superior')",-0.49247557,-0.46954983,0.123192884,0.12839927,-0.1570655,-0.1684416,-0.0113761
85,0.26288882,0.23012283,"('insignificant', 'prestigious')",-0.16754073,-0.30182183,-0.69185525,-0.7612872,-0.1988357,-0.2776621,-0.0788264
86,-0.43854967,-0.51824033,"('uninfluential', 'influential')",0.13173401,0.050873995,0.16244358,0.044625502,-0.048124,-0.1409136,-0.0927896
87,1.2102761,1.1034346,"('unsuccessful', 'successful')",1.9167675,1.8118759,0.8917892,0.8688273,1.3396111,1.2613792,-0.0782319
88,0.50492764,0.34663874,"('low', 'eminent')",1.0750228,0.89729774,0.12773044,-0.078920245,0.569227,0.3883388,-0.1808882
