,sempra_male,sempra_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-0.924644,-1.0402929,"('unsociable', 'sociable')",-0.16128422,-0.26634723,-0.5429641,-0.6533201,-0.110356
1,-1.0788516,-1.160909,"('unfriendly', 'friendly')",1.817364,1.7581631,0.3692562,0.298627,-0.0706292
2,1.0769138,1.0464793,"('unlikable', 'likable')",0.85854435,0.87104297,0.9677291,0.9587612,-0.0089679
3,-0.22897543,-0.11991002,"('repellent', 'pleasant')",0.23514941,0.32663444,0.003087,0.1033622,0.1002752
4,0.2677861,0.23033933,"('disliked', 'liked')",-6.797377,-6.947711,-3.2647955,-3.3586857,-0.0938902
5,-0.88137233,-0.8850755,"('distant', 'outgoing')",0.15457511,0.21983601,-0.3633986,-0.3326198,0.0307788
6,-1.1939116,-1.1600375,"('distant', 'open')",-0.07289239,-0.0338227,-0.633402,-0.5969301,0.0364719
7,-0.5886542,-0.5673146,"('insensitive', 'sensitive')",0.51831937,0.60906225,-0.0351674,0.0208738,0.0560412
8,-1.2519721,-1.3287613,"('unaffectionate', 'affectionate')",1.0912864,1.0217086,-0.0803428,-0.1535264,-0.0731836
9,-1.1172717,-1.2191162,"('unaffectionate', 'caring')",1.7727814,1.7641653,0.3277549,0.2725245,-0.0552304
10,-1.2491674,-1.274206,"('unsympathetic', 'sympathetic')",-0.5369388,-0.4811377,-0.8930531,-0.8776718,0.0153813
11,-0.42854008,-0.43940634,"('unhelpful', 'helpful')",1.8817103,1.9910691,0.7265851,0.7758313,0.0492462
12,-0.9630721,-0.9015344,"('unsupportive', 'supportive')",-1.5072031,-1.5340843,-1.2351376,-1.2178093,0.0173283
13,-0.40491703,-0.49715316,"('impolite', 'polite')",-0.39390963,-0.36425966,-0.3994133,-0.4307064,-0.0312931
14,-0.086805396,-0.056041457,"('antisocial', 'social')",0.3081935,0.29538748,0.1106941,0.119673,0.0089789
15,0.5343534,0.39377427,"('boring', 'funny')",0.16637523,0.058617316,0.3503643,0.2261958,-0.1241685
16,-0.20417783,-0.18412387,"('unpopular', 'popular')",0.37278342,0.39081168,0.0843028,0.1033439,0.0190411
17,-0.040281825,0.008281417,"('nasty', 'nice')",-0.24591188,-0.20534207,-0.1430968,-0.0985303,0.0445665
18,-0.26570195,-0.1993483,"('disagreeable', 'welcoming')",-0.33919555,-0.34954908,-0.3024487,-0.2744487,0.028
19,-0.8001919,-0.80622923,"('inhospitable', 'hospitable')",-0.31048152,-0.26828918,-0.5553367,-0.5372592,0.0180775
20,-0.24004501,-0.1631262,"('rough', 'thoughtful')",0.25314212,0.30558422,0.0065486,0.071229,0.0646804
21,-0.12596537,-0.13872167,"('immoral', 'moral')",-0.1930598,-0.11550126,-0.1595126,-0.1271115,0.0324011
22,0.3320122,0.38210794,"('untrustworthy', 'trustworthy')",-1.0773048,-1.1131282,-0.3726463,-0.3655101,0.0071362
23,-0.31118536,-0.3678203,"('insincere', 'sincere')",6.496799,6.635584,3.0928068,3.1338818,0.041075
24,-0.16389926,-0.22952375,"('dishonest', 'honest')",1.0830201,1.1257689,0.4595604,0.4481226,-0.0114378
25,0.21739256,0.17778204,"('egoistic', 'altruistic')",1.3555068,1.3524575,0.7864497,0.7651198,-0.0213299
26,0.26732475,0.1670558,"('hardhearted', 'benevolent')",1.3013637,1.123153,0.7843442,0.6451044,-0.1392398
27,-0.30834165,-0.29615426,"('hardhearted', 'softhearted')",0.92706496,0.9387479,0.3093616,0.3212968,0.0119352
28,-0.7174868,-0.7990049,"('disloyal', 'loyal')",1.0696868,1.039815,0.1761,0.120405,-0.055695
29,-0.748609,-0.8130916,"('unfair', 'fair')",-0.69358444,-0.80848825,-0.7210968,-0.8107899,-0.0896931
30,0.6600444,0.590941,"('intolerant', 'tolerant')",1.2053623,1.2286233,0.9327034,0.9097822,-0.0229212
31,-0.804881,-0.7176535,"('evil', 'good')",-1.1997038,-1.2936152,-1.0022924,-1.0056343,-0.0033419
32,0.45741594,0.3099962,"('unkind', 'kind')",1.0908262,0.9895376,0.774121,0.6497669,-0.1243541
33,0.031400125,-0.03913307,"('wrong', 'right')",0.6611043,0.56375325,0.3462522,0.2623101,-0.0839421
34,-0.20622014,-0.10768341,"('mean', 'honorable')",5.361283,5.580996,2.5775313,2.7366564,0.1591251
35,0.23730333,0.15379812,"('corrupt', 'incorrupt')",-0.57320327,-0.6782013,-0.16795,-0.2622016,-0.0942516
36,-0.818462,-0.894045,"('hostile', 'amicable')",-0.38281164,-0.61170924,-0.6006368,-0.7528771,-0.1522403
