,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4204381,0.102404475,"('unsociable', 'sociable')",1.2725508,0.9841212,1.0200957,0.9450295,-0.113762245,-0.3054316,-0.063308135,-0.29781568,0.5072029,0.2856616,-0.2215413
1,-1.1348294,-1.1427087,"('unfriendly', 'friendly')",-0.8622979,-0.9625647,-0.6934561,-0.6367471,-1.5232656,-1.6664457,1.9552698,1.7504017,-0.4517159,-0.5316129,-0.079897
2,0.62169135,0.7754836,"('unlikable', 'likable')",0.9507721,0.9271721,1.0944864,1.0749679,0.9906283,1.0004966,0.64908963,0.7446402,0.8613336,0.9045521,0.0432185
3,-0.5562057,-0.46513787,"('repellent', 'pleasant')",0.21410477,0.2796567,-0.5866865,-0.57533175,0.12776491,0.017724127,0.2100476,0.26610297,-0.118195,-0.0953972,0.0227978
4,-1.2691158,-1.4904648,"('disliked', 'liked')",-1.003705,-1.0791453,0.021996005,0.025789635,0.109677374,0.05561226,-6.3470488,-6.353145,-1.6976393,-1.7682707,-0.0706314
5,-1.2331396,-1.0630329,"('distant', 'outgoing')",-1.6675284,-1.5826635,-0.23893964,-0.078933135,-0.5028778,-0.3294884,-0.35506803,-0.25033924,-0.7995107,-0.6608915,0.1386192
6,-1.3614275,-1.0398778,"('distant', 'open')",-0.8404687,-0.6055642,-0.27431697,-0.08254103,-0.1284445,0.0445587,0.13315503,0.18599682,-0.4943005,-0.2994855,0.194815
7,-0.028691247,-0.16280602,"('insensitive', 'sensitive')",1.4773386,1.2753596,-0.21232265,-0.17825839,-0.3126953,-0.36133423,0.79135036,0.6747171,0.3429959,0.2495356,-0.0934603
8,-0.9532744,-0.79235214,"('unaffectionate', 'affectionate')",-0.33856905,-0.35471094,-0.12893185,-0.041700803,-1.378255,-1.3871545,0.6020026,0.5494293,-0.4394055,-0.4052978,0.0341077
9,-0.51067275,-0.42883015,"('unaffectionate', 'caring')",-0.20487219,-0.31424057,-0.1557285,-0.12977614,-0.91957843,-0.97379774,1.1855761,1.1079565,-0.1210552,-0.1477376,-0.0266824
10,0.57683796,0.35642102,"('unsympathetic', 'sympathetic')",1.3371189,0.9797063,-0.2198935,-0.32730532,-0.6556995,-0.80841374,0.17315328,-0.006463062,0.2423034,0.038789,-0.2035144
11,0.23952127,0.11361402,"('unhelpful', 'helpful')",-0.20067511,-0.40713158,-0.389306,-0.5069807,-0.15481403,-0.19575569,2.0360281,1.9990658,0.3061508,0.2005624,-0.1055884
12,0.2927374,0.38268572,"('unsupportive', 'supportive')",0.8896632,0.85902864,0.33881384,0.55825377,-0.5876083,-0.41373056,-1.6788203,-1.6123295,-0.1490428,-0.0452184,0.1038244
13,1.3560307,1.1324798,"('impolite', 'polite')",0.45756954,0.28328604,0.4520315,0.5225898,0.7181138,0.72156864,0.110942066,0.06027197,0.6189375,0.5440392,-0.0748983
14,0.9214245,0.5109706,"('antisocial', 'social')",1.5129325,1.1576965,1.4853499,1.4219273,0.15571566,-0.0010204632,-0.49261135,-0.61805975,0.7165623,0.4943028,-0.2222595
