,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.83380705,-0.93394864,"('unsociable', 'sociable')",0.12538058,0.01029421,-0.351512,-0.43481025,-0.3533128,-0.4528216,-0.0995088
1,-1.59399,-1.6794266,"('unfriendly', 'friendly')",-0.32729527,-0.4383616,2.3852243,2.3155913,0.1546464,0.0659344,-0.088712
2,0.6409523,0.6571958,"('unlikable', 'likable')",1.5452452,1.567411,0.96103495,1.006929,1.0490775,1.0771786,0.0281011
3,0.19520178,0.3677249,"('repellent', 'pleasant')",0.35405186,0.39669868,0.69521016,0.71978444,0.4148213,0.494736,0.0799147
4,0.4348677,0.34183657,"('disliked', 'liked')",0.45827508,0.32321566,-6.22785,-6.292346,-1.7782358,-1.8757645,-0.0975287
5,-0.8526469,-0.85749143,"('distant', 'outgoing')",-0.9030258,-0.880204,-0.24638665,-0.22782978,-0.6673532,-0.6551751,0.0121781
6,-1.3863536,-1.4176592,"('distant', 'open')",-1.7100947,-1.7240273,0.23394069,0.24707611,-0.9541693,-0.9648701,-0.0107008
7,-0.09671334,-0.07876715,"('insensitive', 'sensitive')",-0.6759343,-0.6139367,0.52626455,0.5710773,-0.0821277,-0.0405422,0.0415855
8,-1.4951031,-1.5882229,"('unaffectionate', 'affectionate')",-0.40468374,-0.4121071,1.274307,1.2441329,-0.2084933,-0.2520657,-0.0435724
9,-1.144598,-1.2080516,"('unaffectionate', 'caring')",-0.14823148,-0.14217593,1.9388604,1.9608104,0.2153436,0.2035276,-0.011816
10,-0.8010035,-0.7921985,"('unsympathetic', 'sympathetic')",-1.2678807,-1.1998801,-0.478671,-0.36555266,-0.8491851,-0.7858771,0.063308
11,0.39239314,0.3485647,"('unhelpful', 'helpful')",0.31093222,0.33937415,1.0926147,1.1404139,0.5986467,0.6094509,0.0108042
12,-0.030688189,0.07184364,"('unsupportive', 'supportive')",-0.44294122,-0.34476343,-1.6046934,-1.5498422,-0.6927743,-0.6075873,0.085187
13,-0.15788648,-0.1269951,"('impolite', 'polite')",-0.9723723,-0.85117626,-0.1443131,-0.14142933,-0.4248573,-0.3732002,0.0516571
14,0.60685766,0.6087461,"('antisocial', 'social')",0.94851726,0.9377345,-0.60698205,-0.64882183,0.3161309,0.2992196,-0.0169113
15,0.3459893,0.14853615,"('boring', 'funny')",0.14365044,0.04441859,0.33966637,0.29419145,0.2764354,0.1623821,-0.1140533
16,-0.42284396,-0.4294915,"('unpopular', 'popular')",0.14722395,0.048459016,0.823098,0.75665617,0.1824927,0.1252079,-0.0572848
17,-0.23776972,-0.24524184,"('nasty', 'nice')",-0.308711,-0.32589722,-0.4902669,-0.47110277,-0.3455825,-0.3474139,-0.0018314
