,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
43,-0.5887891,-0.41690898,"('irresponsible', 'responsible')",0.38477308,0.41910163,-0.102008,0.0010963,0.1031043
44,-0.49489263,-0.40628684,"('prejudiced', 'unprejudiced')",-1.8028022,-1.8066076,-1.1488475,-1.1064472,0.0424003
45,-0.6237183,-0.47758824,"('incompetent', 'competent')",-0.077397734,-0.053130135,-0.350558,-0.2653592,0.0851988
46,-0.6369983,-0.4061422,"('uncompetitive', 'competitive')",-0.78984106,-0.6835571,-0.7134197,-0.5448496,0.1685701
47,-0.080703974,0.11176002,"('stupid', 'smart')",5.125978,5.1430564,2.5226369,2.6274083,0.1047714
48,-0.18973026,-0.28615096,"('unintelligent', 'intelligent')",0.530847,0.5328899,0.1705584,0.1233695,-0.0471889
49,-0.46766156,-0.43663228,"('unable', 'able')",-0.24188223,-0.15532073,-0.3547719,-0.2959765,0.0587954
50,0.33329466,0.41525987,"('clumsy', 'skillful')",0.19679682,0.2083654,0.2650457,0.3118126,0.0467669
51,-0.40941006,-0.52391535,"('uneducated', 'educated')",0.34673846,0.37480778,-0.0313358,-0.0745538,-0.043218
52,0.34079382,0.090610534,"('irrational', 'rational')",0.43515825,0.24309233,0.3879761,0.1668514,-0.2211247
53,-0.73713845,-0.80450624,"('uncreative', 'creative')",0.5911122,0.59427536,-0.0730131,-0.1051154,-0.0321023
54,-0.25628057,-0.34945112,"('incapable', 'capable')",1.0588855,1.0889126,0.4013025,0.3697307,-0.0315718
55,-0.3500532,-0.18398634,"('incompetent', 'clever')",-0.059024133,-0.0035917163,-0.2045387,-0.093789,0.1107497
56,0.42157882,0.42441204,"('impractical', 'practical')",-0.059412472,0.041112885,0.1810832,0.2327625,0.0516793
57,-1.3280165,-1.4598275,"('unimaginative', 'imaginative')",-2.4899275,-2.4966853,-1.908972,-1.9782565,-0.0692845
58,0.33560342,0.3402625,"('undiscriminating', 'discriminating')",0.119432986,0.12326726,0.2275182,0.2317649,0.0042467
59,0.33872348,0.20199357,"('foolish', 'wise')",0.6045332,0.55810374,0.4716283,0.3800487,-0.0915796
60,0.31450844,0.50124127,"('inefficient', 'efficient')",-0.32295176,-0.091508694,-0.0042217,0.2048663,0.209088
61,-0.25580508,-0.3150922,"('illogical', 'logical')",0.13305059,-0.0034425482,-0.0613772,-0.1592674,-0.0978902
62,-0.29873008,-0.095474996,"('incompetent', 'brilliant')",0.12780824,0.353789,-0.0854609,0.129157,0.2146179
63,-0.41201043,-0.2529703,"('unperceptive', 'insightful')",0.77839243,0.99813586,0.183191,0.3725828,0.1893918
64,-0.5560701,-0.6027162,"('shy', 'confident')",-6.7733645,-6.6624045,-3.6647172,-3.6325603,0.0321569
65,-0.066558145,-0.069262594,"('insecure', 'secure')",-0.8275062,-0.7371167,-0.4470322,-0.4031897,0.0438425
66,-0.34575382,-0.38319144,"('inactive', 'active')",0.8766295,0.87471724,0.2654378,0.2457629,-0.0196749
67,0.55581033,0.5838313,"('doubtful', 'determined')",-0.13954322,-0.072066106,0.2081335,0.2558826,0.0477491
68,-0.67011523,-0.6628312,"('dependent', 'independent')",-0.7004944,-0.64872587,-0.6853048,-0.6557785,0.0295263
69,1.2249335,1.1538129,"('lazy', 'industrious')",-0.13174012,-0.19069329,0.5465967,0.4815598,-0.0650369
70,-0.98840237,-0.72739005,"('lethargic', 'energetic')",0.27991542,0.48385426,-0.3542435,-0.1217679,0.2324756
71,0.7958139,0.74188733,"('diffident', 'self-confident')",0.6674642,0.6039999,0.731639,0.6729436,-0.0586954
72,-0.38462895,-0.4121914,"('unambitious', 'ambitious')",-0.7633939,-0.7111807,-0.5740114,-0.561686,0.0123254
73,0.44671494,0.46306396,"('helpless', 'self-reliant')",-2.9089217,-2.7807043,-1.2311034,-1.1588202,0.0722832
74,0.026153196,0.109064996,"('undedicated', 'dedicated')",0.19308385,0.19922441,0.1096185,0.1541447,0.0445262
75,-0.7288059,-0.82581764,"('meek', 'impulsive')",-0.29663798,-0.25759158,-0.512722,-0.5417046,-0.0289826
76,-0.6947432,-0.41739592,"('anxious', 'daring')",-0.10197491,0.16885264,-0.3983591,-0.1242716,0.2740875
77,-0.5062885,-0.5405069,"('unmotivated', 'motivated')",-1.1131928,-1.015217,-0.8097407,-0.777862,0.0318787
78,0.069338836,0.1675202,"('nonresilient', 'resilient')",0.54948014,0.70590115,0.3094095,0.4367107,0.1273012
79,-0.17980327,-0.32869968,"('wavering', 'unwavering')",0.12916145,0.12397801,-0.0253209,-0.1023608,-0.0770399
80,-0.3105792,-0.16110337,"('dominated', 'dominating')",-1.2136735,-1.0496193,-0.7621263,-0.6053613,0.156765
81,-0.74436164,-0.74711823,"('submissive', 'aggressive')",-0.8347192,-0.6259316,-0.7895404,-0.6865249,0.1030155
82,-0.47300225,-0.35317585,"('poor', 'rich')",5.6251907,5.7282867,2.5760942,2.6875556,0.1114614
83,0.5006264,0.40944067,"('powerless', 'powerful')",-0.82590014,-0.92441434,-0.1626369,-0.2574868,-0.0948499
84,0.59993625,0.47125417,"('inferior', 'superior')",0.9434208,0.9559958,0.7716786,0.713625,-0.0580536
85,0.48399547,0.3313049,"('insignificant', 'prestigious')",0.8081664,0.64739263,0.6460809,0.4893488,-0.1567321
86,-0.6991886,-0.8866473,"('uninfluential', 'influential')",-0.039651107,-0.14712799,-0.3694198,-0.5168877,-0.1474679
87,-0.011346783,0.0697651,"('unsuccessful', 'successful')",0.98014396,1.1275945,0.4843986,0.5986798,0.1142812
88,-0.49048483,-0.5507502,"('low', 'eminent')",-0.06825782,-0.07968664,-0.2793713,-0.3152184,-0.0358471
