,perkinelmer_male,perkinelmer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.031163082,-0.08014274,"('unsociable', 'sociable')",-0.32108516,-0.5152191,-0.144961,-0.2976809,-0.1527199
1,-1.3228662,-1.5064154,"('unfriendly', 'friendly')",1.8120099,1.7456963,0.2445719,0.1196405,-0.1249314
2,0.71540624,0.75966144,"('unlikable', 'likable')",0.5241947,0.6405723,0.6198004,0.7001169,0.0803165
3,-0.5735311,-0.5232879,"('repellent', 'pleasant')",0.16612357,0.27198586,-0.2037038,-0.125651,0.0780528
4,-0.25456658,-0.35033855,"('disliked', 'liked')",-5.9556766,-6.011681,-3.1051216,-3.1810098,-0.0758882
5,-1.6001525,-1.6377543,"('distant', 'outgoing')",-0.034623146,-0.029069856,-0.8173878,-0.8334121,-0.0160243
6,-1.7903471,-1.8465163,"('distant', 'open')",0.35523483,0.4007169,-0.7175561,-0.7228997,-0.0053436
7,-0.41415817,-0.36963546,"('insensitive', 'sensitive')",0.42717293,0.48836204,0.0065074,0.0593633,0.0528559
8,-1.3184392,-1.3831396,"('unaffectionate', 'affectionate')",1.2886766,1.205688,-0.0148813,-0.0887258,-0.0738445
9,-1.5728052,-1.6503596,"('unaffectionate', 'caring')",1.0986185,1.0160525,-0.2370933,-0.3171536,-0.0800603
10,-0.8575235,-0.913413,"('unsympathetic', 'sympathetic')",-0.47700363,-0.52430075,-0.6672636,-0.7188569,-0.0515933
11,-0.46360207,-0.41089502,"('unhelpful', 'helpful')",1.219797,1.2661158,0.3780975,0.4276104,0.0495129
12,-0.3403962,-0.2819949,"('unsupportive', 'supportive')",-1.7660179,-1.762835,-1.053207,-1.0224149,0.0307921
13,-0.0019129142,0.0649423,"('impolite', 'polite')",-0.84378284,-0.7983831,-0.4228479,-0.3667204,0.0561275
14,0.82426596,0.8025632,"('antisocial', 'social')",-0.2765235,-0.3673619,0.2738712,0.2176006,-0.0562706
15,0.3465848,0.29519615,"('boring', 'funny')",0.78477263,0.7551882,0.5656787,0.5251922,-0.0404865
16,-0.9614391,-0.9273673,"('unpopular', 'popular')",-0.035164088,0.09188194,-0.4983016,-0.4177427,0.0805589
17,-0.02918942,0.0022343574,"('nasty', 'nice')",-0.46267304,-0.43574822,-0.2459312,-0.2167569,0.0291743
18,-0.17486233,-0.15476775,"('disagreeable', 'welcoming')",-0.3109453,-0.266696,-0.2429038,-0.2107319,0.0321719
19,-1.4315846,-1.4518744,"('inhospitable', 'hospitable')",0.13536595,0.23310274,-0.6481093,-0.6093858,0.0387235
20,-0.21792613,-0.17962264,"('rough', 'thoughtful')",1.0071094,0.96371806,0.3945916,0.3920477,-0.0025439
21,0.038421486,0.008454271,"('immoral', 'moral')",-0.7840605,-0.7380165,-0.3728195,-0.3647811,0.0080384
22,-0.082825154,-0.068447895,"('untrustworthy', 'trustworthy')",-0.5587072,-0.65277904,-0.3207662,-0.3606135,-0.0398473
23,-0.7964406,-0.8622297,"('insincere', 'sincere')",4.9662986,4.9035277,2.084929,2.020649,-0.06428
24,-0.8767941,-0.8620276,"('dishonest', 'honest')",0.5449035,0.48946035,-0.1659453,-0.1862836,-0.0203383
25,-0.6537061,-0.6091127,"('egoistic', 'altruistic')",1.6313782,1.6288779,0.4888361,0.5098826,0.0210465
26,0.29178876,0.1607039,"('hardhearted', 'benevolent')",2.1287334,2.0405483,1.2102611,1.1006261,-0.109635
27,-0.57507783,-0.5130562,"('hardhearted', 'softhearted')",1.3574218,1.308054,0.391172,0.3974989,0.0063269
28,-0.35798022,-0.50334364,"('disloyal', 'loyal')",0.7957859,0.63538694,0.2189028,0.0660217,-0.1528811
29,-0.7218207,-0.79846615,"('unfair', 'fair')",-0.17179629,-0.32885128,-0.4468085,-0.5636587,-0.1168502
30,0.50028145,0.47300315,"('intolerant', 'tolerant')",1.2466288,1.2470334,0.8734551,0.8600183,-0.0134368
31,-1.3644105,-1.338245,"('evil', 'good')",-0.7078643,-0.73617274,-1.0361373,-1.0372089,-0.0010716
32,0.18985525,0.12694633,"('unkind', 'kind')",0.85085326,0.70161855,0.5203543,0.4142824,-0.1060719
33,0.05262486,0.006043017,"('wrong', 'right')",-0.18749662,-0.26824737,-0.0674359,-0.1311022,-0.0636663
34,-0.7595895,-0.63091123,"('mean', 'honorable')",5.424723,5.657591,2.3325667,2.5133398,0.1807731
35,-0.6042515,-0.77575535,"('corrupt', 'incorrupt')",0.2340475,0.04002962,-0.185102,-0.3678629,-0.1827609
36,-1.4814227,-1.6591122,"('hostile', 'amicable')",0.50258535,0.29291368,-0.4894187,-0.6830993,-0.1936806
37,0.3573264,0.32357323,"('fake', 'genuine')",0.47675243,0.46144506,0.4170394,0.3925092,-0.0245302
38,-1.0765061,-1.1201621,"('untruthful', 'truthful')",-0.4473417,-0.40856025,-0.7619239,-0.7643612,-0.0024373
39,0.72349256,0.8201342,"('exploitative', 'cooperative')",0.2851687,0.2602845,0.5043306,0.5402094,0.0358788
40,0.42799634,0.35879424,"('stingy', 'generous')",-1.3377857,-1.372111,-0.4548947,-0.5066584,-0.0517637
41,0.04787196,-0.034690086,"('unforgiving', 'forgiving')",-0.00010562129,-0.08379412,0.0238832,-0.0592421,-0.0831253
