,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9722386,-1.1453298,"('unsociable', 'sociable')",1.1080885,0.8859516,-0.03454583,-0.19942044,0.033768,-0.1529329,-0.1867009
1,-1.1091734,-1.3831367,"('unfriendly', 'friendly')",-1.6461959,-1.7555213,1.506807,1.3466532,-0.4161874,-0.5973349,-0.1811475
2,0.48215064,0.5750333,"('unlikable', 'likable')",0.45157146,0.5268768,0.63115185,0.6750655,0.5216246,0.5923252,0.0707006
3,-0.23316734,-0.18513834,"('repellent', 'pleasant')",0.35891294,0.39566588,0.42716348,0.44275764,0.184303,0.2177617,0.0334587
4,0.21344636,-0.0066402433,"('disliked', 'liked')",-2.3989139,-2.4844086,-6.4276133,-6.475984,-2.871027,-2.9890111,-0.1179841
5,-0.63552713,-0.59999186,"('distant', 'outgoing')",-2.403009,-2.243423,-0.5872947,-0.5095826,-1.2086102,-1.1176658,0.0909444
6,-0.7689114,-0.6796147,"('distant', 'open')",-2.8078756,-2.605387,-0.46132243,-0.3706828,-1.3460364,-1.2185615,0.1274749
7,-0.6520951,-0.70378226,"('insensitive', 'sensitive')",1.2231646,1.0983337,0.4835353,0.45435667,0.3515349,0.2829694,-0.0685655
8,-0.3592127,-0.4590328,"('unaffectionate', 'affectionate')",-1.432923,-1.4398861,0.6107686,0.49742544,-0.3937891,-0.4671645,-0.0733754
9,-0.3111954,-0.50633514,"('unaffectionate', 'caring')",-0.67332363,-0.7358922,0.9125126,0.77422476,-0.0240021,-0.1560009,-0.1319988
10,-1.0656801,-1.1365211,"('unsympathetic', 'sympathetic')",1.2952989,1.0772861,-0.3808828,-0.4535253,-0.0504213,-0.1709201,-0.1204988
11,-0.7304926,-0.8713351,"('unhelpful', 'helpful')",1.5095334,1.4301128,1.8906547,1.8609179,0.8898985,0.8065652,-0.0833333
12,-0.56934386,-0.56186146,"('unsupportive', 'supportive')",0.46652934,0.40112883,-1.7677357,-1.7315801,-0.6235168,-0.6307709,-0.0072541
13,-0.6980419,-0.7130171,"('impolite', 'polite')",2.478861,2.4311905,0.083499126,0.014979474,0.6214394,0.5777176,-0.0437218
14,-0.25381875,-0.35999155,"('antisocial', 'social')",1.6847891,1.4813468,-0.21995448,-0.30878186,0.4036719,0.2708578,-0.1328141
15,0.5151851,0.49569792,"('boring', 'funny')",-0.050373334,-0.07799314,0.55807984,0.52873516,0.3409639,0.31548,-0.0254839
16,-0.37927938,-0.4597581,"('unpopular', 'popular')",-2.135882,-2.1763613,0.28644332,0.33109382,-0.742906,-0.7683419,-0.0254359
17,-1.3101331,-1.1926106,"('nasty', 'nice')",-0.9210503,-0.88129723,-0.447724,-0.41391438,-0.8929692,-0.8292741,0.0636951
18,-0.87367344,-0.78848827,"('disagreeable', 'welcoming')",-0.90721565,-0.8965393,-0.6705353,-0.6950014,-0.8171415,-0.793343,0.0237985
19,-0.3143191,-0.19971292,"('inhospitable', 'hospitable')",-0.73646635,-0.5862178,-0.09108744,-0.006578362,-0.3806243,-0.2641697,0.1164546
20,0.12902848,0.19614643,"('rough', 'thoughtful')",0.5512111,0.4895825,1.0941586,1.0120783,0.5914661,0.5659357,-0.0255304
21,-0.5521126,-0.5476192,"('immoral', 'moral')",2.4782538,2.3584495,-0.29636988,-0.34235114,0.5432571,0.4894931,-0.053764
22,-0.11436388,-0.16544892,"('untrustworthy', 'trustworthy')",0.6761294,0.52719074,-0.70163125,-0.83494085,-0.0466219,-0.157733,-0.1111111
23,0.09337031,-0.08608694,"('insincere', 'sincere')",1.9854414,1.8330663,5.897946,5.755363,2.6589192,2.5007807,-0.1581385
24,-0.5843659,-0.6212309,"('dishonest', 'honest')",1.3672304,1.4052719,0.40937507,0.323732,0.3974132,0.3692576,-0.0281556
25,-0.105240345,-0.102392755,"('egoistic', 'altruistic')",-1.572232,-1.4445096,1.064434,1.1101863,-0.2043461,-0.145572,0.0587741
26,-0.36667725,-0.6933227,"('hardhearted', 'benevolent')",0.15065485,0.03157889,1.5055827,1.3664601,0.4298534,0.2349054,-0.194948
27,-0.81448245,-0.7137807,"('hardhearted', 'softhearted')",-0.7462066,-0.7001833,0.9071031,0.88949573,-0.217862,-0.1748228,0.0430392
28,-0.6107181,-1.0062361,"('disloyal', 'loyal')",0.585588,0.3074707,0.9012562,0.6366079,0.292042,-0.0207192,-0.3127612
29,-0.6288118,-0.6151987,"('unfair', 'fair')",-0.88135195,-0.80322945,-0.65394294,-0.78289366,-0.7213689,-0.7337739,-0.012405
30,0.076130845,-0.0691549,"('intolerant', 'tolerant')",1.4369347,1.3736162,1.0657928,0.97582245,0.8596195,0.7600946,-0.0995249
31,-0.13197406,-0.05981942,"('evil', 'good')",-3.0330362,-2.8334875,-1.3269072,-1.249583,-1.4973059,-1.3809633,0.1163426
32,-0.81559163,-1.0433967,"('unkind', 'kind')",0.7601874,0.6376982,1.1001987,0.9249635,0.3482649,0.1730883,-0.1751766
33,0.30022773,0.18273398,"('wrong', 'right')",-0.10572933,-0.14131878,-0.5794848,-0.63708687,-0.1283288,-0.1985572,-0.0702284
34,-0.7226925,-0.57573944,"('mean', 'honorable')",0.37172443,0.46224055,5.759369,5.860695,1.8028003,1.9157321,0.1129318
35,0.27457196,0.27661112,"('corrupt', 'incorrupt')",-1.8336931,-1.7510012,-0.70881456,-0.804172,-0.7559786,-0.7595207,-0.0035421
36,0.03319418,-0.16849639,"('hostile', 'amicable')",-2.960297,-3.0394766,-0.06835379,-0.28950375,-0.9984856,-1.1658256,-0.16734
37,0.20505588,0.2237923,"('fake', 'genuine')",1.1114554,1.1377344,0.30405152,0.30747038,0.5401876,0.5563323,0.0161447
38,-0.32082513,-0.4389897,"('untruthful', 'truthful')",-0.7779323,-0.84806263,-0.026050195,-0.07712071,-0.3749359,-0.4547244,-0.0797885
39,0.47371012,0.51843345,"('exploitative', 'cooperative')",1.457413,1.5089358,0.571295,0.5710165,0.8341393,0.8661286,0.0319893
40,0.5345431,0.40841025,"('stingy', 'generous')",-0.1662924,-0.2555453,-2.1415753,-2.134124,-0.5911082,-0.6604197,-0.0693115
41,-0.067019105,-0.14182797,"('unforgiving', 'forgiving')",-0.31023315,-0.48119786,0.11792567,0.0039688833,-0.0864422,-0.2063523,-0.1199101
42,0.090635,0.24650048,"('unreliable', 'reliable')",-0.7265131,-0.63649714,-3.8632383,-3.6702998,-1.4997055,-1.3534322,0.1462733
43,-0.74188477,-0.5864784,"('irresponsible', 'responsible')",1.9406719,1.951846,0.76526314,0.78277427,0.6546834,0.7160473,0.0613639
44,-0.08742562,0.1344786,"('prejudiced', 'unprejudiced')",-0.45035905,-0.3726176,-1.7105287,-1.6271615,-0.7494378,-0.6217668,0.127671
45,-0.06402068,-0.2385103,"('incompetent', 'competent')",1.4695833,1.2698867,-0.036032226,-0.09066965,0.4565101,0.3135689,-0.1429412
46,-0.7345826,-0.8331742,"('uncompetitive', 'competitive')",2.0031612,1.8571174,-0.08060652,-0.14804643,0.3959907,0.2919656,-0.1040251
47,-0.38382307,-0.21506305,"('stupid', 'smart')",0.4298063,0.4986979,4.88192,4.9716673,1.6426344,1.7517673,0.1091329
48,-1.2781913,-1.3275505,"('unintelligent', 'intelligent')",0.9357227,0.7872992,0.3291745,0.26300204,-0.0044314,-0.0924164,-0.087985
49,-0.9763325,-0.86329925,"('unable', 'able')",-0.45875442,-0.5566083,-0.0015577152,0.03477151,-0.4788816,-0.461712,0.0171696
50,0.20871677,0.18383333,"('clumsy', 'skillful')",-0.88069296,-0.9929855,0.38520697,0.37852293,-0.0955897,-0.1435431,-0.0479534
51,0.27272433,0.09941745,"('uneducated', 'educated')",1.3657552,1.2493787,0.6200055,0.5403063,0.7528283,0.6297008,-0.1231275
52,-0.03594533,-0.11304566,"('irrational', 'rational')",-2.1715002,-2.1255302,0.08028567,0.015045298,-0.7090534,-0.7411768,-0.0321234
53,-1.1742086,-1.2782559,"('uncreative', 'creative')",-1.2280495,-1.226474,0.37252855,0.3043026,-0.6765765,-0.7334758,-0.0568993
54,-0.32955796,-0.35418904,"('incapable', 'capable')",-0.9443953,-0.95168656,1.0185074,1.0342233,-0.0851486,-0.0905507,-0.0054021
55,-0.002136263,-0.009131241,"('incompetent', 'clever')",2.483862,2.3069513,0.2164019,0.17384152,0.8993758,0.8238872,-0.0754886
56,-0.14131773,-0.10177928,"('impractical', 'practical')",2.725624,2.6904745,-0.09953809,-0.13649414,0.8282561,0.8174004,-0.0108557
57,-0.6918431,-0.87400436,"('unimaginative', 'imaginative')",0.16209231,-0.02810976,-2.5397816,-2.610412,-1.0231775,-1.170842,-0.1476645
58,0.4860038,0.48055613,"('undiscriminating', 'discriminating')",0.1293008,0.009230819,0.009836685,-0.07371437,0.2083804,0.1386909,-0.0696895
59,0.65483713,0.6875566,"('foolish', 'wise')",-0.70593035,-0.58458537,0.05767295,0.0970575,0.0021932,0.0666762,0.064483
60,-1.0274245,-0.8990324,"('inefficient', 'efficient')",3.387972,3.3227475,0.19066006,0.26346564,0.8504025,0.8957269,0.0453244
61,-1.0812545,-1.1166747,"('illogical', 'logical')",0.5131521,0.44792408,0.3938127,0.23456627,-0.0580966,-0.1447281,-0.0866315
62,0.17378622,0.27638438,"('incompetent', 'brilliant')",1.8161505,1.7953364,0.46124557,0.56120104,0.8170608,0.8776406,0.0605798
63,-0.3019108,-0.3708442,"('unperceptive', 'insightful')",0.24032994,0.10591204,0.95460314,1.0254675,0.2976741,0.2535118,-0.0441623
64,-0.45205986,-0.4115968,"('shy', 'confident')",0.1509575,0.09479871,-6.3593063,-6.291856,-2.2201362,-2.2028847,0.0172515
65,-0.8511346,-0.84693456,"('insecure', 'secure')",2.2591004,2.2155535,-0.11911717,-0.13296892,0.4296163,0.4118834,-0.0177329
66,-0.36156988,-0.32592487,"('inactive', 'active')",-1.3369088,-1.3067812,-0.05083867,0.03761362,-0.5831058,-0.5316975,0.0514083
67,0.6282336,0.7148627,"('doubtful', 'determined')",1.1596919,1.176763,-0.118712045,-0.094530195,0.5564045,0.5990318,0.0426273
68,-0.7013003,-0.6179407,"('dependent', 'independent')",0.7175686,0.7458914,-0.68285966,-0.67967814,-0.2221971,-0.1839092,0.0382879
69,-0.15290214,-0.012273736,"('lazy', 'industrious')",-1.4690902,-1.4300312,-0.8353822,-0.73553413,-0.8191249,-0.7259463,0.0931786
70,0.18553936,0.31216505,"('lethargic', 'energetic')",1.8883427,1.7920198,0.4361389,0.5025361,0.8366737,0.868907,0.0322333
71,-0.36793548,-0.5019089,"('diffident', 'self-confident')",-0.1786273,-0.1257988,0.3363772,0.33487296,-0.0700619,-0.0976116,-0.0275497
72,-0.813396,-0.8286811,"('unambitious', 'ambitious')",0.49128756,0.4767627,-0.6207454,-0.68450093,-0.3142846,-0.3454731,-0.0311885
73,1.3808584,1.4437886,"('helpless', 'self-reliant')",0.061999828,0.22672485,-2.9596083,-2.8510537,-0.5055834,-0.3935134,0.11207
74,0.62157494,0.59924,"('undedicated', 'dedicated')",1.6803395,1.6040902,-0.122940846,-0.15716344,0.7263246,0.6820556,-0.044269
