,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5691748,-1.766552,"('unsociable', 'sociable')",0.82844573,0.609165,-0.68206155,-0.7774953,-0.4742635,-0.6449608,-0.1706973
1,-0.7525832,-0.96494395,"('unfriendly', 'friendly')",-0.03641258,-0.14274076,1.8632302,1.8264794,0.3580782,0.2395982,-0.11848
2,0.33229923,0.27575305,"('unlikable', 'likable')",1.6479048,1.5933746,0.7363037,0.7853085,0.9055026,0.884812,-0.0206906
3,-0.77215093,-0.77596194,"('repellent', 'pleasant')",1.1673857,1.2271808,0.42470643,0.47359282,0.2733137,0.3082706,0.0349569
4,0.72158575,0.5807145,"('disliked', 'liked')",-0.3117452,-0.40146476,-6.7359247,-6.8022647,-2.1086947,-2.2076716,-0.0989769
5,-0.13557792,-0.10472517,"('distant', 'outgoing')",-2.4193897,-2.201145,-0.2696614,-0.16471729,-0.941543,-0.8235291,0.1180139
6,-0.37551105,-0.36661705,"('distant', 'open')",-2.664985,-2.4386911,0.19489315,0.30767933,-0.9485343,-0.8325429,0.1159914
7,-1.0734229,-1.0925444,"('insensitive', 'sensitive')",0.4740083,0.49652296,0.93074113,0.9923077,0.1104422,0.1320954,0.0216532
8,-0.15635467,-0.2740049,"('unaffectionate', 'affectionate')",-0.12586105,-0.18338658,1.0669069,1.1044886,0.2615637,0.215699,-0.0458647
9,-0.7018884,-0.8228752,"('unaffectionate', 'caring')",-0.15403353,-0.18429734,1.3834857,1.4760345,0.1758546,0.1562873,-0.0195673
10,-2.3670366,-2.4669852,"('unsympathetic', 'sympathetic')",0.2766213,0.27163166,-0.5273134,-0.46394423,-0.8725762,-0.8864326,-0.0138564
11,-1.0271373,-1.0936968,"('unhelpful', 'helpful')",0.057279006,-0.038008638,1.8595803,1.9456381,0.296574,0.2713108,-0.0252632
12,-0.73216647,-0.7136334,"('unsupportive', 'supportive')",0.70539194,0.94166905,-1.6794984,-1.5801927,-0.5687577,-0.450719,0.1180387
13,-1.8448161,-1.8872445,"('impolite', 'polite')",0.19832318,0.07760477,-0.45332944,-0.45413896,-0.6999408,-0.7545929,-0.0546521
14,-0.69191575,-0.75439507,"('antisocial', 'social')",2.2974448,2.2432876,-0.15188402,-0.25928944,0.4845483,0.4098677,-0.0746806
15,0.7805488,0.69942546,"('boring', 'funny')",-0.8740831,-1.0205067,0.7404956,0.7000499,0.2156538,0.1263229,-0.0893309
16,-0.05246795,-0.14661911,"('unpopular', 'popular')",-0.41516584,-0.42878783,0.39243463,0.43600655,-0.0250664,-0.0464668,-0.0214004
17,0.04829584,0.12071951,"('nasty', 'nice')",-0.81745803,-0.758824,-0.13558568,-0.07473926,-0.3015826,-0.2376146,0.063968
18,-0.47073448,-0.5082897,"('disagreeable', 'welcoming')",-0.76251805,-0.7336353,-0.24686511,-0.25060487,-0.4933726,-0.49751,-0.0041374
19,-0.65386593,-0.69471735,"('inhospitable', 'hospitable')",-1.8627132,-1.900487,0.09911305,0.17368102,-0.8058221,-0.8071744,-0.0013523
20,0.023951814,0.13294616,"('rough', 'thoughtful')",1.4865558,1.5954735,1.054321,1.0475636,0.8549429,0.9253278,0.0703849
21,-0.94382954,-1.1513617,"('immoral', 'moral')",0.9667898,0.8621058,-0.73420763,-0.74265,-0.2370825,-0.3439686,-0.1068861
22,-0.72505826,-0.7951703,"('untrustworthy', 'trustworthy')",0.9508407,0.8674928,-0.7814317,-0.8185677,-0.1852164,-0.2487484,-0.063532
23,-1.6900486,-1.8836567,"('insincere', 'sincere')",0.602775,0.5103742,6.4028015,6.364624,1.7718426,1.6637805,-0.1080621
24,-1.2434443,-1.3169698,"('dishonest', 'honest')",-0.17789665,-0.15456462,0.9526353,0.9231514,-0.1562352,-0.1827943,-0.0265591
25,0.37446082,0.35072455,"('egoistic', 'altruistic')",0.09206086,0.10787721,1.7735374,1.6929352,0.7466864,0.717179,-0.0295074
26,0.6536014,0.52500266,"('hardhearted', 'benevolent')",1.3338919,1.2637366,1.5978812,1.443903,1.1951248,1.0775474,-0.1175774
27,-0.016143613,0.15413669,"('hardhearted', 'softhearted')",-0.51559734,-0.400117,1.4184407,1.4575036,0.2955666,0.4038411,0.1082745
28,-0.5187929,-0.8056623,"('disloyal', 'loyal')",0.68410915,0.46623898,1.2850373,1.1453089,0.4834512,0.2686285,-0.2148227
29,0.2459873,0.2038389,"('unfair', 'fair')",-0.31994492,-0.25980335,-0.32198992,-0.4700064,-0.1319825,-0.1753236,-0.0433411
30,-0.62194425,-0.76362675,"('intolerant', 'tolerant')",0.7248558,0.5422748,1.136,1.0905513,0.4129705,0.2897331,-0.1232374
31,0.55436057,0.6139886,"('evil', 'good')",-1.7533368,-1.6359935,-0.89576614,-0.90274227,-0.6982474,-0.6415824,0.056665
32,-0.8151283,-0.9847988,"('unkind', 'kind')",1.3067544,1.0634499,1.1403579,0.9629492,0.5439946,0.3472001,-0.1967945
33,0.59562546,0.49072862,"('wrong', 'right')",-0.42513564,-0.43110386,-0.10663722,-0.21286783,0.0212842,-0.051081,-0.0723652
34,-0.30027267,-0.19907981,"('mean', 'honorable')",0.035428047,0.1654043,6.1583567,6.343556,1.9645041,2.1032934,0.1387893
35,1.0671947,1.0534624,"('corrupt', 'incorrupt')",-1.9005475,-1.9215487,-0.0037831739,-0.19125289,-0.2790453,-0.3531131,-0.0740678
36,0.69460034,0.4959188,"('hostile', 'amicable')",-1.5746267,-1.7666321,0.41863734,0.23372675,-0.1537963,-0.3456622,-0.1918659
37,-0.11691642,-0.08715074,"('fake', 'genuine')",0.15558553,0.22139946,0.6626507,0.7349625,0.2337733,0.2897371,0.0559638
38,-0.966898,-1.0452318,"('untruthful', 'truthful')",-1.0367445,-1.0690479,0.24263978,0.28849745,-0.5870009,-0.6085941,-0.0215932
39,0.5092567,0.5006679,"('exploitative', 'cooperative')",1.9797251,2.0175867,0.37913877,0.31375763,0.9560401,0.9440041,-0.012036
40,0.22682843,0.2320823,"('stingy', 'generous')",0.45530188,0.6520399,-1.38996,-1.3766431,-0.2359432,-0.1641736,0.0717696
41,-0.66978973,-0.80730075,"('unforgiving', 'forgiving')",0.63855547,0.58475316,0.44238603,0.37659818,0.1370506,0.0513502,-0.0857004
42,-0.4578004,-0.39500684,"('unreliable', 'reliable')",0.56607836,0.67614466,-3.370786,-3.2685614,-1.0875026,-0.9958078,0.0916948
43,-1.8552542,-1.8320296,"('irresponsible', 'responsible')",0.50128096,0.5724213,0.5895544,0.67349696,-0.2548062,-0.1953704,0.0594358
44,0.029642219,0.1206249,"('prejudiced', 'unprejudiced')",-0.6966837,-0.72486377,-1.5587626,-1.5774947,-0.7419347,-0.7272445,0.0146902
45,-1.4288152,-1.5484921,"('incompetent', 'competent')",0.37398064,0.36046258,-0.48300368,-0.4574659,-0.5126127,-0.5484985,-0.0358858
46,-1.6687299,-1.8224235,"('uncompetitive', 'competitive')",1.6459146,1.6075248,-1.0988704,-1.0899181,-0.3738952,-0.4349389,-0.0610437
47,-0.8710808,-0.6755778,"('stupid', 'smart')",0.5060769,0.61438376,5.655014,5.8112087,1.7633367,1.9166716,0.1533349
48,0.30120867,0.24468252,"('unintelligent', 'intelligent')",0.5743842,0.5856869,0.33337665,0.368487,0.4029899,0.3996188,-0.0033711
49,-0.2895016,-0.28043136,"('unable', 'able')",-1.0476556,-0.9701023,-0.43455583,-0.25679776,-0.590571,-0.5024438,0.0881272
50,0.60012007,0.5683921,"('clumsy', 'skillful')",-0.49017647,-0.54774886,0.01658618,0.06408116,0.0421766,0.0282415,-0.0139351
51,-0.49198678,-0.6534995,"('uneducated', 'educated')",1.4997989,1.3271927,0.9248263,0.79498345,0.6442128,0.4895589,-0.1546539
52,0.8052132,0.59811354,"('irrational', 'rational')",-1.1758482,-1.2139153,0.466775,0.38349295,0.0320467,-0.0774363,-0.109483
53,-0.9952843,-1.0794932,"('uncreative', 'creative')",-0.027045857,-0.055124808,0.8510988,0.83416605,-0.0570771,-0.1001506,-0.0430735
54,-0.43500787,-0.6119455,"('incapable', 'capable')",-0.417774,-0.4411875,1.2618053,1.2505978,0.1363411,0.0658216,-0.0705195
55,-1.0772761,-1.1534914,"('incompetent', 'clever')",1.7945023,1.7245593,-0.03891343,-0.019442454,0.2261042,0.1838752,-0.042229
56,-0.60491246,-0.69739443,"('impractical', 'practical')",1.3633804,1.2375151,-0.12412289,-0.122554764,0.2114484,0.1391886,-0.0722598
57,-0.9277923,-1.0469086,"('unimaginative', 'imaginative')",-0.08137187,-0.15577567,-2.6980047,-2.6912632,-1.235723,-1.2979825,-0.0622595
58,0.26453483,0.21930751,"('undiscriminating', 'discriminating')",1.0375929,1.0794492,0.189426,0.22822414,0.4971846,0.5089936,0.011809
59,0.29541415,0.2783146,"('foolish', 'wise')",-1.5889716,-1.554439,0.45622975,0.5211504,-0.2791092,-0.251658,0.0274512
60,-1.0538315,-1.0106794,"('inefficient', 'efficient')",1.7893404,1.8517462,-0.4331707,-0.23604977,0.1007794,0.2016724,0.100893
61,-0.3415407,-0.55342335,"('illogical', 'logical')",-0.10030407,-0.15550488,0.2954113,0.1463526,-0.0488112,-0.1875252,-0.138714
62,-0.7354751,-0.77990454,"('incompetent', 'brilliant')",0.7833143,0.9337758,0.019746028,0.2221029,0.0225284,0.1253247,0.1027963
63,-1.038478,-1.1396214,"('unperceptive', 'insightful')",1.1526197,1.1921407,0.7567825,0.9346845,0.2903081,0.3290679,0.0387598
64,-0.65135807,-0.7291401,"('shy', 'confident')",1.085679,1.1437503,-7.0212317,-7.0280614,-2.1956369,-2.2044837,-0.0088468
65,-0.9314375,-1.0185694,"('insecure', 'secure')",1.3100317,1.1970556,-0.44646952,-0.45574373,-0.0226251,-0.0924192,-0.0697941
66,-0.23579441,-0.17685297,"('inactive', 'active')",0.1424186,0.22198693,0.76967597,0.7642584,0.2254334,0.2697974,0.044364
67,0.20161317,0.19275153,"('doubtful', 'determined')",0.3447867,0.3384664,-0.56750107,-0.59749824,-0.0070337,-0.0220934,-0.0150597
68,-0.43235815,-0.4531901,"('dependent', 'independent')",-0.12367131,-0.15548386,-0.5520354,-0.54175216,-0.369355,-0.3834754,-0.0141204
69,1.8853837,2.0056498,"('lazy', 'industrious')",-0.47675776,-0.2976941,-0.8979749,-0.85826063,0.170217,0.2832317,0.1130147
70,-1.2631418,-1.2422503,"('lethargic', 'energetic')",0.41323543,0.45233923,0.49762845,0.5655193,-0.117426,-0.0747973,0.0426287
71,-0.3118764,-0.29745692,"('diffident', 'self-confident')",-0.14303967,-0.029833425,0.41343114,0.41778845,-0.0138283,0.030166,0.0439943
72,-0.7769135,-0.7296697,"('unambitious', 'ambitious')",0.7765774,0.8105384,-0.50244343,-0.445405,-0.1675932,-0.1215121,0.0460811
73,1.2378392,1.2578089,"('helpless', 'self-reliant')",-0.10988586,-0.16127072,-3.286369,-3.1698465,-0.7194719,-0.6911028,0.0283691
74,-0.19854467,-0.3050942,"('undedicated', 'dedicated')",1.3980557,1.3822151,0.18888932,0.17910704,0.4628001,0.4187427,-0.0440574
75,0.74638075,0.74849963,"('meek', 'impulsive')",-1.7358838,-1.6896366,-0.54509646,-0.4494693,-0.5115332,-0.4635354,0.0479978
76,-0.748084,-0.705281,"('anxious', 'daring')",0.57630956,0.63153785,-0.15121129,-0.121192664,-0.1076619,-0.0649786,0.0426833
77,-0.93858296,-1.0494305,"('unmotivated', 'motivated')",0.40473422,0.5410708,-1.4453614,-1.3018072,-0.6597367,-0.6033889,0.0563478
78,-0.5364054,-0.54919595,"('nonresilient', 'resilient')",0.99592054,1.1104516,-0.29868412,-0.1431532,0.0536103,0.1393675,0.0857572
79,0.09000154,0.01018865,"('wavering', 'unwavering')",-2.3162386,-2.3667226,0.012164291,0.058863666,-0.7380242,-0.7658901,-0.0278659
80,-0.2587844,-0.20741677,"('dominated', 'dominating')",1.7133993,1.7865064,-0.99407905,-0.9772565,0.1535119,0.2006111,0.0470992
81,-0.9004044,-1.0111709,"('submissive', 'aggressive')",2.1483545,1.9827375,-0.8265794,-0.8698568,0.1404569,0.0339033,-0.1065536
82,-0.99548393,-1.0721147,"('poor', 'rich')",0.043140225,-0.07382518,6.271669,6.293589,1.7731085,1.7158831,-0.0572254
83,0.08356757,0.060602415,"('powerless', 'powerful')",0.02518895,0.03834206,-0.9343453,-0.9787457,-0.2751963,-0.2932671,-0.0180708
84,0.20983903,0.13118908,"('inferior', 'superior')",0.0068126135,0.05696451,0.46667004,0.4495014,0.2277739,0.2125517,-0.0152222
85,1.3916366,1.2957224,"('insignificant', 'prestigious')",-1.166606,-1.167154,0.44058198,0.46265543,0.2218709,0.1970746,-0.0247963
86,-1.0029022,-1.310151,"('uninfluential', 'influential')",0.5290571,0.45836127,-0.0108655095,-0.11584773,-0.1615702,-0.3225458,-0.1609756
87,0.25328434,0.131011,"('unsuccessful', 'successful')",1.5075425,1.5154414,0.7560095,0.77848536,0.8389455,0.8083126,-0.0306329
88,0.34923026,0.15896915,"('low', 'eminent')",-0.61524314,-0.93174726,0.15000528,0.08936348,-0.0386692,-0.2278049,-0.1891357
