,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8122707,0.74040115,"('unsociable', 'sociable')",-0.47328195,-0.59809417,-0.51436794,-0.6412761,-0.56544244,-0.63980496,-0.1852054,-0.2846935,-0.0994881
1,-0.6053424,-0.6017984,"('unfriendly', 'friendly')",-0.8803895,-0.9275223,-0.2307688,-0.29247743,1.6802459,1.6018732,-0.0090637,-0.0549812,-0.0459175
2,0.21150464,0.30423853,"('unlikable', 'likable')",-0.056377195,0.05174539,1.306101,1.4857742,0.52405405,0.6663247,0.4963206,0.6270207,0.1307001
3,0.5720479,0.62984025,"('repellent', 'pleasant')",0.051389437,0.17201203,0.5158372,0.5273252,0.6546068,0.6720247,0.4484704,0.5003005,0.0518301
4,-2.0499954,-2.0914576,"('disliked', 'liked')",0.04331868,-0.014862666,0.6652202,0.6311751,-6.558272,-6.6566477,-1.9749321,-2.0329483,-0.0580162
5,-0.9927862,-1.0001817,"('distant', 'outgoing')",-0.11555483,-0.0051328614,-0.51217484,-0.4306633,-0.13924135,-0.12100497,-0.4399393,-0.3892457,0.0506936
6,-2.0436788,-2.009726,"('distant', 'open')",-0.4441666,-0.28996348,-0.84169906,-0.78992504,0.55677074,0.55364233,-0.6931934,-0.6339931,0.0592003
7,1.6584264,1.6353327,"('insensitive', 'sensitive')",0.41498783,0.46307647,0.5293358,0.4297549,1.1308547,1.0604924,0.9334012,0.8971641,-0.0362371
8,-0.7568225,-0.7711134,"('unaffectionate', 'affectionate')",-0.51720613,-0.43785036,-0.52922237,-0.48908177,0.9833676,0.9216843,-0.2049709,-0.1940903,0.0108806
9,0.4137576,0.39086646,"('unaffectionate', 'caring')",-0.016601589,-0.0077646077,0.28040448,0.21321887,1.3540751,1.3406577,0.5079089,0.4842446,-0.0236643
10,2.408893,2.4086277,"('unsympathetic', 'sympathetic')",-0.030363984,-0.0056726243,-0.48792455,-0.5583165,-0.14987619,-0.13641031,0.4351821,0.4270571,-0.008125
11,1.268322,1.3250651,"('unhelpful', 'helpful')",0.27920827,0.314147,-0.5023588,-0.49750984,1.5248711,1.6912373,0.6425107,0.7082349,0.0657242
12,2.3118885,2.3834758,"('unsupportive', 'supportive')",0.3732791,0.5328381,0.42672712,0.49291748,-1.6844178,-1.6850185,0.3568692,0.4310532,0.074184
13,1.2047734,1.1843779,"('impolite', 'polite')",0.44707546,0.41704914,0.1879305,0.11183719,-0.23099008,-0.20650196,0.4021973,0.3766906,-0.0255067
14,1.4644948,1.417721,"('antisocial', 'social')",1.4378836,1.355906,1.5276111,1.5230561,-0.37522602,-0.42920542,1.0136909,0.9668695,-0.0468214
15,-0.016402192,-0.0667184,"('boring', 'funny')",0.79671323,0.64534104,-0.6349554,-0.6602501,0.47999597,0.4509335,0.1563379,0.0923265,-0.0640114
16,-2.2127566,-2.242475,"('unpopular', 'popular')",-1.0654178,-1.0476346,-1.4063998,-1.3254315,-0.07581349,-0.02088724,-1.1900969,-1.1591071,0.0309898
17,-0.9663071,-0.8874761,"('nasty', 'nice')",-0.5818077,-0.47042942,-0.9809438,-0.8292648,-0.49908465,-0.40086025,-0.7570358,-0.6470076,0.1100282
18,-0.40882766,-0.34076494,"('disagreeable', 'welcoming')",-0.5193147,-0.42180246,-0.14515714,-0.014001854,-0.339091,-0.31178343,-0.3530976,-0.2720882,0.0810094
19,-0.5803708,-0.5081033,"('inhospitable', 'hospitable')",-0.99360263,-0.88876474,-0.6674952,-0.59919006,0.1598497,0.20702446,-0.5204048,-0.4472584,0.0731464
20,0.6249572,0.64996517,"('rough', 'thoughtful')",0.003914442,0.10714592,-0.42736486,-0.3488271,0.89852583,0.8482067,0.2750081,0.3141227,0.0391146
21,0.9854866,0.96651405,"('immoral', 'moral')",0.7350064,0.6687383,-0.1412441,-0.1858865,-0.6765622,-0.6725305,0.2256717,0.1942088,-0.0314629
22,2.0249043,1.9728827,"('untrustworthy', 'trustworthy')",-0.3125311,-0.320511,0.46364436,0.4497446,-0.6225454,-0.6315765,0.388368,0.367635,-0.020733
23,1.3979692,1.4042171,"('insincere', 'sincere')",-0.5393415,-0.49622265,-0.3457121,-0.44105297,5.905941,5.921198,1.6047142,1.5970348,-0.0076794
24,1.36092,1.3413676,"('dishonest', 'honest')",0.20075417,0.208518,-0.60272115,-0.61839116,0.87199676,0.8322145,0.4577374,0.4409272,-0.0168102
25,-1.7211578,-1.6946821,"('egoistic', 'altruistic')",-0.38503355,-0.40922138,0.8420491,0.7979568,1.6958777,1.6337342,0.1079338,0.0819469,-0.0259869
26,0.95569813,0.89461595,"('hardhearted', 'benevolent')",1.695231,1.6435431,1.8743366,1.8388909,1.6782869,1.5902877,1.5508882,1.4918344,-0.0590538
27,-0.0785201,-0.040937208,"('hardhearted', 'softhearted')",0.23542935,0.30946866,0.13462597,0.10655913,1.7197862,1.5799702,0.5028303,0.4887652,-0.0140651
28,1.3158998,1.1720549,"('disloyal', 'loyal')",0.38245684,0.25209278,0.15115066,-0.02271697,1.2202817,1.1027735,0.7674472,0.6260511,-0.1413961
29,-0.44069692,-0.5063584,"('unfair', 'fair')",-1.068428,-1.100456,-0.78411067,-0.78178906,-0.19611344,-0.3242079,-0.6223373,-0.6782029,-0.0558656
30,1.7447908,1.8013664,"('intolerant', 'tolerant')",1.6780094,1.596485,1.4406595,1.3971819,0.8759195,0.8851019,1.4348447,1.4200338,-0.0148109
31,-2.534487,-2.4766355,"('evil', 'good')",-1.2371616,-1.1992847,-0.8626238,-0.76448524,-0.7477364,-0.8270474,-1.3455023,-1.3168632,0.0286391
32,0.7393898,0.72980565,"('unkind', 'kind')",0.1494466,0.13247176,0.14299448,0.075303964,1.0162454,0.9183595,0.512019,0.4639852,-0.0480338
33,-0.005996205,-0.051041447,"('wrong', 'right')",0.49080542,0.47539905,0.6835865,0.73898774,-0.38206342,-0.46035448,0.1965831,0.1757477,-0.0208354
34,0.042523816,0.13844298,"('mean', 'honorable')",-0.3084992,-0.13015714,-0.40241605,-0.28677922,5.995008,6.1573806,1.3316542,1.4697218,0.1380676
35,-2.9115672,-2.9740345,"('corrupt', 'incorrupt')",-0.85036445,-0.90973157,-0.5775013,-0.5631044,0.18106972,0.02374037,-1.0395907,-1.1057826,-0.0661919
