,ketch_male,ketch_female,tuple,average_male,average_female,female-male
0,-0.58368605,-0.3926278,"('unsociable', 'sociable')",-0.5836861,-0.3926278,0.1910583
1,0.6078045,0.4756028,"('unfriendly', 'friendly')",0.6078045,0.4756028,-0.1322017
2,0.610277,0.63563824,"('unlikable', 'likable')",0.610277,0.6356382,0.0253612
3,-0.83067906,-0.52425516,"('repellent', 'pleasant')",-0.8306791,-0.5242552,0.3064239
4,-0.9361593,-0.7287383,"('disliked', 'liked')",-0.9361593,-0.7287383,0.207421
5,0.79693455,0.55728143,"('distant', 'outgoing')",0.7969345,0.5572814,-0.2396531
6,1.1455692,0.8266046,"('distant', 'open')",1.1455692,0.8266046,-0.3189646
7,-0.5523471,-0.3251823,"('insensitive', 'sensitive')",-0.5523471,-0.3251823,0.2271648
8,0.7815733,0.48425353,"('unaffectionate', 'affectionate')",0.7815733,0.4842535,-0.2973198
9,0.5766903,0.4224996,"('unaffectionate', 'caring')",0.5766903,0.4224996,-0.1541907
10,-1.0213194,-0.9175658,"('unsympathetic', 'sympathetic')",-1.0213194,-0.9175658,0.1037536
11,-0.67891765,-0.5136175,"('unhelpful', 'helpful')",-0.6789176,-0.5136175,0.1653001
12,-0.29196203,-0.08142137,"('unsupportive', 'supportive')",-0.291962,-0.0814214,0.2105406
13,-1.7151979,-1.4515879,"('impolite', 'polite')",-1.7151979,-1.4515879,0.26361
14,-0.0807656,0.22005184,"('antisocial', 'social')",-0.0807656,0.2200518,0.3008174
15,1.806467,1.5843084,"('boring', 'funny')",1.8064671,1.5843084,-0.2221587
16,-0.2524253,-0.3113097,"('unpopular', 'popular')",-0.2524253,-0.3113097,-0.0588844
17,0.35570425,0.44229203,"('nasty', 'nice')",0.3557042,0.442292,0.0865878
18,0.024595018,0.15041623,"('disagreeable', 'welcoming')",0.024595,0.1504162,0.1258212
19,-1.5546434,-1.5703106,"('inhospitable', 'hospitable')",-1.5546434,-1.5703106,-0.0156672
20,-0.8982333,-0.988805,"('rough', 'thoughtful')",-0.8982333,-0.988805,-0.0905717
21,-1.4514471,-1.0707369,"('immoral', 'moral')",-1.4514471,-1.0707369,0.3807102
22,-0.26440993,-0.23231854,"('untrustworthy', 'trustworthy')",-0.2644099,-0.2323185,0.0320914
23,0.46687266,0.56174076,"('insincere', 'sincere')",0.4668727,0.5617408,0.0948681
24,-0.7903411,-0.65654397,"('dishonest', 'honest')",-0.7903411,-0.656544,0.1337971
25,1.2021757,1.0194701,"('egoistic', 'altruistic')",1.2021757,1.0194701,-0.1827056
26,1.7204684,1.3781693,"('hardhearted', 'benevolent')",1.7204684,1.3781693,-0.3422991
27,0.8632065,0.6206042,"('hardhearted', 'softhearted')",0.8632065,0.6206042,-0.2426023
28,0.51028496,0.467829,"('disloyal', 'loyal')",0.510285,0.467829,-0.042456
29,-0.67481804,-0.54480857,"('unfair', 'fair')",-0.674818,-0.5448086,0.1300094
30,-0.96572095,-0.86518,"('intolerant', 'tolerant')",-0.965721,-0.86518,0.100541
31,0.845194,0.76081115,"('evil', 'good')",0.845194,0.7608112,-0.0843828
32,0.18542102,0.1328277,"('unkind', 'kind')",0.185421,0.1328277,-0.0525933
33,0.25650734,0.360442,"('wrong', 'right')",0.2565073,0.360442,0.1039347
34,-0.10215658,-0.16221492,"('mean', 'honorable')",-0.1021566,-0.1622149,-0.0600583
35,0.9487983,0.6085036,"('corrupt', 'incorrupt')",0.9487983,0.6085036,-0.3402947
36,1.4961321,1.2499598,"('hostile', 'amicable')",1.4961321,1.2499598,-0.2461723
