,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
0,-0.08315179,-0.08035159,"('unsociable', 'sociable')",-1.1632159,-1.2785469,0.5061878,0.3968809,0.27141047,0.17600444,-0.1171924,-0.1965033,-0.0793109
1,-0.39105716,-0.4407546,"('unfriendly', 'friendly')",-0.36234826,-0.32801586,0.05163163,0.07116911,1.3517748,1.34237,0.1625002,0.1611922,-0.001308
2,0.70280874,0.74474823,"('unlikable', 'likable')",0.7674583,0.8657051,1.6200988,1.7891383,0.36257243,0.39336377,0.8632346,0.9482388,0.0850042
3,0.1479417,0.19673163,"('repellent', 'pleasant')",-0.733871,-0.66530496,1.1713396,1.30324,1.0524731,1.0000772,0.4094709,0.458686,0.0492151
4,-0.54562813,-0.559149,"('disliked', 'liked')",0.91592604,0.95482934,-0.36062664,-0.24765164,-7.8623166,-7.900769,-1.9631613,-1.9381851,0.0249762
5,-0.8226926,-0.8203451,"('distant', 'outgoing')",0.63795227,0.75020415,-0.29488465,-0.22948214,-0.065479696,0.05297344,-0.1362762,-0.0616624,0.0746138
6,-0.74152654,-0.7090636,"('distant', 'open')",0.6296962,0.7663595,-0.25674945,-0.14721392,0.15016371,0.2916753,-0.054604,0.0504393,0.1050433
7,0.96072143,0.967555,"('insensitive', 'sensitive')",-0.4515087,-0.44015002,2.221352,2.3307064,1.3436769,1.3501585,1.0185604,1.0520675,0.0335071
8,-0.16751692,-0.1451592,"('unaffectionate', 'affectionate')",-0.25806636,-0.1872138,-0.777285,-0.7541497,0.84259504,0.91211784,-0.0900683,-0.0436012,0.0464671
9,0.806822,0.8367721,"('unaffectionate', 'caring')",-0.021230567,0.0042816605,0.9759486,1.0161917,1.5553651,1.6341319,0.8292263,0.8728443,0.043618
10,0.95457983,1.0132403,"('unsympathetic', 'sympathetic')",-2.1353745,-2.225348,1.1405934,1.2057195,0.83458936,0.86432,0.198597,0.2144829,0.0158859
11,1.1591052,1.2042642,"('unhelpful', 'helpful')",-0.70970774,-0.7468131,1.1780571,1.2109079,2.1285512,2.1735437,0.9390014,0.9604757,0.0214743
12,1.7844044,1.8707085,"('unsupportive', 'supportive')",0.37536395,0.43122765,1.4162613,1.6060047,-1.4201825,-1.3346951,0.5389618,0.6433114,0.1043496
13,0.5050275,0.462473,"('impolite', 'polite')",-0.73514813,-0.8683732,1.4580282,1.3435606,0.28052902,0.25476372,0.3771091,0.298106,-0.0790031
14,1.4835651,1.4795458,"('antisocial', 'social')",-0.45206824,-0.4925191,1.9599503,2.0160153,0.18422364,0.11139355,0.7939177,0.7786089,-0.0153088
15,0.25337437,0.1782665,"('boring', 'funny')",0.89373845,0.8820009,0.020457778,0.027483992,0.37367755,0.3482473,0.385312,0.3589997,-0.0263123
16,-1.3935865,-1.3993343,"('unpopular', 'popular')",0.74201477,0.7829861,-0.9847426,-0.90117264,-0.52096516,-0.42450815,-0.5393199,-0.4855072,0.0538127
17,-0.13376741,-0.032088596,"('nasty', 'nice')",0.6560192,0.76283646,-0.4356371,-0.33966473,-0.032896698,0.08454331,0.0134295,0.1189066,0.1054771
18,0.19326328,0.2284973,"('disagreeable', 'welcoming')",0.22176543,0.3381434,0.36315686,0.5101722,-0.49152794,-0.4115521,0.0716644,0.1663152,0.0946508
19,-0.33220804,-0.31471288,"('inhospitable', 'hospitable')",-0.44449708,-0.39172384,-1.5954567,-1.5552343,-0.055904012,0.020428233,-0.6070164,-0.5603107,0.0467057
20,0.13898112,0.17743976,"('rough', 'thoughtful')",-0.19667318,-0.123150006,0.57514167,0.6398791,0.15845306,0.078208506,0.1689757,0.1930943,0.0241186
21,0.9912109,0.9906154,"('immoral', 'moral')",-0.6667735,-0.7026135,1.682693,1.746684,-0.05343777,-0.028697604,0.4884232,0.5014971,0.0130739
22,0.3279274,0.32606435,"('untrustworthy', 'trustworthy')",-1.3155658,-1.2970291,-0.44189537,-0.25732455,-0.1718787,-0.21102193,-0.4003531,-0.3598278,0.0405253
23,1.8327035,1.8191808,"('insincere', 'sincere')",-0.4096444,-0.45281127,2.0533063,2.0344622,7.144303,7.1406107,2.6551671,2.6353607,-0.0198064
24,1.5892117,1.6452262,"('dishonest', 'honest')",-0.6466028,-0.6082619,0.69507563,0.80781865,1.3807309,1.353883,0.7546039,0.7996665,0.0450626
25,-0.1678829,-0.19180003,"('egoistic', 'altruistic')",0.55025697,0.60912037,0.36747062,0.36620066,0.8839212,0.8965277,0.4084415,0.4200122,0.0115707
26,1.708989,1.623062,"('hardhearted', 'benevolent')",1.1577038,1.089201,1.5831902,1.6044312,0.6097465,0.5616913,1.2649074,1.2195964,-0.045311
27,0.7089024,0.74116915,"('hardhearted', 'softhearted')",-0.25754085,-0.22481069,0.7783668,0.77933717,1.3427908,1.2778261,0.6431298,0.6433804,0.0002506
28,1.1199417,1.0282638,"('disloyal', 'loyal')",-0.5921322,-0.7013863,0.5735552,0.473014,0.8082762,0.7810059,0.4774102,0.3952244,-0.0821858
29,-0.4849032,-0.49569806,"('unfair', 'fair')",-0.6030406,-0.5833622,-0.9816521,-0.9591757,-0.2142756,-0.3323781,-0.5709679,-0.5926536,-0.0216857
30,1.4148426,1.4473782,"('intolerant', 'tolerant')",-0.64653134,-0.6780241,1.3661679,1.3855476,1.0214694,1.0144316,0.7889871,0.7923334,0.0033463
31,-0.9251618,-0.8751809,"('evil', 'good')",0.51732117,0.6450376,-1.8602955,-1.749395,-1.327002,-1.2341832,-0.8987845,-0.8034304,0.0953541
32,1.4546463,1.4033127,"('unkind', 'kind')",-0.7572392,-0.87634647,0.86962485,0.8450038,1.4235601,1.3383853,0.747648,0.6775888,-0.0700592
33,0.5294434,0.47131708,"('wrong', 'right')",1.542282,1.5411097,0.964296,0.8858934,-0.0028094538,-0.019880299,0.7583029,0.71961,-0.0386929
34,0.2892148,0.41766527,"('mean', 'honorable')",-0.069434345,0.08569476,0.42286056,0.5352412,5.2142763,5.3097434,1.4642293,1.5870862,0.1228569
35,-2.2256887,-2.303374,"('corrupt', 'incorrupt')",1.0020642,1.046614,-2.1599417,-2.2301757,-1.2337582,-1.2653669,-1.1543311,-1.1880757,-0.0337446
