,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3326018,-1.4667859,"('unsociable', 'sociable')",0.83821285,0.620419,-0.40658507,-0.5746938,-0.3003247,-0.4736869,-0.1733622
1,-1.989908,-2.0294023,"('unfriendly', 'friendly')",0.25526822,0.21339875,1.714855,1.6276091,-0.0065949,-0.0627981,-0.0562032
2,0.3294248,0.33156127,"('unlikable', 'likable')",0.97126967,1.0016819,0.4109453,0.5444443,0.5705466,0.6258958,0.0553492
3,-1.2027857,-0.9939435,"('repellent', 'pleasant')",-0.789327,-0.5510893,-0.28298217,-0.18678935,-0.758365,-0.577274,0.181091
4,0.37884557,0.42029285,"('disliked', 'liked')",-0.31406125,-0.2524101,-6.2243733,-6.2422853,-2.0531963,-2.0248008,0.0283955
5,-0.21856026,-0.2285628,"('distant', 'outgoing')",-0.19258316,-0.11836735,-0.040272463,0.04929418,-0.150472,-0.099212,0.05126
6,-0.7326502,-0.6817115,"('distant', 'open')",-0.6236998,-0.5365625,0.72778195,0.7635088,-0.2095227,-0.1515884,0.0579343
7,-0.6538555,-0.6047023,"('insensitive', 'sensitive')",0.5690497,0.5355816,0.5716513,0.55872846,0.1622818,0.1632026,0.0009208
8,-0.7826607,-0.8362754,"('unaffectionate', 'affectionate')",-0.612905,-0.5374267,0.49636173,0.43134794,-0.2997347,-0.314118,-0.0143833
9,-0.941127,-0.98124117,"('unaffectionate', 'caring')",0.31104413,0.32053792,1.0442802,1.0432104,0.1380658,0.1275024,-0.0105634
10,-1.0648416,-0.97830015,"('unsympathetic', 'sympathetic')",0.26433074,0.22703457,-0.26341128,-0.36204252,-0.3546407,-0.3711027,-0.016462
11,-0.5009206,-0.50852287,"('unhelpful', 'helpful')",0.51677984,0.5562714,1.7822214,1.7706367,0.5993602,0.6061284,0.0067682
12,-0.25168896,-0.11836678,"('unsupportive', 'supportive')",0.75088143,0.9037536,-1.8979126,-1.8689319,-0.46624,-0.3611817,0.1050583
13,-0.5137597,-0.58524555,"('impolite', 'polite')",0.99401397,0.8826884,-0.15201497,-0.18945463,0.1094131,0.0359961,-0.073417
14,-0.38042465,-0.36377907,"('antisocial', 'social')",0.8695134,0.78980553,-0.7682584,-0.80339605,-0.0930565,-0.1257899,-0.0327334
15,0.64360833,0.4793829,"('boring', 'funny')",0.48371002,0.38261765,0.5427155,0.5287926,0.556678,0.4635977,-0.0930803
16,-0.8288196,-0.74470764,"('unpopular', 'popular')",-0.7088563,-0.48655355,0.5508076,0.67973316,-0.3289561,-0.1838427,0.1451134
17,-0.16273052,0.014355801,"('nasty', 'nice')",-0.6972192,-0.53660613,-0.40855598,-0.33700156,-0.4228352,-0.2864173,0.1364179
18,-0.23206629,-0.16258366,"('disagreeable', 'welcoming')",-0.32895803,-0.24165168,-0.23496893,-0.2322981,-0.2653311,-0.2121778,0.0531533
19,-0.5448699,-0.5294317,"('inhospitable', 'hospitable')",-0.23169968,-0.23503369,-0.08210732,0.063689806,-0.2862256,-0.2335919,0.0526337
20,-0.43839622,-0.28020313,"('rough', 'thoughtful')",0.10875753,0.2702799,0.9127819,0.9623998,0.1943811,0.3174922,0.1231111
21,-0.4807042,-0.46075514,"('immoral', 'moral')",0.5527793,0.5422473,-0.91489756,-0.8596732,-0.2809408,-0.2593937,0.0215471
22,-0.5297743,-0.5034298,"('untrustworthy', 'trustworthy')",0.45324233,0.3076756,-1.1394676,-1.1753813,-0.4053332,-0.4570452,-0.051712
23,-1.1392323,-1.1632329,"('insincere', 'sincere')",0.64449865,0.61340123,5.5574646,5.4911466,1.6875769,1.6471049,-0.040472
24,-0.5185433,-0.56946737,"('dishonest', 'honest')",-0.28420556,-0.3617179,0.83170587,0.7307082,0.0096523,-0.0668257,-0.076478
25,-0.68159264,-0.659125,"('egoistic', 'altruistic')",-0.38163173,-0.28750688,1.4308811,1.4026245,0.1225523,0.1519975,0.0294452
26,0.13243431,0.07790585,"('hardhearted', 'benevolent')",0.8213525,0.82179374,1.7729883,1.6635275,0.9089251,0.8544091,-0.054516
27,0.34433714,0.48479435,"('hardhearted', 'softhearted')",0.2717034,0.28901196,1.3777748,1.2926606,0.6646051,0.6888223,0.0242172
28,-1.5251082,-1.6056037,"('disloyal', 'loyal')",-0.46907854,-0.5587961,0.93715084,0.7729339,-0.3523453,-0.463822,-0.1114767
29,-0.62752,-0.61559397,"('unfair', 'fair')",-1.0020753,-1.0666941,-0.6582904,-0.78012574,-0.7626286,-0.8208046,-0.058176
30,0.33153424,0.34243903,"('intolerant', 'tolerant')",1.7269347,1.6491364,1.3200486,1.2590423,1.1261725,1.0835392,-0.0426333
31,-0.86793727,-0.8099215,"('evil', 'good')",-1.6184393,-1.5440941,-0.8733899,-0.86114115,-1.1199222,-1.0717189,0.0482033
32,-0.9791527,-1.0389055,"('unkind', 'kind')",0.8805065,0.69039166,0.80199796,0.6430928,0.2344506,0.098193,-0.1362576
33,0.28619662,0.24975884,"('wrong', 'right')",0.7876655,0.77089894,-0.31866932,-0.28430018,0.2517309,0.2454525,-0.0062784
34,0.25697315,0.38978142,"('mean', 'honorable')",-0.4919677,-0.3587981,6.0765586,6.1745934,1.9471881,2.0685256,0.1213375
35,0.6676902,0.6279345,"('corrupt', 'incorrupt')",-1.7964072,-1.8016112,0.047451906,-0.05660423,-0.3604217,-0.4100937,-0.049672
36,0.078906976,0.04799573,"('hostile', 'amicable')",-1.9419262,-1.8995756,0.20731907,0.11082445,-0.5519001,-0.5802518,-0.0283517
37,-0.037782256,0.0877283,"('fake', 'genuine')",-0.15011327,-0.1013271,0.32329625,0.3140983,0.0451336,0.1001665,0.0550329
38,-0.6718405,-0.6570755,"('untruthful', 'truthful')",-0.24093546,-0.17527139,-0.09573824,-0.010854421,-0.3361714,-0.2810671,0.0551043
39,0.70817673,0.6972071,"('exploitative', 'cooperative')",1.3403074,1.2358009,0.26113325,0.2580358,0.7698724,0.730348,-0.0395244
40,0.37597373,0.35966662,"('stingy', 'generous')",-0.4317464,-0.3460935,-1.496314,-1.5331885,-0.5173622,-0.5065385,0.0108237
41,-0.33553937,-0.31868336,"('unforgiving', 'forgiving')",-0.015048511,0.036298312,0.10105305,0.018693924,-0.0831783,-0.087897,-0.0047187
42,1.4315445,1.5010461,"('unreliable', 'reliable')",0.79322493,0.92108095,-2.5293872,-2.4527824,-0.1015392,-0.0102185,0.0913207
43,-0.86093944,-0.7860613,"('irresponsible', 'responsible')",1.3581369,1.4005102,0.51725084,0.52708405,0.3381494,0.380511,0.0423616
44,1.081859,1.1492854,"('prejudiced', 'unprejudiced')",0.23029184,0.31513613,-1.2131068,-1.1763237,0.0330147,0.0960326,0.0630179
45,-0.9659303,-0.84955245,"('incompetent', 'competent')",0.6206982,0.64875954,-0.30848867,-0.36429137,-0.2179069,-0.1883614,0.0295455
46,-0.99655503,-0.9236833,"('uncompetitive', 'competitive')",1.0251426,1.0849874,-0.68235093,-0.739962,-0.2179211,-0.192886,0.0250351
47,-0.4007691,-0.2752078,"('stupid', 'smart')",1.1786084,1.2159736,5.5907564,5.6247635,2.1228652,2.1885098,0.0656446
48,-1.2387664,-1.265933,"('unintelligent', 'intelligent')",-0.7742107,-0.8022661,0.33016786,0.24217544,-0.5609364,-0.6086746,-0.0477382
49,-0.4610253,-0.26769325,"('unable', 'able')",0.18655197,0.24481547,-0.35221028,-0.16719356,-0.2088945,-0.0633571,0.1455374
50,0.8843012,0.94642854,"('clumsy', 'skillful')",-0.0048618354,0.17315221,0.20028745,0.21127126,0.3599089,0.4436173,0.0837084
51,-1.1201737,-1.3648843,"('uneducated', 'educated')",-0.115376115,-0.30284616,0.20015147,0.11791465,-0.3451328,-0.5166053,-0.1714725
52,-0.69167185,-0.8657942,"('irrational', 'rational')",-0.90284926,-0.9794715,-0.36536208,-0.41142118,-0.6532944,-0.7522289,-0.0989345
53,-1.4469311,-1.398571,"('uncreative', 'creative')",0.48388734,0.55309296,0.864318,0.85423046,-0.0329086,0.0029175,0.0358261
54,-0.6210434,-0.744677,"('incapable', 'capable')",0.96553093,0.8673839,1.0059454,1.087479,0.4501443,0.4033953,-0.046749
55,-0.79518896,-0.7476711,"('incompetent', 'clever')",0.76636463,0.7411033,-0.2512647,-0.28561118,-0.093363,-0.097393,-0.00403
56,0.13233328,0.1340194,"('impractical', 'practical')",1.5680009,1.4924932,0.12159243,0.10149951,0.6073089,0.576004,-0.0313049
57,-0.9539753,-0.9152589,"('unimaginative', 'imaginative')",-0.42986563,-0.41260594,-2.4334502,-2.496139,-1.2724304,-1.274668,-0.0022376
58,-0.28072798,-0.2510335,"('undiscriminating', 'discriminating')",0.48288316,0.49138838,-0.03560891,-0.047474667,0.0555154,0.0642934,0.008778
59,0.10440706,0.013798533,"('foolish', 'wise')",0.18589923,0.14480564,0.30740154,0.36163107,0.1992359,0.1734117,-0.0258242
60,0.07648638,0.16124134,"('inefficient', 'efficient')",1.7939582,1.7537973,-0.056482885,-0.009899916,0.6046539,0.6350462,0.0303923
61,-1.3048415,-1.3958628,"('illogical', 'logical')",-0.23577176,-0.4376058,-0.03285815,-0.14146537,-0.5244905,-0.6583114,-0.1338209
62,-0.38430583,-0.26971215,"('incompetent', 'brilliant')",1.4009387,1.4883827,-0.08933607,0.021087052,0.309099,0.4132526,0.1041536
63,-0.75234544,-0.7004452,"('unperceptive', 'insightful')",0.6918751,0.7856538,0.8592291,0.9481756,0.2662529,0.3444614,0.0782085
64,0.24129832,0.140356,"('shy', 'confident')",0.20699804,0.05008912,-6.7242336,-6.7508945,-2.091979,-2.1868165,-0.0948375
65,-0.62199795,-0.8002485,"('insecure', 'secure')",0.42053613,0.15947096,-0.40979657,-0.48087522,-0.2037528,-0.3738842,-0.1701314
66,0.21275027,0.14288262,"('inactive', 'active')",-0.36321095,-0.3645794,1.0826249,1.1185129,0.3107214,0.2989387,-0.0117827
67,0.98953074,0.9465498,"('doubtful', 'determined')",0.28123724,0.25625157,-0.3136845,-0.2465676,0.3190278,0.3187446,-0.0002832
68,-0.80695266,-0.79910666,"('dependent', 'independent')",-0.69161934,-0.8545315,-0.5885368,-0.56671107,-0.695703,-0.7401164,-0.0444134
69,1.0837014,1.1494792,"('lazy', 'industrious')",0.30904156,0.32779628,-0.30961943,-0.17586245,0.3610411,0.4338043,0.0727632
70,0.10473269,0.101048976,"('lethargic', 'energetic')",0.6519996,0.7057354,0.7774527,0.79716253,0.511395,0.534649,0.023254
71,-0.06563151,-0.05795918,"('diffident', 'self-confident')",1.9118325,1.8437968,0.59316486,0.6022297,0.813122,0.7960224,-0.0170996
72,-0.5870601,-0.6715035,"('unambitious', 'ambitious')",-0.7236258,-0.7606509,-1.0746187,-0.995164,-0.7951015,-0.8091061,-0.0140046
73,1.7654865,1.7328528,"('helpless', 'self-reliant')",0.9255423,1.0256379,-3.1224866,-3.038483,-0.1438193,-0.0933308,0.0504885
74,-0.1205976,-0.025600608,"('undedicated', 'dedicated')",0.72270733,0.79204684,0.16644977,0.16211621,0.2561865,0.3095208,0.0533343
75,1.3410981,1.3193533,"('meek', 'impulsive')",-1.1632872,-0.9736242,-0.33260435,-0.23562567,-0.0515978,0.0367011,0.0882989
76,0.5902396,0.66674143,"('anxious', 'daring')",1.0487568,1.1212659,0.50910705,0.54018253,0.7160345,0.7760633,0.0600288
77,-0.76380515,-0.83099014,"('unmotivated', 'motivated')",0.085418984,0.07380279,-1.1255152,-1.0137036,-0.6013005,-0.590297,0.0110035
78,-1.1882637,-0.99945515,"('nonresilient', 'resilient')",0.47662538,0.66055775,0.11227576,0.22998394,-0.1997875,-0.0363045,0.163483
79,0.11882856,0.07341922,"('wavering', 'unwavering')",-1.0617186,-0.9867375,0.23447874,0.27498847,-0.2361371,-0.2127766,0.0233605
80,-0.06335171,-0.09876583,"('dominated', 'dominating')",0.78897,0.81157213,-1.3757206,-1.2970457,-0.2167008,-0.1947465,0.0219543
81,-0.50004464,-0.70176524,"('submissive', 'aggressive')",0.3277365,0.18993734,-0.7761145,-0.78191125,-0.3161409,-0.4312464,-0.1151055
82,-0.8568205,-0.84059215,"('poor', 'rich')",-0.014550939,0.04557895,6.088645,6.1240244,1.7390912,1.776337,0.0372458
83,0.29950157,0.23619723,"('powerless', 'powerful')",0.5221466,0.5023107,-0.8480633,-0.9131946,-0.0088051,-0.0582289,-0.0494238
84,0.2792103,0.11727116,"('inferior', 'superior')",-0.004236743,-0.1771059,0.8969062,0.84671944,0.3906266,0.2622949,-0.1283317
85,0.17222416,0.083976805,"('insignificant', 'prestigious')",-0.32950303,-0.19263811,0.8242921,0.85809225,0.2223378,0.2498103,0.0274725
86,-2.0938292,-2.1789632,"('uninfluential', 'influential')",0.024021566,-0.08152698,-0.08488098,-0.20360085,-0.7182295,-0.8213637,-0.1031342
87,-0.13151379,-0.26110858,"('unsuccessful', 'successful')",1.6644207,1.592885,0.3678264,0.49069527,0.6335777,0.6074905,-0.0260872
88,-0.14372323,-0.2352859,"('low', 'eminent')",0.055422906,0.011689715,0.08353284,0.021439543,-0.0015892,-0.0673855,-0.0657963
