,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.5521053,0.35884365,"('unsociable', 'sociable')",1.2241116,1.1620095,0.8881084,0.7604266,-0.1276818
1,-1.7988802,-1.8564316,"('unfriendly', 'friendly')",0.9873288,0.8461897,-0.4057757,-0.505121,-0.0993453
2,0.66471946,0.7612361,"('unlikable', 'likable')",0.41265076,0.6500045,0.5386851,0.7056203,0.1669352
3,-0.64394253,-0.38902935,"('repellent', 'pleasant')",0.30092102,0.39456752,-0.1715108,0.0027691,0.1742799
4,-0.08298072,-0.09705108,"('disliked', 'liked')",-6.354439,-6.191751,-3.2187097,-3.1444011,0.0743086
5,-0.22740264,-0.3202508,"('distant', 'outgoing')",-1.7850819,-1.7441703,-1.0062423,-1.0322106,-0.0259683
6,-0.5737086,-0.67341137,"('distant', 'open')",-1.403571,-1.5384264,-0.9886398,-1.1059189,-0.1172791
7,0.279173,0.37515575,"('insensitive', 'sensitive')",1.1042362,1.1716057,0.6917046,0.7733808,0.0816762
8,-1.0235403,-0.9243235,"('unaffectionate', 'affectionate')",0.12701751,-4.8987567e-06,-0.4482614,-0.4621642,-0.0139028
9,-1.2185317,-1.098639,"('unaffectionate', 'caring')",0.6921153,0.65474117,-0.2632082,-0.2219489,0.0412593
10,-0.3608955,-0.30519825,"('unsympathetic', 'sympathetic')",1.2470449,1.1700664,0.4430747,0.4324341,-0.0106406
11,-0.9206595,-0.71044016,"('unhelpful', 'helpful')",2.4557304,2.570474,0.7675354,0.9300169,0.1624815
12,-0.33500212,-0.15481466,"('unsupportive', 'supportive')",-1.0369684,-0.8521896,-0.6859852,-0.5035021,0.1824831
13,0.50204986,0.46925914,"('impolite', 'polite')",0.7027496,0.90032303,0.6023997,0.6847911,0.0823914
14,1.4710222,1.5772097,"('antisocial', 'social')",1.3470362,1.497049,1.4090292,1.5371294,0.1281002
15,0.46576068,0.26021338,"('boring', 'funny')",0.4982365,0.4733832,0.4819986,0.3667983,-0.1152003
16,-0.46940172,-0.4854144,"('unpopular', 'popular')",-0.2517617,-0.13918817,-0.3605817,-0.3123013,0.0482804
17,0.047904618,0.12396345,"('nasty', 'nice')",-0.427791,-0.35648468,-0.1899432,-0.1162606,0.0736826
18,-0.3236461,-0.12893814,"('disagreeable', 'welcoming')",-1.1395849,-1.069124,-0.7316155,-0.5990311,0.1325844
19,-0.3354705,-0.36341694,"('inhospitable', 'hospitable')",-1.3115022,-1.2522011,-0.8234863,-0.807809,0.0156773
20,-0.44143665,-0.34552586,"('rough', 'thoughtful')",0.19914627,0.28953767,-0.1211452,-0.0279941,0.0931511
21,-0.12555976,0.0017990358,"('immoral', 'moral')",0.4703098,0.69563955,0.172375,0.3487193,0.1763443
22,1.0049375,1.0245584,"('untrustworthy', 'trustworthy')",-0.15800214,-0.15135483,0.4234677,0.4366018,0.0131341
23,-0.14969295,-0.060906824,"('insincere', 'sincere')",5.675053,5.643028,2.7626801,2.7910604,0.0283803
24,-0.0861042,-0.059858397,"('dishonest', 'honest')",1.0318681,0.9662305,0.4728819,0.4531861,-0.0196958
25,-0.4079724,-0.40619388,"('egoistic', 'altruistic')",0.29758236,0.27784878,-0.055195,-0.0641726,-0.0089776
26,-0.06992166,-0.3315502,"('hardhearted', 'benevolent')",1.7666457,1.6447233,0.848362,0.6565865,-0.1917755
27,-0.5658971,-0.613587,"('hardhearted', 'softhearted')",0.69160944,0.51309997,0.0628562,-0.0502435,-0.1130997
28,-0.6574347,-0.6376363,"('disloyal', 'loyal')",1.0471373,0.879835,0.1948513,0.1210994,-0.0737519
29,0.22998907,0.16214624,"('unfair', 'fair')",-1.3162576,-1.4974362,-0.5431343,-0.667645,-0.1245107
30,0.38136208,0.50900275,"('intolerant', 'tolerant')",1.6812721,1.8327498,1.0313171,1.1708763,0.1395592
31,-0.6588646,-0.7162595,"('evil', 'good')",-1.9405295,-2.1478665,-1.299697,-1.432063,-0.132366
32,0.43071634,0.27429804,"('unkind', 'kind')",1.4570148,1.305512,0.9438655,0.789905,-0.1539605
33,0.15678358,0.13475701,"('wrong', 'right')",-0.52853256,-0.4786897,-0.1858745,-0.1719663,0.0139082
34,-0.5310139,-0.3917489,"('mean', 'honorable')",4.2114735,4.3646073,1.8402297,1.9864292,0.1461995
35,-0.10280859,-0.26267216,"('corrupt', 'incorrupt')",-1.8732531,-2.138872,-0.9880309,-1.200772,-0.2127411
36,-1.2030019,-1.2407788,"('hostile', 'amicable')",-1.7880182,-2.1056721,-1.4955101,-1.6732254,-0.1777153
37,0.49892968,0.6386177,"('fake', 'genuine')",-0.009939063,-0.034699887,0.2444953,0.3019589,0.0574636
38,-0.38337365,-0.38796985,"('untruthful', 'truthful')",0.1714251,0.29157215,-0.1059743,-0.0481988,0.0577755
39,0.80567265,0.9689211,"('exploitative', 'cooperative')",0.58320796,0.79035974,0.6944403,0.8796405,0.1852002
40,0.3048562,0.39038318,"('stingy', 'generous')",-1.8166685,-1.7908063,-0.7559062,-0.7002115,0.0556947
41,0.76061547,0.72452307,"('unforgiving', 'forgiving')",0.591702,0.5305816,0.6761587,0.6275523,-0.0486064
42,1.0273203,1.1022455,"('unreliable', 'reliable')",-2.2703853,-2.148878,-0.6215325,-0.5233163,0.0982162
43,0.1395902,0.22153367,"('irresponsible', 'responsible')",1.6875858,1.8100135,0.913588,1.0157737,0.1021857
44,0.09181145,0.110774755,"('prejudiced', 'unprejudiced')",-1.3609381,-1.3621998,-0.6345633,-0.6257125,0.0088508
45,1.1492329,1.0832386,"('incompetent', 'competent')",1.2060561,1.2382014,1.1776445,1.16072,-0.0169245
46,0.018358275,0.17499982,"('uncompetitive', 'competitive')",0.8934761,1.0439935,0.4559172,0.6094967,0.1535795
47,0.5855717,0.66141194,"('stupid', 'smart')",4.854107,5.0106997,2.7198393,2.8360558,0.1162165
48,-0.9822799,-0.8451478,"('unintelligent', 'intelligent')",0.893756,0.9386549,-0.044262,0.0467536,0.0910156
49,-0.7295185,-0.6014384,"('unable', 'able')",-0.7374058,-0.5151503,-0.7334621,-0.5582944,0.1751677
50,0.09778883,0.17537437,"('clumsy', 'skillful')",-1.1242768,-1.1300161,-0.513244,-0.4773208,0.0359232
51,-0.041272495,-0.051099617,"('uneducated', 'educated')",1.0273515,1.0508983,0.4930395,0.4998994,0.0068599
52,-0.7502015,-0.79761964,"('irrational', 'rational')",-0.92481244,-1.032709,-0.837507,-0.9151644,-0.0776574
53,-1.7357298,-1.5956297,"('uncreative', 'creative')",-0.16046676,-0.1329547,-0.9480983,-0.8642922,0.0838061
54,-0.49905318,-0.5909171,"('incapable', 'capable')",0.31092304,0.40899822,-0.0940651,-0.0909594,0.0031057
