,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.18716212,-0.24239406,"('unsociable', 'sociable')",-0.25396514,-0.38592455,-0.2205636,-0.3141593,-0.0935957
1,-1.316716,-1.4292252,"('unfriendly', 'friendly')",1.8046032,1.6842915,0.2439436,0.1275331,-0.1164105
2,0.7242983,0.7705197,"('unlikable', 'likable')",0.63333976,0.71144414,0.6788191,0.7409819,0.0621628
3,-0.60733986,-0.51103675,"('repellent', 'pleasant')",-0.0031568166,0.08253907,-0.3052483,-0.2142488,0.0909995
4,-0.5333774,-0.5790032,"('disliked', 'liked')",-6.0949717,-6.227165,-3.3141747,-3.4030843,-0.0889096
5,-1.5971961,-1.5928538,"('distant', 'outgoing')",-0.16613984,-0.2603221,-0.881668,-0.9265879,-0.0449199
6,-1.8681891,-1.8612832,"('distant', 'open')",0.3506229,0.22418872,-0.7587831,-0.8185472,-0.0597641
7,0.026262697,0.067119,"('insensitive', 'sensitive')",0.33062917,0.40261227,0.1784459,0.2348656,0.0564197
8,-1.1574675,-1.2030774,"('unaffectionate', 'affectionate')",0.9880075,0.84912246,-0.08473,-0.1769775,-0.0922475
9,-1.3521159,-1.3362107,"('unaffectionate', 'caring')",0.9791772,0.9348061,-0.1864693,-0.2007023,-0.014233
10,-0.51856154,-0.46982324,"('unsympathetic', 'sympathetic')",-0.48567456,-0.44837993,-0.5021181,-0.4591016,0.0430165
11,0.090495676,0.18847954,"('unhelpful', 'helpful')",1.1926306,1.3045297,0.6415632,0.7465046,0.1049414
12,-0.3562542,-0.19890071,"('unsupportive', 'supportive')",-1.9204557,-1.8890045,-1.1383549,-1.0439526,0.0944023
13,0.0035656802,0.035795644,"('impolite', 'polite')",-0.8536885,-0.83826035,-0.4250614,-0.4012324,0.023829
14,1.0439134,1.0444983,"('antisocial', 'social')",-0.23689394,-0.24196397,0.4035097,0.4012672,-0.0022425
15,-0.038072955,-0.13719137,"('boring', 'funny')",0.86523753,0.7980356,0.4135823,0.3304221,-0.0831602
16,-0.89070195,-0.83264875,"('unpopular', 'popular')",0.3941827,0.39838704,-0.2482596,-0.2171309,0.0311287
17,-0.30301067,-0.237183,"('nasty', 'nice')",-0.2927014,-0.2761409,-0.297856,-0.256662,0.041194
18,0.0571032,0.116003074,"('disagreeable', 'welcoming')",-0.28710622,-0.34770983,-0.1150015,-0.1158534,-0.0008519
19,-1.5624577,-1.5269727,"('inhospitable', 'hospitable')",-0.15826787,-0.13177294,-0.8603628,-0.8293728,0.03099
20,0.4513835,0.46220502,"('rough', 'thoughtful')",1.2172872,1.1565748,0.8343353,0.8093899,-0.0249454
21,0.6743613,0.67284906,"('immoral', 'moral')",-0.5989654,-0.4909959,0.0376979,0.0909266,0.0532287
