,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.011221835,-0.13706219,"('unsociable', 'sociable')",0.6508658,0.53097546,0.2007129,0.111994565,-0.17744914,-0.18546607,1.0888104,0.95127183,-0.06647225,-0.23403007,0.2808743,0.1729472,-0.1079271
1,-2.7531993,-2.8169715,"('unfriendly', 'friendly')",-1.385224,-1.3142629,-1.3752115,-1.4158746,-0.49930647,-0.51565653,-0.18513872,-0.2558251,1.008556,0.8758572,-0.8649207,-0.9071221,-0.0422014
2,1.1047682,1.1495737,"('unlikable', 'likable')",1.601716,1.6953334,1.2911618,1.3254544,0.5533984,0.58273476,1.5017207,1.6477786,1.08068,1.2285889,1.1889075,1.2715773,0.0826698
3,0.13161217,0.23350927,"('repellent', 'pleasant')",0.62801206,0.65108365,1.1778511,1.2000185,1.8279886,1.8380651,0.18803997,0.28525594,0.39505026,0.42807445,0.724759,0.7726678,0.0479088
4,-0.80386484,-0.7816622,"('disliked', 'liked')",0.24896215,0.29047668,0.60197973,0.5672214,0.30135357,0.20244084,-0.4305455,-0.5096614,-4.0121784,-4.0710855,-0.6823822,-0.717045,-0.0346628
5,-1.831069,-1.7875649,"('distant', 'outgoing')",-0.89250726,-0.75899506,-0.18917495,-0.1927547,0.71845895,0.66610336,-1.9040031,-1.8863114,-0.21544093,-0.21291153,-0.718956,-0.6954057,0.0235503
6,-2.2189424,-2.105105,"('distant', 'open')",-1.1189677,-0.8845935,-0.24627829,-0.17433065,0.5703314,0.56365484,-1.6262171,-1.5581328,0.14471887,0.128259,-0.7492259,-0.6717079,0.077518
7,0.29466036,0.28661993,"('insensitive', 'sensitive')",0.37280664,0.40162358,-0.74199283,-0.6573888,-0.86019754,-0.75985074,0.6945873,0.7559834,0.2804539,0.26433378,0.0067196,0.0485535,0.0418339
8,-1.2443784,-1.2325679,"('unaffectionate', 'affectionate')",-1.2589782,-1.1441967,-0.92746603,-0.8841914,-1.641019,-1.5996189,0.11598325,0.09200451,-0.019969195,-0.07944374,-0.8293045,-0.8080025,0.021302
9,-1.4775877,-1.4609694,"('unaffectionate', 'caring')",-0.6581057,-0.5486424,-0.20784785,-0.16269787,-0.56515694,-0.5173167,0.8569791,0.77783996,0.9439452,0.8640701,-0.184629,-0.1746194,0.0100096
10,0.11970962,0.08436794,"('unsympathetic', 'sympathetic')",0.5907462,0.53109026,-0.5991132,-0.5567747,-0.95700777,-0.8773042,0.82752913,0.78135294,0.29424298,0.21063459,0.0460178,0.0288945,-0.0171233
11,0.61922115,0.655361,"('unhelpful', 'helpful')",0.82378685,0.84583074,-0.108842745,-0.058743328,-0.33770865,-0.24646431,0.19636753,0.17713356,1.9729186,1.9725454,0.5276238,0.5576105,0.0299867
12,-0.2319664,-0.1295696,"('unsupportive', 'supportive')",1.0076915,1.2027903,0.71925896,0.89682037,-0.10618301,0.013519744,0.42658913,0.5163166,-1.3481156,-1.3308436,0.0778791,0.194839,0.1169599
13,1.0866817,1.0244999,"('impolite', 'polite')",0.95834035,0.9118821,0.2947275,0.34097975,0.13774422,0.22018032,1.4489107,1.4097129,-0.07971959,-0.11075954,0.6411142,0.6327493,-0.0083649
14,1.5979759,1.5974447,"('antisocial', 'social')",1.9837627,1.9279659,0.80002123,0.9050012,0.16747563,0.26492158,3.256057,3.2083087,-0.13166967,-0.11977039,1.2789371,1.2973119,0.0183748
15,-0.14597796,-0.28554732,"('boring', 'funny')",0.27173236,0.19757041,0.77797556,0.70618415,0.5787654,0.5034198,-0.39094812,-0.42072046,0.9876609,0.9218132,0.3465347,0.2704533,-0.0760814
16,-1.0222287,-0.9456244,"('unpopular', 'popular')",0.39011598,0.43683565,0.8535812,0.8224518,1.6284511,1.5895492,-0.68393767,-0.56468433,0.6486466,0.711265,0.3024381,0.3416322,0.0391941
17,0.03960005,0.10140675,"('nasty', 'nice')",0.4088937,0.45525426,0.45236513,0.50718915,0.48326424,0.5121085,-0.3503031,-0.3197067,-0.27088332,-0.19949134,0.1271561,0.1761268,0.0489707
18,-0.27163833,-0.19546169,"('disagreeable', 'welcoming')",-0.11443805,0.08237514,-0.4717518,-0.3234884,-0.62078714,-0.5191613,-0.25635308,-0.13968296,-0.5769272,-0.53635466,-0.3853159,-0.2719623,0.1133536
19,-1.3817191,-1.3214316,"('inhospitable', 'hospitable')",-0.2894538,-0.15672857,0.9371952,0.94827896,0.7153901,0.70585376,-2.1952791,-2.1556978,-0.29515216,-0.21501234,-0.4181698,-0.3657896,0.0523802
20,-0.06548227,-0.010346245,"('rough', 'thoughtful')",-0.83729064,-0.8318988,-0.7311457,-0.6480672,-0.53062785,-0.47160506,0.2727681,0.3216653,0.85377026,0.84946954,-0.1730013,-0.1317971,0.0412042
21,1.0644307,0.98635995,"('immoral', 'moral')",1.5307883,1.5205163,0.48689464,0.5062952,0.42990708,0.5040496,1.0301932,1.0248846,-0.65994406,-0.6536432,0.647045,0.6480771,0.0010321
22,1.033867,1.034247,"('untrustworthy', 'trustworthy')",1.3618407,1.4205211,0.9044335,0.9991318,-0.21605848,-0.20894611,0.29230493,0.2761377,-0.88510156,-0.88419944,0.4152143,0.439482,0.0242677
23,0.1265143,0.012811646,"('insincere', 'sincere')",0.395173,0.32300997,-0.31215888,-0.36521974,0.052140735,0.05948604,0.2811417,0.28445274,4.699115,4.6241307,0.8736543,0.8231119,-0.0505424
24,0.31808916,0.2279513,"('dishonest', 'honest')",-0.74247307,-0.7076811,-1.8404197,-1.7343313,-2.7368526,-2.6985185,0.59889424,0.49020636,0.71618915,0.69485325,-0.6144289,-0.6212533,-0.0068244
25,-1.1212928,-1.1057284,"('egoistic', 'altruistic')",-0.93179935,-0.8604124,-0.07103145,-0.008498922,-0.1942509,-0.165915,-0.3521856,-0.3291818,1.0866188,1.0699224,-0.2639902,-0.2333024,0.0306878
26,-1.1938897,-1.2117372,"('hardhearted', 'benevolent')",-0.3827163,-0.27420488,-0.27865732,-0.16452524,-0.17374751,-0.15969434,2.2128634,2.143035,1.1944685,1.1226863,0.2297202,0.2425933,0.0128731
27,-1.1824068,-1.091072,"('hardhearted', 'softhearted')",-1.0790715,-0.9568909,-1.5270308,-1.3719,-1.1929638,-1.0485249,-0.5279352,-0.5188642,0.7874899,0.7366331,-0.7869864,-0.7084364,0.07855
28,-0.5868394,-0.713632,"('disloyal', 'loyal')",-0.87354696,-0.90315324,-0.9090427,-0.9540182,-1.1611288,-1.1907219,0.2541621,0.019940525,1.0731332,0.8726749,-0.3672104,-0.4781516,-0.1109412
29,0.13599499,0.08833948,"('unfair', 'fair')",0.61340517,0.56582296,1.0483457,1.0246798,0.8969023,0.80386376,-0.47943556,-0.5766921,-0.6290312,-0.72015643,0.2643636,0.1976429,-0.0667207
30,1.1988895,1.173734,"('intolerant', 'tolerant')",-0.47108647,-0.494342,-0.7988328,-0.7341362,-0.5526223,-0.44857943,1.607212,1.618351,1.8829993,1.8929113,0.4777598,0.5013231,0.0235633
31,-1.2522975,-1.1936531,"('evil', 'good')",-0.771361,-0.5496836,1.0328995,1.1539053,0.66412425,0.6380977,-1.9583104,-1.9677341,-1.2464204,-1.2354463,-0.5885609,-0.5257524,0.0628085
32,0.42056534,0.3175189,"('unkind', 'kind')",1.0906849,1.0464239,0.29792964,0.3372082,-0.71467096,-0.68052435,1.6769341,1.5737175,1.2018379,1.1157634,0.6622135,0.6183513,-0.0438622
33,-0.3379625,-0.35118428,"('wrong', 'right')",-0.66440004,-0.6163303,-0.11262067,-0.11426611,-0.1947569,-0.2582565,-0.15192643,-0.116242245,-0.82441884,-0.8753228,-0.3810142,-0.3886004,-0.0075862
34,-0.19662663,-0.10027716,"('mean', 'honorable')",0.3105393,0.46225578,0.053827062,0.13664702,0.021338696,0.09119475,0.06559612,0.167952,5.191161,5.3554835,0.9076393,1.018876,0.1112367
35,-0.6857965,-0.7124365,"('corrupt', 'incorrupt')",-0.7956888,-0.83864325,0.13452227,0.041892536,0.57769346,0.5011153,-2.5183806,-2.5373528,-0.19063573,-0.2690697,-0.5797143,-0.6357491,-0.0560348
36,-1.7054641,-1.6313581,"('hostile', 'amicable')",-1.234138,-1.081041,0.22376338,0.21023959,1.1848232,1.1045946,-1.8436722,-1.8845342,0.32574418,0.23478608,-0.5081573,-0.5078855,0.0002718
37,0.94523966,0.91558415,"('fake', 'genuine')",-0.44677204,-0.49110153,-0.69672155,-0.6908152,-1.1473504,-1.1110837,-0.5630654,-0.5833471,0.25240645,0.2492481,-0.2760439,-0.2852526,-0.0092087
38,-0.38369507,-0.39229178,"('untruthful', 'truthful')",-0.43274784,-0.37887102,-0.23101804,-0.2914704,0.18216978,0.10564854,-0.6993459,-0.7391472,0.31718457,0.3197232,-0.2079087,-0.2294015,-0.0214928
39,0.94837886,0.9419656,"('exploitative', 'cooperative')",0.5245478,0.5833898,-0.26567474,-0.20119724,-0.72515094,-0.6760351,0.846589,0.8724584,0.04338114,0.05090577,0.2286785,0.2619145,0.033236
40,-0.053756054,-0.06622534,"('stingy', 'generous')",0.10872989,0.22364137,-0.09790622,-0.023356423,-0.4734372,-0.4629245,0.5920484,0.5652927,-1.1007051,-1.1993223,-0.1708377,-0.1604824,0.0103553
41,0.3424259,0.3849191,"('unforgiving', 'forgiving')",0.34247997,0.5001839,-0.1716041,-0.06444745,-0.23091039,-0.15017931,1.1356537,1.0900892,0.41318822,0.39183733,0.3052056,0.3587338,0.0535282
42,1.3338461,1.4103038,"('unreliable', 'reliable')",1.5544366,1.6317986,0.9997704,1.0823845,0.24656802,0.29411292,1.0204524,1.0736417,-1.4908192,-1.4448823,0.6107091,0.6745599,0.0638508
43,0.5633756,0.58043426,"('irresponsible', 'responsible')",0.5963835,0.67775863,-0.4621586,-0.3665702,-0.5765068,-0.49544215,1.0592002,1.0802336,0.7642818,0.8053469,0.3240959,0.3802935,0.0561976
44,0.46504277,0.49087572,"('prejudiced', 'unprejudiced')",-0.767098,-0.7982626,-1.0671005,-1.0532945,-1.7263768,-1.7002686,-0.33256802,-0.31244916,-1.0866431,-1.0677388,-0.7524572,-0.7401897,0.0122675
45,0.2596888,0.36644757,"('incompetent', 'competent')",1.3164064,1.4309938,1.0339442,1.1931195,0.18053362,0.28577778,1.5007496,1.5167178,0.2912238,0.239912,0.7637578,0.8388281,0.0750703
46,0.46430913,0.50962603,"('uncompetitive', 'competitive')",1.8539554,1.8493547,0.4082934,0.47134674,-0.49438342,-0.42217305,1.4371133,1.479462,-0.06621465,-0.024725515,0.6005122,0.6438152,0.043303
47,0.7105432,0.8173918,"('stupid', 'smart')",1.0034735,1.059929,0.48640603,0.6161518,0.053435,0.14769614,1.594595,1.7054422,4.447483,4.587328,1.3826559,1.4889898,0.1063339
