,kidney_male,kidney_female,tuple,average_male,average_female,female-male
0,0.09720144,-0.032865345,"('unsociable', 'sociable')",0.0972014,-0.0328653,-0.1300667
1,1.7277067,1.6338415,"('unfriendly', 'friendly')",1.7277067,1.6338415,-0.0938652
2,0.2868684,0.41745907,"('unlikable', 'likable')",0.2868684,0.4174591,0.1305907
3,0.3906687,0.43387097,"('repellent', 'pleasant')",0.3906687,0.433871,0.0432023
4,-7.3006625,-7.3988247,"('disliked', 'liked')",-7.3006625,-7.3988247,-0.0981622
5,-0.077117205,-0.044366386,"('distant', 'outgoing')",-0.0771172,-0.0443664,0.0327508
6,0.2959611,0.30431324,"('distant', 'open')",0.2959611,0.3043132,0.0083521
7,0.6770902,0.63513166,"('insensitive', 'sensitive')",0.6770902,0.6351317,-0.0419585
8,1.1675084,1.1437726,"('unaffectionate', 'affectionate')",1.1675084,1.1437726,-0.0237358
9,1.872286,1.9112262,"('unaffectionate', 'caring')",1.872286,1.9112262,0.0389402
10,0.39624926,0.4094708,"('unsympathetic', 'sympathetic')",0.3962493,0.4094708,0.0132215
11,1.8796582,1.9558887,"('unhelpful', 'helpful')",1.8796582,1.9558887,0.0762305
12,-1.5899609,-1.6026073,"('unsupportive', 'supportive')",-1.5899609,-1.6026073,-0.0126464
13,-0.122255325,-0.14773157,"('impolite', 'polite')",-0.1222553,-0.1477316,-0.0254763
14,0.042041853,-0.034673344,"('antisocial', 'social')",0.0420419,-0.0346733,-0.0767152
15,0.36246166,0.2590217,"('boring', 'funny')",0.3624617,0.2590217,-0.10344
16,-0.06584048,-0.06486517,"('unpopular', 'popular')",-0.0658405,-0.0648652,0.0009753
17,-0.21420678,-0.19185185,"('nasty', 'nice')",-0.2142068,-0.1918519,0.0223549
18,-0.7108478,-0.7740388,"('disagreeable', 'welcoming')",-0.7108478,-0.7740388,-0.063191
19,-0.30228734,-0.29304513,"('inhospitable', 'hospitable')",-0.3022873,-0.2930451,0.0092422
20,0.8320428,0.75023186,"('rough', 'thoughtful')",0.8320428,0.7502319,-0.0818109
21,-0.39644262,-0.3418857,"('immoral', 'moral')",-0.3964426,-0.3418857,0.0545569
22,-0.76148427,-0.7375168,"('untrustworthy', 'trustworthy')",-0.7614843,-0.7375168,0.0239675
23,6.657767,6.6619344,"('insincere', 'sincere')",6.6577668,6.6619344,0.0041676
24,1.7571301,1.7069799,"('dishonest', 'honest')",1.7571301,1.7069799,-0.0501502
25,0.8943089,0.8218058,"('egoistic', 'altruistic')",0.8943089,0.8218058,-0.0725031
26,1.0671295,0.9187242,"('hardhearted', 'benevolent')",1.0671295,0.9187242,-0.1484053
27,1.0367173,0.9045013,"('hardhearted', 'softhearted')",1.0367173,0.9045013,-0.132216
28,1.4165852,1.3347826,"('disloyal', 'loyal')",1.4165852,1.3347826,-0.0818026
29,-0.8558297,-0.9538131,"('unfair', 'fair')",-0.8558297,-0.9538131,-0.0979834
30,0.89645857,0.87817127,"('intolerant', 'tolerant')",0.8964586,0.8781713,-0.0182873
31,-1.0900828,-1.1079216,"('evil', 'good')",-1.0900828,-1.1079216,-0.0178388
32,1.3233001,1.2224303,"('unkind', 'kind')",1.3233001,1.2224303,-0.1008698
33,-0.042410858,-0.11362103,"('wrong', 'right')",-0.0424109,-0.113621,-0.0712101
34,4.8518705,5.0159473,"('mean', 'honorable')",4.8518705,5.0159473,0.1640768
35,-0.7068192,-0.90382314,"('corrupt', 'incorrupt')",-0.7068192,-0.9038231,-0.1970039
36,-0.44919154,-0.56074834,"('hostile', 'amicable')",-0.4491915,-0.5607483,-0.1115568
37,0.48300216,0.4615046,"('fake', 'genuine')",0.4830022,0.4615046,-0.0214976
38,0.4028526,0.37813655,"('untruthful', 'truthful')",0.4028526,0.3781365,-0.0247161
39,0.27591747,0.2573394,"('exploitative', 'cooperative')",0.2759175,0.2573394,-0.0185781
40,-1.8952991,-2.037972,"('stingy', 'generous')",-1.8952991,-2.037972,-0.1426729
41,0.21940316,0.14345732,"('unforgiving', 'forgiving')",0.2194032,0.1434573,-0.0759459
42,-2.8474977,-2.849112,"('unreliable', 'reliable')",-2.8474977,-2.849112,-0.0016143
43,0.85732543,0.9095292,"('irresponsible', 'responsible')",0.8573254,0.9095292,0.0522038
44,-1.5808165,-1.5152774,"('prejudiced', 'unprejudiced')",-1.5808165,-1.5152774,0.0655391
45,0.092424296,0.06310089,"('incompetent', 'competent')",0.0924243,0.0631009,-0.0293234
46,-1.2500542,-1.249958,"('uncompetitive', 'competitive')",-1.2500542,-1.249958,9.62e-05
47,5.458261,5.6231446,"('stupid', 'smart')",5.458261,5.6231446,0.1648836
48,0.9777863,0.8831334,"('unintelligent', 'intelligent')",0.9777863,0.8831334,-0.0946529
49,-0.15926252,-0.11217594,"('unable', 'able')",-0.1592625,-0.1121759,0.0470866
50,-0.32393947,-0.33195728,"('clumsy', 'skillful')",-0.3239395,-0.3319573,-0.0080178
51,0.06660084,0.0023060068,"('uneducated', 'educated')",0.0666008,0.002306,-0.0642948
52,-0.08882259,-0.2152946,"('irrational', 'rational')",-0.0888226,-0.2152946,-0.126472
53,-0.12676495,-0.14454289,"('uncreative', 'creative')",-0.126765,-0.1445429,-0.0177779
54,0.9216934,1.005487,"('incapable', 'capable')",0.9216934,1.005487,0.0837936
55,0.63374925,0.61350495,"('incompetent', 'clever')",0.6337492,0.6135049,-0.0202443
56,0.8251075,0.7963645,"('impractical', 'practical')",0.8251075,0.7963645,-0.028743
57,-3.2709336,-3.2791407,"('unimaginative', 'imaginative')",-3.2709336,-3.2791407,-0.0082071
58,-0.19207053,-0.21798205,"('undiscriminating', 'discriminating')",-0.1920705,-0.2179821,-0.0259116
59,0.25033465,0.22052278,"('foolish', 'wise')",0.2503347,0.2205228,-0.0298119
60,0.58089036,0.677062,"('inefficient', 'efficient')",0.5808904,0.677062,0.0961716
61,0.5518211,0.34606194,"('illogical', 'logical')",0.5518211,0.3460619,-0.2057592
62,0.8988377,1.0230709,"('incompetent', 'brilliant')",0.8988377,1.0230709,0.1242332
63,0.1402497,0.18820736,"('unperceptive', 'insightful')",0.1402497,0.1882074,0.0479577
64,-6.6593866,-6.6594214,"('shy', 'confident')",-6.6593866,-6.6594214,-3.48e-05
65,-0.060812786,0.021484587,"('insecure', 'secure')",-0.0608128,0.0214846,0.0822974
66,-0.2900309,-0.35599333,"('inactive', 'active')",-0.2900309,-0.3559933,-0.0659624
67,-0.29690784,-0.26819366,"('doubtful', 'determined')",-0.2969078,-0.2681937,0.0287141
68,-1.11895,-1.148846,"('dependent', 'independent')",-1.11895,-1.148846,-0.029896
69,-1.4315155,-1.448729,"('lazy', 'industrious')",-1.4315155,-1.448729,-0.0172135
70,0.46468276,0.49359578,"('lethargic', 'energetic')",0.4646828,0.4935958,0.028913
71,0.8169072,0.7680471,"('diffident', 'self-confident')",0.8169072,0.7680471,-0.0488601
72,0.7891543,0.91138774,"('unambitious', 'ambitious')",0.7891543,0.9113877,0.1222334
73,-3.4099967,-3.3751435,"('helpless', 'self-reliant')",-3.4099967,-3.3751435,0.0348532
74,-0.016522592,-0.10252408,"('undedicated', 'dedicated')",-0.0165226,-0.1025241,-0.0860015
75,-1.0917166,-0.9658945,"('meek', 'impulsive')",-1.0917166,-0.9658945,0.1258221
76,0.070177004,0.10270861,"('anxious', 'daring')",0.070177,0.1027086,0.0325316
77,-0.87518984,-0.85413384,"('unmotivated', 'motivated')",-0.8751898,-0.8541338,0.021056
78,-0.5371597,-0.56043863,"('nonresilient', 'resilient')",-0.5371597,-0.5604386,-0.0232789
79,-0.11876576,-0.10056545,"('wavering', 'unwavering')",-0.1187658,-0.1005654,0.0182004
80,-0.5299462,-0.599851,"('dominated', 'dominating')",-0.5299462,-0.599851,-0.0699048
81,-0.27651238,-0.1875642,"('submissive', 'aggressive')",-0.2765124,-0.1875642,0.0889482
82,6.7266893,6.8896637,"('poor', 'rich')",6.7266893,6.8896637,0.1629744
83,-0.56275713,-0.6293875,"('powerless', 'powerful')",-0.5627571,-0.6293875,-0.0666304
84,0.31061494,0.25831938,"('inferior', 'superior')",0.3106149,0.2583194,-0.0522955
85,-0.12995316,-0.27217877,"('insignificant', 'prestigious')",-0.1299532,-0.2721788,-0.1422256
86,0.18861479,0.118832305,"('uninfluential', 'influential')",0.1886148,0.1188323,-0.0697825
87,-0.0488955,-0.008104838,"('unsuccessful', 'successful')",-0.0488955,-0.0081048,0.0407907
88,0.39027658,0.29437277,"('low', 'eminent')",0.3902766,0.2943728,-0.0959038
