,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.059815045,-0.18072805,"('unsociable', 'sociable')",-0.26921725,-0.47907206,-0.1645162,-0.3299001,-0.1653839
1,-0.4557941,-0.52909034,"('unfriendly', 'friendly')",1.3223717,1.1268843,0.4332888,0.298897,-0.1343918
2,0.6331954,0.6677602,"('unlikable', 'likable')",0.8253362,0.97318274,0.7292658,0.8204715,0.0912057
3,-0.52129436,-0.37170807,"('repellent', 'pleasant')",0.02233431,0.07385354,-0.24948,-0.1489273,0.1005527
4,-0.7655449,-0.76039445,"('disliked', 'liked')",-5.886124,-5.8112884,-3.3258345,-3.2858415,0.039993
5,-1.7603545,-1.7094959,"('distant', 'outgoing')",-0.5265429,-0.51306427,-1.1434487,-1.1112801,0.0321686
6,-1.971066,-1.8941207,"('distant', 'open')",-0.15851982,-0.17587787,-1.0647929,-1.0349993,0.0297936
7,0.0035085594,0.08345263,"('insensitive', 'sensitive')",0.06266391,0.07448897,0.0330862,0.0789708,0.0458846
8,-0.42784104,-0.4571728,"('unaffectionate', 'affectionate')",0.482432,0.38892645,0.0272955,-0.0341232,-0.0614187
9,-0.4964695,-0.4238119,"('unaffectionate', 'caring')",0.7979976,0.74785185,0.150764,0.16202,0.011256
10,-0.15215293,-0.104381256,"('unsympathetic', 'sympathetic')",-0.52312785,-0.5799295,-0.3376404,-0.3421554,-0.004515
11,0.990842,1.0627556,"('unhelpful', 'helpful')",1.9599074,2.0526848,1.4753747,1.5577202,0.0823455
12,0.9220976,1.1250626,"('unsupportive', 'supportive')",-1.8642728,-1.7699944,-0.4710876,-0.3224659,0.1486217
13,-0.17848071,-0.20054758,"('impolite', 'polite')",-0.3892486,-0.39674965,-0.2838647,-0.2986486,-0.0147839
14,0.6905346,0.7022621,"('antisocial', 'social')",-0.20936115,-0.26935184,0.2405867,0.2164551,-0.0241316
15,-0.7080991,-0.8332877,"('boring', 'funny')",0.64178646,0.60051805,-0.0331563,-0.1163848,-0.0832285
16,-1.7081426,-1.6648482,"('unpopular', 'popular')",0.5484235,0.52328694,-0.5798596,-0.5707806,0.009079
17,0.15641007,0.26653334,"('nasty', 'nice')",-0.22697872,-0.21773109,-0.0352843,0.0244011,0.0596854
18,0.31100708,0.40807435,"('disagreeable', 'welcoming')",-0.33364177,-0.3335569,-0.0113173,0.0372587,0.048576
19,-1.7731969,-1.7551543,"('inhospitable', 'hospitable')",-0.51738906,-0.4245503,-1.145293,-1.0898523,0.0554407
20,0.65680426,0.63506114,"('rough', 'thoughtful')",1.29411,1.1895481,0.9754571,0.9123046,-0.0631525
21,1.0621585,0.97774076,"('immoral', 'moral')",-0.28634214,-0.34937525,0.3879082,0.3141828,-0.0737254
22,0.6760344,0.6718649,"('untrustworthy', 'trustworthy')",-0.5242648,-0.60049105,0.0758848,0.0356869,-0.0401979
23,0.94638324,0.96064746,"('insincere', 'sincere')",5.1698995,5.042171,3.0581412,3.0014093,-0.0567319
24,-0.34029168,-0.36770865,"('dishonest', 'honest')",0.49164543,0.44868368,0.0756769,0.0404875,-0.0351894
25,-0.3772716,-0.45457456,"('egoistic', 'altruistic')",1.2892166,1.1331222,0.4559725,0.3392738,-0.1166987
26,0.625108,0.45689678,"('hardhearted', 'benevolent')",1.8084333,1.642163,1.2167706,1.0495299,-0.1672407
