,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9853047,-1.066609,"('unsociable', 'sociable')",1.0047638,0.7452675,-0.27416494,-0.49388212,-0.0849019,-0.2717412,-0.1868393
1,-1.6722397,-1.6111342,"('unfriendly', 'friendly')",0.27984744,0.26140088,1.332992,1.2083807,-0.0198001,-0.0471176,-0.0273175
2,0.9363014,0.93735635,"('unlikable', 'likable')",1.2359828,1.3098254,0.7704588,0.9099656,0.9809143,1.0523825,0.0714682
3,-1.0781643,-0.94823325,"('repellent', 'pleasant')",-0.566974,-0.33248267,-0.3418953,-0.2575293,-0.6623445,-0.5127484,0.1495961
4,0.10610218,0.11895913,"('disliked', 'liked')",-0.28687027,-0.21408746,-5.5037165,-5.4973593,-1.8948282,-1.8641626,0.0306656
5,-0.31761268,-0.27475685,"('distant', 'outgoing')",-0.20940718,-0.021883473,-0.07615321,-0.013692122,-0.2010577,-0.1034441,0.0976136
6,-0.6363442,-0.53450793,"('distant', 'open')",-0.832369,-0.70496255,0.23742172,0.239694,-0.4104305,-0.3332588,0.0771717
7,-0.9174999,-0.84090525,"('insensitive', 'sensitive')",0.53041685,0.52096367,0.34502193,0.27626252,-0.0140204,-0.0145597,-0.0005393
8,-0.8268789,-0.80183756,"('unaffectionate', 'affectionate')",-0.6354258,-0.5072086,-0.06747415,-0.13901435,-0.5099263,-0.4826868,0.0272395
9,-1.2298007,-1.213314,"('unaffectionate', 'caring')",0.43973756,0.481664,0.5126494,0.46680146,-0.0924712,-0.0882829,0.0041883
10,-1.2350675,-1.1785592,"('unsympathetic', 'sympathetic')",0.55613333,0.40695962,-0.29985502,-0.48104456,-0.3262631,-0.417548,-0.0912849
11,-0.9107959,-0.9298624,"('unhelpful', 'helpful')",0.52697337,0.573665,2.0741127,2.0276427,0.56343,0.5571485,-0.0062815
12,-0.46539563,-0.3257216,"('unsupportive', 'supportive')",0.75991464,0.97081107,-1.6234835,-1.5951664,-0.4429882,-0.3166923,0.1262959
13,-0.14017941,-0.19804153,"('impolite', 'polite')",1.0360945,0.85018003,0.16805759,0.08659283,0.3546576,0.2462438,-0.1084138
14,-0.41363335,-0.37173843,"('antisocial', 'social')",1.1479135,1.0739125,-0.5740466,-0.6231925,0.0534112,0.0263272,-0.027084
15,0.37513593,0.23329403,"('boring', 'funny')",0.41303945,0.30015725,0.60228914,0.55597705,0.4634882,0.3631428,-0.1003454
16,-0.24904004,-0.23007523,"('unpopular', 'popular')",-0.44166112,-0.23954009,0.7294005,0.8169247,0.0128998,0.1157698,0.10287
17,-0.2631218,-0.16129601,"('nasty', 'nice')",-0.5619376,-0.3988588,-0.29705656,-0.24392515,-0.3740387,-0.2680266,0.1060121
18,-0.37095457,-0.26953858,"('disagreeable', 'welcoming')",-0.5774537,-0.43726477,-0.3132649,-0.29104054,-0.4205577,-0.3326146,0.0879431
19,-0.57783467,-0.5507501,"('inhospitable', 'hospitable')",-0.37830183,-0.3626161,-0.08944349,0.016592491,-0.3485266,-0.2989246,0.049602
20,-0.9026274,-0.8041413,"('rough', 'thoughtful')",0.3715137,0.47623634,0.75625867,0.7138166,0.0750483,0.1286372,0.0535889
21,-0.23961946,-0.28414777,"('immoral', 'moral')",0.87887716,0.76682436,-0.48177642,-0.5414874,0.0524938,-0.0196036,-0.0720974
22,-0.011004128,0.025885632,"('untrustworthy', 'trustworthy')",0.3628144,0.23393166,-1.1045429,-1.1714174,-0.2509109,-0.3038667,-0.0529558
23,-1.0221318,-1.0361922,"('insincere', 'sincere')",0.97968405,0.9174877,5.308575,5.153852,1.7553759,1.6783826,-0.0769933
24,0.07161549,0.09302229,"('dishonest', 'honest')",0.08811928,0.018817347,0.6662619,0.57064867,0.2753322,0.2274961,-0.0478361
25,0.2518003,0.28576413,"('egoistic', 'altruistic')",-0.49055904,-0.46580094,1.0937665,1.0714962,0.2850026,0.2971532,0.0121506
26,-0.48510137,-0.49551252,"('hardhearted', 'benevolent')",0.7054392,0.68965966,1.273099,1.1464449,0.4978123,0.446864,-0.0509483
27,-0.9919201,-0.8605002,"('hardhearted', 'softhearted')",0.19018763,0.19676735,0.9073563,0.84172255,0.0352079,0.0593299,0.024122
28,-0.7637629,-0.82903266,"('disloyal', 'loyal')",-0.4620544,-0.63521403,0.6679743,0.4682517,-0.1859477,-0.3319983,-0.1460506
29,-0.43829945,-0.3985154,"('unfair', 'fair')",-0.8430066,-0.8496247,-0.8192056,-0.93440855,-0.7001705,-0.7275162,-0.0273457
30,-0.10627043,-0.113055795,"('intolerant', 'tolerant')",1.9168757,1.7999289,1.6733457,1.5918728,1.161317,1.0929153,-0.0684017
31,-0.9169629,-0.8155239,"('evil', 'good')",-1.8013219,-1.729238,-1.3049564,-1.3056678,-1.3410803,-1.2834765,0.0576038
32,-0.16576645,-0.21598737,"('unkind', 'kind')",0.99812436,0.7963102,0.8332111,0.64049995,0.5551897,0.4069409,-0.1482488
33,0.8772002,0.8176933,"('wrong', 'right')",0.6308391,0.6401866,-0.38851687,-0.33214974,0.3731741,0.3752434,0.0020693
34,-0.27914155,-0.19590902,"('mean', 'honorable')",-0.33493447,-0.20009497,5.9292946,5.9526176,1.7717395,1.8522045,0.080465
35,0.6470404,0.64714897,"('corrupt', 'incorrupt')",-2.1629863,-2.1749003,-0.49947873,-0.5712651,-0.6718082,-0.6996721,-0.0278639
36,-0.80939794,-0.8175875,"('hostile', 'amicable')",-2.127849,-2.0594947,-0.3167142,-0.4056921,-1.0846538,-1.0942581,-0.0096043
37,-0.1474804,-0.09192399,"('fake', 'genuine')",-0.360447,-0.38991818,0.021196105,0.005546719,-0.1622438,-0.1587651,0.0034787
38,-0.20374319,-0.2039102,"('untruthful', 'truthful')",-0.23708794,-0.16746604,0.3836689,0.44581267,-0.0190541,0.0248121,0.0438662
39,0.46966606,0.47467873,"('exploitative', 'cooperative')",1.3440287,1.2062659,0.109095484,0.092350684,0.6409301,0.5910985,-0.0498316
40,-0.22244851,-0.13514203,"('stingy', 'generous')",-0.55011564,-0.43811065,-1.5109994,-1.5763069,-0.7611879,-0.7165198,0.0446681
41,-0.19589634,-0.12758632,"('unforgiving', 'forgiving')",-0.28194642,-0.28428397,0.2004442,0.10788532,-0.0924662,-0.1013283,-0.0088621
42,0.63308924,0.6943161,"('unreliable', 'reliable')",0.75195104,0.8089984,-2.4914408,-2.4284415,-0.3688002,-0.3083757,0.0604245
43,-0.7769223,-0.71849835,"('irresponsible', 'responsible')",1.5101633,1.5249598,0.48331028,0.43894574,0.4055171,0.4151357,0.0096186
44,0.8695759,0.844785,"('prejudiced', 'unprejudiced')",0.16645932,0.2614927,-1.231417,-1.2012914,-0.0651272,-0.0316712,0.033456
45,-0.8074684,-0.6860953,"('incompetent', 'competent')",0.7009354,0.63938546,-0.25461888,-0.3127545,-0.120384,-0.1198214,0.0005626
46,-0.67621654,-0.71088874,"('uncompetitive', 'competitive')",1.4386908,1.391939,-0.17302479,-0.2722551,0.1964832,0.1362651,-0.0602181
47,-0.32251963,-0.19867484,"('stupid', 'smart')",1.4109621,1.4481802,5.0563293,5.049018,2.0482572,2.0995078,0.0512506
48,-0.8844357,-0.8966962,"('unintelligent', 'intelligent')",-0.47594935,-0.51955533,0.42482606,0.30884442,-0.311853,-0.3691357,-0.0572827
49,-0.78847456,-0.74141943,"('unable', 'able')",0.59422445,0.6173649,-0.2310598,-0.090216875,-0.14177,-0.0714238,0.0703462
50,0.05450711,0.05691014,"('clumsy', 'skillful')",-0.013286168,0.10219343,0.29509518,0.26991528,0.1121054,0.1430063,0.0309009
51,-0.75481665,-0.8773142,"('uneducated', 'educated')",0.10677076,-0.11118569,0.75612855,0.6273598,0.0360276,-0.12038,-0.1564076
52,-0.74814475,-0.81485385,"('irrational', 'rational')",-1.0861093,-1.0709054,-0.5681179,-0.5577942,-0.8007906,-0.8145178,-0.0137272
53,-1.2820807,-1.1439495,"('uncreative', 'creative')",0.75929445,0.84687805,0.63577044,0.5935543,0.0376614,0.0988276,0.0611662
54,-0.7416493,-0.7644665,"('incapable', 'capable')",1.20892,1.1828085,0.949194,0.99940854,0.4721549,0.4725835,0.0004286
55,-0.54332423,-0.52357423,"('incompetent', 'clever')",1.0040429,0.87162566,0.029145628,-0.07669556,0.1632881,0.090452,-0.0728361
56,0.47970653,0.45598274,"('impractical', 'practical')",2.0209467,1.8873479,0.4553691,0.43247902,0.9853408,0.9252699,-0.0600709
57,-1.801386,-1.7567405,"('unimaginative', 'imaginative')",-0.7448572,-0.7777785,-2.4208434,-2.5252013,-1.6556956,-1.6865733,-0.0308777
58,-0.5077427,-0.49232972,"('undiscriminating', 'discriminating')",0.48016426,0.45827538,-0.054674484,-0.15516147,-0.0274176,-0.0630719,-0.0356543
59,0.30981293,0.27456778,"('foolish', 'wise')",0.020150756,0.059799008,0.16068758,0.19892311,0.1635504,0.1777633,0.0142129
60,-0.23033911,-0.18646485,"('inefficient', 'efficient')",2.0139039,1.9455888,0.25760502,0.28462192,0.68039,0.6812487,0.0008587
61,-0.40172175,-0.44271123,"('illogical', 'logical')",0.12087866,-0.07290339,0.13369602,0.032154914,-0.049049,-0.1611532,-0.1121042
62,-0.15037669,-0.06666614,"('incompetent', 'brilliant')",1.5877888,1.7146348,0.33735275,0.49525473,0.5915883,0.7144078,0.1228195
63,-0.55183786,-0.5188436,"('unperceptive', 'insightful')",0.707747,0.75613177,1.1576624,1.191182,0.4378572,0.4761567,0.0382995
64,0.10259989,0.022226857,"('shy', 'confident')",0.3987416,0.27725434,-5.896967,-5.8522267,-1.7985419,-1.8509151,-0.0523732
65,-0.5801799,-0.6986989,"('insecure', 'secure')",0.5086941,0.18392637,-0.23951362,-0.33681107,-0.1036665,-0.2838612,-0.1801947
66,0.25196624,0.2449677,"('inactive', 'active')",-0.43274242,-0.3775292,0.8944144,0.90571076,0.2378794,0.2577164,0.019837
67,0.7569952,0.68395543,"('doubtful', 'determined')",0.24926783,0.19851184,-0.012104308,0.0143392775,0.3313862,0.2989355,-0.0324507
