,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.3303614,1.3092568,"('unsociable', 'sociable')",-0.25852636,-0.38330093,0.79600275,0.65905726,0.6226126,0.5283377,-0.0942749
1,-1.3493956,-1.5842768,"('unfriendly', 'friendly')",-1.0342283,-1.2152343,0.87511,0.8051754,-0.5028381,-0.6647785,-0.1619404
2,0.46633568,0.39725542,"('unlikable', 'likable')",0.25336006,0.23723334,0.8262958,0.8519406,0.5153305,0.4954764,-0.0198541
3,0.49403727,0.6961231,"('repellent', 'pleasant')",-0.44590467,-0.2997714,0.9823399,0.9685763,0.3434908,0.454976,0.1114852
4,-1.14621,-1.1631551,"('disliked', 'liked')",0.060421184,0.13655882,-6.7095304,-6.4693074,-2.5984397,-2.4986347,0.099805
5,-2.3170595,-2.4192176,"('distant', 'outgoing')",-1.0846648,-1.0859396,-1.1606088,-1.0750717,-1.5207777,-1.5267429,-0.0059652
6,-2.163662,-2.2684257,"('distant', 'open')",-1.0027912,-1.0502334,-1.5046552,-1.4575368,-1.5570361,-1.5920653,-0.0350292
7,2.3054914,2.384919,"('insensitive', 'sensitive')",0.29012233,0.3527406,0.7838391,0.90230656,1.1264842,1.213322,0.0868378
8,-1.8513999,-2.0184972,"('unaffectionate', 'affectionate')",-1.5789106,-1.7791753,0.027890008,-0.022112506,-1.1341402,-1.2732617,-0.1391215
9,-0.41066456,-0.45003453,"('unaffectionate', 'caring')",-0.9858052,-1.0810176,1.1694481,1.1838684,-0.0756739,-0.1157279,-0.040054
10,1.7689259,1.8109587,"('unsympathetic', 'sympathetic')",-0.51608527,-0.57712704,0.35976326,0.36265776,0.5375346,0.5321631,-0.0053715
11,2.1770363,2.2431846,"('unhelpful', 'helpful')",0.9202378,0.8997594,2.6669712,2.6565974,1.921415,1.9331805,0.0117655
12,1.9670792,2.0267951,"('unsupportive', 'supportive')",0.17448004,0.21930689,-1.4273134,-1.290795,0.2380819,0.3184357,0.0803538
13,2.4134338,2.4401383,"('impolite', 'polite')",1.1117857,1.0444783,0.3050819,0.15204239,1.2767671,1.2122197,-0.0645474
14,1.8461914,1.9313544,"('antisocial', 'social')",0.5863154,0.6978881,0.9541645,0.8943626,1.1288904,1.174535,0.0456446
15,-0.44874963,-0.54150003,"('boring', 'funny')",0.36472747,0.27037695,-0.308962,-0.3620974,-0.1309947,-0.2110735,-0.0800788
16,-1.4280661,-1.5160897,"('unpopular', 'popular')",-0.3787856,-0.40289712,0.30767655,0.29608434,-0.4997251,-0.5409675,-0.0412424
17,-0.8461353,-0.7288647,"('nasty', 'nice')",-0.20118466,-0.14245772,-0.36586887,-0.25140768,-0.471063,-0.3742434,0.0968196
