,f5_male,f5_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.085156396,-0.22023214,"('unsociable', 'sociable')",-0.19059284,-0.3643947,-0.1378746,-0.2923134,-0.1544388
1,-1.5863845,-1.5271121,"('unfriendly', 'friendly')",1.4932535,1.3441007,-0.0465655,-0.0915057,-0.0449402
2,0.24496734,0.25938123,"('unlikable', 'likable')",0.6443006,0.63941675,0.444634,0.449399,0.004765
3,0.7919776,0.8866308,"('repellent', 'pleasant')",0.42745826,0.53219473,0.6097179,0.7094128,0.0996949
4,-1.1375136,-1.1607642,"('disliked', 'liked')",-6.582851,-6.6761007,-3.8601823,-3.9184325,-0.0582502
5,-1.4280105,-1.2651817,"('distant', 'outgoing')",-0.16033053,-0.11760449,-0.7941705,-0.6913931,0.1027774
6,-1.6788363,-1.5422488,"('distant', 'open')",0.21684656,0.26005578,-0.7309949,-0.6410965,0.0898984
7,0.72514653,0.8193234,"('insensitive', 'sensitive')",0.7401634,0.7125947,0.7326549,0.765959,0.0333041
8,-1.0178006,-0.94399583,"('unaffectionate', 'affectionate')",0.7557106,0.7040918,-0.131045,-0.119952,0.011093
9,-0.726239,-0.6257792,"('unaffectionate', 'caring')",1.148357,1.1696539,0.211059,0.2719373,0.0608783
10,0.73187923,0.84780514,"('unsympathetic', 'sympathetic')",-0.35235,-0.36421406,0.1897646,0.2417955,0.0520309
11,1.039873,1.0886773,"('unhelpful', 'helpful')",2.0304365,2.1424122,1.5351548,1.6155448,0.08039
12,-0.17013633,0.026282076,"('unsupportive', 'supportive')",-1.7851954,-1.6987739,-0.9776658,-0.8362459,0.1414199
13,0.38745445,0.2132403,"('impolite', 'polite')",-0.35024944,-0.4025321,0.0186025,-0.0946459,-0.1132484
14,1.5536877,1.3187237,"('antisocial', 'social')",-0.23481949,-0.4089916,0.6594341,0.4548661,-0.204568
15,-0.01649859,-0.17912203,"('boring', 'funny')",0.50643694,0.41346556,0.2449692,0.1171718,-0.1277974
16,-0.878735,-0.87504506,"('unpopular', 'popular')",0.5889652,0.61207426,-0.1448849,-0.1314854,0.0133995
17,-0.68114734,-0.6113947,"('nasty', 'nice')",-0.54124355,-0.48545566,-0.6111954,-0.5484252,0.0627702
18,-0.4968176,-0.40601397,"('disagreeable', 'welcoming')",-0.31306785,-0.3877028,-0.4049427,-0.3968584,0.0080843
19,-1.0651191,-0.9192986,"('inhospitable', 'hospitable')",-0.22256468,-0.11964559,-0.6438419,-0.5194721,0.1243698
20,0.1842003,0.20640904,"('rough', 'thoughtful')",1.1114702,1.0591274,0.6478353,0.6327683,-0.015067
21,1.0886234,1.0930101,"('immoral', 'moral')",-0.4289389,-0.38148826,0.3298423,0.3557609,0.0259186
22,0.47270223,0.33786267,"('untrustworthy', 'trustworthy')",-0.65537715,-0.8158428,-0.0913375,-0.2389901,-0.1476526
23,1.1031654,1.2180136,"('insincere', 'sincere')",6.407154,6.3573585,3.7551599,3.7876861,0.0325262
24,0.026166037,-0.059520066,"('dishonest', 'honest')",0.97353196,0.8774736,0.499849,0.4089768,-0.0908722
25,-1.5030059,-1.4996536,"('egoistic', 'altruistic')",1.1207991,0.9920179,-0.1911034,-0.2538178,-0.0627144
26,-0.65833896,-0.85691696,"('hardhearted', 'benevolent')",1.2251984,1.0093316,0.2834297,0.0762073,-0.2072224
27,-0.3576865,-0.2919176,"('hardhearted', 'softhearted')",1.153062,1.0270702,0.3976877,0.3675763,-0.0301114
28,0.19753067,0.25370553,"('disloyal', 'loyal')",1.298704,1.1860425,0.7481173,0.719874,-0.0282433
29,-0.37739012,-0.38412333,"('unfair', 'fair')",-0.5926506,-0.8013852,-0.4850203,-0.5927542,-0.1077339
30,1.0083364,0.8638558,"('intolerant', 'tolerant')",1.39314,1.3393071,1.2007382,1.1015815,-0.0991567
31,-2.5870402,-2.5568738,"('evil', 'good')",-1.2581474,-1.4038745,-1.9225938,-1.9803741,-0.0577803
32,0.6020142,0.56258374,"('unkind', 'kind')",1.2470547,0.9929471,0.9245344,0.7777654,-0.146769
33,-0.16874096,-0.20812911,"('wrong', 'right')",-0.5325622,-0.5844064,-0.3506516,-0.3962677,-0.0456161
34,-0.10642886,0.09069112,"('mean', 'honorable')",6.247635,6.4660625,3.0706029,3.2783768,0.2077739
35,-1.6951493,-1.6751597,"('corrupt', 'incorrupt')",-0.7461119,-0.827414,-1.2206306,-1.2512869,-0.0306563
36,-2.2507877,-2.1737542,"('hostile', 'amicable')",-0.21428722,-0.3497016,-1.2325375,-1.2617279,-0.0291904
37,0.098069444,0.18339288,"('fake', 'genuine')",0.49503475,0.45504305,0.2965521,0.319218,0.0226659
38,-0.29804334,-0.25017202,"('untruthful', 'truthful')",-0.054749504,0.119158044,-0.1763964,-0.065507,0.1108894
39,1.2756841,1.1763039,"('exploitative', 'cooperative')",0.3289476,0.24775957,0.8023158,0.7120317,-0.0902841
40,-0.59219015,-0.5516454,"('stingy', 'generous')",-1.759665,-1.8531803,-1.1759276,-1.2024128,-0.0264852
41,0.14868823,0.18578073,"('unforgiving', 'forgiving')",0.16473578,0.09572992,0.156712,0.1407553,-0.0159567
42,0.47919914,0.6936421,"('unreliable', 'reliable')",-2.9746017,-2.8990285,-1.2477013,-1.1026932,0.1450081
43,0.60789895,0.6626612,"('irresponsible', 'responsible')",1.1015505,1.0582324,0.8547247,0.8604468,0.0057221
44,-0.3887064,-0.55891746,"('prejudiced', 'unprejudiced')",-1.2562582,-1.3672942,-0.8224823,-0.9631058,-0.1406235
45,0.82198185,0.86929995,"('incompetent', 'competent')",0.14479302,0.061366778,0.4833874,0.4653334,-0.018054
46,0.955651,1.0277275,"('uncompetitive', 'competitive')",-0.2656399,-0.24567486,0.3450055,0.3910263,0.0460208
47,0.14302336,0.14425367,"('stupid', 'smart')",5.890452,5.9709244,3.0167377,3.0575891,0.0408514
48,0.12575507,0.2055817,"('unintelligent', 'intelligent')",0.7785416,0.8373843,0.4521483,0.521483,0.0693347
49,0.8759549,1.1402283,"('unable', 'able')",0.27475178,0.46449196,0.5753534,0.8023601,0.2270067
50,0.62205774,0.87930024,"('clumsy', 'skillful')",0.30129486,0.39512032,0.4616763,0.6372102,0.1755339
51,0.2214157,0.20908682,"('uneducated', 'educated')",0.5379545,0.5554231,0.3796851,0.382255,0.0025699
52,-1.208067,-1.3758177,"('irrational', 'rational')",-0.070234746,-0.28592703,-0.6391509,-0.8308724,-0.1917215
53,-1.2574081,-1.1105932,"('uncreative', 'creative')",0.9110904,0.8530501,-0.1731589,-0.1287715,0.0443874
54,0.503176,0.56322837,"('incapable', 'capable')",1.466447,1.5646194,0.9848115,1.0639238,0.0791123
55,1.5874131,1.5720133,"('incompetent', 'clever')",0.18403167,0.20417866,0.8857224,0.888096,0.0023736
56,1.8440307,1.7242594,"('impractical', 'practical')",0.5282498,0.51457417,1.1861403,1.1194167,-0.0667236
57,-0.34018922,-0.3490223,"('unimaginative', 'imaginative')",-2.5961163,-2.6456711,-1.4681528,-1.4973468,-0.029194
58,0.18059182,0.24759561,"('undiscriminating', 'discriminating')",0.10997709,0.12898421,0.1452845,0.1882899,0.0430054
59,-0.27702683,-0.2537914,"('foolish', 'wise')",0.6215352,0.62882215,0.1722542,0.1875154,0.0152612
60,2.502628,2.529219,"('inefficient', 'efficient')",0.64080864,0.80500704,1.5717183,1.6671129,0.0953946
61,0.15520766,0.06475812,"('illogical', 'logical')",0.5405356,0.35468954,0.3478717,0.2097238,-0.1381479
62,2.0412214,2.2259629,"('incompetent', 'brilliant')",0.87918925,1.1000984,1.4602053,1.6630306,0.2028253
63,0.64395416,0.84168404,"('unperceptive', 'insightful')",1.0794581,1.2324789,0.8617061,1.0370815,0.1753754
64,0.526693,0.4120696,"('shy', 'confident')",-6.3619227,-6.410021,-2.9176149,-2.9989755,-0.0813606
65,1.4664456,1.3326433,"('insecure', 'secure')",-0.029319013,-0.14938037,0.7185633,0.5916315,-0.1269318
66,-1.6598178,-1.6722411,"('inactive', 'active')",0.16115871,0.14712627,-0.7493296,-0.7625574,-0.0132278
67,1.0551385,0.9602887,"('doubtful', 'determined')",-0.26944503,-0.30852956,0.3928467,0.3258796,-0.0669671
68,0.049926028,0.09511401,"('dependent', 'independent')",-0.21195745,-0.12331369,-0.0810157,-0.0140998,0.0669159
