,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,0.35911694,0.3359265,"('unsociable', 'sociable')",-0.11099787,-0.27855727,-0.65341085,-0.7935208,-0.1350973,-0.2453839,-0.1102866
1,-0.10031513,-0.19840895,"('unfriendly', 'friendly')",0.013804464,-0.19493264,1.9553014,1.8823757,0.6229302,0.4963447,-0.1265855
2,-0.08223623,-0.020613138,"('unlikable', 'likable')",-0.034982525,0.0487072,0.26135382,0.37763026,0.048045,0.1352414,0.0871964
3,0.106695786,0.24330051,"('repellent', 'pleasant')",0.19935805,0.26964042,0.29800493,0.33339915,0.2013529,0.2821134,0.0807605
4,-1.1020111,-1.2142847,"('disliked', 'liked')",-0.25422913,-0.3297641,-6.7905097,-6.87828,-2.7155832,-2.807443,-0.0918598
5,0.21998121,0.16180706,"('distant', 'outgoing')",-0.105383486,-0.09215245,-0.090625316,-0.013135249,0.0079908,0.0188398,0.010849
6,-0.41123068,-0.44932237,"('distant', 'open')",-0.68278164,-0.66953707,0.56313276,0.66380525,-0.1769598,-0.1516847,0.0252751
7,0.5499537,0.6384301,"('insensitive', 'sensitive')",0.131638,0.20962773,0.9822237,0.9700563,0.5546051,0.6060381,0.051433
8,0.32055783,0.3251174,"('unaffectionate', 'affectionate')",-0.23870033,-0.23203902,1.1083184,1.0545481,0.3967253,0.3825422,-0.0141831
9,0.811394,0.8272506,"('unaffectionate', 'caring')",-0.006272938,-0.049839754,1.2578565,1.2486523,0.6876592,0.6753544,-0.0123048
10,1.21156,1.3205419,"('unsympathetic', 'sympathetic')",-0.31849867,-0.3497692,-0.325074,-0.3859586,0.1893291,0.194938,0.0056089
11,-0.38626748,-0.27219537,"('unhelpful', 'helpful')",0.18064392,0.26697034,1.4643373,1.553228,0.4195712,0.516001,0.0964298
12,1.4553488,1.5508844,"('unsupportive', 'supportive')",0.32346618,0.377279,-1.70106,-1.7419921,0.0259183,0.0620571,0.0361388
13,0.5590301,0.56241393,"('impolite', 'polite')",0.19946839,0.22731537,-0.4431699,-0.4865325,0.1051095,0.1010656,-0.0040439
14,0.83590484,0.8134412,"('antisocial', 'social')",1.4599086,1.4257238,-0.6213526,-0.70585656,0.5581536,0.5111028,-0.0470508
15,0.57520294,0.5321825,"('boring', 'funny')",-0.13003153,-0.19584842,0.58931005,0.59131587,0.3448272,0.3092167,-0.0356105
16,-1.9456689,-2.016496,"('unpopular', 'popular')",-1.0365281,-1.0284407,-0.040866293,-0.00053299963,-1.0076878,-1.0151566,-0.0074688
17,-1.1945239,-1.1824117,"('nasty', 'nice')",-0.65972334,-0.5621635,-0.44882622,-0.3883872,-0.7676912,-0.7109874,0.0567038
18,0.21271908,0.21418305,"('disagreeable', 'welcoming')",-0.19856218,-0.16038308,-0.26464242,-0.2455734,-0.0834952,-0.0639245,0.0195707
19,-0.93434834,-0.84711355,"('inhospitable', 'hospitable')",-0.6521506,-0.61253935,0.22098592,0.31905603,-0.455171,-0.380199,0.074972
20,-0.0791536,-0.023301058,"('rough', 'thoughtful')",0.025439514,0.1416161,0.878354,0.8384378,0.27488,0.3189176,0.0440376
21,0.21009988,0.23377892,"('immoral', 'moral')",0.5330318,0.4938742,-0.84579736,-0.8561146,-0.0342219,-0.0428205,-0.0085986
22,1.1793292,1.2363487,"('untrustworthy', 'trustworthy')",-0.73742473,-0.7170172,-0.82970774,-0.87215585,-0.1292678,-0.1176081,0.0116597
23,0.8917528,1.027992,"('insincere', 'sincere')",-0.37202805,-0.3602457,5.7056417,5.6964,2.0751222,2.1213821,0.0462599
24,1.1467531,1.1888258,"('dishonest', 'honest')",-0.2352589,-0.20726046,0.83376074,0.7778326,0.5817516,0.586466,0.0047144
25,-0.21854989,-0.2690454,"('egoistic', 'altruistic')",0.7371419,0.7018743,1.740579,1.6913197,0.753057,0.7080495,-0.0450075
26,1.0789647,0.84309804,"('hardhearted', 'benevolent')",1.9455224,1.7992905,1.6703563,1.5603337,1.5649478,1.4009075,-0.1640403
27,0.28682694,0.2389184,"('hardhearted', 'softhearted')",0.24776126,0.22954565,1.8839556,1.7751548,0.8061813,0.747873,-0.0583083
28,0.71305454,0.64694047,"('disloyal', 'loyal')",0.27915955,0.24064656,0.99609035,0.86510193,0.6627681,0.5842296,-0.0785385
29,-0.1791015,-0.24808149,"('unfair', 'fair')",-1.1802878,-1.1924524,0.012979463,-0.09781711,-0.4488033,-0.5127836,-0.0639803
30,1.8245065,1.893295,"('intolerant', 'tolerant')",1.4399225,1.4608746,0.8767372,0.85937226,1.3803887,1.404514,0.0241253
31,-1.0642071,-1.0870373,"('evil', 'good')",-1.301152,-1.2612762,-0.6582354,-0.7008722,-1.0078648,-1.0163953,-0.0085305
32,0.08795868,0.0139290355,"('unkind', 'kind')",0.21027379,0.12548539,0.89501905,0.77622783,0.3977505,0.3052141,-0.0925364
33,0.60804325,0.5096686,"('wrong', 'right')",0.7937701,0.7561421,-0.086047,-0.14104137,0.4385887,0.3749231,-0.0636656
34,-0.1620527,0.011587013,"('mean', 'honorable')",-0.06573572,0.10081765,5.911226,6.0639033,1.8944791,2.0587694,0.1642903
35,-1.1930952,-1.3946813,"('corrupt', 'incorrupt')",-0.7490303,-0.8229929,0.048923746,-0.036342964,-0.6310673,-0.751339,-0.1202717
36,-1.863367,-1.9579239,"('hostile', 'amicable')",-0.94832253,-1.0246736,0.4012942,0.2915026,-0.803465,-0.8970316,-0.0935666
37,-0.18467773,-0.10563274,"('fake', 'genuine')",0.3647886,0.41419855,0.73699695,0.74040556,0.3057026,0.3496571,0.0439545
38,-0.04188728,0.0072880834,"('untruthful', 'truthful')",-0.711317,-0.6875561,-0.24601552,-0.17082448,-0.3330733,-0.2836975,0.0493758
39,0.9021876,0.9771161,"('exploitative', 'cooperative')",-0.49572763,-0.372925,0.05129821,0.07526754,0.1525861,0.2264862,0.0739001
40,1.2446802,1.1617646,"('stingy', 'generous')",0.51734847,0.4952734,-1.2674832,-1.3664064,0.1648485,0.0968772,-0.0679713
41,0.876138,0.83504605,"('unforgiving', 'forgiving')",-0.5781081,-0.5746498,0.21459815,0.09906501,0.170876,0.1198204,-0.0510556
42,0.17137948,0.21500413,"('unreliable', 'reliable')",-0.42702478,-0.16814369,-3.1385174,-3.0648377,-1.1313876,-1.0059924,0.1253952
43,1.2335026,1.3605057,"('irresponsible', 'responsible')",-0.23013052,-0.058391344,0.40042302,0.46528378,0.4679317,0.5891327,0.121201
44,-1.5730294,-1.5353456,"('prejudiced', 'unprejudiced')",-0.71015763,-0.60344213,-1.3855335,-1.3188033,-1.2229067,-1.1525304,0.0703763
45,0.19151697,0.27588284,"('incompetent', 'competent')",0.09388135,0.14375938,-0.31151357,-0.39299968,-0.0087051,0.0088808,0.0175859
46,-0.04674431,0.061083484,"('uncompetitive', 'competitive')",0.49681154,0.47191414,-1.1003606,-1.1786647,-0.2167645,-0.2152224,0.0015421
47,0.6441638,0.6870158,"('stupid', 'smart')",0.5603264,0.60309976,5.3071957,5.382969,2.1705619,2.2243614,0.0537995
48,0.28371918,0.2994524,"('unintelligent', 'intelligent')",0.27227086,0.19863433,0.15495473,0.15086462,0.2369816,0.2163171,-0.0206645
49,-0.9461756,-0.82561094,"('unable', 'able')",-0.25683346,-0.11702565,-0.54814255,-0.39819008,-0.5837172,-0.4469422,0.136775
50,-0.9033257,-0.9148134,"('clumsy', 'skillful')",0.018406775,0.013050184,-0.1828849,-0.20131327,-0.3559346,-0.3676922,-0.0117576
51,-0.3911842,-0.4711042,"('uneducated', 'educated')",0.323487,0.16962884,0.17061925,0.10448314,0.0343074,-0.0656641,-0.0999715
52,-0.64156866,-0.79147613,"('irrational', 'rational')",-0.5967188,-0.77180535,0.23462278,0.16958237,-0.3345549,-0.4645664,-0.1300115
53,0.73191464,0.68976766,"('uncreative', 'creative')",0.16668898,0.14771514,0.9495201,0.9332566,0.6160413,0.5902465,-0.0257948
54,0.51059973,0.49325597,"('incapable', 'capable')",-0.1869044,-0.19261086,1.1663359,1.2306045,0.4966771,0.5104165,0.0137394
55,0.4008179,0.51316845,"('incompetent', 'clever')",-0.21575084,-0.16066429,-0.2585205,-0.29796278,-0.0244845,0.0181805,0.042665
56,1.3393631,1.4269863,"('impractical', 'practical')",0.92412055,0.99863666,-0.8019819,-0.7458561,0.4871672,0.5599223,0.0727551
57,1.2073976,1.2217108,"('unimaginative', 'imaginative')",0.46848133,0.45939088,-2.5050962,-2.5519326,-0.2764058,-0.290277,-0.0138712
58,-0.33192444,-0.31057706,"('undiscriminating', 'discriminating')",0.7313637,0.711203,0.29698682,0.22062518,0.232142,0.2070837,-0.0250583
59,-0.77946174,-0.858768,"('foolish', 'wise')",-0.031314235,0.0036343168,0.16923401,0.23890465,-0.2138473,-0.2054097,0.0084376
60,1.1582812,1.3270674,"('inefficient', 'efficient')",0.95061064,1.0843661,-0.5886849,-0.46653476,0.5067357,0.6482996,0.1415639
61,0.13987473,0.06003802,"('illogical', 'logical')",-0.7253562,-0.83663017,0.28781623,0.13189177,-0.0992218,-0.2149001,-0.1156783
62,0.9280305,1.1269795,"('incompetent', 'brilliant')",-0.052265685,0.08771983,-0.45762953,-0.35195786,0.1393784,0.2875805,0.1482021
63,0.55142784,0.5776806,"('unperceptive', 'insightful')",-0.16529171,-0.14347346,0.4513154,0.5170518,0.2791505,0.3170863,0.0379358
64,-0.35931298,-0.399637,"('shy', 'confident')",0.13841107,0.078087494,-6.9888606,-7.0074677,-2.4032542,-2.4430057,-0.0397515
65,0.091672085,0.10399014,"('insecure', 'secure')",-0.4766385,-0.5695362,-0.45889637,-0.43740115,-0.2812876,-0.3009824,-0.0196948
66,-1.1028761,-1.1658907,"('inactive', 'active')",-0.6199806,-0.6930028,1.0673705,1.0236847,-0.2184954,-0.2784029,-0.0599075
67,0.15539964,0.06610334,"('doubtful', 'determined')",0.46665367,0.5016494,-0.4421649,-0.3771837,0.0599628,0.063523,0.0035602
68,-1.781682,-1.8448863,"('dependent', 'independent')",-1.0433222,-1.0712242,-0.7255734,-0.7334345,-1.1835259,-1.216515,-0.0329891
69,-0.8417317,-0.88434815,"('lazy', 'industrious')",1.2133033,1.2789059,-0.4185412,-0.3687406,-0.0156565,0.0086057,0.0242622
70,0.9313163,1.0253781,"('lethargic', 'energetic')",0.18900242,0.2476238,0.6553159,0.66191006,0.5918782,0.6449707,0.0530925
71,1.2143664,1.1381726,"('diffident', 'self-confident')",-0.13950473,-0.13019921,0.27169773,0.2612143,0.4488532,0.4230626,-0.0257906
72,1.8163415,1.7946949,"('unambitious', 'ambitious')",-0.16011617,-0.15223427,-0.72458047,-0.7282677,0.3105483,0.304731,-0.0058173
73,0.61318916,0.60363245,"('helpless', 'self-reliant')",0.8185177,0.7884908,-3.1976595,-3.1784148,-0.5886509,-0.5954305,-0.0067796
74,1.153064,1.197478,"('undedicated', 'dedicated')",0.5642621,0.6325796,-0.088364825,-0.099146254,0.5429871,0.5769705,0.0339834
75,-1.1178617,-1.1533273,"('meek', 'impulsive')",-0.46424502,-0.5005601,-0.16085148,-0.09689618,-0.5809861,-0.5835946,-0.0026085
76,0.73299235,0.8901095,"('anxious', 'daring')",0.16704826,0.26970047,-0.17785975,-0.05117926,0.2407269,0.3695436,0.1288167
77,-0.15158157,-0.104602665,"('unmotivated', 'motivated')",0.07617828,0.11727005,-1.3637091,-1.2709711,-0.4797041,-0.4194345,0.0602696
