,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5403358,-1.784518,"('unsociable', 'sociable')",0.7725355,0.6211693,-0.019454597,-0.16880439,-0.2624183,-0.444051,-0.1816327
1,-2.8858583,-2.860189,"('unfriendly', 'friendly')",0.37888065,0.23589166,1.144656,0.94405305,-0.4541072,-0.5600814,-0.1059742
2,0.47292477,0.44569755,"('unlikable', 'likable')",1.238122,1.2042422,1.1790943,1.1743321,0.9633803,0.941424,-0.0219563
3,-0.44173425,-0.26788005,"('repellent', 'pleasant')",-1.0403601,-0.8190432,0.30309796,0.41782337,-0.3929988,-0.2230333,0.1699655
4,-0.08879103,0.011067163,"('disliked', 'liked')",0.39451414,0.45628637,-6.2058067,-6.188674,-1.9666945,-1.9071069,0.0595876
5,-0.9891119,-0.91826975,"('distant', 'outgoing')",0.5992747,0.62398124,-0.3479295,-0.32581842,-0.2459222,-0.2067023,0.0392199
6,-0.9203315,-0.77013373,"('distant', 'open')",0.23719656,0.24508892,-0.5864371,-0.6263518,-0.4231907,-0.3837988,0.0393919
7,0.052134566,0.023790222,"('insensitive', 'sensitive')",0.20185138,0.24235728,0.33551267,0.352158,0.1964995,0.2061018,0.0096023
8,-1.549946,-1.6084812,"('unaffectionate', 'affectionate')",-0.12537485,-0.24886014,0.08103344,-0.02410306,-0.5314291,-0.6271481,-0.095719
9,-1.1585085,-1.2135992,"('unaffectionate', 'caring')",1.1741761,1.1181889,0.950968,0.9279771,0.3222119,0.2775222,-0.0446897
10,-0.6556095,-0.82234734,"('unsympathetic', 'sympathetic')",-0.25632727,-0.26956663,-0.3427602,-0.42309555,-0.4182323,-0.5050032,-0.0867709
11,0.04302588,-0.08540627,"('unhelpful', 'helpful')",0.58141774,0.5613058,2.008693,1.9990563,0.8777122,0.8249853,-0.0527269
12,0.37758517,0.36243492,"('unsupportive', 'supportive')",2.1908503,2.3103921,-1.635089,-1.5828199,0.3111155,0.3633357,0.0522202
13,0.035031475,-0.22965154,"('impolite', 'polite')",0.5762202,0.46168876,0.10053249,0.07231265,0.2372614,0.10145,-0.1358114
14,0.0833697,0.042149,"('antisocial', 'social')",0.70255387,0.8074613,0.1151346,0.12987691,0.3003527,0.3264957,0.026143
15,-0.32335886,-0.45727775,"('boring', 'funny')",0.40789655,0.28809792,-0.123713434,-0.13900097,-0.0130586,-0.1027269,-0.0896683
16,-0.8254365,-0.7545155,"('unpopular', 'popular')",0.049781814,0.09878934,0.14394827,0.13920987,-0.2105688,-0.1721721,0.0383967
17,-0.7272918,-0.7125245,"('nasty', 'nice')",-0.564764,-0.44014397,-0.5716046,-0.546434,-0.6212202,-0.5663675,0.0548527
18,-0.3387551,-0.41228306,"('disagreeable', 'welcoming')",0.40336084,0.36563417,-0.2832682,-0.36394444,-0.0728875,-0.1368644,-0.0639769
19,-0.95904857,-0.98780155,"('inhospitable', 'hospitable')",0.57595706,0.47403434,-0.44540766,-0.45065993,-0.2761664,-0.3214757,-0.0453093
20,-0.14022076,9.404868e-05,"('rough', 'thoughtful')",-0.21689144,-0.14437924,0.46801788,0.47053602,0.0369686,0.1087503,0.0717817
21,0.4504835,0.2614066,"('immoral', 'moral')",0.8511173,0.8161062,-0.26088893,-0.22823156,0.346904,0.2830937,-0.0638103
22,-0.15384726,-0.17505795,"('untrustworthy', 'trustworthy')",-0.11568842,-0.18343395,-1.0145687,-0.99369943,-0.4280348,-0.4507304,-0.0226956
23,-0.64244056,-0.78677577,"('insincere', 'sincere')",0.75618786,0.7139374,5.6220016,5.547127,1.9119163,1.8247628,-0.0871535
24,-0.95775497,-1.1011744,"('dishonest', 'honest')",0.15430266,0.059278354,0.87695503,0.83638775,0.0245009,-0.0685027,-0.0930036
25,-0.69454175,-0.6969494,"('egoistic', 'altruistic')",0.16712597,0.19152123,0.938936,0.8566224,0.1371734,0.1170647,-0.0201087
26,-1.2176954,-1.2903931,"('hardhearted', 'benevolent')",1.3025225,1.210176,1.2570115,1.0405765,0.4472796,0.3201198,-0.1271598
27,-0.4320119,-0.39342862,"('hardhearted', 'softhearted')",0.5902328,0.62185997,1.1023331,1.0349076,0.4201847,0.421113,0.0009283
28,-0.61690134,-0.7402459,"('disloyal', 'loyal')",-0.07300459,-0.16759624,0.9581683,0.8566748,0.0894208,-0.0170558,-0.1064766
29,-0.03694213,0.06039256,"('unfair', 'fair')",-0.6070906,-0.56180924,-0.39125508,-0.49910474,-0.345096,-0.3335071,0.0115889
30,-0.40567827,-0.6213634,"('intolerant', 'tolerant')",1.0604483,0.95814663,1.2576498,1.1697587,0.6374733,0.5021807,-0.1352926
31,-1.5693271,-1.4292163,"('evil', 'good')",-0.98232526,-0.9394077,-1.3673548,-1.4499445,-1.3063358,-1.2728562,0.0334796
32,-0.16890036,-0.4031842,"('unkind', 'kind')",1.7537866,1.6321894,1.2352785,1.0402368,0.9400549,0.756414,-0.1836409
33,0.23878092,0.21590024,"('wrong', 'right')",0.6872638,0.65978944,-0.524535,-0.5089129,0.1338366,0.1222589,-0.0115777
34,0.18622786,0.3001148,"('mean', 'honorable')",0.5124246,0.57929474,5.429727,5.5236955,2.0427931,2.1343683,0.0915752
35,0.011737071,0.1141336,"('corrupt', 'incorrupt')",-0.9436902,-0.941555,-0.5085209,-0.54350466,-0.480158,-0.4569754,0.0231826
36,-0.9287512,-0.79700947,"('hostile', 'amicable')",-1.195134,-1.2092842,-0.59585714,-0.7155351,-0.9065808,-0.9072763,-0.0006955
37,0.37368703,0.41300485,"('fake', 'genuine')",0.05150836,-0.032663867,0.046514474,0.059176825,0.1572366,0.1465059,-0.0107307
38,-0.8334468,-0.83080983,"('untruthful', 'truthful')",0.3135694,0.34757203,0.337649,0.42512798,-0.0607428,-0.0193699,0.0413729
39,0.5800173,0.4880344,"('exploitative', 'cooperative')",0.5813376,0.60562414,-0.011480624,0.008495988,0.3832914,0.3673849,-0.0159065
40,-0.3457752,-0.24484253,"('stingy', 'generous')",0.7516254,0.8774,-1.7667754,-1.779121,-0.4536417,-0.3821878,0.0714539
41,-0.35229683,-0.4210495,"('unforgiving', 'forgiving')",0.94790125,0.94556725,0.2735534,0.18461238,0.2897193,0.2363767,-0.0533426
42,0.69919556,0.6926965,"('unreliable', 'reliable')",1.3728352,1.3310275,-2.4292712,-2.3981216,-0.1190801,-0.1247992,-0.0057191
43,-0.6240113,-0.69535846,"('irresponsible', 'responsible')",1.1867726,1.1659687,0.42426232,0.34609613,0.3290079,0.2722354,-0.0567725
44,0.67467403,0.6782865,"('prejudiced', 'unprejudiced')",-0.86418015,-0.7961111,-1.510097,-1.5648053,-0.5665344,-0.5608766,0.0056578
45,-1.4857783,-1.4776919,"('incompetent', 'competent')",0.2358981,0.3428849,-0.021165896,-0.060630344,-0.423682,-0.3984791,0.0252029
46,-0.33468598,-0.37831697,"('uncompetitive', 'competitive')",0.3200323,0.37014088,-0.72827786,-0.67773217,-0.2476438,-0.2286361,0.0190077
47,-0.07809907,-0.00487867,"('stupid', 'smart')",1.0629691,0.9962192,5.2668934,5.300695,2.0839211,2.0973452,0.0134241
48,-0.80450636,-0.9554699,"('unintelligent', 'intelligent')",0.68361425,0.65327865,0.909118,0.8582318,0.262742,0.1853468,-0.0773952
49,0.11437179,0.1768393,"('unable', 'able')",0.6138272,0.67211926,-0.16186893,0.0015860479,0.1887767,0.2835149,0.0947382
50,0.4092264,0.48891452,"('clumsy', 'skillful')",0.68964404,0.6557831,0.01620866,-0.006759355,0.371693,0.3793128,0.0076198
51,-0.2063995,-0.40471736,"('uneducated', 'educated')",0.9705099,0.86484194,0.67070866,0.58988893,0.478273,0.3500045,-0.1282685
52,-0.5878774,-0.65573704,"('irrational', 'rational')",-0.2127634,-0.3824656,-0.22851062,-0.34585366,-0.3430505,-0.4613521,-0.1183016
53,-1.3891164,-1.3483386,"('uncreative', 'creative')",-0.24401432,-0.37007922,0.3102528,0.21049826,-0.4409593,-0.5026399,-0.0616806
54,-0.73284936,-0.8400192,"('incapable', 'capable')",0.25828242,0.15529597,0.4250623,0.44519642,-0.0165015,-0.0798423,-0.0633408
55,-0.4239856,-0.57438654,"('incompetent', 'clever')",-0.13656513,-0.18102463,0.40826857,0.40992036,-0.0507607,-0.1151636,-0.0644029
56,0.49503466,0.32104698,"('impractical', 'practical')",1.1511244,1.1179508,0.012231319,0.024941947,0.5527968,0.4879799,-0.0648169
57,-1.5880198,-1.6995577,"('unimaginative', 'imaginative')",-0.45078552,-0.46380386,-3.216712,-3.2611542,-1.7518392,-1.8081719,-0.0563327
58,-1.3689708,-1.2688156,"('undiscriminating', 'discriminating')",-0.7766199,-0.77588654,-0.18916757,-0.21062249,-0.7782528,-0.7517749,0.0264779
59,0.08983664,0.114128456,"('foolish', 'wise')",0.65753376,0.62239856,-0.038612157,0.031009365,0.2362527,0.2558455,0.0195928
60,-0.054899096,-0.1548712,"('inefficient', 'efficient')",0.6849935,0.73106647,0.38649267,0.45301396,0.3388623,0.3430697,0.0042074
61,-0.9706908,-1.075722,"('illogical', 'logical')",0.17918259,0.0866858,0.7265756,0.5903356,-0.0216442,-0.1329002,-0.111256
62,0.22494018,0.2323101,"('incompetent', 'brilliant')",0.8167883,0.9862706,0.77433026,0.9630305,0.6053529,0.7272038,0.1218509
63,0.034009382,0.04717086,"('unperceptive', 'insightful')",0.9688143,1.0172982,0.83081067,0.933458,0.6112115,0.6659757,0.0547642
64,0.54801047,0.3934417,"('shy', 'confident')",0.40362078,0.38480523,-5.5769196,-5.52232,-1.5417628,-1.5813576,-0.0395948
65,-0.18283172,-0.37694776,"('insecure', 'secure')",-0.44107205,-0.5059387,-0.13591164,-0.07977751,-0.2532718,-0.320888,-0.0676162
66,-0.22749066,-0.2314448,"('inactive', 'active')",-0.6293639,-0.6259732,0.5689517,0.5266465,-0.0959676,-0.1102572,-0.0142896
67,0.7916537,0.660818,"('doubtful', 'determined')",0.30352062,0.24912274,0.09144427,0.0156594,0.3955395,0.3085334,-0.0870061
68,-0.20298398,-0.23607075,"('dependent', 'independent')",-0.95764625,-1.002675,-0.76449656,-0.65077376,-0.6417089,-0.6298399,0.011869
69,0.1758554,0.31738546,"('lazy', 'industrious')",1.1999716,1.2964429,-0.6231161,-0.5452718,0.2509036,0.3561855,0.1052819
70,0.104211226,0.0635049,"('lethargic', 'energetic')",-0.008531619,0.07547933,0.28688347,0.35290414,0.127521,0.1639628,0.0364418
71,0.336246,0.34721547,"('diffident', 'self-confident')",2.3671427,2.421596,0.58601,0.5693734,1.0964662,1.1127283,0.0162621
72,-0.1378574,-0.14467694,"('unambitious', 'ambitious')",-0.39364967,-0.32857466,-0.741066,-0.61095864,-0.424191,-0.3614034,0.0627876
73,0.6861901,0.7663495,"('helpless', 'self-reliant')",0.4135257,0.35826233,-3.577021,-3.4463768,-0.8257683,-0.7739216,0.0518467
74,-0.33249807,-0.33010718,"('undedicated', 'dedicated')",0.59174454,0.57345784,-0.23191518,-0.32362854,0.0091104,-0.0267593,-0.0358697
75,0.4487302,0.6062529,"('meek', 'impulsive')",-0.78032875,-0.67098475,-0.87592083,-0.77212864,-0.4025065,-0.2789535,0.123553
76,0.743402,0.6982135,"('anxious', 'daring')",-0.0882202,-0.0872287,-0.04747559,-0.0016883546,0.2025687,0.2030988,0.0005301
77,-0.42475522,-0.49677143,"('unmotivated', 'motivated')",0.052197583,0.124603316,-1.1379437,-1.0153447,-0.5035005,-0.4625043,0.0409962
78,-0.5153291,-0.3203143,"('nonresilient', 'resilient')",1.6653802,1.8266523,0.20545521,0.29518136,0.4518354,0.6005065,0.1486711
