,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5620422,0.53329235,"('unsociable', 'sociable')",-1.6362644,-1.779553,0.8625446,0.7736137,-0.6715996,-0.783322,-0.2208193,-0.3139922,-0.0931729
1,-0.5159912,-0.5731187,"('unfriendly', 'friendly')",-0.86348385,-1.0301783,0.7275316,0.598749,1.0758976,0.93288165,0.1059885,-0.0179166,-0.1239051
2,0.6264986,0.6983726,"('unlikable', 'likable')",0.9055205,0.91015697,0.5288506,0.53547215,0.30357033,0.40373805,0.59111,0.6369349,0.0458249
3,0.6674554,0.7316021,"('repellent', 'pleasant')",-0.73078537,-0.62052166,0.3892668,0.52451336,0.18085848,0.232316,0.1266988,0.2169774,0.0902786
4,-1.7084131,-1.7755164,"('disliked', 'liked')",0.38787997,0.34473965,-1.1056434,-1.1898513,-5.2430944,-5.2849007,-1.9173177,-1.9763821,-0.0590644
5,-1.6077453,-1.6753939,"('distant', 'outgoing')",0.4314751,0.3255997,-1.1112225,-1.1258355,-0.3219286,-0.35367316,-0.6523553,-0.7073258,-0.0549705
6,-2.0362604,-2.070341,"('distant', 'open')",0.29736224,0.18841442,-1.4846728,-1.4530144,-0.07768313,-0.1473265,-0.8253135,-0.8705668,-0.0452533
7,0.48910484,0.50901526,"('insensitive', 'sensitive')",-0.9126918,-0.91296995,0.6223633,0.64892656,0.30624056,0.2841962,0.1262542,0.132292,0.0060378
8,-0.671149,-0.66383064,"('unaffectionate', 'affectionate')",-0.12935421,-0.18109739,-0.23809683,-0.2358974,0.5325922,0.4770513,-0.126502,-0.1509435,-0.0244415
9,0.25396898,0.21332045,"('unaffectionate', 'caring')",-0.6777531,-0.7763853,0.59448254,0.5644554,0.7872564,0.7524767,0.2394887,0.1884668,-0.0510219
10,1.0802529,1.0405599,"('unsympathetic', 'sympathetic')",-1.4393281,-1.405989,0.62884134,0.6155052,-0.3226091,-0.3361624,-0.0132107,-0.0215216,-0.0083109
11,0.7394345,0.7256335,"('unhelpful', 'helpful')",-1.0442264,-1.0063893,0.5209633,0.49347365,1.8102713,1.8378888,0.5066106,0.5126517,0.0060411
12,0.8867984,0.9153175,"('unsupportive', 'supportive')",-0.2119708,-0.1856823,1.0375032,1.091919,-1.4624233,-1.3935399,0.0624769,0.1070036,0.0445267
13,0.9614176,1.0044193,"('impolite', 'polite')",-0.79686,-0.86029714,0.8186314,0.80021,-0.51531094,-0.57860726,0.1169695,0.0914312,-0.0255383
14,0.8478812,0.89691377,"('antisocial', 'social')",-0.9309837,-0.96773785,1.708749,1.7791971,-0.71381295,-0.6850452,0.2279584,0.255832,0.0278736
15,-0.9882129,-0.98594236,"('boring', 'funny')",0.33386332,0.25697288,-1.0811036,-1.1255938,0.19041163,0.16091864,-0.3862604,-0.4234112,-0.0371508
16,-0.76535594,-0.85249,"('unpopular', 'popular')",-0.19121167,-0.21717234,-1.0905794,-1.1006542,0.4727758,0.44850644,-0.3935928,-0.4304526,-0.0368598
17,-0.27719656,-0.22983839,"('nasty', 'nice')",-0.05728441,0.015527263,-0.44339323,-0.37561205,-0.25362638,-0.21494737,-0.2578751,-0.2012176,0.0566575
18,-0.33104983,-0.31932375,"('disagreeable', 'welcoming')",0.8724794,0.8669139,-0.34304762,-0.30618066,-0.662984,-0.7032508,-0.1161505,-0.1154603,0.0006902
19,-0.4197623,-0.3387187,"('inhospitable', 'hospitable')",0.096611716,0.145077,-1.7932122,-1.7812723,-0.37579384,-0.322039,-0.6230392,-0.5742382,0.048801
20,0.34766912,0.3937906,"('rough', 'thoughtful')",-0.42632473,-0.36397398,0.04465416,0.08059473,1.1123697,1.082017,0.269592,0.2981071,0.0285151
21,1.3993123,1.4278795,"('immoral', 'moral')",-0.37833652,-0.4493116,1.1943288,1.1856616,-0.88218045,-0.85928494,0.333281,0.3262361,-0.0070449
22,0.7438933,0.6930516,"('untrustworthy', 'trustworthy')",0.25464687,0.2368942,0.07720925,0.08474455,-0.88196594,-0.90923464,0.0484459,0.0263639,-0.022082
23,1.6577952,1.6376001,"('insincere', 'sincere')",-0.5867382,-0.60927045,1.3317332,1.2958429,4.3673244,4.2732353,1.6925286,1.649352,-0.0431766
