,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0155632,0.9461925,"('unsociable', 'sociable')",0.51041555,0.26897532,0.10276291,-0.0778278,0.5429139,0.3791133,-0.1638006
1,1.2463329,1.2904463,"('unfriendly', 'friendly')",0.30982155,0.22371054,1.8453538,1.7374985,1.1338361,1.0838851,-0.049951
2,0.7183219,0.94780314,"('unlikable', 'likable')",1.8111386,1.9419409,0.822939,0.95351213,1.1174664,1.2810854,0.163619
3,-0.9083032,-0.7291106,"('repellent', 'pleasant')",0.45162594,0.50380313,0.17090768,0.21422724,-0.0952565,-0.0036934,0.0915631
4,-1.3548079,-1.4047096,"('disliked', 'liked')",0.17736349,0.15941754,-6.0369377,-6.056596,-2.4047941,-2.4339627,-0.0291686
5,-0.138851,-0.122598395,"('distant', 'outgoing')",-0.64251167,-0.5782448,0.049205933,0.062493965,-0.2440522,-0.2127831,0.0312691
6,-0.6416349,-0.6240602,"('distant', 'open')",-1.1247168,-1.0638111,0.5411599,0.49501002,-0.4083973,-0.3976204,0.0107769
7,0.8254013,0.80992126,"('insensitive', 'sensitive')",0.48904496,0.5020908,0.607865,0.55737925,0.6407704,0.6231304,-0.01764
8,1.059964,1.1218759,"('unaffectionate', 'affectionate')",-0.24115524,-0.1729808,0.9109769,0.87840044,0.5765952,0.6090985,0.0325033
9,2.155224,2.2339737,"('unaffectionate', 'caring')",0.23859395,0.24204881,1.3706945,1.3866516,1.2548375,1.2875581,0.0327206
10,0.6657029,0.76310325,"('unsympathetic', 'sympathetic')",-0.11633201,-0.1413936,-0.08574178,-0.12448949,0.154543,0.1657401,0.0111971
11,0.9627311,0.9838241,"('unhelpful', 'helpful')",0.4150267,0.46618605,2.1784234,2.3075366,1.1853937,1.2525156,0.0671219
12,1.2420338,1.3874288,"('unsupportive', 'supportive')",0.4717949,0.645894,-1.581561,-1.5535502,0.0440893,0.1599242,0.1158349
13,0.7557949,0.73771524,"('impolite', 'polite')",0.25132692,0.2113848,-0.059629504,-0.1451152,0.3158308,0.2679949,-0.0478359
14,1.4557986,1.4232113,"('antisocial', 'social')",1.9477009,1.8981614,-0.37173286,-0.44476226,1.0105889,0.9588702,-0.0517187
15,0.73607755,0.5719248,"('boring', 'funny')",-0.856194,-0.8405739,0.7340082,0.63092244,0.2046306,0.1207578,-0.0838728
16,-0.7109202,-0.5495904,"('unpopular', 'popular')",-0.67857146,-0.5348437,0.42102033,0.50372934,-0.3228238,-0.1935682,0.1292556
17,0.18935177,0.3790859,"('nasty', 'nice')",-0.8676546,-0.7515351,-0.21098986,-0.17750138,-0.2964309,-0.1833169,0.113114
18,0.8499786,0.9237629,"('disagreeable', 'welcoming')",0.016005471,0.10675605,-0.26077026,-0.283604,0.2017379,0.2489717,0.0472338
19,-1.184855,-1.1518321,"('inhospitable', 'hospitable')",-0.8441106,-0.7332348,-0.031196691,0.043562546,-0.6867207,-0.6138348,0.0728859
20,-0.45683435,-0.34327793,"('rough', 'thoughtful')",-0.2242354,-0.11191789,0.6968962,0.71093583,0.0052755,0.0852467,0.0799712
