,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.4346448,-1.3515049,"('unsociable', 'sociable')",-0.440085,-0.535619,-0.9373649,-0.943562,-0.0061971
1,0.055060357,0.03524319,"('unfriendly', 'friendly')",2.2750716,2.11438,1.165066,1.0748116,-0.0902544
2,0.3196103,0.37586835,"('unlikable', 'likable')",0.50563604,0.58845514,0.4126232,0.4821618,0.0695386
3,-0.6260026,-0.46448588,"('repellent', 'pleasant')",-0.016524756,-0.015127011,-0.3212637,-0.2398064,0.0814573
4,0.31734583,0.24199171,"('disliked', 'liked')",-5.9622793,-6.014076,-2.8224669,-2.8860424,-0.0635755
5,0.5250279,0.4342934,"('distant', 'outgoing')",0.057772867,0.011644095,0.2914004,0.2229687,-0.0684317
6,0.19149658,0.1088101,"('distant', 'open')",0.4713993,0.36029667,0.331448,0.2345534,-0.0968946
7,-0.94799906,-0.8147856,"('insensitive', 'sensitive')",0.43075562,0.40960234,-0.2586217,-0.2025916,0.0560301
8,0.30678433,0.21799064,"('unaffectionate', 'affectionate')",0.82044274,0.745947,0.5636135,0.4819688,-0.0816447
9,0.3944479,0.3441077,"('unaffectionate', 'caring')",1.1210772,1.0795752,0.7577626,0.7118415,-0.0459211
10,-1.8020055,-1.6500857,"('unsympathetic', 'sympathetic')",-0.82189906,-0.82820773,-1.3119524,-1.2391467,0.0728057
11,-0.39327887,-0.29330316,"('unhelpful', 'helpful')",1.2051327,1.2466363,0.4059269,0.4766666,0.0707397
12,-0.3244409,-0.20441549,"('unsupportive', 'supportive')",-1.6282241,-1.6179961,-0.9763325,-0.9112058,0.0651267
13,-1.0908086,-0.98276514,"('impolite', 'polite')",-0.9928134,-0.9814155,-1.041811,-0.9820904,0.0597206
14,-0.9538367,-0.8701973,"('antisocial', 'social')",-0.8212756,-0.84610176,-0.8875561,-0.8581495,0.0294066
15,0.6678957,0.5720668,"('boring', 'funny')",0.7783943,0.7424256,0.723145,0.6572462,-0.0658988
16,0.3413589,0.32876617,"('unpopular', 'popular')",0.7671288,0.7784512,0.5542439,0.5536087,-0.0006352
17,0.16732396,0.22352341,"('nasty', 'nice')",-0.16379774,-0.08863392,0.0017631,0.0674447,0.0656816
