,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
68,-1.8762357,-1.9508383,"('dependent', 'independent')",-0.39090332,-0.43799335,-0.29072362,-0.3315876,-0.8526208,-0.9068064,-0.0541856
69,0.52247983,0.5932166,"('lazy', 'industrious')",0.21212013,0.31125727,-0.8338701,-0.78249985,-0.0330901,0.040658,0.0737481
70,-0.845725,-0.86940235,"('lethargic', 'energetic')",0.9492106,0.97677755,0.6492493,0.65333027,0.2509116,0.2535685,0.0026569
71,1.2156025,1.3419975,"('diffident', 'self-confident')",0.7356169,0.79222935,0.6613441,0.6500829,0.8708545,0.9281032,0.0572487
72,-0.012991313,-0.03201252,"('unambitious', 'ambitious')",-0.09448279,-0.056848384,-1.4212472,-1.3923389,-0.5095738,-0.4937332,0.0158406
73,1.2639192,1.232537,"('helpless', 'self-reliant')",0.2051168,0.28714493,-3.6160371,-3.5813456,-0.7156671,-0.6872212,0.0284459
74,-0.075012475,-0.120746195,"('undedicated', 'dedicated')",-0.01224182,-0.004312763,0.16126485,0.12079738,0.0246702,-0.0014205,-0.0260907
75,0.32374495,0.39888468,"('meek', 'impulsive')",-0.30172285,-0.17820886,-0.33851498,-0.24955358,-0.1054976,-0.0096259,0.0958717
76,-0.08106865,-0.06333024,"('anxious', 'daring')",1.1398948,1.16384,0.20684478,0.24311428,0.4218903,0.4478747,0.0259844
77,-0.30994874,-0.34544778,"('unmotivated', 'motivated')",0.81780773,0.71246624,-1.1957933,-1.0587528,-0.2293114,-0.2305781,-0.0012667
78,-0.94806963,-0.75332344,"('nonresilient', 'resilient')",0.008435201,0.023648046,0.08935251,0.18659414,-0.2834273,-0.1810271,0.1024002
79,0.3670371,0.401185,"('wavering', 'unwavering')",-1.1416936,-1.1203183,-0.013731603,0.000108791515,-0.262796,-0.2396748,0.0231212
80,-0.27809265,-0.37336516,"('dominated', 'dominating')",0.775514,0.79804194,-1.0701526,-0.9614457,-0.1909104,-0.178923,0.0119874
81,-0.76250494,-0.9406059,"('submissive', 'aggressive')",1.2886066,1.1829374,-0.66041195,-0.57619977,-0.0447701,-0.1112894,-0.0665193
82,-1.5900509,-1.5639088,"('poor', 'rich')",0.76109624,0.7657771,5.8921275,5.8806353,1.6877243,1.6941678,0.0064435
83,0.98234904,1.01641,"('powerless', 'powerful')",0.7950854,0.84679955,-0.8943312,-0.8570639,0.2943677,0.3353819,0.0410142
84,0.4844769,0.37996972,"('inferior', 'superior')",-0.0660872,-0.101331696,0.8927847,0.87367755,0.4370581,0.3841052,-0.0529529
85,1.1930352,1.2671947,"('insignificant', 'prestigious')",0.21731386,0.28954154,0.701335,0.7209227,0.7038947,0.7592196,0.0553249
86,-0.8529972,-0.98913234,"('uninfluential', 'influential')",-0.080017954,-0.21762201,0.028953161,-0.067240536,-0.301354,-0.424665,-0.123311
87,0.21271574,0.19633038,"('unsuccessful', 'successful')",0.7266047,0.7442493,0.5351226,0.66201085,0.491481,0.5341969,0.0427159
88,-0.10143182,-0.21929394,"('low', 'eminent')",0.64972836,0.54833907,0.62338185,0.63403517,0.3905595,0.3210268,-0.0695327
