,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.42221266,0.16996968,"('unsociable', 'sociable')",0.9445486,0.5437935,1.5806376,1.4258566,0.5930893,0.32574794,-0.3815523,-0.46990538,0.6317872,0.3990925,-0.2326947
1,-1.4233009,-1.388445,"('unfriendly', 'friendly')",-2.4893873,-2.3676996,-0.4938056,-0.5607683,-0.3237788,-0.44442847,1.6458777,1.5089557,-0.6168789,-0.6504771,-0.0335982
2,0.9882422,1.0279633,"('unlikable', 'likable')",0.24169032,0.2545261,1.3176402,1.3443311,1.3459744,1.3172182,0.2746015,0.3697468,0.8336297,0.8627571,0.0291274
3,0.6089809,0.6230012,"('repellent', 'pleasant')",1.0771145,1.0254622,0.03391856,0.27717894,0.15102684,0.24035312,0.08992801,0.19677654,0.3921937,0.4725544,0.0803607
4,-0.22673813,-0.3074987,"('disliked', 'liked')",-2.147251,-1.9949815,-0.57741666,-0.62448215,-0.1085287,-0.25313124,-6.043743,-6.066074,-1.8207355,-1.8492334,-0.0284979
5,-1.0785818,-0.9645126,"('distant', 'outgoing')",-2.9282527,-2.7119632,-1.9976891,-2.0199568,-1.5815257,-1.4457936,-0.26398683,-0.2690386,-1.5700073,-1.482253,0.0877543
6,-1.521443,-1.3770044,"('distant', 'open')",-2.7475145,-2.4575875,-2.0977366,-2.0687106,-1.7998286,-1.6405109,0.14669093,0.106281415,-1.6039663,-1.4875064,0.1164599
7,0.1793204,0.1376327,"('insensitive', 'sensitive')",2.008651,1.8016421,2.2088258,2.2863414,0.305436,0.4036529,1.0993669,1.1408337,1.1603201,1.1540207,-0.0062994
8,-1.3711995,-1.3694737,"('unaffectionate', 'affectionate')",-1.2449924,-1.124204,-0.24937849,-0.31571123,0.27332956,0.18852374,0.7522473,0.58291346,-0.3679987,-0.4075903,-0.0395916
9,-0.7546635,-0.77109516,"('unaffectionate', 'caring')",-0.72384524,-0.6145559,0.09345548,0.052800547,0.53749925,0.456232,1.4574527,1.3666242,0.1219797,0.0980011,-0.0239786
10,0.2389473,0.042373165,"('unsympathetic', 'sympathetic')",1.9187708,1.6195445,1.2174171,1.2921338,0.19302157,0.048621383,0.2555264,0.26298654,0.7647367,0.6531319,-0.1116048
11,0.7473441,0.6169194,"('unhelpful', 'helpful')",0.16597459,0.013855413,-0.07408866,-0.110191494,0.3248841,0.24729517,2.223268,2.194821,0.6774764,0.5925399,-0.0849365
12,0.61343354,0.5951617,"('unsupportive', 'supportive')",0.19641337,0.35221526,1.4495329,1.5556005,1.1848241,1.356416,-1.451551,-1.3626558,0.3985306,0.4993475,0.1008169
13,1.3734006,1.4218827,"('impolite', 'polite')",2.4405293,2.215254,1.7073771,1.6104561,0.6243852,0.6192561,-0.16859171,-0.09790461,1.1954202,1.1537889,-0.0416313
14,1.726552,1.5905385,"('antisocial', 'social')",2.032031,1.81118,2.462637,2.440156,1.3173358,1.2968583,-0.37155718,-0.3702323,1.4333998,1.3537002,-0.0796996
15,0.043136586,-0.024626248,"('boring', 'funny')",-0.22472903,-0.39366987,-0.20255554,-0.3582852,-0.6985624,-0.78762835,0.4813679,0.42084178,-0.1202685,-0.2286736,-0.1084051
16,-0.28563216,-0.10931301,"('unpopular', 'popular')",-0.6554858,-0.48580286,-1.7741827,-1.6895236,-0.22367513,-0.100618385,0.4534821,0.5335103,-0.4970987,-0.3703495,0.1267492
17,-0.34927386,-0.35017323,"('nasty', 'nice')",-0.9703364,-0.80217844,0.6716527,0.6614465,-0.60827065,-0.5840093,-0.4547304,-0.45481256,-0.3421917,-0.3059454,0.0362463
18,-0.9857001,-0.7432784,"('disagreeable', 'welcoming')",-0.5916852,-0.47361037,-1.0295497,-0.98058826,-0.9239621,-0.68387437,-0.7949883,-0.7417885,-0.8651771,-0.724628,0.1405491
19,-0.12425102,-0.0021516439,"('inhospitable', 'hospitable')",-1.0407578,-0.85030866,-0.13682638,-0.06329739,-1.4136984,-1.371155,-0.083620705,-0.049302414,-0.5598309,-0.467243,0.0925879
20,0.000597585,-0.021912169,"('rough', 'thoughtful')",-0.07331823,-0.014779393,0.23359403,0.32678542,1.0229686,1.0946941,1.0836067,1.0985965,0.4534898,0.4966769,0.0431871
21,1.8898584,1.8404955,"('immoral', 'moral')",2.3883438,2.0807478,1.8332794,1.9213784,0.12503473,0.11008869,-0.9874645,-0.9091653,1.0498104,1.008709,-0.0411014
22,0.9428797,0.88089865,"('untrustworthy', 'trustworthy')",0.477616,0.40063512,0.60607636,0.6956864,0.5495773,0.5118995,-1.1686784,-1.1495667,0.2814942,0.2679106,-0.0135836
23,-0.13588096,-0.27546915,"('insincere', 'sincere')",1.3359077,1.1355366,0.92655176,0.87370676,0.19218336,0.13870087,5.6598425,5.549631,1.5957209,1.4844213,-0.1112996
24,-0.4727945,-0.50841445,"('dishonest', 'honest')",1.0246295,0.86815786,0.4852181,0.5461277,-0.5123269,-0.5082304,0.43916577,0.39584187,0.1927784,0.1586965,-0.0340819
25,-1.2370154,-1.1239903,"('egoistic', 'altruistic')",-1.2009088,-1.03977,0.036554486,0.070972025,-0.24864806,-0.20760241,1.3330574,1.2958058,-0.2633921,-0.200917,0.0624751
