,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.069575146,0.0959682,"('unsociable', 'sociable')",0.2972076,0.32120383,0.6112147,0.8393466,-0.08577034,-0.021877103,0.2230568,0.3086604,0.0856036
1,0.2325178,0.19317189,"('unfriendly', 'friendly')",0.5492002,0.66000444,2.6083157,2.957631,1.1511497,0.8582817,1.1352959,1.1672723,0.0319764
2,1.1383785,1.0837055,"('unlikable', 'likable')",1.0108782,0.9619327,1.5696853,1.6168065,0.5488748,0.545221,1.0669543,1.0519165,-0.0150378
3,-0.75089365,-0.6610279,"('repellent', 'pleasant')",-0.14861166,-0.107443646,-0.7201173,-0.5327903,0.53779054,0.71122307,-0.270458,-0.1475097,0.1229483
4,0.46559983,0.57494926,"('disliked', 'liked')",0.2314247,0.27856845,0.44302088,0.38836947,-4.4701333,-4.075697,-0.832522,-0.7084525,0.1240695
5,0.3229223,0.45678663,"('distant', 'outgoing')",0.38907754,0.41897523,1.5676254,1.6705613,-0.35118812,-0.3705958,0.4821092,0.5439318,0.0618226
6,-0.28327274,-0.16848905,"('distant', 'open')",0.04741298,0.085008495,0.7971214,0.8942722,-0.039061964,-0.10612974,0.1305499,0.1761655,0.0456156
7,0.19045044,0.13120845,"('insensitive', 'sensitive')",0.06128096,0.09552078,-0.10730423,0.057190787,0.28408003,0.19565837,0.1071268,0.1198946,0.0127678
8,0.2064585,0.19906692,"('unaffectionate', 'affectionate')",0.018075587,0.035055682,1.278019,1.3008368,-0.10806811,-0.4730121,0.3486212,0.2654868,-0.0831344
9,0.83128834,0.85573125,"('unaffectionate', 'caring')",0.29717764,0.35941437,1.3333957,1.4314247,0.28752676,0.01355917,0.6873471,0.6650323,-0.0223148
10,-0.089794055,-0.12556449,"('unsympathetic', 'sympathetic')",-1.0108835,-1.0035096,-1.2034985,-0.9235189,0.023198197,-0.017636605,-0.5702444,-0.5175574,0.052687
11,0.2545679,0.026359364,"('unhelpful', 'helpful')",0.09379409,0.10127507,-0.38678953,-0.29068297,1.7216318,1.5927601,0.420801,0.3574279,-0.0633731
12,1.0015256,1.0557301,"('unsupportive', 'supportive')",1.4973859,1.5959703,0.65113974,0.8394283,-1.3299375,-1.2305458,0.4550284,0.5651458,0.1101174
