,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.37569344,-0.48228428,"('unsociable', 'sociable')",-0.2742309,-0.44965628,-0.3249622,-0.4659703,-0.1410081
1,-0.07694993,-0.3062374,"('unfriendly', 'friendly')",1.8661379,1.7178603,0.894594,0.7058115,-0.1887825
2,0.43169862,0.49006408,"('unlikable', 'likable')",0.41274476,0.45312575,0.4222217,0.4715949,0.0493732
3,-0.53959817,-0.46362787,"('repellent', 'pleasant')",0.3363483,0.39226624,-0.1016249,-0.0356808,0.0659441
4,-0.01424432,-0.10226336,"('disliked', 'liked')",-6.4693136,-6.6072164,-3.2417791,-3.3547399,-0.1129608
5,-0.50570273,-0.56205314,"('distant', 'outgoing')",-0.33343744,-0.39415413,-0.4195701,-0.4781036,-0.0585335
6,-0.64252704,-0.72191775,"('distant', 'open')",0.18506083,0.12584211,-0.2287331,-0.2980378,-0.0693047
7,0.33865947,0.3947514,"('insensitive', 'sensitive')",0.97368073,0.9709498,0.6561701,0.6828506,0.0266805
8,-0.41407517,-0.45114654,"('unaffectionate', 'affectionate')",1.0240953,0.90336543,0.3050101,0.2261094,-0.0789007
9,-0.14078112,-0.20572186,"('unaffectionate', 'caring')",1.1161768,1.0159411,0.4876979,0.4051096,-0.0825883
10,-0.7816862,-0.7802583,"('unsympathetic', 'sympathetic')",-0.15051796,-0.18789113,-0.4661021,-0.4840747,-0.0179726
11,-0.18337144,-0.06240425,"('unhelpful', 'helpful')",1.4018946,1.5346768,0.6092616,0.7361363,0.1268747
12,-0.031147989,0.07983979,"('unsupportive', 'supportive')",-1.8491645,-1.9142551,-0.9401562,-0.9172077,0.0229485
13,0.13434798,0.09807191,"('impolite', 'polite')",-0.39357448,-0.37204713,-0.1296133,-0.1369876,-0.0073743
14,-0.2845632,-0.26287702,"('antisocial', 'social')",-0.19359931,-0.2474125,-0.2390813,-0.2551448,-0.0160635
15,0.31369972,0.19450445,"('boring', 'funny')",0.56689936,0.5290935,0.4402995,0.361799,-0.0785005
16,-0.44088003,-0.4650109,"('unpopular', 'popular')",0.08682253,0.1585604,-0.1770287,-0.1532253,0.0238034
17,-0.35436964,-0.28169802,"('nasty', 'nice')",-0.56862456,-0.4886373,-0.4614971,-0.3851677,0.0763294
18,-0.5045041,-0.42749664,"('disagreeable', 'welcoming')",-0.5257838,-0.5432673,-0.5151439,-0.485382,0.0297619
19,-1.2044284,-1.240443,"('inhospitable', 'hospitable')",-0.059899665,-0.022760872,-0.6321641,-0.6316019,0.0005622
20,-0.8029731,-0.7317315,"('rough', 'thoughtful')",1.1394093,1.0988922,0.1682181,0.1835804,0.0153623
