,match_male,match_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,1.161968,1.0981491,"('unsociable', 'sociable')",1.2678554,0.89553803,-0.4574736,-0.7050978,0.6574499,0.4295298,-0.2279201
1,0.70253694,0.88950163,"('unfriendly', 'friendly')",0.009426569,0.060998127,2.0895534,2.0244157,0.933839,0.9916385,0.0577995
2,0.33222097,0.3792102,"('unlikable', 'likable')",1.315269,1.313251,0.7583955,0.84371674,0.8019618,0.8453927,0.0434309
3,-0.5289852,-0.30865365,"('repellent', 'pleasant')",0.419724,0.42886716,0.20562595,0.25993565,0.0321216,0.1267164,0.0945948
4,-0.90630615,-0.9748668,"('disliked', 'liked')",0.03369934,-0.039442882,-6.7743764,-6.834298,-2.5489944,-2.6162027,-0.0672083
5,-1.248579,-1.1206504,"('distant', 'outgoing')",-1.2303878,-0.83746153,0.026121821,0.1284583,-0.817615,-0.6098846,0.2077304
6,-1.156177,-0.9510649,"('distant', 'open')",-1.8901476,-1.4364882,0.49366635,0.59287417,-0.8508861,-0.5982263,0.2526598
7,0.76656693,0.8614628,"('insensitive', 'sensitive')",0.29761544,0.26432702,0.5588634,0.46012613,0.5410153,0.5286386,-0.0123767
8,0.34111318,0.40638113,"('unaffectionate', 'affectionate')",0.1273051,0.3652609,1.0814766,1.1423672,0.5166316,0.6380031,0.1213715
9,0.54353625,0.6505594,"('unaffectionate', 'caring')",-0.09369637,0.06610236,1.4091284,1.5177422,0.6196561,0.7448014,0.1251453
10,0.74670315,0.89673275,"('unsympathetic', 'sympathetic')",0.21082067,0.11048422,-0.42668834,-0.501036,0.1769452,0.168727,-0.0082182
11,0.50389475,0.61263,"('unhelpful', 'helpful')",0.8238107,0.71111685,2.1861882,2.1760955,1.1712979,1.1666141,-0.0046838
12,0.53919494,0.70181394,"('unsupportive', 'supportive')",0.7428638,0.9186453,-1.989315,-1.9550573,-0.2357521,-0.1115326,0.1242195
