,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.6053133,0.453615,"('unsociable', 'sociable')",1.0438002,0.8639422,0.8245568,0.6587786,-0.1657782
1,-1.7757261,-2.0307,"('unfriendly', 'friendly')",1.0479459,0.86160064,-0.3638901,-0.5845497,-0.2206596
2,1.0951726,1.0631353,"('unlikable', 'likable')",0.50357604,0.6853113,0.7993743,0.8742233,0.074849
3,-0.3837188,-0.1138624,"('repellent', 'pleasant')",0.4016683,0.46856576,0.0089748,0.1773517,0.1683769
4,-0.48216853,-0.48240045,"('disliked', 'liked')",-6.1264772,-6.092809,-3.304323,-3.2876048,0.0167182
5,-0.77199334,-0.83861053,"('distant', 'outgoing')",-1.8133683,-1.6312377,-1.2926809,-1.2349241,0.0577568
6,-1.2730857,-1.3578082,"('distant', 'open')",-1.7648312,-1.7236093,-1.5189584,-1.5407088,-0.0217504
7,0.171629,0.28411794,"('insensitive', 'sensitive')",0.81566364,0.7725611,0.4936463,0.5283395,0.0346932
8,-1.132826,-1.234985,"('unaffectionate', 'affectionate')",-0.048536956,-0.12621665,-0.5906814,-0.6806008,-0.0899194
9,-1.2907757,-1.3209646,"('unaffectionate', 'caring')",0.632051,0.65927434,-0.3293623,-0.3308451,-0.0014828
10,-0.40947077,-0.3558322,"('unsympathetic', 'sympathetic')",0.74593425,0.6236764,0.1682317,0.1339221,-0.0343096
11,0.01171983,0.058717385,"('unhelpful', 'helpful')",3.037691,2.998379,1.5247055,1.5285482,0.0038427
12,-0.4222466,-0.2443272,"('unsupportive', 'supportive')",-1.0178216,-0.95252585,-0.7200341,-0.5984265,0.1216076
13,0.82058746,0.83325356,"('impolite', 'polite')",0.8835032,0.9943577,0.8520453,0.9138056,0.0617603
14,1.685936,1.7928581,"('antisocial', 'social')",1.1764268,1.2142031,1.4311814,1.5035306,0.0723492
15,0.38662794,-0.006995118,"('boring', 'funny')",0.7849253,0.70245403,0.5857766,0.3477294,-0.2380472
16,-0.16494115,-0.1979595,"('unpopular', 'popular')",0.58296,0.6126388,0.2090094,0.2073396,-0.0016698
17,-0.008432515,0.06895219,"('nasty', 'nice')",-0.045238666,-0.020090055,-0.0268356,0.0244311,0.0512667
18,-0.019045286,0.047619447,"('disagreeable', 'welcoming')",-0.8334368,-0.8114308,-0.426241,-0.3819057,0.0443353
19,-0.6120809,-0.698467,"('inhospitable', 'hospitable')",-0.896507,-0.9378854,-0.7542939,-0.8181762,-0.0638823
20,-0.40164965,-0.31324345,"('rough', 'thoughtful')",0.18090038,0.1875876,-0.1103746,-0.0628279,0.0475467
21,0.599127,0.7098191,"('immoral', 'moral')",0.75396824,0.8149968,0.6765476,0.7624079,0.0858603
22,0.7946874,0.76113963,"('untrustworthy', 'trustworthy')",-0.5114285,-0.4895794,0.1416295,0.1357801,-0.0058494
23,0.389784,0.4142375,"('insincere', 'sincere')",6.170665,6.180197,3.2802243,3.2972171,0.0169928
24,0.20013349,0.08521873,"('dishonest', 'honest')",0.7260701,0.74405664,0.4631018,0.4146377,-0.0484641
25,-0.29889446,-0.35856846,"('egoistic', 'altruistic')",0.55052376,0.48938456,0.1258146,0.0654081,-0.0604065
26,-0.68072236,-0.9993604,"('hardhearted', 'benevolent')",1.3376034,1.1659011,0.3284405,0.0832703,-0.2451702
27,-1.1197662,-1.1123959,"('hardhearted', 'softhearted')",0.26975,0.18282828,-0.4250081,-0.4647838,-0.0397757
28,-0.55215824,-0.5862793,"('disloyal', 'loyal')",1.0829673,0.9849329,0.2654045,0.1993268,-0.0660777
29,0.04482741,0.033897337,"('unfair', 'fair')",-1.5652149,-1.6739113,-0.7601937,-0.820007,-0.0598133
30,1.0721841,1.0675452,"('intolerant', 'tolerant')",1.8654649,1.8842729,1.4688245,1.475909,0.0070845
31,-1.4079007,-1.468495,"('evil', 'good')",-2.054954,-2.2070138,-1.7314274,-1.8377545,-0.1063271
32,0.6965124,0.53130573,"('unkind', 'kind')",1.6936103,1.5428396,1.1950613,1.0370727,-0.1579886
33,0.16226059,0.08855006,"('wrong', 'right')",-0.54527867,-0.56332403,-0.191509,-0.237387,-0.045878
34,-0.09683061,0.0006729588,"('mean', 'honorable')",4.7069354,4.9681597,2.3050523,2.4844162,0.1793639
35,-0.7781562,-0.9630553,"('corrupt', 'incorrupt')",-1.9470785,-2.1205604,-1.3626174,-1.5418079,-0.1791905
36,-1.6698166,-1.8255488,"('hostile', 'amicable')",-1.7489889,-1.9304671,-1.7094028,-1.8780079,-0.1686051
37,0.37714192,0.36925042,"('fake', 'genuine')",-0.34250978,-0.45316994,0.0173161,-0.0419598,-0.0592759
38,-0.1542469,-0.21491773,"('untruthful', 'truthful')",0.5130641,0.59258753,0.1794086,0.1888349,0.0094263
39,1.1073651,1.1899705,"('exploitative', 'cooperative')",0.54225373,0.6206695,0.8248094,0.90532,0.0805106
40,-0.2518094,-0.088507794,"('stingy', 'generous')",-2.0747464,-2.063159,-1.1632779,-1.0758334,0.0874445
41,0.48829663,0.49043876,"('unforgiving', 'forgiving')",0.67211705,0.5909406,0.5802069,0.5406897,-0.0395172
42,1.1132503,1.0874791,"('unreliable', 'reliable')",-2.6301072,-2.6115615,-0.7584285,-0.7620412,-0.0036127
43,0.43651596,0.473542,"('irresponsible', 'responsible')",1.4376265,1.4360632,0.9370712,0.9548026,0.0177314
44,0.27159706,0.23112799,"('prejudiced', 'unprejudiced')",-1.3757178,-1.3916372,-0.5520604,-0.5802546,-0.0281942
45,0.6258009,0.6564111,"('incompetent', 'competent')",0.76586914,0.75477046,0.695835,0.7055908,0.0097558
46,0.38688236,0.5148463,"('uncompetitive', 'competitive')",0.7052488,0.7330073,0.5460656,0.6239268,0.0778612
47,0.70536876,0.8047473,"('stupid', 'smart')",4.881827,5.1469016,2.7935977,2.9758244,0.1822267
48,-0.7221168,-0.5816789,"('unintelligent', 'intelligent')",0.9594336,0.94733745,0.1186584,0.1828293,0.0641709
49,-0.56996924,-0.44168898,"('unable', 'able')",-0.40342593,-0.20563357,-0.4866976,-0.3236613,0.1630363
50,0.07790882,0.053941708,"('clumsy', 'skillful')",-0.81465214,-0.8382695,-0.3683717,-0.3921639,-0.0237922
51,0.5364983,0.4815945,"('uneducated', 'educated')",1.5626148,1.5186701,1.0495565,1.0001323,-0.0494242
52,-0.62508285,-0.76681525,"('irrational', 'rational')",-0.56654227,-0.6417928,-0.5958126,-0.704304,-0.1084914
53,-1.777413,-1.782508,"('uncreative', 'creative')",0.027612986,0.028437955,-0.8749,-0.877035,-0.002135
54,-0.3499068,-0.5554283,"('incapable', 'capable')",0.7199609,0.7474844,0.1850271,0.096028,-0.0889991
55,0.6248403,0.8959522,"('incompetent', 'clever')",1.4373201,1.4451365,1.0310802,1.1705444,0.1394642
56,1.7441884,1.7033857,"('impractical', 'practical')",1.8833101,1.9838173,1.8137493,1.8436015,0.0298522
57,-0.44278327,-0.52870864,"('unimaginative', 'imaginative')",-2.2739174,-2.417239,-1.3583504,-1.4729738,-0.1146234
58,-0.7930526,-0.8043922,"('undiscriminating', 'discriminating')",-0.11890515,-0.15688096,-0.4559789,-0.4806366,-0.0246577
59,-0.15766798,-0.21312447,"('foolish', 'wise')",-0.8242439,-0.72741455,-0.4909559,-0.4702695,0.0206864
60,1.3136544,1.5145963,"('inefficient', 'efficient')",1.4238427,1.5505334,1.3687485,1.5325649,0.1638164
61,-0.03581008,-0.060293216,"('illogical', 'logical')",-0.043163873,-0.12917803,-0.039487,-0.0947356,-0.0552486
62,1.0765449,1.2679555,"('incompetent', 'brilliant')",1.6512198,1.9289311,1.3638823,1.5984433,0.234561
63,0.103434525,0.17935131,"('unperceptive', 'insightful')",1.0181507,1.1604425,0.5607926,0.6698969,0.1091043
64,0.6541149,0.6780398,"('shy', 'confident')",-5.045781,-4.9409785,-2.1958332,-2.1314692,0.064364
65,0.74067056,0.8468685,"('insecure', 'secure')",0.6693693,0.6792884,0.70502,0.7630785,0.0580585
66,-0.7906807,-0.8991132,"('inactive', 'active')",-0.788561,-0.8544508,-0.7896209,-0.876782,-0.0871611
67,1.0191958,0.9224607,"('doubtful', 'determined')",0.16994724,0.1341215,0.5945715,0.5282911,-0.0662804
68,-0.2672233,-0.14929238,"('dependent', 'independent')",-1.0433528,-0.95535445,-0.6552881,-0.5523234,0.1029647
69,0.04487427,0.001599906,"('lazy', 'industrious')",-1.4661119,-1.398954,-0.7106188,-0.6986771,0.0119417
70,0.7965357,0.85816634,"('lethargic', 'energetic')",1.0417079,1.0163065,0.9191217,0.9372364,0.0181147
71,-0.35968423,-0.39068747,"('diffident', 'self-confident')",0.06052795,0.10439181,-0.1495781,-0.1431478,0.0064303
72,-0.6288652,-0.52437884,"('unambitious', 'ambitious')",-0.17825215,-0.09364958,-0.4035587,-0.3090142,0.0945445
73,0.10920391,0.085514605,"('helpless', 'self-reliant')",-3.3072245,-3.1759646,-1.5990103,-1.545225,0.0537853
74,0.148343,0.11464878,"('undedicated', 'dedicated')",0.15707254,0.08753157,0.1527078,0.1010902,-0.0516176
75,-0.40540248,-0.46241236,"('meek', 'impulsive')",-1.0270629,-0.97675574,-0.7162327,-0.719584,-0.0033513
76,0.6554707,0.80470395,"('anxious', 'daring')",0.40920928,0.46308753,0.53234,0.6338958,0.1015558
77,-0.20601937,-0.03479767,"('unmotivated', 'motivated')",-0.68919975,-0.5767752,-0.4476095,-0.3057864,0.1418231
78,-1.2852107,-1.1111901,"('nonresilient', 'resilient')",-0.012445297,0.08973904,-0.648828,-0.5107255,0.1381025
79,-0.5579921,-0.7910898,"('wavering', 'unwavering')",-1.0511261,-1.065802,-0.8045591,-0.9284459,-0.1238868
80,0.3825114,0.44124988,"('dominated', 'dominating')",0.17824127,0.20975763,0.2803763,0.3255038,0.0451275
81,1.3939192,1.4398437,"('submissive', 'aggressive')",1.2178171,1.2917974,1.3058681,1.3658205,0.0599524
82,0.64039415,0.5551932,"('poor', 'rich')",6.4005427,6.348041,3.5204685,3.4516172,-0.0688513
83,-0.37877536,-0.44663283,"('powerless', 'powerful')",-0.6948785,-0.6794764,-0.536827,-0.5630546,-0.0262276
84,-0.21824712,-0.2610474,"('inferior', 'superior')",0.11421874,0.13436809,-0.0520142,-0.0633397,-0.0113255
85,-0.9556487,-1.1651082,"('insignificant', 'prestigious')",-1.1017339,-1.2247438,-1.0286913,-1.194926,-0.1662347
86,-0.93922603,-0.9701733,"('uninfluential', 'influential')",0.5538583,0.48136097,-0.1926839,-0.2444062,-0.0517223
87,0.36384204,0.27888137,"('unsuccessful', 'successful')",0.98868424,1.0919529,0.6762632,0.6854172,0.009154
88,-0.09050565,-0.559317,"('low', 'eminent')",0.65997547,0.34407577,0.2847349,-0.1076206,-0.3923555
