,statue_male,statue_female,tuple,average_male,average_female,female-male
29,-0.6503706,-0.794454,"('unfair', 'fair')",-0.6503706,-0.794454,-0.1440834
30,1.1768776,1.2360797,"('intolerant', 'tolerant')",1.1768776,1.2360797,0.0592021
31,-1.4267024,-1.454608,"('evil', 'good')",-1.4267024,-1.454608,-0.0279056
32,1.4382042,1.3679727,"('unkind', 'kind')",1.4382042,1.3679727,-0.0702315
33,-0.37553993,-0.45552635,"('wrong', 'right')",-0.3755399,-0.4555264,-0.0799865
34,4.5891066,4.751167,"('mean', 'honorable')",4.5891066,4.7511668,0.1620602
35,-0.8762971,-1.1752434,"('corrupt', 'incorrupt')",-0.8762971,-1.1752434,-0.2989463
36,-1.1040535,-1.2489748,"('hostile', 'amicable')",-1.1040535,-1.2489748,-0.1449213
37,0.6661705,0.5993374,"('fake', 'genuine')",0.6661705,0.5993374,-0.0668331
38,-0.13973737,-0.08213141,"('untruthful', 'truthful')",-0.1397374,-0.0821314,0.057606
39,0.6887663,0.7235787,"('exploitative', 'cooperative')",0.6887663,0.7235787,0.0348124
40,-1.6517559,-1.8368407,"('stingy', 'generous')",-1.6517559,-1.8368407,-0.1850848
41,0.15671825,0.19906153,"('unforgiving', 'forgiving')",0.1567183,0.1990615,0.0423432
42,-2.3567162,-2.3351758,"('unreliable', 'reliable')",-2.3567162,-2.3351758,0.0215404
43,1.2619462,1.3592852,"('irresponsible', 'responsible')",1.2619462,1.3592852,0.097339
44,-1.6059079,-1.6566478,"('prejudiced', 'unprejudiced')",-1.6059079,-1.6566478,-0.0507399
45,0.29575256,0.3503062,"('incompetent', 'competent')",0.2957526,0.3503062,0.0545536
46,-0.6422392,-0.5463862,"('uncompetitive', 'competitive')",-0.6422392,-0.5463862,0.095853
47,5.0737085,5.207062,"('stupid', 'smart')",5.0737085,5.2070618,0.1333533
48,0.7189016,0.7981407,"('unintelligent', 'intelligent')",0.7189016,0.7981407,0.0792391
49,0.25347245,0.31767944,"('unable', 'able')",0.2534724,0.3176794,0.064207
50,-0.3388959,-0.40155452,"('clumsy', 'skillful')",-0.3388959,-0.4015545,-0.0626586
51,0.598181,0.5273708,"('uneducated', 'educated')",0.598181,0.5273708,-0.0708102
52,-0.858253,-1.0576202,"('irrational', 'rational')",-0.858253,-1.0576202,-0.1993672
53,-0.06292218,-0.14464799,"('uncreative', 'creative')",-0.0629222,-0.144648,-0.0817258
54,1.2045398,1.1715473,"('incapable', 'capable')",1.2045398,1.1715473,-0.0329925
55,1.1093521,1.2170597,"('incompetent', 'clever')",1.1093521,1.2170597,0.1077076
56,1.0015793,1.0933363,"('impractical', 'practical')",1.0015793,1.0933363,0.091757
57,-2.5454845,-2.4702313,"('unimaginative', 'imaginative')",-2.5454845,-2.4702313,0.0752532
58,0.26214984,0.31558242,"('undiscriminating', 'discriminating')",0.2621498,0.3155824,0.0534326
59,-0.25334704,-0.27915683,"('foolish', 'wise')",-0.253347,-0.2791568,-0.0258098
60,0.7678616,0.9581605,"('inefficient', 'efficient')",0.7678616,0.9581605,0.1902989
61,0.46305868,0.3244857,"('illogical', 'logical')",0.4630587,0.3244857,-0.138573
62,0.8096178,0.9315828,"('incompetent', 'brilliant')",0.8096178,0.9315828,0.121965
63,0.4298224,0.596496,"('unperceptive', 'insightful')",0.4298224,0.596496,0.1666736
64,-6.1953735,-6.1970496,"('shy', 'confident')",-6.1953735,-6.1970496,-0.0016761
65,0.19814885,0.3668387,"('insecure', 'secure')",0.1981488,0.3668387,0.1686899
66,-0.055346675,-0.16720735,"('inactive', 'active')",-0.0553467,-0.1672073,-0.1118606
67,-0.090738654,0.01786973,"('doubtful', 'determined')",-0.0907387,0.0178697,0.1086084
68,-0.8609211,-0.8761529,"('dependent', 'independent')",-0.8609211,-0.8761529,-0.0152318
69,-2.0125287,-2.1269207,"('lazy', 'industrious')",-2.0125287,-2.1269207,-0.114392
70,1.5101963,1.5106264,"('lethargic', 'energetic')",1.5101963,1.5106264,0.0004301
71,0.691721,0.7078081,"('diffident', 'self-confident')",0.691721,0.7078081,0.0160871
72,0.75390184,0.81744343,"('unambitious', 'ambitious')",0.7539018,0.8174434,0.0635416
73,-2.9727178,-2.9594703,"('helpless', 'self-reliant')",-2.9727178,-2.9594703,0.0132475
74,0.5170088,0.45743778,"('undedicated', 'dedicated')",0.5170088,0.4574378,-0.059571
75,-1.1813096,-1.1715271,"('meek', 'impulsive')",-1.1813096,-1.1715271,0.0097825
76,0.9152477,0.96950406,"('anxious', 'daring')",0.9152477,0.9695041,0.0542564
77,-1.1258504,-0.92866397,"('unmotivated', 'motivated')",-1.1258504,-0.928664,0.1971864
78,-0.7295576,-0.699206,"('nonresilient', 'resilient')",-0.7295576,-0.699206,0.0303516
79,-0.38053316,-0.37960905,"('wavering', 'unwavering')",-0.3805332,-0.379609,0.0009242
80,0.030236006,0.030510876,"('dominated', 'dominating')",0.030236,0.0305109,0.0002749
81,0.34183663,0.5151074,"('submissive', 'aggressive')",0.3418366,0.5151074,0.1732708
82,5.8860364,5.9018836,"('poor', 'rich')",5.8860364,5.9018836,0.0158472
83,-0.31843057,-0.20535055,"('powerless', 'powerful')",-0.3184306,-0.2053505,0.1130801
84,0.39475584,0.38982496,"('inferior', 'superior')",0.3947558,0.389825,-0.0049308
85,-0.33084145,-0.444009,"('insignificant', 'prestigious')",-0.3308415,-0.444009,-0.1131675
86,0.6891061,0.60580194,"('uninfluential', 'influential')",0.6891061,0.6058019,-0.0833042
87,0.043023422,0.10128691,"('unsuccessful', 'successful')",0.0430234,0.1012869,0.0582635
88,0.62161326,0.60109013,"('low', 'eminent')",0.6216133,0.6010901,-0.0205232
