,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.06967598,-0.20000091,"('unsociable', 'sociable')",0.47205293,0.26483774,-0.18890642,-0.39626586,0.0711568,-0.1104763,-0.1816331
1,-2.4608116,-2.4488237,"('unfriendly', 'friendly')",0.33851963,0.16415648,1.2994925,1.2266235,-0.2742665,-0.3526812,-0.0784147
2,0.46486348,0.4583352,"('unlikable', 'likable')",0.20675713,0.28192374,0.86019623,0.9809101,0.5106056,0.573723,0.0631174
3,-0.14325164,0.048429217,"('repellent', 'pleasant')",0.24618162,0.34054095,-0.047872934,-0.0204465,0.0183523,0.1228412,0.1044889
4,-1.195586,-1.1958394,"('disliked', 'liked')",-0.8040314,-0.8171026,-5.377685,-5.454264,-2.4591007,-2.4890687,-0.029968
5,-1.5904465,-1.4885229,"('distant', 'outgoing')",-0.86166805,-0.68286896,-0.40003914,-0.27011284,-0.9507179,-0.8138349,0.136883
6,-1.6155403,-1.4497973,"('distant', 'open')",-1.0311999,-0.89295053,0.06501609,0.1628885,-0.8605747,-0.7266197,0.133955
7,0.25640687,0.30708033,"('insensitive', 'sensitive')",0.70612496,0.71246636,0.14925653,0.19746736,0.3705961,0.4056714,0.0350753
8,-1.747426,-1.7214483,"('unaffectionate', 'affectionate')",-0.15295991,-0.1762282,0.122790486,0.13661726,-0.5925318,-0.5870197,0.0055121
9,-1.5839314,-1.5343461,"('unaffectionate', 'caring')",0.23002683,0.17252013,0.8354937,0.82663524,-0.1728036,-0.1783969,-0.0055933
10,-0.23290592,-0.20142199,"('unsympathetic', 'sympathetic')",-0.11920528,-0.1924925,-0.53197145,-0.6051218,-0.2946942,-0.3330121,-0.0383179
11,0.14604974,0.08528305,"('unhelpful', 'helpful')",1.4382616,1.431562,2.0076835,2.0063977,1.1973316,1.1744142,-0.0229174
12,-0.5248865,-0.32133287,"('unsupportive', 'supportive')",0.4739201,0.6066973,-1.9473356,-1.8577199,-0.6661007,-0.5241185,0.1419822
13,0.70091623,0.6523851,"('impolite', 'polite')",0.28005123,0.24837983,-0.17391971,-0.22262584,0.2690159,0.2260464,-0.0429695
14,1.2728254,1.2764884,"('antisocial', 'social')",1.2129687,1.2198666,-0.3853258,-0.43230987,0.7001561,0.6880151,-0.012141
15,0.26394996,0.13838913,"('boring', 'funny')",0.2638354,0.23138656,0.8073565,0.7569169,0.4450473,0.3755642,-0.0694831
16,-0.8715125,-0.8428739,"('unpopular', 'popular')",-0.40908536,-0.3659579,0.6276723,0.626669,-0.2176418,-0.1940543,0.0235875
17,-0.12767293,-0.08282055,"('nasty', 'nice')",-0.8625012,-0.7952326,-0.37682006,-0.37409312,-0.4556647,-0.4173821,0.0382826
18,-0.4692852,-0.36285982,"('disagreeable', 'welcoming')",0.031644747,0.09714754,-0.3062173,-0.26368138,-0.2479526,-0.1764646,0.071488
19,-1.4387501,-1.4258124,"('inhospitable', 'hospitable')",-1.2852447,-1.2437043,-0.47176096,-0.27133623,-1.0652519,-0.9802843,0.0849676
20,0.008618891,0.059237003,"('rough', 'thoughtful')",0.7838435,0.85692316,0.6704673,0.7138862,0.4876432,0.5433488,0.0557056
21,0.8684872,0.7853641,"('immoral', 'moral')",0.90992755,0.8140353,-0.52306074,-0.5978185,0.4184513,0.3338603,-0.084591
22,0.45810616,0.4826167,"('untrustworthy', 'trustworthy')",0.2168324,0.109946765,-0.7392285,-0.842749,-0.02143,-0.0833952,-0.0619652
23,-0.19797382,-0.25277576,"('insincere', 'sincere')",0.28294903,0.209839,4.682145,4.616754,1.5890401,1.5246058,-0.0644343
24,-0.19002196,-0.15866226,"('dishonest', 'honest')",-1.4590372,-1.4529272,0.43283185,0.40879002,-0.4054091,-0.4009331,0.004476
25,-0.71630627,-0.7343031,"('egoistic', 'altruistic')",0.33290085,0.29704687,1.4013987,1.3521379,0.3393311,0.3049606,-0.0343705
26,-0.80229324,-0.836273,"('hardhearted', 'benevolent')",0.6342259,0.6239418,1.5918561,1.5175709,0.4745963,0.4350799,-0.0395164
27,-0.50927013,-0.36579376,"('hardhearted', 'softhearted')",0.43762454,0.46240616,0.7310382,0.7799862,0.2197975,0.2921995,0.072402
28,-0.46968716,-0.6150273,"('disloyal', 'loyal')",0.27406183,0.093877874,0.8767377,0.6790806,0.2270375,0.0526437,-0.1743938
29,-0.62451756,-0.575085,"('unfair', 'fair')",-1.1792498,-1.1289859,-0.9061159,-0.96218145,-0.9032944,-0.8887507,0.0145437
30,1.2514889,1.20214,"('intolerant', 'tolerant')",2.2540286,2.1872678,1.3047792,1.3038503,1.6034322,1.5644193,-0.0390129
31,-1.9402994,-1.823759,"('evil', 'good')",-1.1938125,-1.1906949,-1.2955863,-1.2659262,-1.476566,-1.4267934,0.0497726
32,0.37020868,0.34011823,"('unkind', 'kind')",0.45613846,0.40221712,0.9599927,0.84496665,0.5954466,0.5291007,-0.0663459
