,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.34497786,-0.46022695,"('immoral', 'moral')",0.019811789,0.024328277,-0.83464265,-0.8838004,-0.3866029,-0.4398997,-0.0532968
22,-0.868201,-0.9716576,"('untrustworthy', 'trustworthy')",-0.71050733,-0.7534583,-1.0359079,-1.1499258,-0.8715388,-0.9583472,-0.0868084
23,-0.46078,-0.50440943,"('insincere', 'sincere')",-0.5074889,-0.52688676,5.0096316,4.913312,1.3471209,1.2940052,-0.0531157
24,-0.47440815,-0.54259247,"('dishonest', 'honest')",-1.5414678,-1.5838319,0.4540052,0.3913287,-0.5206235,-0.5783652,-0.0577417
25,1.1886715,1.1687459,"('egoistic', 'altruistic')",0.7285026,0.67403007,1.5392948,1.5503259,1.1521564,1.1310339,-0.0211225
26,2.1826847,2.2016356,"('hardhearted', 'benevolent')",0.854885,0.84589547,1.7835606,1.7302277,1.6070434,1.5925862,-0.0144572
27,0.27163744,0.3128537,"('hardhearted', 'softhearted')",0.25135028,0.29614297,1.2073028,1.1787784,0.5767635,0.595925,0.0191615
28,-0.3228135,-0.57349885,"('disloyal', 'loyal')",-0.15267766,-0.3355634,1.0666867,0.86906207,0.1970652,-0.0133334,-0.2103986
29,-0.3349099,-0.3605483,"('unfair', 'fair')",-0.59728974,-0.5860106,-0.6140934,-0.6535912,-0.515431,-0.5333834,-0.0179524
30,0.41978824,0.31470802,"('intolerant', 'tolerant')",1.079094,1.0524843,0.83011407,0.7627155,0.7763321,0.7099693,-0.0663628
31,0.18573737,0.40416855,"('evil', 'good')",-0.03042635,-0.022152554,-1.1542825,-1.0723764,-0.3329905,-0.2301201,0.1028704
32,0.48418772,0.38259882,"('unkind', 'kind')",-0.3053066,-0.3120073,0.93415815,0.83472914,0.3710131,0.3017735,-0.0692396
33,1.0833944,0.9825027,"('wrong', 'right')",0.79632276,0.68288285,-0.53689253,-0.5454248,0.4476082,0.3733202,-0.074288
34,0.4109008,0.57140285,"('mean', 'honorable')",0.013322607,0.16940561,5.84664,6.013109,2.0902878,2.2513059,0.1610181
35,0.21116415,0.13771018,"('corrupt', 'incorrupt')",0.3362697,0.23103502,0.10943091,0.060003676,0.2189549,0.1429163,-0.0760386
36,1.0201154,1.0469726,"('hostile', 'amicable')",0.3569029,0.15575913,0.85515934,0.7401666,0.7440592,0.6476328,-0.0964264
37,-0.20483534,-0.21185717,"('fake', 'genuine')",-0.41204643,-0.35766774,0.09174779,0.15346242,-0.1750447,-0.1386875,0.0363572
38,-0.39788002,-0.37843236,"('untruthful', 'truthful')",-0.66609955,-0.6237976,-0.14670736,-0.16253655,-0.4035623,-0.3882555,0.0153068
39,1.3034589,1.3516046,"('exploitative', 'cooperative')",0.7147289,0.71862555,0.027067326,0.0062570237,0.6817517,0.6921624,0.0104107
40,0.22554314,0.2219669,"('stingy', 'generous')",0.111535005,0.15147348,-1.543855,-1.6177309,-0.402259,-0.4147635,-0.0125045
41,0.2839759,0.2167073,"('unforgiving', 'forgiving')",-0.87054634,-0.8491765,0.30183774,0.16178931,-0.0949109,-0.1568933,-0.0619824
42,-1.3945755,-1.4563247,"('unreliable', 'reliable')",-1.788337,-1.6561784,-3.2970307,-3.3423393,-2.1599811,-2.1516142,0.0083669
43,-0.5659175,-0.5553686,"('irresponsible', 'responsible')",-1.3710201,-1.2393228,-0.28869697,-0.262212,-0.7418782,-0.6856345,0.0562437
44,-1.5481346,-1.5682179,"('prejudiced', 'unprejudiced')",-0.17593375,-0.09662433,-1.1765417,-1.158315,-0.96687,-0.9410524,0.0258176
45,-1.5833281,-1.6498507,"('incompetent', 'competent')",-1.2736554,-1.2905254,-0.90259254,-1.003023,-1.2531921,-1.3144665,-0.0612744
46,-0.8870202,-0.93615335,"('uncompetitive', 'competitive')",-0.27929103,-0.20895433,-0.5055998,-0.64348525,-0.5573037,-0.5961977,-0.038894
47,0.10998976,0.2084788,"('stupid', 'smart')",0.34700084,0.4893126,4.9643803,5.0904145,1.8071237,1.929402,0.1222783
48,0.6843804,0.6188909,"('unintelligent', 'intelligent')",1.2749224,1.3275554,0.4444369,0.40676215,0.8012466,0.7844028,-0.0168438
49,0.5293535,0.52434516,"('unable', 'able')",0.5974172,0.6930609,-0.22765595,-0.18949991,0.2997049,0.3426354,0.0429305
50,-0.8974493,-0.94471896,"('clumsy', 'skillful')",0.13457713,0.18120939,-0.037178088,-0.12330764,-0.2666834,-0.2956057,-0.0289223
51,-0.61886084,-0.6727737,"('uneducated', 'educated')",-0.14976081,-0.2157615,0.7245543,0.6458009,-0.0146891,-0.0809114,-0.0662223
52,1.0848129,1.0039183,"('irrational', 'rational')",0.5966981,0.38551074,0.25077647,0.14988041,0.6440958,0.5131032,-0.1309926
53,1.2155112,1.2141988,"('uncreative', 'creative')",0.6880602,0.6973798,0.8100234,0.7824861,0.9045316,0.8980215,-0.0065101
54,0.43936187,0.4083177,"('incapable', 'capable')",0.57324845,0.49464127,0.94688064,1.016296,0.6531637,0.6397517,-0.013412
55,-0.6083784,-0.6891487,"('incompetent', 'clever')",0.023337431,0.048408754,-0.2508447,-0.3396353,-0.2786285,-0.3267918,-0.0481633
56,-0.32255685,-0.44682238,"('impractical', 'practical')",-0.5874215,-0.5399809,-0.5470377,-0.60141206,-0.485672,-0.5294051,-0.0437331
57,-0.90455806,-1.0153728,"('unimaginative', 'imaginative')",0.02152224,0.005403068,-2.4074244,-2.5429358,-1.0968201,-1.1843019,-0.0874818
58,-0.026895836,-0.015835546,"('undiscriminating', 'discriminating')",-0.11608889,-0.09874731,-0.0060150838,-0.032090575,-0.0496666,-0.0488911,0.0007755
59,0.6758291,0.7107109,"('foolish', 'wise')",0.5189011,0.45399287,0.058472335,0.08041205,0.4177342,0.4150386,-0.0026956
60,-0.7814164,-0.8254201,"('inefficient', 'efficient')",0.2318608,0.3382656,-0.41528693,-0.37603417,-0.3216142,-0.2877295,0.0338847
61,0.51341045,0.32677853,"('illogical', 'logical')",0.67055285,0.53696066,0.11871042,-0.0005327184,0.4342246,0.2877355,-0.1464891
62,-0.6727716,-0.6586713,"('incompetent', 'brilliant')",0.069682494,0.21245691,-0.40835938,-0.3416757,-0.3371495,-0.26263,0.0745195
63,-0.23351665,-0.18277071,"('unperceptive', 'insightful')",-0.20101069,-0.049145803,0.52214265,0.562864,0.0292051,0.1103158,0.0811107
64,-1.3873574,-1.4780142,"('shy', 'confident')",-0.9929919,-0.9545906,-6.1395993,-6.2336626,-2.839983,-2.8887558,-0.0487728
65,-0.9759217,-1.127347,"('insecure', 'secure')",-0.54993814,-0.5954282,-0.70318216,-0.77895564,-0.743014,-0.8339103,-0.0908963
66,-0.86162883,-0.75722486,"('inactive', 'active')",-0.5888247,-0.5374905,1.1793216,1.2556299,-0.0903773,-0.0130285,0.0773488
67,0.019459873,-0.0444448,"('doubtful', 'determined')",-0.11712091,-0.10234629,-0.8022129,-0.7250449,-0.299958,-0.290612,0.009346
68,-1.0050623,-1.0756446,"('dependent', 'independent')",-0.44103277,-0.4166325,-0.7193681,-0.69130373,-0.7218211,-0.7278603,-0.0060392
69,0.48199645,0.5248161,"('lazy', 'industrious')",0.72855544,0.8006433,-0.69731617,-0.58306086,0.1710786,0.2474662,0.0763876
70,-1.3323295,-1.3661003,"('lethargic', 'energetic')",-0.96342176,-0.85213226,0.072522506,0.076595366,-0.7410763,-0.7138791,0.0271972
71,2.1815448,2.2580903,"('diffident', 'self-confident')",0.7737709,0.83115995,0.4224864,0.45311302,1.125934,1.1807877,0.0548537
72,-0.49535918,-0.47459263,"('unambitious', 'ambitious')",-1.0783976,-1.0396546,-1.3528513,-1.3307844,-0.975536,-0.9483439,0.0271921
73,0.7898271,0.84055316,"('helpless', 'self-reliant')",0.5247513,0.5144897,-3.086738,-3.0721524,-0.5907199,-0.5723698,0.0183501
74,0.338743,0.3058894,"('undedicated', 'dedicated')",-0.33063835,-0.26555556,0.15058152,0.12107667,0.0528954,0.0538035,0.0009081
75,-0.58506995,-0.5522885,"('meek', 'impulsive')",0.20354877,0.19912963,0.022688303,0.09973933,-0.119611,-0.0844732,0.0351378
76,-1.6916708,-1.7334825,"('anxious', 'daring')",-0.9456205,-0.8262116,-0.13960928,-0.18283582,-0.9256335,-0.9141766,0.0114569
77,-0.7136542,-0.770386,"('unmotivated', 'motivated')",0.51908106,0.536729,-1.2303665,-1.1673203,-0.4749799,-0.4669924,0.0079875
78,-0.04381758,0.023937494,"('nonresilient', 'resilient')",0.9706703,1.0780487,0.3263443,0.38599944,0.4177323,0.4959952,0.0782629
79,-0.5578657,-0.5618378,"('wavering', 'unwavering')",-0.8605336,-0.93725634,-0.1173407,-0.08328341,-0.5119133,-0.5274592,-0.0155459
80,-1.0363591,-1.0799396,"('dominated', 'dominating')",-0.2009415,-0.0996441,-0.9498149,-0.9531743,-0.7290386,-0.7109193,0.0181193
81,-2.074266,-2.2203066,"('submissive', 'aggressive')",-0.050482407,-0.043456003,-0.8172377,-0.8777672,-0.980662,-1.0471767,-0.0665147
82,-1.0225025,-1.0874964,"('poor', 'rich')",-0.04970779,-0.1134374,5.3782697,5.365006,1.4353531,1.388024,-0.0473291
83,1.3211454,1.3565001,"('powerless', 'powerful')",0.6193209,0.7116291,-0.520906,-0.53789055,0.4731868,0.5100796,0.0368928
84,1.296894,1.155644,"('inferior', 'superior')",0.50559443,0.45023143,0.87974286,0.8602346,0.8940771,0.8220367,-0.0720404
85,2.315603,2.3515646,"('insignificant', 'prestigious')",1.1870427,1.14801,1.1455402,1.1804159,1.5493952,1.5599969,0.0106017
86,1.07826,0.96061057,"('uninfluential', 'influential')",0.20219277,0.0257353,-0.10488756,-0.2565291,0.391855,0.2432723,-0.1485827
87,-0.3451446,-0.3216339,"('unsuccessful', 'successful')",0.36622512,0.3775811,0.5655779,0.5950682,0.1955528,0.2170051,0.0214523
88,-0.07345542,-0.18989582,"('low', 'eminent')",0.39315754,0.28028348,0.29429102,0.23204806,0.2046644,0.1074786,-0.0971858
