,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,-0.049063005,-0.40717348,"('unsociable', 'sociable')",0.410118,0.22480494,-0.3800081,-0.4702139,1.1874841,0.82375705,0.040594377,-0.04306387,0.2418251,0.0256222,-0.2162029
1,-1.9537121,-1.9363523,"('unfriendly', 'friendly')",-0.54888713,-0.6174596,0.29825076,0.32994014,-1.0730356,-1.2216616,1.4982193,1.4097377,-0.355833,-0.4071591,-0.0513261
2,0.24608022,0.3949271,"('unlikable', 'likable')",0.7084966,0.7108927,1.606785,1.7177927,1.0332165,1.1499877,0.8860223,1.1680161,0.8961201,1.0283233,0.1322032
3,-0.57128805,-0.61231756,"('repellent', 'pleasant')",-0.5309569,-0.44814944,-0.46236947,-0.55678546,0.5116549,0.13797872,0.36798492,0.4475364,-0.1369949,-0.2063475,-0.0693526
4,0.027066192,-0.0542778,"('disliked', 'liked')",0.010500658,-0.1079229,0.95898944,0.78197616,0.1685525,0.2706152,-6.9203963,-6.798393,-1.1510575,-1.1816004,-0.0305429
5,-0.7328403,-0.5899098,"('distant', 'outgoing')",0.32989115,0.4504133,0.56617934,0.83963895,-0.8299341,-0.39693362,-0.56452864,-0.3129107,-0.2462465,-0.0019404,0.2443061
6,-1.4332875,-1.206971,"('distant', 'open')",-0.12676892,0.06412988,0.40065432,0.6717258,-1.3284513,-1.0006447,-0.42422158,-0.19514519,-0.582415,-0.333381,0.249034
7,0.3301639,0.21793512,"('insensitive', 'sensitive')",1.221604,1.2071936,-0.038046457,-0.0950616,0.10116428,-0.4239888,-0.045574002,-0.018654807,0.3138623,0.1774847,-0.1363776
8,-0.27093133,-0.19680017,"('unaffectionate', 'affectionate')",0.2261793,0.2243984,0.14420679,0.2613825,-0.58803874,-0.41230097,0.7222042,0.7852006,0.046724,0.1323761,0.0856521
9,-0.6207737,-0.61558646,"('unaffectionate', 'caring')",0.5953179,0.5344981,0.07833443,0.12371313,-0.2728984,-0.37559697,1.2279345,1.2256799,0.201583,0.1785415,-0.0230415
10,0.3720618,0.024612082,"('unsympathetic', 'sympathetic')",0.6012226,0.5855185,-0.8960258,-1.0929655,0.4792802,-0.43343553,0.060921665,-0.04435786,0.1234921,-0.1921257,-0.3156178
11,0.2690401,0.10162655,"('unhelpful', 'helpful')",0.38136265,0.23393637,0.08688938,-0.028937917,0.6320022,0.29783788,2.3582957,2.3365498,0.745518,0.5882025,-0.1573155
12,0.35387126,0.3340285,"('unsupportive', 'supportive')",1.085493,1.1607146,0.5056571,0.6088999,0.41015342,0.330473,-2.246896,-2.0389233,0.0216558,0.0790385,0.0573827
13,0.5221188,0.2506259,"('impolite', 'polite')",0.0880453,-0.020449493,-0.44708657,-0.45729542,1.1937232,0.89635855,0.08419824,0.050208244,0.2881998,0.1438896,-0.1443102
14,0.43314427,0.32511342,"('antisocial', 'social')",0.9793496,0.946384,0.5089572,0.6288478,1.1512957,0.77927595,-0.037712086,-0.10461365,0.6070069,0.5150015,-0.0920054
15,-0.11772022,-0.2022441,"('boring', 'funny')",0.864819,0.72377914,0.63217247,0.59412646,-0.5126253,-0.18267788,0.49104428,0.52796453,0.2715381,0.2921896,0.0206515
16,-0.6566899,-0.6071713,"('unpopular', 'popular')",0.61516154,0.62715954,0.48414123,0.5877536,0.08648947,0.080450915,0.40221,0.46058768,0.1862625,0.2297561,0.0434936
17,0.1833362,0.11791044,"('nasty', 'nice')",-0.51242864,-0.4751573,-0.047849882,0.06449936,0.009250846,0.07291963,-0.14814432,-0.18331945,-0.1031672,-0.0806295,0.0225377
18,-1.4257567,-1.224922,"('disagreeable', 'welcoming')",-1.5212373,-1.3247919,-0.3442011,0.15727398,-0.49307346,-0.41200274,-1.2096925,-1.0597141,-0.9987922,-0.7728313,0.2259609
19,-0.39198425,-0.2833781,"('inhospitable', 'hospitable')",0.008839785,0.13877653,-0.35915577,-0.19356437,-1.1958711,-1.0308045,-0.6736521,-0.504733,-0.5223647,-0.3747407,0.147624
20,-0.29736996,-0.2982076,"('rough', 'thoughtful')",-0.9144446,-0.85292464,0.17308563,0.273049,-0.25780278,-0.5658865,0.37344977,0.40035433,-0.1846164,-0.2087231,-0.0241067
21,0.16586432,-0.034204032,"('immoral', 'moral')",0.2613315,0.23288578,-0.07481718,-0.087061405,-0.18450458,-0.5303204,-0.945184,-0.90870005,-0.155462,-0.26548,-0.110018
22,0.910049,0.667054,"('untrustworthy', 'trustworthy')",0.33621126,0.22273396,0.1964344,0.07622876,-0.08034009,-0.4775342,-0.60445356,-0.60317135,0.1515802,-0.0229378,-0.174518
23,-0.51680446,-0.7058784,"('insincere', 'sincere')",0.3169675,0.33115804,-0.645332,-0.67899144,0.389838,-0.11603304,6.020978,5.8272777,1.1131294,0.9315065,-0.1816229
24,-0.5944421,-0.631037,"('dishonest', 'honest')",0.04113166,0.040603064,-0.4175005,-0.4087792,0.1257849,-0.30420426,0.79025066,0.7179878,-0.0109551,-0.1170859,-0.1061308
25,-1.4993227,-1.3647691,"('egoistic', 'altruistic')",-1.18065,-1.1074083,-0.43927625,-0.32208508,-0.7571617,-0.49801627,0.8702224,0.89017713,-0.6012376,-0.4804204,0.1208172
