,lsi_male,lsi_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.3321065,-0.46029693,"('unsociable', 'sociable')",0.1210664,0.008045804,-0.1055201,-0.2261256,-0.1206055
1,-1.8640962,-2.0235803,"('unfriendly', 'friendly')",1.0006614,0.6868079,-0.4317174,-0.6683862,-0.2366688
2,1.3384184,1.2859999,"('unlikable', 'likable')",1.1428652,1.1678236,1.2406418,1.2269118,-0.01373
3,0.52057284,0.72885084,"('repellent', 'pleasant')",0.9337861,1.0614878,0.7271795,0.8951693,0.1679898
4,-0.16017592,-0.1493111,"('disliked', 'liked')",-5.831951,-5.772125,-2.9960635,-2.9607179,0.0353456
5,-1.4286287,-1.4707496,"('distant', 'outgoing')",-0.8706976,-0.9457118,-1.1496632,-1.2082307,-0.0585675
6,-1.636701,-1.686747,"('distant', 'open')",-1.0264556,-1.1623722,-1.3315783,-1.4245596,-0.0929813
7,-0.060391594,0.07627572,"('insensitive', 'sensitive')",0.46811068,0.510532,0.2038595,0.2934039,0.0895444
8,-1.2730504,-1.3999189,"('unaffectionate', 'affectionate')",0.1522604,-0.040911213,-0.560395,-0.7204151,-0.1600201
9,-1.0753801,-1.164232,"('unaffectionate', 'caring')",0.72129786,0.567587,-0.1770411,-0.2983225,-0.1212814
10,-0.31722936,-0.20386468,"('unsympathetic', 'sympathetic')",-0.34485686,-0.35304728,-0.3310431,-0.278456,0.0525871
11,0.25019926,0.20478356,"('unhelpful', 'helpful')",1.9066715,1.9010178,1.0784354,1.0529007,-0.0255347
12,0.06333678,0.19484329,"('unsupportive', 'supportive')",-1.8314655,-1.8206452,-0.8840644,-0.812901,0.0711634
13,0.04991494,-0.013887372,"('impolite', 'polite')",-0.41103727,-0.31289363,-0.1805612,-0.1633905,0.0171707
14,1.2113268,1.2737757,"('antisocial', 'social')",0.6480123,0.6820211,0.9296696,0.9778984,0.0482288
15,-0.047554698,-0.19788174,"('boring', 'funny')",0.52084863,0.45362806,0.236647,0.1278732,-0.1087738
16,-0.22816795,-0.32537645,"('unpopular', 'popular')",0.65562916,0.55923045,0.2137306,0.116927,-0.0968036
17,0.12770228,0.20844334,"('nasty', 'nice')",-0.5112892,-0.46849757,-0.1917934,-0.1300271,0.0617663
18,-0.74047244,-0.7879409,"('disagreeable', 'welcoming')",-0.6064191,-0.75731456,-0.6734458,-0.7726277,-0.0991819
19,-1.1028017,-1.1541256,"('inhospitable', 'hospitable')",-0.7461717,-0.8074146,-0.9244867,-0.9807701,-0.0562834
20,0.68801,0.6841985,"('rough', 'thoughtful')",0.7662479,0.7348894,0.727129,0.7095439,-0.0175851
21,0.62799084,0.7078048,"('immoral', 'moral')",0.08885669,0.18820895,0.3584238,0.4480069,0.0895831
22,0.15839186,0.18304513,"('untrustworthy', 'trustworthy')",-0.79379773,-0.81088805,-0.3177029,-0.3139215,0.0037814
23,-0.15175335,-0.12909871,"('insincere', 'sincere')",5.375117,5.273096,2.6116817,2.5719986,-0.0396831
24,-0.34428173,-0.35834447,"('dishonest', 'honest')",0.65887094,0.6615757,0.1572946,0.1516156,-0.005679
25,-0.73733145,-0.91485995,"('egoistic', 'altruistic')",0.847848,0.6942218,0.0552583,-0.1103191,-0.1655774
26,-0.02534122,-0.19142026,"('hardhearted', 'benevolent')",1.7191588,1.5021867,0.8469087,0.6553832,-0.1915255
27,-0.42074156,-0.39329702,"('hardhearted', 'softhearted')",0.55302584,0.45093572,0.0661421,0.0288194,-0.0373227
28,-1.0662142,-1.1902797,"('disloyal', 'loyal')",0.94920015,0.784263,-0.058507,-0.2030084,-0.1445014
29,-0.3032593,-0.33096722,"('unfair', 'fair')",-0.6484885,-0.77289265,-0.4758739,-0.55193,-0.0760561
30,0.9295991,0.9009647,"('intolerant', 'tolerant')",1.292902,1.2783788,1.1112505,1.0896717,-0.0215788
31,-1.4098841,-1.4460375,"('evil', 'good')",-0.90352976,-1.0722383,-1.1567069,-1.2591379,-0.102431
32,0.3403948,0.24473152,"('unkind', 'kind')",0.8755055,0.6654161,0.6079502,0.4550738,-0.1528764
33,-0.4362765,-0.5642767,"('wrong', 'right')",-0.7947981,-0.8779955,-0.6155373,-0.7211361,-0.1055988
34,-0.2387867,-0.095035225,"('mean', 'honorable')",5.229532,5.32571,2.4953725,2.6153374,0.1199649
35,-0.9208022,-1.0941608,"('corrupt', 'incorrupt')",-0.7505683,-0.89416766,-0.8356853,-0.9941642,-0.1584789
36,-1.2795097,-1.4231131,"('hostile', 'amicable')",-0.43357253,-0.65128493,-0.8565411,-1.037199,-0.1806579
37,-0.33766103,-0.2667172,"('fake', 'genuine')",-0.3124797,-0.2952813,-0.3250704,-0.2809992,0.0440712
38,-0.93542844,-0.95907843,"('untruthful', 'truthful')",-0.057874165,-0.01171824,-0.4966513,-0.4853983,0.011253
39,0.6902068,0.6517982,"('exploitative', 'cooperative')",0.22837193,0.21022442,0.4592894,0.4310113,-0.0282781
40,-0.033376154,0.119825475,"('stingy', 'generous')",-1.886752,-1.894798,-0.9600641,-0.8874863,0.0725778
41,-0.061471052,-0.014362469,"('unforgiving', 'forgiving')",0.19376568,0.08920358,0.0661473,0.0374206,-0.0287267
42,0.8383899,0.9553139,"('unreliable', 'reliable')",-2.6927185,-2.5631495,-0.9271643,-0.8039178,0.1232465
43,-0.0024425015,0.07257114,"('irresponsible', 'responsible')",0.6911948,0.7524987,0.3443761,0.4125349,0.0681588
44,0.021333575,0.011201233,"('prejudiced', 'unprejudiced')",-1.3698041,-1.358306,-0.6742353,-0.6735524,0.0006829
45,0.5038256,0.6851901,"('incompetent', 'competent')",0.33653265,0.38829097,0.4201791,0.5367405,0.1165614
46,0.124902695,0.29473034,"('uncompetitive', 'competitive')",-0.44969955,-0.31747386,-0.1623984,-0.0113718,0.1510266
47,0.26801747,0.32833076,"('stupid', 'smart')",4.829157,4.919902,2.5485871,2.6241164,0.0755293
48,-0.006554827,0.045946408,"('unintelligent', 'intelligent')",0.7996715,0.7880268,0.3965583,0.4169866,0.0204283
49,-0.042410165,0.07948917,"('unable', 'able')",-0.4571206,-0.36060646,-0.2497654,-0.1405586,0.1092068
50,0.027629491,-0.0026872382,"('clumsy', 'skillful')",-0.17676795,-0.26637572,-0.0745692,-0.1345315,-0.0599623
51,0.19244064,0.09449679,"('uneducated', 'educated')",0.3643568,0.2951133,0.2783987,0.194805,-0.0835937
52,-0.5984395,-0.8649548,"('irrational', 'rational')",-0.3124697,-0.4934371,-0.4554546,-0.679196,-0.2237414
53,-0.85200614,-0.8675388,"('uncreative', 'creative')",0.53417605,0.45775956,-0.158915,-0.2048896,-0.0459746
54,-0.6527912,-0.8684112,"('incapable', 'capable')",0.76853675,0.6554772,0.0578728,-0.106467,-0.1643398
