,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
21,-1.0963489,-1.2485776,"('immoral', 'moral')",-0.18496233,-0.21691962,-0.41486135,-0.44770855,-0.5653909,-0.6377353,-0.0723444
22,-0.76021385,-0.86247456,"('untrustworthy', 'trustworthy')",-0.28773805,-0.36339736,-0.46666896,-0.5721167,-0.5048736,-0.5993296,-0.094456
23,-0.169278,-0.26633725,"('insincere', 'sincere')",0.5137411,0.51647,5.539997,5.5474854,1.9614867,1.9325393,-0.0289474
24,0.0957601,0.055871002,"('dishonest', 'honest')",-1.545561,-1.531509,1.0013182,0.91403824,-0.1494942,-0.1871999,-0.0377057
25,1.724818,1.7967776,"('egoistic', 'altruistic')",0.85066974,0.89167607,1.5068345,1.5269189,1.360774,1.4051242,0.0443502
26,2.575187,2.4033124,"('hardhearted', 'benevolent')",-0.21995896,-0.31785783,1.3189888,1.0836773,1.2247389,1.0563773,-0.1683616
27,-0.28532836,-0.2974804,"('hardhearted', 'softhearted')",-0.6248694,-0.5889377,1.0611012,1.0291932,0.0503012,0.0475917,-0.0027095
28,0.50500536,0.33096746,"('disloyal', 'loyal')",-0.6399198,-0.67730325,0.9623828,0.799497,0.2758228,0.1510537,-0.1247691
29,-0.4886342,-0.46505088,"('unfair', 'fair')",-0.063270375,-0.05610685,-0.47438306,-0.5433596,-0.3420959,-0.3548391,-0.0127432
30,-0.27892548,-0.44310403,"('intolerant', 'tolerant')",-0.005836606,-0.09310712,0.7839199,0.6560919,0.1663859,0.0399603,-0.1264256
31,1.4933237,1.6967652,"('evil', 'good')",0.11686104,0.10795324,-1.1111687,-1.0454681,0.1663386,0.2530834,0.0867448
32,0.28775868,0.08624829,"('unkind', 'kind')",-0.34136125,-0.3760057,1.1588614,0.9434738,0.3684196,0.2179055,-0.1505141
33,2.3791113,2.2903867,"('wrong', 'right')",0.8480608,0.71238446,-0.275169,-0.36009723,0.9840011,0.8808913,-0.1031098
34,0.33789653,0.49254724,"('mean', 'honorable')",0.57981986,0.6671294,5.7462134,5.983978,2.22131,2.3812181,0.1599081
35,0.65220976,0.6428548,"('corrupt', 'incorrupt')",-0.02085127,-0.07041637,-0.26438284,-0.30251706,0.1223252,0.0899738,-0.0323514
36,2.3091333,2.3174474,"('hostile', 'amicable')",0.24342278,0.029631026,0.22370484,0.054286063,0.9254203,0.8004549,-0.1249654
37,-1.1954443,-1.2324615,"('fake', 'genuine')",-0.9277075,-0.823006,0.32925573,0.40235227,-0.5979654,-0.5510383,0.0469271
38,-0.10144775,-0.08400362,"('untruthful', 'truthful')",0.14308064,0.12396503,0.20942846,0.26440176,0.0836871,0.1014544,0.0177673
39,1.3575795,1.3134758,"('exploitative', 'cooperative')",1.5102612,1.5155039,0.49999508,0.48472205,1.1226119,1.1045673,-0.0180446
40,0.39057842,0.40059853,"('stingy', 'generous')",0.3746881,0.49309146,-1.1403643,-1.2344246,-0.1250326,-0.1135782,0.0114544
41,-0.86191916,-0.9803223,"('unforgiving', 'forgiving')",-0.98943394,-1.0281765,0.31735483,0.11507696,-0.5113328,-0.6311406,-0.1198078
42,-1.6462462,-1.8239946,"('unreliable', 'reliable')",-2.0172496,-2.0524852,-3.3173785,-3.3818464,-2.326958,-2.4194422,-0.0924842
43,-1.6247003,-1.619092,"('irresponsible', 'responsible')",-2.0827546,-2.070476,-0.043726005,-0.06512173,-1.2503936,-1.2515632,-0.0011696
44,-1.7759691,-1.7989377,"('prejudiced', 'unprejudiced')",-0.59985256,-0.55766976,-1.2874175,-1.2501979,-1.2210797,-1.2022684,0.0188113
45,-1.8573579,-1.8948239,"('incompetent', 'competent')",-1.4595262,-1.4389793,-0.2708897,-0.35393202,-1.1959246,-1.229245,-0.0333204
46,-1.5805384,-1.5855325,"('uncompetitive', 'competitive')",0.5645075,0.57968354,-0.13472807,-0.25797498,-0.3835863,-0.4212747,-0.0376884
47,0.7758879,0.87098324,"('stupid', 'smart')",0.63374245,0.6330159,5.210064,5.352338,2.2065647,2.2854457,0.078881
48,0.24918112,0.13043308,"('unintelligent', 'intelligent')",-0.2424701,-0.20659085,0.48140812,0.39779487,0.1627064,0.1072124,-0.055494
49,-0.37457108,-0.44570163,"('unable', 'able')",0.16254267,0.13350883,-0.2143456,-0.11126894,-0.1421247,-0.1411539,0.0009708
50,-0.029735891,-0.10472475,"('clumsy', 'skillful')",0.50190336,0.4548873,-0.14508283,-0.16257936,0.1090282,0.0625277,-0.0465005
51,-0.6017092,-0.7920062,"('uneducated', 'educated')",-0.6223719,-0.7318421,1.0185217,0.9138088,-0.0685198,-0.2033465,-0.1348267
52,1.9869567,1.926746,"('irrational', 'rational')",0.4536938,0.29699144,-0.27353114,-0.41478455,0.7223731,0.6029843,-0.1193888
53,1.4389007,1.3800703,"('uncreative', 'creative')",0.6240652,0.55929524,0.7387518,0.648635,0.9339059,0.8626669,-0.071239
54,1.0977827,0.99139464,"('incapable', 'capable')",-0.05560682,-0.18003035,1.0953486,1.1317612,0.7125082,0.6477085,-0.0647997
55,-1.3858645,-1.4182128,"('incompetent', 'clever')",-1.0517639,-0.9593239,0.37241125,0.33042634,-0.6884057,-0.6823702,0.0060355
56,-1.0412564,-1.1508677,"('impractical', 'practical')",-1.1641588,-1.1813107,-0.2440061,-0.31673807,-0.8164738,-0.8829722,-0.0664984
57,-1.2853706,-1.3934057,"('unimaginative', 'imaginative')",-1.5373144,-1.6051148,-2.2868772,-2.4909096,-1.7031873,-1.82981,-0.1266227
58,0.53089285,0.4866842,"('undiscriminating', 'discriminating')",0.119000554,0.05379254,0.19492391,0.14312762,0.2816058,0.2278681,-0.0537377
59,2.2841902,2.3438745,"('foolish', 'wise')",0.27159086,0.18419452,-0.07436357,-0.0313807,0.8271392,0.8322295,0.0050903
60,-1.9176824,-1.939228,"('inefficient', 'efficient')",-0.07400168,0.073903844,0.19454193,0.2565015,-0.5990474,-0.5362743,0.0627731
61,1.3967474,1.2887012,"('illogical', 'logical')",0.9356281,0.81690425,0.54410243,0.40503734,0.958826,0.8368809,-0.1219451
62,-1.0385886,-1.0340967,"('incompetent', 'brilliant')",-0.1796832,-0.061616905,0.07932727,0.21834484,-0.3796482,-0.2924563,0.0871919
63,-0.13844153,-0.1377427,"('unperceptive', 'insightful')",0.19759299,0.2201749,0.9555473,1.0046989,0.3382329,0.362377,0.0241441
64,-2.1599305,-2.230025,"('shy', 'confident')",-0.59344053,-0.6219553,-5.9860134,-6.11578,-2.9131282,-2.9892534,-0.0761252
65,-1.1183364,-1.2050563,"('insecure', 'secure')",0.09956372,0.09180556,0.081330165,0.013940275,-0.3124808,-0.3664368,-0.053956
66,0.13578439,0.1875248,"('inactive', 'active')",-0.89866126,-0.8985852,0.768247,0.8513967,0.00179,0.0467788,0.0449888
67,-0.003514167,-0.09108108,"('doubtful', 'determined')",-0.55132383,-0.6145175,-0.77645844,-0.74253196,-0.4437655,-0.4827102,-0.0389447
68,-0.5386095,-0.5773843,"('dependent', 'independent')",0.08604874,0.06760884,-0.082242936,-0.01875034,-0.1782679,-0.1761753,0.0020926
69,1.4975092,1.5733241,"('lazy', 'industrious')",0.7034992,0.7425962,-1.0923765,-0.96328664,0.3695439,0.4508779,0.081334
70,-2.454006,-2.4613738,"('lethargic', 'energetic')",-1.7625853,-1.6858199,0.39644492,0.36969244,-1.2733822,-1.2591672,0.014215
71,2.624317,2.6898942,"('diffident', 'self-confident')",0.6870533,0.73081833,0.46426433,0.50197846,1.2585449,1.3075636,0.0490187
72,-1.095142,-1.145714,"('unambitious', 'ambitious')",-1.8988178,-1.8938376,-1.0018206,-1.0150026,-1.3319268,-1.3515182,-0.0195914
73,1.2161729,1.2238915,"('helpless', 'self-reliant')",-0.11460815,-0.19383901,-3.1788373,-3.1650074,-0.6924241,-0.7116516,-0.0192275
74,0.7171338,0.6712529,"('undedicated', 'dedicated')",-0.33999166,-0.30577353,0.3705225,0.24787962,0.2492216,0.204453,-0.0447686
75,-1.2545611,-1.1789938,"('meek', 'impulsive')",-0.57449883,-0.5530237,-0.40793797,-0.29481605,-0.7456659,-0.6756112,0.0700547
76,-1.7885646,-1.8686727,"('anxious', 'daring')",-1.8257056,-1.7472405,0.32388017,0.32339644,-1.0967967,-1.0975056,-0.0007089
77,-1.1920702,-1.1441644,"('unmotivated', 'motivated')",-0.20347844,-0.1043823,-1.0975668,-0.9918065,-0.8310385,-0.7467844,0.0842541
78,0.0020631067,0.050044864,"('nonresilient', 'resilient')",1.354014,1.4190835,0.242401,0.37434724,0.5328261,0.6144919,0.0816658
79,1.0444103,1.0999757,"('wavering', 'unwavering')",-0.08724668,-0.14146814,-0.3009377,-0.22263613,0.218742,0.2452905,0.0265485
80,-1.675655,-1.764066,"('dominated', 'dominating')",-0.4267678,-0.32185152,-0.66482234,-0.6366018,-0.922415,-0.9075065,0.0149085
81,-1.9626454,-2.1543794,"('submissive', 'aggressive')",-1.4253904,-1.4028307,-0.46284553,-0.52226985,-1.2836271,-1.3598266,-0.0761995
82,-0.74175894,-0.76850307,"('poor', 'rich')",-0.6735885,-0.681641,5.581388,5.5973563,1.3886801,1.382404,-0.0062761
83,0.30926463,0.25289586,"('powerless', 'powerful')",0.27978203,0.28546688,-0.6219733,-0.629697,-0.0109755,-0.0304448,-0.0194693
84,1.6723881,1.5752623,"('inferior', 'superior')",-0.11984408,-0.2383555,0.80838716,0.8087763,0.7869771,0.7152277,-0.0717494
85,3.5813618,3.6251597,"('insignificant', 'prestigious')",1.4597498,1.3391886,0.37892514,0.40574467,1.8066789,1.790031,-0.0166479
86,0.5222486,0.36743304,"('uninfluential', 'influential')",-0.7477303,-0.9128944,0.35551098,0.11326401,0.0433431,-0.1440658,-0.1874089
87,-0.03482476,-0.084579065,"('unsuccessful', 'successful')",0.84276015,0.8164615,0.7698433,0.8409431,0.5259262,0.5242752,-0.001651
88,0.7367241,0.56340206,"('low', 'eminent')",-0.47877535,-0.6006463,0.09428857,-0.0128095,0.1174124,-0.0166846,-0.134097
