,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6219891,-0.6629749,"('unsociable', 'sociable')",0.03619034,-0.13112406,-0.7660012,-1.0185075,-0.4506,-0.6042022,-0.1536022
1,-1.442369,-1.4697446,"('unfriendly', 'friendly')",-0.7142313,-0.8261721,1.3076485,1.241305,-0.2829839,-0.3515372,-0.0685533
2,0.082213804,0.045297332,"('unlikable', 'likable')",0.19736607,0.23581207,1.1591434,1.2864503,0.4795744,0.5225199,0.0429455
3,-0.42103976,-0.31619167,"('repellent', 'pleasant')",0.7453418,0.7578038,0.06815152,0.11511776,0.1308179,0.1855766,0.0547587
4,-0.6090667,-0.7842851,"('disliked', 'liked')",-0.48797208,-0.55477023,-4.9412894,-5.1184173,-2.0127761,-2.1524909,-0.1397148
5,-1.352021,-1.302026,"('distant', 'outgoing')",-1.2361434,-1.1259441,-0.26266637,-0.046472967,-0.9502769,-0.8248144,0.1254625
6,-1.8290415,-1.7739104,"('distant', 'open')",-1.956676,-1.8713394,0.12434191,0.36592713,-1.2204585,-1.0931075,0.127351
7,0.49333242,0.62581146,"('insensitive', 'sensitive')",0.6721811,0.7155893,-0.06309728,-0.054538842,0.3674721,0.428954,0.0614819
8,-0.98460037,-1.0254506,"('unaffectionate', 'affectionate')",-0.98235697,-1.0473437,0.31175843,0.35333613,-0.551733,-0.5731528,-0.0214198
9,-0.8347335,-0.8438319,"('unaffectionate', 'caring')",-0.48983094,-0.5619384,0.7299029,0.77151674,-0.1982205,-0.2114179,-0.0131974
10,-0.9666877,-0.90746474,"('unsympathetic', 'sympathetic')",-0.195,-0.30116212,-0.8104586,-0.9453903,-0.6573821,-0.7180057,-0.0606236
11,-0.100500256,-0.06842345,"('unhelpful', 'helpful')",1.3762156,1.3342131,1.558487,1.534062,0.9447341,0.933284,-0.0114501
12,0.00034810975,0.11947957,"('unsupportive', 'supportive')",0.46338847,0.56811184,-2.034852,-1.9566338,-0.5237052,-0.4230141,0.1006911
