,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.60847473,-0.7832355,"('unsociable', 'sociable')",-0.13703957,-0.24005724,0.6861805,0.51549995,0.52015245,0.42581624,0.1152047,-0.0204941,-0.1356988
1,-2.160266,-2.3315125,"('unfriendly', 'friendly')",-0.13420291,-0.4714899,-1.4257652,-1.3536929,-0.29200336,-0.39452243,-1.0030593,-1.1378045,-0.1347452
2,1.0428343,1.0146483,"('unlikable', 'likable')",1.2297542,1.2283827,1.3665946,1.424089,0.72411,0.71416026,1.0908233,1.0953201,0.0044968
3,0.3378982,0.29250747,"('repellent', 'pleasant')",-0.280397,-0.24675481,1.4031024,1.4953775,0.44468427,0.72064203,0.476322,0.565443,0.089121
4,0.24476215,0.20962024,"('disliked', 'liked')",-0.0027407617,0.0044781016,0.6780712,0.802166,-4.237567,-4.500211,-0.8293686,-0.8709866,-0.041618
5,-0.9721914,-0.84885925,"('distant', 'outgoing')",-1.0569564,-0.947947,-0.9520457,-0.62440634,-1.2681463,-1.1964676,-1.062335,-0.9044201,0.1579149
6,-1.428645,-1.2779378,"('distant', 'open')",-1.3634061,-1.3029149,-0.9924755,-0.5691686,-0.8025763,-0.7738869,-1.1467757,-0.980977,0.1657987
7,-0.8154406,-0.9123583,"('insensitive', 'sensitive')",-0.34216258,-0.36891356,-0.7880715,-0.84270763,0.049801603,0.10221063,-0.4739683,-0.5054423,-0.031474
8,-1.7085807,-1.8034846,"('unaffectionate', 'affectionate')",-0.24638173,-0.4237392,-1.2266966,-1.2036248,-0.9417044,-1.1930019,-1.0308409,-1.1559626,-0.1251217
9,-1.637199,-1.7926246,"('unaffectionate', 'caring')",-0.16242024,-0.38115644,-0.58706164,-0.62547135,0.3158291,0.16067001,-0.517713,-0.6596456,-0.1419326
10,-1.3282752,-1.4699289,"('unsympathetic', 'sympathetic')",-1.2627852,-1.3385867,-0.07068364,-0.19080198,-0.010953801,-0.0045358725,-0.6681745,-0.7509634,-0.0827889
11,0.3858226,0.3564117,"('unhelpful', 'helpful')",0.79267734,0.82243747,0.9708147,0.8677245,2.22293,2.2269542,1.0930612,1.068382,-0.0246792
12,-0.63519114,-0.64326316,"('unsupportive', 'supportive')",-0.030079497,0.0326164,0.16353552,0.27370226,-0.7986348,-0.8143713,-0.3250925,-0.287829,0.0372635
13,-0.3580395,-0.3858771,"('impolite', 'polite')",0.34917334,0.41727087,-0.15530941,-0.2882924,0.2178142,0.19320676,0.0134097,-0.015923,-0.0293327
14,0.57104796,0.49204063,"('antisocial', 'social')",0.7423636,0.7520959,1.3007298,1.1318555,0.2854584,0.35618567,0.7248999,0.6830444,-0.0418555
15,0.6472323,0.6105213,"('boring', 'funny')",0.07888239,0.08089795,0.4923987,0.4515757,0.27546275,0.12057547,0.373494,0.3158926,-0.0576014
16,0.28724393,0.21577916,"('unpopular', 'popular')",0.20060597,0.16462797,0.048855647,0.021668464,1.010504,1.0423788,0.3868024,0.3611136,-0.0256888
17,0.15933767,0.16143167,"('nasty', 'nice')",-0.42056164,-0.29815066,0.14384356,0.15613252,0.24215226,0.22215603,0.031193,0.0603924,0.0291994
18,-0.84001845,-0.858429,"('disagreeable', 'welcoming')",0.062450595,0.0018397868,-0.62981045,-0.5101912,-0.73200464,-0.83444387,-0.5348457,-0.5503061,-0.0154604
19,-0.84000105,-0.8789535,"('inhospitable', 'hospitable')",-0.36523062,-0.43518037,-0.15546662,-0.068120815,0.079624444,0.05803912,-0.3202685,-0.3310539,-0.0107854
20,-0.43035245,-0.481123,"('rough', 'thoughtful')",0.12170963,0.12357412,0.14153418,0.08816877,-0.54436016,-0.5804071,-0.1778672,-0.2124468,-0.0345796
21,-0.040443048,-0.13378116,"('immoral', 'moral')",-0.050113283,-0.08251469,0.90860516,0.7071543,0.9143191,0.9986799,0.433092,0.3723846,-0.0607074
22,-0.095650025,-0.19317149,"('untrustworthy', 'trustworthy')",-0.25992534,-0.31994045,-0.34780672,-0.3604392,-0.5500406,-0.5102861,-0.3133557,-0.3459593,-0.0326036
23,-0.7767383,-0.9042445,"('insincere', 'sincere')",0.058382317,-0.019715363,0.13558164,0.07161191,4.190244,4.4115653,0.9018675,0.8898044,-0.0120631
24,-0.567479,-0.5784487,"('dishonest', 'honest')",-1.3028579,-1.3176556,-0.9041604,-0.891812,-0.21494669,-0.19145787,-0.747361,-0.7448436,0.0025174
25,-1.2877321,-1.3246703,"('egoistic', 'altruistic')",0.523242,0.43573523,-0.01475922,-0.037809324,-0.12783274,-0.14911743,-0.2267705,-0.2689655,-0.042195
26,-0.8256862,-0.8754875,"('hardhearted', 'benevolent')",0.518727,0.43462035,0.037033953,0.13915607,0.020528637,-0.19783251,-0.0623492,-0.1248859,-0.0625367
27,-1.6015216,-1.6548924,"('hardhearted', 'softhearted')",-1.163818,-1.1684539,-1.5133024,-1.5805699,0.5672123,0.3743301,-0.9278575,-1.0073966,-0.0795391
28,-0.47575068,-0.6783901,"('disloyal', 'loyal')",0.24802342,0.005269478,0.32497215,0.13063756,1.358905,1.1439354,0.3640375,0.1503631,-0.2136744
29,-0.15671375,-0.2385862,"('unfair', 'fair')",-1.7136488,-1.7399926,-0.251477,-0.24910258,0.32972193,0.3157484,-0.4480294,-0.4779832,-0.0299538
