,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1687546,-1.4384376,"('unsociable', 'sociable')",-0.25487408,-0.43673515,-0.7118143,-0.9375864,-0.2257721
1,-0.72088563,-0.82615954,"('unfriendly', 'friendly')",1.5224272,1.3443109,0.4007708,0.2590757,-0.1416951
2,0.8889247,0.9092498,"('unlikable', 'likable')",0.71416765,0.75310016,0.8015462,0.831175,0.0296288
3,-0.21228173,-0.12583403,"('repellent', 'pleasant')",0.031500608,0.13274801,-0.0903906,0.003457,0.0938476
4,0.16362953,0.06818785,"('disliked', 'liked')",-5.9548573,-6.00873,-2.8956139,-2.9702711,-0.0746572
5,-0.27232832,-0.25191367,"('distant', 'outgoing')",-0.28613487,-0.3577234,-0.2792316,-0.3048185,-0.0255869
6,-0.49442288,-0.4611782,"('distant', 'open')",0.033815663,-0.075827375,-0.2303036,-0.2685028,-0.0381992
7,-0.6113569,-0.6059563,"('insensitive', 'sensitive')",0.4654965,0.4818427,-0.0729302,-0.0620568,0.0108734
8,-0.47641614,-0.5231367,"('unaffectionate', 'affectionate')",0.33100662,0.23489687,-0.0727048,-0.1441199,-0.0714151
9,-0.59463775,-0.6769628,"('unaffectionate', 'caring')",0.74079514,0.6790584,0.0730787,0.0010478,-0.0720309
10,-1.328803,-1.3998282,"('unsympathetic', 'sympathetic')",-0.20883404,-0.27288386,-0.7688185,-0.836356,-0.0675375
11,-0.4580729,-0.47388658,"('unhelpful', 'helpful')",1.9572399,1.9838562,0.7495835,0.7549848,0.0054013
12,-0.50848824,-0.5058967,"('unsupportive', 'supportive')",-1.7587904,-1.7763152,-1.1336393,-1.1411059,-0.0074666
13,-0.4866426,-0.5927696,"('impolite', 'polite')",-0.024921034,0.0329604,-0.2557818,-0.2799046,-0.0241228
14,-0.4679762,-0.492233,"('antisocial', 'social')",-0.18695356,-0.20320459,-0.3274649,-0.3477188,-0.0202539
15,0.3050094,0.24902901,"('boring', 'funny')",0.65867454,0.63046527,0.481842,0.4397472,-0.0420948
16,-0.14755753,-0.091125086,"('unpopular', 'popular')",0.5505437,0.5870118,0.2014931,0.2479434,0.0464503
17,-0.7480097,-0.61003596,"('nasty', 'nice')",-0.23567028,-0.16509137,-0.49184,-0.3875636,0.1042764
18,-0.28626442,-0.30644435,"('disagreeable', 'welcoming')",-0.2623319,-0.3203509,-0.2742982,-0.3133976,-0.0390994
19,-0.69661605,-0.72040474,"('inhospitable', 'hospitable')",-0.024857573,-0.07657473,-0.3607368,-0.3984897,-0.0377529
20,0.2717363,0.3568996,"('rough', 'thoughtful')",1.3021766,1.2773464,0.7869564,0.817123,0.0301666
21,-0.4191036,-0.48967296,"('immoral', 'moral')",-0.05448434,-0.03455985,-0.236794,-0.2621164,-0.0253224
22,-0.79292023,-0.8569335,"('untrustworthy', 'trustworthy')",-1.0625268,-1.1162664,-0.9277235,-0.9865999,-0.0588764
23,-0.6427261,-0.7126116,"('insincere', 'sincere')",5.626562,5.598691,2.4919181,2.4430397,-0.0488784
24,-0.17000462,-0.25445646,"('dishonest', 'honest')",0.7225853,0.69097763,0.2762904,0.2182606,-0.0580298
25,-0.08861117,-0.093251914,"('egoistic', 'altruistic')",1.1563816,1.1195838,0.5338852,0.513166,-0.0207192
26,0.0011708774,-0.0064054504,"('hardhearted', 'benevolent')",1.4264593,1.3189917,0.7138151,0.6562931,-0.057522
27,-0.71385825,-0.6246848,"('hardhearted', 'softhearted')",1.2329208,1.2025934,0.2595313,0.2889543,0.029423
28,0.048607983,-0.08106585,"('disloyal', 'loyal')",0.7798558,0.68111503,0.4142319,0.3000246,-0.1142073
29,-0.44972077,-0.4162652,"('unfair', 'fair')",-0.64037883,-0.82353467,-0.5450498,-0.6198999,-0.0748501
30,0.49442616,0.3800735,"('intolerant', 'tolerant')",1.7233375,1.6455882,1.1088818,1.0128309,-0.0960509
31,-0.82318145,-0.7373431,"('evil', 'good')",-1.1359202,-1.2512425,-0.9795508,-0.9942928,-0.014742
32,-0.4983092,-0.55225956,"('unkind', 'kind')",0.8445087,0.7208947,0.1730998,0.0843176,-0.0887822
33,0.25982672,0.15474051,"('wrong', 'right')",-0.67425543,-0.6988709,-0.2072144,-0.2720652,-0.0648508
34,-0.2897964,-0.15595016,"('mean', 'honorable')",6.0155654,6.12084,2.8628845,2.982445,0.1195605
35,0.10661566,0.13765925,"('corrupt', 'incorrupt')",-0.2801419,-0.37175807,-0.0867631,-0.1170494,-0.0302863
36,-0.5304588,-0.5655865,"('hostile', 'amicable')",-0.07132957,-0.24001381,-0.3008942,-0.4028001,-0.1019059
37,0.3421535,0.2990986,"('fake', 'genuine')",0.25489587,0.2645416,0.2985247,0.2818201,-0.0167046
38,-0.21829988,-0.26627517,"('untruthful', 'truthful')",0.20607327,0.27413094,-0.0061133,0.0039279,0.0100412
39,0.37895066,0.33989614,"('exploitative', 'cooperative')",-0.0041262135,0.03974491,0.1874122,0.1898205,0.0024083
40,0.05779082,0.02266926,"('stingy', 'generous')",-1.5960965,-1.6635396,-0.7691528,-0.8204352,-0.0512824
41,0.081748605,0.10194145,"('unforgiving', 'forgiving')",0.42864552,0.31490034,0.255197,0.2084209,-0.0467761
42,-0.3426714,-0.31793907,"('unreliable', 'reliable')",-3.125315,-3.09689,-1.7339932,-1.7074145,0.0265787
43,-0.39757138,-0.41252637,"('irresponsible', 'responsible')",0.6054832,0.55868953,0.1039559,0.0730816,-0.0308743
44,-0.33006477,-0.27444148,"('prejudiced', 'unprejudiced')",-1.5473182,-1.5190266,-0.9386915,-0.8967341,0.0419574
45,-0.870303,-0.9100958,"('incompetent', 'competent')",-0.06319887,-0.12502831,-0.4667509,-0.517562,-0.0508111
46,-0.66427803,-0.74025846,"('uncompetitive', 'competitive')",-0.4239119,-0.42213923,-0.544095,-0.5811988,-0.0371038
47,-0.20862004,-0.08021797,"('stupid', 'smart')",5.18323,5.2695823,2.4873049,2.5946822,0.1073773
48,0.5453132,0.5173122,"('unintelligent', 'intelligent')",1.0518334,1.0330523,0.7985733,0.7751822,-0.0233911
49,-0.0799488,0.07514066,"('unable', 'able')",-0.062140226,0.104109555,-0.0710445,0.0896251,0.1606696
50,-0.100427076,-0.06365781,"('clumsy', 'skillful')",0.17029151,0.1625975,0.0349322,0.0494698,0.0145376
51,-0.6356671,-0.8401525,"('uneducated', 'educated')",1.0113579,0.90356785,0.1878454,0.0317077,-0.1561377
52,0.06256059,-0.090875946,"('irrational', 'rational')",0.04394326,-0.08589392,0.0532519,-0.0883849,-0.1416368
53,-1.1456121,-1.1823258,"('uncreative', 'creative')",0.6063482,0.52987146,-0.269632,-0.3262272,-0.0565952
54,-0.47985685,-0.5365688,"('incapable', 'capable')",1.0360583,1.0771755,0.2781007,0.2703033,-0.0077974
55,-0.5471946,-0.58126634,"('incompetent', 'clever')",0.18538684,0.1681942,-0.1809039,-0.2065361,-0.0256322
56,0.5339083,0.38816735,"('impractical', 'practical')",0.38801226,0.34836686,0.4609603,0.3682671,-0.0926932
57,-1.2395108,-1.3493083,"('unimaginative', 'imaginative')",-2.450917,-2.5454834,-1.8452139,-1.9473958,-0.1021819
58,-0.20933224,-0.3048702,"('undiscriminating', 'discriminating')",0.15150452,0.032077752,-0.0289139,-0.1363962,-0.1074823
59,0.23398395,0.2579573,"('foolish', 'wise')",0.21340194,0.2167508,0.223693,0.2373541,0.0136611
60,-0.011892039,-0.008511193,"('inefficient', 'efficient')",0.3685116,0.50197583,0.1783098,0.2467323,0.0684225
61,-0.16890457,-0.30819145,"('illogical', 'logical')",0.3723095,0.22404055,0.1017025,-0.0420754,-0.1437779
62,0.22025701,0.28543013,"('incompetent', 'brilliant')",0.58014184,0.78795016,0.4001994,0.5366901,0.1364907
63,-0.3740152,-0.36728415,"('unperceptive', 'insightful')",1.1424658,1.1775675,0.3842253,0.4051417,0.0209164
64,-0.18855447,-0.32892883,"('shy', 'confident')",-6.3414373,-6.317285,-3.2649958,-3.323107,-0.0581112
65,-0.89421165,-0.9895694,"('insecure', 'secure')",-0.46353933,-0.45853385,-0.6788755,-0.7240517,-0.0451762
66,-0.81980926,-0.83523226,"('inactive', 'active')",0.7326238,0.6972298,-0.0435927,-0.0690012,-0.0254085
67,0.23451,0.18677443,"('doubtful', 'determined')",-0.20584676,-0.2293046,0.0143316,-0.0212651,-0.0355967
68,-0.44492102,-0.49772897,"('dependent', 'independent')",-0.15705228,-0.21127218,-0.3009866,-0.3545006,-0.053514
69,0.58214855,0.63098544,"('lazy', 'industrious')",-0.4607527,-0.4129415,0.0606979,0.109022,0.0483241
70,-0.7221448,-0.67533904,"('lethargic', 'energetic')",0.6121835,0.66333437,-0.0549806,-0.0060023,0.0489783
71,-0.34731022,-0.34075642,"('diffident', 'self-confident')",0.2438558,0.22368345,-0.0517272,-0.0585365,-0.0068093
72,-0.36971375,-0.40659732,"('unambitious', 'ambitious')",-0.976131,-0.93140316,-0.6729224,-0.6690003,0.0039221
73,0.8689659,0.7997849,"('helpless', 'self-reliant')",-3.0471573,-3.0001335,-1.0890957,-1.1001743,-0.0110786
74,-0.277516,-0.33653253,"('undedicated', 'dedicated')",-0.04782717,-0.22308071,-0.1626716,-0.2798066,-0.117135
75,0.1917483,0.28188062,"('meek', 'impulsive')",-0.1823206,-0.0866103,0.0047139,0.0976352,0.0929213
76,-0.56292045,-0.49719915,"('anxious', 'daring')",0.33788538,0.42659625,-0.1125175,-0.0353014,0.0772161
77,-0.34637728,-0.4157277,"('unmotivated', 'motivated')",-0.71725917,-0.61907154,-0.5318182,-0.5173996,0.0144186
78,-0.83684504,-0.7056094,"('nonresilient', 'resilient')",0.20900996,0.2606925,-0.3139175,-0.2224584,0.0914591
79,-0.86172533,-0.8523502,"('wavering', 'unwavering')",-0.07711977,-0.08004476,-0.4694225,-0.4661975,0.003225
80,0.0018598959,0.019948289,"('dominated', 'dominating')",-1.0211513,-0.9249661,-0.5096457,-0.4525089,0.0571368
81,0.30683392,0.23939234,"('submissive', 'aggressive')",-0.01715979,0.099834695,0.1448371,0.1696135,0.0247764
82,-0.16698751,-0.15745436,"('poor', 'rich')",6.0121036,6.0694675,2.9225581,2.9560065,0.0334484
83,0.12774624,0.01750781,"('powerless', 'powerful')",-0.64978075,-0.7383791,-0.2610173,-0.3604357,-0.0994184
84,0.79715204,0.73255694,"('inferior', 'superior')",0.92835575,0.9399631,0.8627539,0.83626,-0.0264939
85,0.3753749,0.41018534,"('insignificant', 'prestigious')",0.6931852,0.6227665,0.5342801,0.5164759,-0.0178042
86,-0.5874764,-0.83493453,"('uninfluential', 'influential')",0.10209059,-0.09120878,-0.2426929,-0.4630716,-0.2203787
87,-0.40735936,-0.48772416,"('unsuccessful', 'successful')",0.76014644,0.81673187,0.1763935,0.1645039,-0.0118896
88,-0.01661395,-0.14094743,"('low', 'eminent')",0.4776312,0.43321708,0.2305086,0.1461348,-0.0843738
