,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5976639,0.56274426,"('unsociable', 'sociable')",-0.60400033,-0.6604846,0.48504928,0.40873328,-0.31105256,-0.40160555,0.0419151,-0.0226532,-0.0645683
1,-0.5858092,-0.7186085,"('unfriendly', 'friendly')",0.6094811,0.42551017,-0.33413148,-0.56031245,2.2507632,2.1020873,0.4850759,0.3121691,-0.1729068
2,0.014012959,0.077435985,"('unlikable', 'likable')",0.30410483,0.33958563,0.7840955,0.80835354,0.39425322,0.42645058,0.3741167,0.4129564,0.0388397
3,-0.66015947,-0.5192984,"('repellent', 'pleasant')",-0.8533465,-0.7832744,-0.52080905,-0.35567048,0.19309384,0.20898664,-0.4603053,-0.3623141,0.0979912
4,-1.1327856,-1.237711,"('disliked', 'liked')",-0.2015775,-0.3104013,-0.66251487,-0.70796835,-6.05131,-6.3045006,-2.0120471,-2.1401453,-0.1280982
5,-0.888402,-0.8545211,"('distant', 'outgoing')",1.0249658,1.0162328,-0.9198588,-0.93316114,0.06168458,-0.023748182,-0.1804026,-0.1987994,-0.0183968
6,-1.0608399,-1.0559313,"('distant', 'open')",0.5608221,0.51471573,-1.7317392,-1.773516,0.68569905,0.6189599,-0.3865145,-0.4239429,-0.0374284
7,0.6489958,0.64946204,"('insensitive', 'sensitive')",-0.14259876,-0.12460635,-0.5209415,-0.47293425,0.52473044,0.58690023,0.1275465,0.1597054,0.0321589
8,-0.1500509,-0.17422463,"('unaffectionate', 'affectionate')",0.01822932,-0.06446907,-0.29537654,-0.43694204,1.3758688,1.3066396,0.2371677,0.1577509,-0.0794168
9,-0.20572236,-0.21279787,"('unaffectionate', 'caring')",-0.12311719,-0.2223729,0.16370304,0.054549918,1.4152533,1.4147615,0.3125292,0.2585352,-0.053994
10,0.29199398,0.36106825,"('unsympathetic', 'sympathetic')",-1.5348072,-1.4894584,-0.51376134,-0.4525194,-0.40361148,-0.3430087,-0.5400465,-0.4809796,0.0590669
11,1.3612809,1.508022,"('unhelpful', 'helpful')",-0.03561054,0.048314847,0.57139754,0.618437,1.4804573,1.6084018,0.8443813,0.9457939,0.1014126
12,0.5122654,0.66505885,"('unsupportive', 'supportive')",0.11716521,0.20037635,0.02791217,0.12841676,-1.8128681,-1.8172745,-0.2888813,-0.2058556,0.0830257
13,0.741351,0.82607174,"('impolite', 'polite')",-0.49582747,-0.39114368,0.45438412,0.5357335,-0.61366355,-0.57286775,0.021561,0.0994485,0.0778875
14,1.255186,1.2101245,"('antisocial', 'social')",0.027432159,0.036435895,1.2333037,1.2002714,-0.5545705,-0.5927082,0.4903378,0.4635309,-0.0268069
15,0.5160303,0.33637387,"('boring', 'funny')",0.0048522763,-0.054196525,-0.5718714,-0.71318966,0.47055757,0.35968065,0.1048922,-0.0178329,-0.1227251
