,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
0,-0.28604212,-0.4273116,"('unsociable', 'sociable')",0.27973974,0.2655103,0.26522154,0.046188027,0.0863064,-0.0385378,-0.1248442
1,0.15798944,0.18542853,"('unfriendly', 'friendly')",0.4953038,0.42499527,1.4050031,1.4278533,0.6860987,0.6794257,-0.006673
2,1.2026705,1.1818,"('unlikable', 'likable')",0.33129826,0.40833548,1.0579329,1.191057,0.8639672,0.9270641,0.0630969
3,-0.78293777,-0.75658065,"('repellent', 'pleasant')",-0.67558527,-0.54129624,0.76134443,0.745919,-0.2323929,-0.1839859,0.048407
4,-0.026599236,0.007275964,"('disliked', 'liked')",-0.11612125,-0.12127975,-6.9827604,-7.0092626,-2.3751604,-2.3744221,0.0007383
5,-0.28573468,-0.0019412907,"('distant', 'outgoing')",-0.3094739,-0.2196464,-0.97928756,-0.6754939,-0.5248321,-0.2990272,0.2258049
6,-0.20948043,0.12736498,"('distant', 'open')",-0.6251526,-0.49523306,-1.0530825,-0.6783918,-0.6292385,-0.3487533,0.2804852
7,-0.12117855,-0.19897467,"('insensitive', 'sensitive')",-0.21314447,-0.08624185,0.23219989,0.28183162,-0.034041,-0.0011283,0.0329127
8,0.35326245,0.39582255,"('unaffectionate', 'affectionate')",0.62271667,0.47326458,0.58225036,0.6621385,0.5194098,0.5104086,-0.0090012
9,0.7316216,0.7959883,"('unaffectionate', 'caring')",0.77858365,0.6861998,0.9324231,1.0412662,0.8142095,0.8411514,0.0269419
10,-0.67546046,-0.7092716,"('unsympathetic', 'sympathetic')",-1.0651506,-0.9840491,-0.011616737,-0.047650997,-0.5840759,-0.5803239,0.003752
11,0.8353408,0.7915619,"('unhelpful', 'helpful')",-0.29343295,-0.22447477,2.7622085,2.7723985,1.1013721,1.1131619,0.0117898
12,0.6114618,0.82384837,"('unsupportive', 'supportive')",0.19949923,0.3734464,-2.053935,-1.8950634,-0.4143247,-0.2325896,0.1817351
13,0.82124406,0.6984112,"('impolite', 'polite')",-0.18353628,-0.09285258,-0.12601155,-0.17985666,0.1705654,0.1419007,-0.0286647
14,0.6184644,0.4605616,"('antisocial', 'social')",1.0422001,1.0640899,0.43358696,0.21852642,0.6980839,0.5810593,-0.1170246
15,1.0529534,0.9034044,"('boring', 'funny')",0.49090815,0.38059604,0.53842235,0.46767282,0.6940947,0.5838911,-0.1102036
16,-0.16089146,-0.3089766,"('unpopular', 'popular')",-0.42307845,-0.52748734,0.452411,0.33230907,-0.043853,-0.1680516,-0.1241986
17,-0.63153845,-0.5689428,"('nasty', 'nice')",-0.6232259,-0.50949526,0.02341545,-0.0064776633,-0.4104496,-0.3616386,0.048811
18,1.0077934,1.1749187,"('disagreeable', 'welcoming')",-0.83587134,-0.792237,-0.967345,-0.8542016,-0.265141,-0.1571733,0.1079677
19,-0.7144419,-0.51649076,"('inhospitable', 'hospitable')",-1.1009886,-1.0228156,-0.4795651,-0.28579712,-0.7649985,-0.6083678,0.1566307
20,-0.048635073,-0.0747938,"('rough', 'thoughtful')",-0.26491755,-0.26279858,0.3951307,0.40271708,0.0271927,0.0217082,-0.0054845
21,0.25198278,0.12247419,"('immoral', 'moral')",0.28161645,0.37339208,-0.124704435,-0.16020367,0.1362983,0.1118875,-0.0244108
22,-0.4070198,-0.4231531,"('untrustworthy', 'trustworthy')",-0.4336558,-0.40053657,-0.14638372,-0.15407297,-0.3290198,-0.3259209,0.0030989
23,0.18136089,0.09436816,"('insincere', 'sincere')",0.6365581,0.6961222,6.5827727,6.4910836,2.4668973,2.4271914,-0.0397059
24,0.5430026,0.5159176,"('dishonest', 'honest')",0.05271999,0.12350385,1.0910988,1.1490576,0.5622738,0.5961597,0.0338859
25,0.28300193,0.23338349,"('egoistic', 'altruistic')",1.1738656,1.0656102,1.218557,1.1274291,0.8918082,0.8088076,-0.0830006
26,1.3252336,1.189338,"('hardhearted', 'benevolent')",2.1733925,1.8992447,1.5702684,1.4703468,1.6896315,1.5196431,-0.1699884
27,-0.33799228,-0.25374758,"('hardhearted', 'softhearted')",-1.042065,-0.96038187,0.28642544,0.36351162,-0.364544,-0.2835393,0.0810047
28,0.18963696,0.008336037,"('disloyal', 'loyal')",0.25493443,0.07833492,1.4288907,1.2417419,0.6244874,0.4428043,-0.1816831
29,-0.7483847,-0.803326,"('unfair', 'fair')",-0.49689245,-0.4473399,-0.66262645,-0.72102034,-0.6359679,-0.6572287,-0.0212608
30,0.69136536,0.55997676,"('intolerant', 'tolerant')",0.032258622,0.12055289,0.93199277,1.0150943,0.5518723,0.565208,0.0133357
31,-0.7884873,-0.49795106,"('evil', 'good')",-0.59988415,-0.4910461,-1.5926288,-1.4131573,-0.9936668,-0.8007181,0.1929487
32,0.26348087,0.033904765,"('unkind', 'kind')",0.3811934,0.24795187,1.4443041,1.2957809,0.6963261,0.5258792,-0.1704469
33,0.7952049,0.7849328,"('wrong', 'right')",0.39694458,0.36741737,-0.49199158,-0.57043463,0.2333859,0.1939719,-0.039414
34,-0.3578289,-0.17861283,"('mean', 'honorable')",-0.041654244,0.095395744,5.194445,5.4497304,1.5983206,1.7888378,0.1905172
35,0.12329292,0.01697274,"('corrupt', 'incorrupt')",-0.4683286,-0.6268855,-1.1311569,-1.164182,-0.4920642,-0.5913649,-0.0993007
36,0.20761898,0.2960211,"('hostile', 'amicable')",-0.42559078,-0.5375092,-0.73235804,-0.74791163,-0.3167766,-0.3297999,-0.0130233
37,-0.60953486,-0.6047776,"('fake', 'genuine')",-1.3698794,-1.2949685,0.089048654,0.14241672,-0.6301219,-0.5857764,0.0443455
38,0.25677013,0.31948844,"('untruthful', 'truthful')",0.0709892,0.14222355,0.12895754,0.23753019,0.152239,0.2330807,0.0808417
39,1.295897,1.3399445,"('exploitative', 'cooperative')",0.2390386,0.3097324,0.497394,0.59859407,0.6774432,0.7494237,0.0719805
40,0.27978525,0.3822338,"('stingy', 'generous')",0.14956453,0.215269,-3.0471792,-2.9635699,-0.8726098,-0.788689,0.0839208
41,0.24141777,0.39155012,"('unforgiving', 'forgiving')",0.086890765,0.15272862,0.5264114,0.5267923,0.2849066,0.3570237,0.0721171
42,0.5623151,0.65127707,"('unreliable', 'reliable')",0.01834311,0.20694165,-2.7119486,-2.564392,-0.7104301,-0.5687245,0.1417056
43,0.33085924,0.4091889,"('irresponsible', 'responsible')",-0.8238306,-0.5894568,0.73804516,0.8825176,0.0816913,0.2340832,0.1523919
44,-0.105423644,-0.048070505,"('prejudiced', 'unprejudiced')",-1.0135944,-0.9013323,-1.1626765,-1.1649346,-0.7605648,-0.7047791,0.0557857
