,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.6579003,-0.7165385,"('unsociable', 'sociable')",0.08590098,-0.08332508,-0.34677494,-0.42586765,-0.3062581,-0.4085771,-0.102319
1,-0.6033351,-0.60034454,"('unfriendly', 'friendly')",0.50718623,0.44107863,2.0027356,1.892929,0.6355289,0.5778877,-0.0576412
2,0.5333245,0.67886245,"('unlikable', 'likable')",2.5418143,2.666013,0.5045619,0.5683419,1.1932336,1.3044058,0.1111722
3,-0.6911286,-0.5945207,"('repellent', 'pleasant')",-0.034630835,-0.033865456,0.36360267,0.45570752,-0.1207189,-0.0575595,0.0631594
4,-0.2335446,-0.2876144,"('disliked', 'liked')",0.01670565,-0.06942595,-5.635202,-5.7449245,-1.9506803,-2.0339883,-0.083308
5,-0.358408,-0.31399366,"('distant', 'outgoing')",1.064836,1.0792636,-0.08119563,-0.17257282,0.2084108,0.1975657,-0.0108451
6,-0.2697136,-0.17669633,"('distant', 'open')",0.50619686,0.5453048,0.5403488,0.4090639,0.258944,0.2592241,0.0002801
7,0.1835631,0.17756438,"('insensitive', 'sensitive')",0.16655041,0.17024943,0.24997757,0.26998293,0.2000304,0.2059323,0.0059019
8,-0.22274499,-0.17715505,"('unaffectionate', 'affectionate')",-0.33751717,-0.30138677,0.67017424,0.5733972,0.0366374,0.0316185,-0.0050189
9,0.27741823,0.33424073,"('unaffectionate', 'caring')",0.67020935,0.71903586,0.8140261,0.7134653,0.5872179,0.5889139,0.001696
10,0.31504387,0.38159573,"('unsympathetic', 'sympathetic')",-0.41311866,-0.4465177,-0.0019912217,0.04799175,-0.0333553,-0.0056434,0.0277119
11,0.26403314,0.37596196,"('unhelpful', 'helpful')",0.3580911,0.34446734,1.4511979,1.4985878,0.6911074,0.7396723,0.0485649
12,0.6819996,0.8308857,"('unsupportive', 'supportive')",1.5312017,1.6503271,-1.8002509,-1.8388609,0.1376501,0.2141173,0.0764672
13,-0.32760233,-0.36512247,"('impolite', 'polite')",-0.2151548,-0.2627936,-0.43699393,-0.43924263,-0.3265837,-0.3557196,-0.0291359
14,0.20409729,0.18373083,"('antisocial', 'social')",1.2244214,1.1405463,-0.1850773,-0.17432564,0.4144804,0.3833172,-0.0311632
15,0.59564966,0.5049377,"('boring', 'funny')",0.42807293,0.4557523,0.30343494,0.28807062,0.4423859,0.4162536,-0.0261323
16,-2.3198302,-2.2618613,"('unpopular', 'popular')",-0.097523466,-0.078879595,0.192871,0.13184908,-0.7414942,-0.7362973,0.0051969
17,-0.11432529,-0.045612264,"('nasty', 'nice')",0.27547956,0.3121726,-0.38256073,-0.37358993,-0.0738022,-0.0356765,0.0381257
18,0.85624135,0.97253305,"('disagreeable', 'welcoming')",0.6794675,0.7435762,-0.74253416,-0.7817993,0.2643916,0.3114367,0.0470451
19,0.23532657,0.39444226,"('inhospitable', 'hospitable')",-0.55318946,-0.50692797,-0.5151794,-0.5489437,-0.2776808,-0.2204765,0.0572043
20,0.44375178,0.48221403,"('rough', 'thoughtful')",0.967366,0.94555384,1.3420614,1.332988,0.9177264,0.920252,0.0025256
21,0.44730976,0.42242798,"('immoral', 'moral')",0.24659503,0.2504759,-0.9867047,-0.92791855,-0.0976,-0.0850049,0.0125951
22,0.004727618,0.036463223,"('untrustworthy', 'trustworthy')",-0.5567099,-0.603279,-0.5977819,-0.59948224,-0.3832547,-0.388766,-0.0055113
23,-0.07831134,0.005033035,"('insincere', 'sincere')",0.46083194,0.42843917,5.437496,5.4053354,1.9400056,1.9462692,0.0062636
24,1.4927884,1.4952298,"('dishonest', 'honest')",-0.42020267,-0.42304456,0.37101173,0.33788177,0.4811992,0.4700224,-0.0111768
25,-0.50966555,-0.58757097,"('egoistic', 'altruistic')",-0.0056936517,0.05411287,0.95883447,0.9151343,0.1478251,0.1272254,-0.0205997
26,0.8718435,0.8109213,"('hardhearted', 'benevolent')",1.8261129,1.8230848,2.157715,2.0914712,1.6185571,1.5751591,-0.043398
27,0.30973104,0.36832866,"('hardhearted', 'softhearted')",0.22811854,0.21063751,1.0770981,0.89229095,0.5383159,0.490419,-0.0478969
28,0.62947506,0.48422092,"('disloyal', 'loyal')",-0.16052349,-0.28322586,1.2289243,1.101766,0.5659586,0.4342537,-0.1317049
29,-0.86157984,-0.93534046,"('unfair', 'fair')",-0.16261978,-0.21896532,-0.35099825,-0.4616394,-0.4583993,-0.5386484,-0.0802491
30,0.33154503,0.36393872,"('intolerant', 'tolerant')",0.66216236,0.62552416,1.1469165,1.132615,0.7135413,0.7073593,-0.006182
31,-1.131807,-1.0020574,"('evil', 'good')",-0.16386509,-0.042838365,-0.43472737,-0.49479616,-0.5767998,-0.5132306,0.0635692
32,-0.23236562,-0.25385416,"('unkind', 'kind')",0.012544628,-0.07293999,0.7467658,0.63829255,0.1756483,0.1038328,-0.0718155
33,0.19192961,0.13213338,"('wrong', 'right')",1.1531492,1.2237858,-0.5259623,-0.6340159,0.2730388,0.2406344,-0.0324044
34,-0.8817309,-0.7336335,"('mean', 'honorable')",0.31258047,0.38520283,5.4740386,5.5511646,1.6349627,1.7342447,0.099282
35,-0.16526556,-0.2876321,"('corrupt', 'incorrupt')",-0.62927526,-0.6748046,-0.25615314,-0.43767607,-0.3502313,-0.4667043,-0.116473
36,-1.4543527,-1.49547,"('hostile', 'amicable')",0.019950248,-0.0303436,0.5189031,0.38711247,-0.3051665,-0.3795671,-0.0744006
37,0.22261739,0.30076516,"('fake', 'genuine')",-1.5079587,-1.4852161,0.18525521,0.20912935,-0.3666954,-0.3251072,0.0415882
38,0.17499252,0.2664668,"('untruthful', 'truthful')",0.5157318,0.5818162,0.22733562,0.24885839,0.30602,0.3657138,0.0596938
39,1.5839142,1.6106161,"('exploitative', 'cooperative')",0.48597625,0.5279297,-0.15806197,-0.15215975,0.6372762,0.6621287,0.0248525
40,0.99722147,0.96404433,"('stingy', 'generous')",1.1828493,1.2346759,-1.4873049,-1.6146053,0.230922,0.194705,-0.036217
41,-0.11555808,-0.02032377,"('unforgiving', 'forgiving')",0.6278874,0.6700174,0.27891293,0.17750078,0.2637474,0.2757315,0.0119841
42,1.21897,1.3176026,"('unreliable', 'reliable')",1.1582049,1.190383,-3.0679617,-3.0600333,-0.2302623,-0.1840159,0.0462464
43,0.7840495,0.94496757,"('irresponsible', 'responsible')",0.7310873,0.7946905,0.796503,0.79001856,0.7705466,0.8432256,0.072679
44,0.015583478,0.09433086,"('prejudiced', 'unprejudiced')",-0.27972788,-0.1729728,-1.6223283,-1.6034594,-0.6288242,-0.5607004,0.0681238
45,-0.58560526,-0.42976278,"('incompetent', 'competent')",-0.6387733,-0.70621705,0.4398811,0.40755898,-0.2614992,-0.242807,0.0186922
46,-0.3740086,-0.33321187,"('uncompetitive', 'competitive')",0.46720004,0.4577236,-0.412426,-0.40863785,-0.1064115,-0.0947087,0.0117028
47,-0.90583307,-0.8051916,"('stupid', 'smart')",0.5487954,0.569007,5.815152,5.8906035,1.8193715,1.8848063,0.0654348
48,0.5941731,0.55188096,"('unintelligent', 'intelligent')",-0.2748567,-0.26358062,0.44863933,0.48263785,0.2559852,0.2569794,0.0009942
49,-0.9354408,-0.8591864,"('unable', 'able')",-0.5498414,-0.5038805,0.010251891,0.022145689,-0.4916768,-0.4469737,0.0447031
50,0.10134128,0.105972014,"('clumsy', 'skillful')",0.4447479,0.41403672,-0.60872304,-0.65143156,-0.020878,-0.0438076,-0.0229296
51,0.746917,0.58350784,"('uneducated', 'educated')",0.0068602487,-0.10358304,0.27978992,0.23499955,0.3445224,0.2383081,-0.1062143
52,-0.33263206,-0.4806522,"('irrational', 'rational')",0.41525382,0.33954224,-0.26368964,-0.41593692,-0.060356,-0.1856823,-0.1253263
53,-0.7742677,-0.751527,"('uncreative', 'creative')",1.1125596,1.0225985,0.85571057,0.7400519,0.3980008,0.3370411,-0.0609597
54,-0.08483754,-0.060719363,"('incapable', 'capable')",1.1928942,1.2446826,0.82564217,0.82622933,0.6445663,0.6700641,0.0254978
55,-0.13074778,-0.034249797,"('incompetent', 'clever')",-0.15845226,-0.16918474,0.6637533,0.7490883,0.1248511,0.1818846,0.0570335
56,0.7003706,0.75942755,"('impractical', 'practical')",0.8193728,0.7677999,0.109761536,0.11113248,0.5431683,0.54612,0.0029517
57,0.040324077,0.06681101,"('unimaginative', 'imaginative')",1.0650924,1.043807,-1.489475,-1.5089514,-0.1280195,-0.1327778,-0.0047583
58,0.26426047,0.3057759,"('undiscriminating', 'discriminating')",1.3130866,1.2807477,0.7758338,0.7244017,0.7843936,0.7703084,-0.0140852
59,-0.026619866,-0.10461684,"('foolish', 'wise')",0.95773894,0.9592438,0.2507022,0.19821937,0.3939404,0.3509488,-0.0429916
60,0.16866958,0.275423,"('inefficient', 'efficient')",0.210706,0.1539145,-0.12857929,0.038810227,0.0835988,0.1560492,0.0724504
61,0.08759856,0.0025413856,"('illogical', 'logical')",1.1127136,0.9818773,0.5215773,0.38526574,0.5739632,0.4565615,-0.1174017
62,0.08358651,0.23371345,"('incompetent', 'brilliant')",0.76479787,0.85216814,0.23217145,0.33628014,0.3601853,0.4740539,0.1138686
63,0.19714072,0.31524116,"('unperceptive', 'insightful')",0.828045,0.8634724,0.80493426,0.79802954,0.61004,0.6589144,0.0488744
64,0.8330435,0.7615923,"('shy', 'confident')",0.63673544,0.60107166,-6.4420905,-6.3510566,-1.6574372,-1.6627976,-0.0053604
65,0.46203226,0.31868115,"('insecure', 'secure')",0.0675939,-0.024911199,0.18881622,0.2879617,0.2394808,0.1939106,-0.0455702
66,0.65608734,0.6588883,"('inactive', 'active')",1.7238426,1.7085478,1.4410783,1.357026,1.2736694,1.2414873,-0.0321821
67,0.49171883,0.46123582,"('doubtful', 'determined')",-0.015235171,-0.023318123,-0.87459755,-0.8356107,-0.1327046,-0.1325643,0.0001403
68,-0.07741873,-0.1550731,"('dependent', 'independent')",-1.4746007,-1.5681325,-0.6643554,-0.66829455,-0.7387916,-0.7971667,-0.0583751
69,-0.3764082,-0.39376864,"('lazy', 'industrious')",1.5680641,1.5661207,-0.3887167,-0.42221767,0.2676464,0.2500448,-0.0176016
70,0.8581726,0.9343826,"('lethargic', 'energetic')",0.48238486,0.52702117,0.43600637,0.49867254,0.592188,0.6533588,0.0611708
71,0.18622787,0.24688868,"('diffident', 'self-confident')",1.2846266,1.2889469,0.17523009,0.060611248,0.5486948,0.5321489,-0.0165459
72,0.55657345,0.53351617,"('unambitious', 'ambitious')",0.8321808,0.89002484,-0.39955887,-0.38073835,0.3297318,0.3476009,0.0178691
