,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
61,0.73955256,0.6760451,"('illogical', 'logical')",0.58182603,0.53024995,0.6606893,0.6031475,-0.0575418
62,0.6159016,0.645533,"('incompetent', 'brilliant')",1.1650524,1.2730609,0.890477,0.9592969,0.0688199
63,0.5007291,0.53799856,"('unperceptive', 'insightful')",1.2944151,1.3796419,0.8975721,0.9588202,0.0612481
64,-0.22012986,-0.27844217,"('shy', 'confident')",-6.242043,-6.2020845,-3.2310865,-3.2402635,-0.009177
65,0.056098655,-0.028830506,"('insecure', 'secure')",0.12932833,0.17537807,0.0927135,0.0732738,-0.0194397
66,1.0571158,1.0199473,"('inactive', 'active')",0.7090562,0.57837,0.883086,0.7991586,-0.0839274
67,0.529758,0.4347632,"('doubtful', 'determined')",0.3041078,0.2615063,0.4169329,0.3481348,-0.0687981
68,-1.1591405,-1.1446459,"('dependent', 'independent')",-1.4354767,-1.4273658,-1.2973086,-1.2860059,0.0113027
69,0.90661263,0.9903849,"('lazy', 'industrious')",-1.1362102,-1.1564935,-0.1147988,-0.0830543,0.0317445
70,0.48035556,0.5033025,"('lethargic', 'energetic')",0.87293386,0.8720146,0.6766447,0.6876585,0.0110138
71,1.7741739,1.7375218,"('diffident', 'self-confident')",1.2877835,1.2296132,1.5309787,1.4835675,-0.0474112
72,0.51959467,0.53016096,"('unambitious', 'ambitious')",0.2935327,0.39602205,0.4065637,0.4630915,0.0565278
73,1.380439,1.4248263,"('helpless', 'self-reliant')",-3.5787208,-3.544248,-1.0991409,-1.059711,0.0394299
74,0.43293893,0.47523448,"('undedicated', 'dedicated')",0.14480424,0.24865228,0.2888716,0.3619434,0.0730718
75,-0.18120275,-0.12995024,"('meek', 'impulsive')",-1.3186389,-1.2846451,-0.7499208,-0.7072977,0.0426231
76,0.32470727,0.2769435,"('anxious', 'daring')",0.54448754,0.5721527,0.4345974,0.4245481,-0.0100493
77,0.16497822,0.12583725,"('unmotivated', 'motivated')",-0.8056264,-0.7179845,-0.3203241,-0.2960736,0.0242505
78,-0.13190517,-0.052411307,"('nonresilient', 'resilient')",0.3061081,0.4142981,0.0871015,0.1809434,0.0938419
79,0.6238878,0.6162106,"('wavering', 'unwavering')",0.03164443,-0.036122076,0.3277661,0.2900442,-0.0377219
80,-1.0265822,-1.136764,"('dominated', 'dominating')",-0.23963653,-0.25141975,-0.6331094,-0.6940919,-0.0609825
81,-0.3430584,-0.5140505,"('submissive', 'aggressive')",0.11800677,0.12867293,-0.1125258,-0.1926888,-0.080163
82,-1.1123674,-1.0303724,"('poor', 'rich')",6.314462,6.421624,2.6010475,2.6956258,0.0945783
83,1.2516387,1.080561,"('powerless', 'powerful')",0.11668219,-0.04130673,0.6841604,0.5196272,-0.1645332
84,0.20393457,0.19575468,"('inferior', 'superior')",-0.17710908,-0.21381395,0.0134127,-0.0090296,-0.0224423
85,2.2321742,2.2897875,"('insignificant', 'prestigious')",-0.18074489,-0.36380914,1.0257146,0.9629892,-0.0627254
86,-0.9350122,-0.97965086,"('uninfluential', 'influential')",0.41922188,0.36857927,-0.2578952,-0.3055358,-0.0476406
87,0.51886195,0.34819454,"('unsuccessful', 'successful')",0.9050869,0.86358213,0.7119744,0.6058884,-0.106086
88,0.6529715,0.4574639,"('low', 'eminent')",0.17818427,0.0783072,0.4155779,0.2678855,-0.1476924
