,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.68369216,-0.7440842,"('unsociable', 'sociable')",0.32823253,0.26098424,-0.44218963,-0.6148671,-0.2658831,-0.365989,-0.1001059
1,2.0839417,1.9222871,"('unfriendly', 'friendly')",1.8665215,1.6298033,1.6450762,1.3810034,1.8651799,1.6443647,-0.2208152
2,0.63839656,0.66604644,"('unlikable', 'likable')",1.0134923,1.024609,0.4469824,0.54623,0.6996237,0.7456285,0.0460048
3,-1.7716012,-1.6367843,"('repellent', 'pleasant')",-0.3261744,-0.21827762,0.30794525,0.33023864,-0.5966101,-0.5082744,0.0883357
4,-0.35898632,-0.45045173,"('disliked', 'liked')",0.51076657,0.3966577,-6.401771,-6.5553803,-2.0833303,-2.2030581,-0.1197278
5,1.0629585,0.99003595,"('distant', 'outgoing')",0.80498487,0.72062624,-0.16651055,-0.17992245,0.5671442,0.5102466,-0.0568976
6,0.4321736,0.36322075,"('distant', 'open')",0.44858646,0.3367891,0.4773564,0.43738067,0.4527055,0.3791302,-0.0735753
7,-0.5521117,-0.5076438,"('insensitive', 'sensitive')",-0.3388105,-0.3537234,0.48257497,0.42547253,-0.1361157,-0.1452982,-0.0091825
8,0.82383126,0.7261174,"('unaffectionate', 'affectionate')",0.59683555,0.47401166,0.42172933,0.24266788,0.614132,0.4809323,-0.1331997
9,1.2946708,1.1572421,"('unaffectionate', 'caring')",0.9847684,0.8255816,0.9238829,0.78367496,1.0677741,0.9221662,-0.1456079
10,-1.8325667,-1.8637637,"('unsympathetic', 'sympathetic')",-0.3413003,-0.42137635,-0.15429191,-0.2685802,-0.776053,-0.8512401,-0.0751871
11,-0.6654967,-0.6343744,"('unhelpful', 'helpful')",0.32896325,0.33163324,1.6766229,1.7017686,0.4466965,0.4663425,0.019646
12,0.55365664,0.57955,"('unsupportive', 'supportive')",0.85539424,0.7732912,-1.8243352,-1.8799325,-0.1384281,-0.1756971,-0.037269
13,-0.78559595,-0.8290184,"('impolite', 'polite')",-0.23754634,-0.3036343,-0.43416038,-0.4793788,-0.4857676,-0.5373439,-0.0515763
14,-0.81505877,-0.7458396,"('antisocial', 'social')",0.36490947,0.29739347,-0.80629265,-0.90640885,-0.418814,-0.4516183,-0.0328043
15,0.5168976,0.4153151,"('boring', 'funny')",-0.24306123,-0.28691646,0.13906586,0.12390864,0.1376341,0.0841024,-0.0535317
16,-0.9219817,-0.9276425,"('unpopular', 'popular')",-0.89413935,-0.85239226,0.55540365,0.5036013,-0.4202391,-0.4254778,-0.0052387
17,-0.6994192,-0.6625353,"('nasty', 'nice')",0.81591916,0.88972056,-0.51305443,-0.4239579,-0.1321848,-0.0655909,0.0665939
18,-0.3984909,-0.38759798,"('disagreeable', 'welcoming')",-1.0369232,-1.0804522,-0.67840356,-0.75519145,-0.7046059,-0.7410806,-0.0364747
19,0.3303321,0.3144393,"('inhospitable', 'hospitable')",0.042946257,0.016709613,-0.24113435,-0.094431415,0.044048,0.0789058,0.0348578
20,0.20534706,0.26604286,"('rough', 'thoughtful')",1.0615425,1.0906899,1.4852779,1.3675858,0.9173892,0.9081062,-0.009283
21,-0.72798467,-0.82760733,"('immoral', 'moral')",0.44434384,0.37355015,-0.91688937,-0.9535246,-0.4001767,-0.4691939,-0.0690172
22,-0.32867137,-0.37314454,"('untrustworthy', 'trustworthy')",0.5743907,0.45605654,-0.9296413,-1.0191904,-0.227974,-0.3120928,-0.0841188
23,-0.5470728,-0.57103115,"('insincere', 'sincere')",0.23193063,0.17355072,5.429297,5.336005,1.7047183,1.6461749,-0.0585434
24,0.44140673,0.4151682,"('dishonest', 'honest')",0.22809488,0.15825966,0.52208966,0.41593522,0.3971971,0.3297877,-0.0674094
25,1.2562196,1.2413784,"('egoistic', 'altruistic')",0.6189554,0.5731847,1.2707757,1.243131,1.0486503,1.0192314,-0.0294189
26,1.7429909,1.7151823,"('hardhearted', 'benevolent')",1.9235945,1.7460204,1.8058753,1.610519,1.8241536,1.6905739,-0.1335797
27,-0.3687517,-0.3404677,"('hardhearted', 'softhearted')",-0.3807031,-0.41392127,1.3592479,1.2034664,0.2032644,0.1496925,-0.0535719
28,-0.40659842,-0.5874836,"('disloyal', 'loyal')",-0.0007842593,-0.18176195,0.7514545,0.5713315,0.1146906,-0.0659713,-0.1806619
29,0.5578152,0.48712233,"('unfair', 'fair')",0.37083727,0.31397417,-0.35212672,-0.46132988,0.1921752,0.1132555,-0.0789197
30,-1.101439,-1.1028202,"('intolerant', 'tolerant')",-1.0926917,-1.1609974,0.7999913,0.7080922,-0.4647131,-0.5185751,-0.053862
31,0.8495258,0.8715697,"('evil', 'good')",0.1448426,0.18892172,-0.9521961,-1.0282446,0.0140574,0.0107489,-0.0033085
32,-0.10193519,-0.20817238,"('unkind', 'kind')",0.25310063,0.17567435,0.6871951,0.44734222,0.2794535,0.1382814,-0.1411721
33,1.8372387,1.6628689,"('wrong', 'right')",0.9477513,0.7355043,-0.6055444,-0.64471436,0.7264818,0.5845529,-0.1419289
34,-0.07119134,0.09250939,"('mean', 'honorable')",0.31797954,0.44020215,5.783258,5.9696813,2.0100153,2.1674643,0.157449
35,1.0824941,0.96293414,"('corrupt', 'incorrupt')",0.42986125,0.34273866,-0.082427874,-0.17649171,0.4766425,0.3763937,-0.1002488
36,1.1638274,1.0612001,"('hostile', 'amicable')",0.71563065,0.6000904,0.21279675,0.08649348,0.6974183,0.5825947,-0.1148236
37,-0.16860132,-0.16227002,"('fake', 'genuine')",0.15886146,0.10678767,0.2512969,0.21544325,0.080519,0.0533203,-0.0271987
38,-0.39842534,-0.45233306,"('untruthful', 'truthful')",0.18524584,0.09283831,-0.16983257,-0.1934169,-0.1276707,-0.1843039,-0.0566332
39,0.76583606,0.83056766,"('exploitative', 'cooperative')",1.5335375,1.5852487,0.235777,0.20866077,0.8450502,0.8748257,0.0297755
40,0.24349388,0.23396969,"('stingy', 'generous')",-0.3212642,-0.3810472,-1.4484339,-1.6342983,-0.5087347,-0.593792,-0.0850573
41,-0.12695706,-0.1508281,"('unforgiving', 'forgiving')",1.0865984,0.9859848,-0.11873186,-0.26199618,0.2803032,0.1910535,-0.0892497
42,-0.71291924,-0.5507512,"('unreliable', 'reliable')",-0.055774197,0.018187005,-2.7544017,-2.7011936,-1.174365,-1.0779192,0.0964458
43,-0.48039275,-0.32714158,"('irresponsible', 'responsible')",0.09972721,0.14270729,0.38266367,0.4022559,0.000666,0.0726072,0.0719412
44,-0.5502478,-0.4943626,"('prejudiced', 'unprejudiced')",-0.23887844,-0.16329877,-1.2873198,-1.2228004,-0.6921487,-0.6268206,0.0653281
45,-1.2221606,-1.1782376,"('incompetent', 'competent')",0.6172654,0.45216954,-0.12949455,-0.27445826,-0.2447966,-0.3335088,-0.0887122
46,-0.99172914,-0.96838784,"('uncompetitive', 'competitive')",0.5170049,0.51028883,-0.2347579,-0.30537322,-0.236494,-0.2544907,-0.0179967
47,0.11769986,0.2882215,"('stupid', 'smart')",0.5200335,0.6182638,5.376286,5.485011,2.0046732,2.1304989,0.1258257
48,-0.38125896,-0.4637974,"('unintelligent', 'intelligent')",0.0714786,0.038794074,0.2969693,0.24833594,-0.0042704,-0.0588891,-0.0546187
49,-0.2713992,-0.29857305,"('unable', 'able')",0.23328553,0.26536667,-0.17002994,-0.08151108,-0.0693812,-0.0382392,0.031142
50,-0.60470885,-0.61088747,"('clumsy', 'skillful')",-0.1941222,-0.1417492,0.2527736,0.19644317,-0.1820192,-0.1853978,-0.0033786
51,-1.0003302,-1.0687623,"('uneducated', 'educated')",-0.14145371,-0.17187351,0.44926226,0.34925744,-0.2308406,-0.2971261,-0.0662855
52,0.7198876,0.5145526,"('irrational', 'rational')",-0.454844,-0.58009565,-0.025739066,-0.18526025,0.0797682,-0.0836011,-0.1633693
53,1.357221,1.2981337,"('uncreative', 'creative')",0.5016911,0.3950095,1.0092419,0.8697893,0.9560513,0.8543108,-0.1017405
54,0.6381273,0.5361974,"('incapable', 'capable')",1.225401,1.1771684,1.1091056,1.1565372,0.9908779,0.9566344,-0.0342435
55,-1.1304704,-1.0534468,"('incompetent', 'clever')",-0.20677868,-0.21409905,0.12418904,0.039491784,-0.4043533,-0.4093513,-0.004998
56,-0.07152259,-0.047517247,"('impractical', 'practical')",1.0259824,0.9750544,-0.2959013,-0.26504344,0.2195195,0.2208312,0.0013117
