,newfield_male,newfield_female,tuple,exploration_male,exploration_female,co_male,co_female,average_male,average_female,female-male
0,-0.99206895,-1.1130509,"('unsociable', 'sociable')",0.27318898,0.17871606,0.18976736,-0.0037412457,-0.1763709,-0.312692,-0.1363211
1,-1.6362275,-1.7885947,"('unfriendly', 'friendly')",0.35461554,0.171013,1.254897,1.1178869,-0.008905,-0.1665649,-0.1576599
2,0.1410037,0.12922822,"('unlikable', 'likable')",1.2080308,1.1390104,1.1213279,1.2609009,0.8234541,0.8430465,0.0195924
3,-0.062450666,-0.073477544,"('repellent', 'pleasant')",0.24278395,0.23354061,0.5471502,0.60117215,0.2424945,0.2537451,0.0112506
4,-0.043635994,-0.10846509,"('disliked', 'liked')",-0.41897762,-0.5081521,-6.8635836,-6.8934436,-2.4420657,-2.5033536,-0.0612879
5,-1.2770809,-1.2220445,"('distant', 'outgoing')",-1.3192998,-1.2844261,-0.78321767,-0.69240606,-1.1265328,-1.0662923,0.0602405
6,-1.527904,-1.4744905,"('distant', 'open')",-1.3120366,-1.3438611,-0.9857119,-0.8960924,-1.2752175,-1.2381481,0.0370694
7,-0.45823494,-0.4354971,"('insensitive', 'sensitive')",0.75851154,0.7976163,0.038461998,0.07698229,0.1129129,0.1463672,0.0334543
8,-1.2694252,-1.3678159,"('unaffectionate', 'affectionate')",0.017487645,-0.06478356,0.31309283,0.2710748,-0.3129482,-0.3871749,-0.0742267
9,-1.2411245,-1.3524579,"('unaffectionate', 'caring')",0.8112168,0.7273319,0.89041096,0.8733842,0.1535011,0.0827527,-0.0707484
10,-0.9738613,-1.0591974,"('unsympathetic', 'sympathetic')",0.28132194,0.23834895,-0.15476215,-0.26958376,-0.2824338,-0.3634774,-0.0810436
11,-0.39020056,-0.3563731,"('unhelpful', 'helpful')",0.5957127,0.67928344,2.4234369,2.3890703,0.8763164,0.9039935,0.0276771
12,-0.082128614,-0.057793956,"('unsupportive', 'supportive')",0.71353453,0.7833037,-2.0270133,-1.9462914,-0.4652025,-0.4069273,0.0582752
13,0.51470715,0.5352887,"('impolite', 'polite')",0.6615998,0.69382566,0.29408947,0.24613962,0.4901321,0.4917513,0.0016192
14,0.28557447,0.2675965,"('antisocial', 'social')",0.6753454,0.7079069,0.020656327,-0.04390978,0.3271921,0.3105312,-0.0166609
15,-0.12059977,-0.15111215,"('boring', 'funny')",0.14122535,0.15804115,0.45756108,0.45912316,0.1593956,0.1553507,-0.0040449
16,-0.24955362,-0.31113678,"('unpopular', 'popular')",0.0450923,0.03155446,0.22752686,0.24222705,0.0076885,-0.0124518,-0.0201403
17,-0.4876943,-0.43340898,"('nasty', 'nice')",-1.2083511,-1.092899,-0.14594433,-0.12533636,-0.6139966,-0.5505481,0.0634485
18,-0.0764506,-0.030524224,"('disagreeable', 'welcoming')",-0.084726535,-0.064758636,-1.0664163,-1.0514694,-0.4091978,-0.3822508,0.026947
19,-2.3734655,-2.2335331,"('inhospitable', 'hospitable')",-3.2475817,-3.2202897,-0.592419,-0.5382505,-2.0711554,-1.9973578,0.0737976
20,-0.79198676,-0.7127363,"('rough', 'thoughtful')",0.057993397,0.1667687,0.22526023,0.2542349,-0.1695777,-0.0972442,0.0723335
21,-0.034597285,-0.04738245,"('immoral', 'moral')",0.6424805,0.6165978,-0.37253988,-0.31259438,0.0784478,0.0855403,0.0070925
22,-0.012223255,-0.047399938,"('untrustworthy', 'trustworthy')",0.04280182,-0.00592966,-0.2583205,-0.24522348,-0.075914,-0.0995177,-0.0236037
23,-0.53887886,-0.6422655,"('insincere', 'sincere')",1.1560636,1.1236116,6.2638845,6.138009,2.2936897,2.2064517,-0.087238
24,-0.18441631,-0.25682867,"('dishonest', 'honest')",0.5079292,0.49490657,0.96816736,0.92855513,0.4305601,0.3888777,-0.0416824
25,-0.48777944,-0.49261576,"('egoistic', 'altruistic')",0.16686505,0.21213718,0.89622486,0.862528,0.1917702,0.1940165,0.0022463
26,-0.62501913,-0.7355405,"('hardhearted', 'benevolent')",1.1745393,1.1035991,1.1743237,1.0877194,0.5746146,0.4852593,-0.0893553
27,-2.028943,-1.9468268,"('hardhearted', 'softhearted')",-0.70202345,-0.6039443,0.47225657,0.43823496,-0.7529033,-0.7041787,0.0487246
28,-0.31803742,-0.47876984,"('disloyal', 'loyal')",0.27116635,0.13207114,0.8413992,0.6726721,0.2648427,0.1086578,-0.1561849
29,-0.26588434,-0.26294953,"('unfair', 'fair')",-0.7915798,-0.78466475,-0.6990823,-0.7511267,-0.5855155,-0.5995804,-0.0140649
30,-0.36317497,-0.35579732,"('intolerant', 'tolerant')",1.5419761,1.5152115,0.86126965,0.90190166,0.6800236,0.6871053,0.0070817
31,-1.5997124,-1.54428,"('evil', 'good')",-1.9626061,-1.9743894,-1.512741,-1.4594413,-1.6916865,-1.6593703,0.0323162
32,-1.2963529,-1.3656093,"('unkind', 'kind')",-0.22947176,-0.31005472,1.1732641,1.0280372,-0.1175202,-0.2158756,-0.0983554
33,0.23314989,0.2610045,"('wrong', 'right')",0.85922766,0.8402399,-0.78306174,-0.73308724,0.1031053,0.1227191,0.0196138
34,-0.90164226,-0.889781,"('mean', 'honorable')",0.0964545,0.09644135,5.2386174,5.3256893,1.4778099,1.5107832,0.0329733
35,-0.27555463,-0.23938507,"('corrupt', 'incorrupt')",-1.9276823,-1.8845387,-0.9656259,-0.9605745,-1.0562876,-1.0281661,0.0281215
36,-1.0974689,-1.2606788,"('hostile', 'amicable')",-1.8333925,-2.0209384,-0.5634523,-0.65026414,-1.1647712,-1.3106271,-0.1458559
37,-0.7391465,-0.69589275,"('fake', 'genuine')",-0.44766846,-0.4310703,-0.2278599,-0.24410631,-0.4715583,-0.4570231,0.0145352
38,-0.038849436,-0.119599074,"('untruthful', 'truthful')",0.86638635,0.8583199,0.27994865,0.31187955,0.3691618,0.3502001,-0.0189617
