,first_male,first_female,tuple,republic_male,republic_female,bank_male,bank_female,sf_male,sf_female,_male,_female,average_male,average_female,female-male
0,-0.084169745,-0.18593116,"('unsociable', 'sociable')",0.32604757,0.19756357,0.48091042,0.46929404,-0.88812655,-0.96076906,,,-0.0413346,-0.1199607,-0.0786261
1,-1.3996809,-1.3351841,"('unfriendly', 'friendly')",-0.23423514,-0.15495336,0.53715116,0.46685016,1.7394685,1.7427558,,,0.1606759,0.1798671,0.0191912
2,0.83609784,0.9205092,"('unlikable', 'likable')",0.9246518,1.0343558,1.646666,1.7690012,0.9254616,0.9609268,,,1.0832193,1.1711982,0.0879789
3,0.5071503,0.5322708,"('repellent', 'pleasant')",-0.009716757,0.0113558285,0.3316793,0.46364716,0.36079955,0.40722093,,,0.2974781,0.3536237,0.0561456
4,-0.15183254,-0.061055206,"('disliked', 'liked')",-0.13055667,-0.11046755,-0.48996413,-0.4629813,-7.349609,-7.463869,,,-2.0304906,-2.0245934,0.0058972
5,-1.4448687,-1.3234105,"('distant', 'outgoing')",-0.28098583,-0.24843246,-0.04825068,-0.04958276,-0.019795923,-0.016663149,,,-0.4484753,-0.4095222,0.0389531
6,-1.4900405,-1.3359696,"('distant', 'open')",-0.5837826,-0.5137311,-0.6574497,-0.58025545,0.7080051,0.7501062,,,-0.5058169,-0.4199625,0.0858544
7,1.1576087,1.0569394,"('insensitive', 'sensitive')",0.30473748,0.29174292,0.56519014,0.6808617,0.14318988,0.20970035,,,0.5426816,0.5598111,0.0171295
8,-0.8697064,-0.80420005,"('unaffectionate', 'affectionate')",0.14637576,0.16477993,0.24620531,0.12816763,1.4184628,1.4462689,,,0.2353344,0.2337541,-0.0015803
9,-0.473147,-0.4664546,"('unaffectionate', 'caring')",0.07825185,0.025012255,1.1701336,1.1010045,1.4151049,1.4660763,,,0.5475858,0.5314096,-0.0161762
10,0.817961,0.72891694,"('unsympathetic', 'sympathetic')",0.3789704,0.27474177,-0.37279677,-0.26868415,-0.3213308,-0.26264933,,,0.125701,0.1180813,-0.0076197
11,1.4437164,1.262052,"('unhelpful', 'helpful')",0.7551266,0.6078741,1.0084199,1.0263089,1.5427228,1.5416257,,,1.1874964,1.1094651,-0.0780313
12,0.7131814,0.8340762,"('unsupportive', 'supportive')",0.81536317,0.86782616,0.83206767,0.9799106,-2.3296409,-2.3060606,,,0.0077428,0.0939381,0.0861953
13,0.54036474,0.3985992,"('impolite', 'polite')",-0.040198416,-0.12956925,0.6410064,0.7371603,-0.9746415,-1.0498722,,,0.0416328,-0.0109205,-0.0525533
14,0.9803793,0.90450835,"('antisocial', 'social')",1.0886226,1.0395103,1.6819525,1.7725555,-0.66333693,-0.7236324,,,0.7719043,0.7482355,-0.0236688
15,0.6738624,0.576712,"('boring', 'funny')",0.72093135,0.5901682,1.1420674,1.0801483,0.34807587,0.24326366,,,0.7212343,0.622573,-0.0986613
16,-1.1568322,-1.209133,"('unpopular', 'popular')",-0.36439818,-0.45731848,-0.6103343,-0.5833295,0.5695503,0.4994784,,,-0.3905036,-0.4375756,-0.047072
17,0.07467307,0.15413052,"('nasty', 'nice')",0.19594455,0.2542103,-0.252895,-0.16176149,-0.20763421,-0.23528926,,,-0.0474779,0.0028225,0.0503004
18,0.095348276,0.24516451,"('disagreeable', 'welcoming')",0.62340957,0.7767741,0.016119143,0.091247134,-0.15904015,-0.16791353,,,0.1439592,0.236318,0.0923588
19,-0.9793814,-0.8412982,"('inhospitable', 'hospitable')",0.20889115,0.29020685,-0.91559297,-0.89134777,-0.32588723,-0.3085442,,,-0.5029926,-0.4377458,0.0652468
20,-0.03205251,-0.02500531,"('rough', 'thoughtful')",-0.45054942,-0.39851877,0.08700687,0.16834655,0.44520456,0.38238642,,,0.0124024,0.0318022,0.0193998
21,1.8516159,1.7065194,"('immoral', 'moral')",0.6388598,0.5113699,0.8550788,0.9085337,-1.0230006,-0.99794793,,,0.5806384,0.5321187,-0.0485197
22,0.23641384,0.21946299,"('untrustworthy', 'trustworthy')",0.17143336,0.15222299,-0.24349433,-0.23417594,-1.0533558,-1.0633073,,,-0.2222507,-0.2314493,-0.0091986
23,1.3125162,1.1811316,"('insincere', 'sincere')",0.86341417,0.7342328,1.7897892,1.787771,6.0816417,6.1132703,,,2.5118403,2.4541016,-0.0577387
24,0.22768906,0.20255144,"('dishonest', 'honest')",0.25143114,0.195264,0.43149078,0.42700127,0.840053,0.8234307,,,0.437666,0.4120619,-0.0256041
25,-0.7959744,-0.77786624,"('egoistic', 'altruistic')",0.2828894,0.3207223,-0.009438964,-0.09576909,1.1442105,1.1097348,,,0.1554216,0.1392054,-0.0162162
26,0.059426744,0.07156655,"('hardhearted', 'benevolent')",1.7818601,1.8114619,1.3172821,1.3048602,1.2890284,1.3008438,,,1.1118994,1.1221831,0.0102837
27,-0.3218377,-0.2565103,"('hardhearted', 'softhearted')",-0.6016003,-0.58883154,-0.32088083,-0.28855512,1.2467902,1.2012402,,,0.0006179,0.0168358,0.0162179
28,0.5629922,0.35661373,"('disloyal', 'loyal')",1.0176228,0.81946576,0.2892433,0.1474008,1.1435066,1.1625615,,,0.7533413,0.6215105,-0.1318308
29,-1.0624431,-1.0446142,"('unfair', 'fair')",-1.0879482,-1.0877463,-0.4074822,-0.37727535,-0.5378137,-0.6414796,,,-0.7739218,-0.7877789,-0.0138571
30,0.7804468,0.765821,"('intolerant', 'tolerant')",1.3338337,1.3498178,0.5198409,0.61593467,0.2538778,0.23896173,,,0.7219998,0.7426338,0.020634
31,-2.008281,-1.6926153,"('evil', 'good')",-0.97119546,-0.733935,-1.097014,-1.0105877,-0.4557705,-0.44852126,,,-1.1330652,-0.9714148,0.1616504
32,1.1641454,1.0065627,"('unkind', 'kind')",0.5373843,0.42731822,1.3078939,1.2130173,0.9406579,0.8169577,,,0.9875203,0.865964,-0.1215563
33,0.22913012,0.24952464,"('wrong', 'right')",0.6653898,0.62597233,0.5586018,0.5394681,-0.057730302,-0.117537074,,,0.3488478,0.324357,-0.0244908
34,-0.09145187,0.002903631,"('mean', 'honorable')",0.28438964,0.3754705,1.6121187,1.7447519,4.9316273,5.051521,,,1.684171,1.7936617,0.1094907
35,-1.9251719,-1.8630393,"('corrupt', 'incorrupt')",-1.1113318,-1.1087719,-1.555081,-1.6559572,-0.44576675,-0.5362766,,,-1.2593379,-1.2910113,-0.0316734
36,-1.8226497,-1.6482183,"('hostile', 'amicable')",-0.67494214,-0.54101026,-0.033056036,-0.062710136,0.35812914,0.29400578,,,-0.5431297,-0.4894832,0.0536465
37,-0.06420225,-0.050006606,"('fake', 'genuine')",-0.4632861,-0.458267,-1.31354,-1.2947453,-0.034318425,-0.09206749,,,-0.4688367,-0.4737716,-0.0049349
38,-0.0043263882,-0.017134175,"('untruthful', 'truthful')",0.7356666,0.6764207,0.59101164,0.62816155,-0.0047848523,0.020558305,,,0.3293917,0.3270016,-0.0023901
39,1.3866439,1.415775,"('exploitative', 'cooperative')",1.2601604,1.3498005,1.5244296,1.6009222,0.14213438,0.16971838,,,1.0783421,1.1340539,0.0557118
40,0.34094232,0.36427313,"('stingy', 'generous')",0.3274746,0.32925192,0.35547322,0.37639454,-2.303445,-2.3544178,,,-0.3198887,-0.3211246,-0.0012359
41,0.5243091,0.49786597,"('unforgiving', 'forgiving')",0.26261175,0.299618,1.5797681,1.5945072,0.005014345,-0.018120803,,,0.5929258,0.5934676,0.0005418
42,1.3566035,1.4753622,"('unreliable', 'reliable')",1.1921728,1.2674751,1.0137098,1.1364332,-2.9693444,-2.9543903,,,0.1482854,0.2312201,0.0829347
43,0.855497,0.8181857,"('irresponsible', 'responsible')",0.36718556,0.34868127,0.81986064,0.92545253,0.14607719,0.1722112,,,0.5471551,0.5661327,0.0189776
44,-0.37684134,-0.30047765,"('prejudiced', 'unprejudiced')",-1.138079,-1.0653397,-0.30695072,-0.21597967,-1.0206276,-1.0434563,,,-0.7106247,-0.6563133,0.0543114
45,-0.013382131,-0.05196078,"('incompetent', 'competent')",-0.034218915,-0.06404833,-0.062092908,0.032355018,-0.5202219,-0.5753144,,,-0.157479,-0.1647421,-0.0072631
46,1.1942105,1.0637147,"('uncompetitive', 'competitive')",0.13015527,0.088220194,0.46412915,0.54350144,-1.7886022,-1.7844864,,,-2.68e-05,-0.0222625,-0.0222357
47,-0.013001557,-0.0141027905,"('stupid', 'smart')",0.040040124,0.062682986,1.0308584,1.054604,5.4415092,5.547254,,,1.6248516,1.6626096,0.037758
48,-0.051447965,-0.1291559,"('unintelligent', 'intelligent')",-0.1749542,-0.22220878,-1.0818224,-1.0531037,-0.42665333,-0.39053985,,,-0.4337195,-0.448752,-0.0150325
49,-0.59922373,-0.47205696,"('unable', 'able')",-0.39961112,-0.32697725,-0.31595796,-0.15889275,-0.5394956,-0.44491336,,,-0.4635721,-0.3507101,0.112862
50,-0.41377866,-0.36816776,"('clumsy', 'skillful')",-0.52313715,-0.5197819,-0.87728107,-0.9402867,-0.08012223,-0.11603019,,,-0.4735798,-0.4860666,-0.0124868
51,0.5017307,0.3187033,"('uneducated', 'educated')",0.18665244,0.06595777,-0.613374,-0.63240755,-0.61067206,-0.69023395,,,-0.1339157,-0.2344951,-0.1005794
52,-1.0187913,-1.0565593,"('irrational', 'rational')",-0.44830096,-0.51175946,0.0014817566,-0.18042828,0.82359046,0.7415917,,,-0.160505,-0.2517889,-0.0912839
