,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
43,0.41498736,0.4832322,"('irresponsible', 'responsible')",0.67868704,0.72880405,0.2744091,0.2962551,0.4560278,0.5027638,0.046736
44,-0.94319564,-0.88119924,"('prejudiced', 'unprejudiced')",-1.3368391,-1.2968379,-1.1568439,-1.1215463,-1.1456262,-1.0998611,0.0457651
45,0.5911959,0.58643883,"('incompetent', 'competent')",0.5371391,0.55415297,-0.2752545,-0.29640216,0.2843602,0.2813966,-0.0029636
46,0.82580024,0.7660719,"('uncompetitive', 'competitive')",1.7013644,1.756679,-0.47199696,-0.43911257,0.6850559,0.6945461,0.0094902
47,0.4395503,0.47231787,"('stupid', 'smart')",1.2687955,1.3123728,5.2754235,5.234974,2.3279231,2.3398883,0.0119652
48,-0.06186691,-0.10084363,"('unintelligent', 'intelligent')",0.7602932,0.7822277,0.6403683,0.6259737,0.4462648,0.4357859,-0.0104789
49,-0.42545226,-0.383927,"('unable', 'able')",-0.613817,-0.54250175,-0.45274878,-0.37392613,-0.4973393,-0.4334516,0.0638877
50,-0.8761465,-0.89724326,"('clumsy', 'skillful')",-1.2850689,-1.2435952,0.08301757,0.02434937,-0.6927326,-0.7054964,-0.0127638
51,-0.05362372,-0.123870894,"('uneducated', 'educated')",0.6356006,0.6244985,0.34919807,0.34336752,0.3103917,0.2813317,-0.02906
52,0.05288047,0.05516589,"('irrational', 'rational')",-1.8213543,-1.915838,0.23276058,0.10687853,-0.5119044,-0.5845979,-0.0726935
53,0.62138957,0.566138,"('uncreative', 'creative')",0.80312115,0.7808796,1.0978994,0.9946427,0.8408034,0.7805534,-0.06025
54,-0.25191262,-0.21893342,"('incapable', 'capable')",0.2942143,0.3166894,1.0451642,1.0972489,0.3624886,0.398335,0.0358464
55,0.04167736,0.05914061,"('incompetent', 'clever')",1.4457177,1.5115145,-0.041224018,-0.010666877,0.482057,0.5199961,0.0379391
56,0.95240027,0.92158544,"('impractical', 'practical')",2.257026,2.282368,-0.33620012,-0.25134864,0.9577421,0.9842015,0.0264594
57,0.3659231,0.3203497,"('unimaginative', 'imaginative')",1.0380119,1.0290185,-2.1084197,-2.051848,-0.2348282,-0.2341599,0.0006683
58,0.11079894,0.071914166,"('undiscriminating', 'discriminating')",0.7245367,0.74738693,0.14345837,0.09763041,0.3262647,0.3056438,-0.0206209
59,-0.0060507506,-0.039660648,"('foolish', 'wise')",-0.9582256,-0.9846199,0.20423312,0.1742532,-0.2533478,-0.2833424,-0.0299946
60,1.3808479,1.3896626,"('inefficient', 'efficient')",2.1124043,2.1836832,0.19528162,0.31315362,1.2295113,1.2954998,0.0659885
61,0.6258403,0.5569246,"('illogical', 'logical')",0.95059305,0.8924082,0.68322766,0.57388204,0.7532204,0.6744049,-0.0788155
62,0.6213553,0.70156556,"('incompetent', 'brilliant')",1.3506941,1.410888,0.18945667,0.3598114,0.720502,0.8240883,0.1035863
63,1.5262414,1.5413241,"('unperceptive', 'insightful')",1.5598941,1.5924833,1.0783411,1.1945484,1.3881588,1.4427853,0.0546265
64,-0.17476663,-0.25675783,"('shy', 'confident')",0.11289251,0.089598864,-6.251266,-6.0782924,-2.10438,-2.0818172,0.0225628
65,-0.64780456,-0.73459315,"('insecure', 'secure')",1.0957913,1.071851,-0.32050315,-0.30450693,0.0424945,0.010917,-0.0315775
66,0.19331405,0.2459894,"('inactive', 'active')",-0.6000421,-0.5396103,1.0911891,1.1070701,0.2281537,0.2711497,0.042996
67,1.2486842,1.2239475,"('doubtful', 'determined')",0.025940217,0.010499638,-0.36316714,-0.30206144,0.3038191,0.3107952,0.0069761
68,0.15180491,0.08590243,"('dependent', 'independent')",0.30677417,0.28288507,-0.42843282,-0.48157108,0.0100487,-0.0375945,-0.0476432
69,-0.5407256,-0.48320207,"('lazy', 'industrious')",-0.99228764,-0.9970014,-0.5647749,-0.55413103,-0.6992627,-0.6781116,0.0211511
70,0.91124994,0.9662274,"('lethargic', 'energetic')",1.4925042,1.5672157,0.6981775,0.79723006,1.0339773,1.1102243,0.076247
71,0.9595238,0.9728328,"('diffident', 'self-confident')",1.3775015,1.3434474,0.61967516,0.61093974,0.9855668,0.97574,-0.0098268
72,0.654451,0.5759368,"('unambitious', 'ambitious')",0.38710657,0.3428483,-0.8652396,-0.83660555,0.0587726,0.0273932,-0.0313794
73,0.78022474,0.7537372,"('helpless', 'self-reliant')",-0.93848044,-0.9300965,-2.9698036,-2.96281,-1.0426865,-1.0463897,-0.0037032
74,1.2533083,1.2927548,"('undedicated', 'dedicated')",0.5063025,0.5548005,-0.36648268,-0.33662856,0.4643761,0.5036422,0.0392661
75,-0.01752812,0.02913148,"('meek', 'impulsive')",-1.6452734,-1.6333561,-0.44342053,-0.3771231,-0.7020741,-0.6604492,0.0416249
76,0.5151887,0.5299696,"('anxious', 'daring')",2.1703455,2.2685542,0.6737057,0.7785789,1.1197467,1.1923676,0.0726209
77,-0.48076728,-0.46383068,"('unmotivated', 'motivated')",0.52428246,0.5632977,-0.8528355,-0.6784676,-0.2697734,-0.1930002,0.0767732
78,-1.1330315,-1.060604,"('nonresilient', 'resilient')",-0.082317926,-0.042782977,0.5477135,0.63787305,-0.2225453,-0.1551713,0.067374
79,-1.5119148,-1.5130302,"('wavering', 'unwavering')",-1.7786711,-1.7831575,-0.12017953,-0.11462163,-1.1369218,-1.1369364,-1.46e-05
80,1.037114,0.96592456,"('dominated', 'dominating')",0.49194726,0.5116488,-1.047633,-0.92220163,0.1604761,0.1851239,0.0246478
81,0.63857174,0.5608404,"('submissive', 'aggressive')",1.9026074,1.9001688,-0.66070473,-0.5196184,0.6268248,0.6471303,0.0203055
82,-0.22198541,-0.24367855,"('poor', 'rich')",0.56334174,0.60359454,5.300012,5.1615334,1.8804561,1.840483,-0.0399731
83,-0.2819819,-0.31837544,"('powerless', 'powerful')",-0.516232,-0.49101546,-1.0102003,-0.9651137,-0.6028047,-0.5915016,0.0113031
84,0.10912434,-0.029325914,"('inferior', 'superior')",-0.44978935,-0.5169477,0.49788216,0.42008966,0.0524057,-0.0420613,-0.094467
85,-0.35546336,-0.30749792,"('insignificant', 'prestigious')",-1.4206048,-1.4458696,0.5993778,0.5519021,-0.3922301,-0.4004885,-0.0082584
86,0.938511,0.8924248,"('uninfluential', 'influential')",0.53622127,0.4792631,-0.12075047,-0.20310783,0.4513273,0.3895267,-0.0618006
87,0.9039188,0.86824363,"('unsuccessful', 'successful')",0.21043418,0.1547501,0.96119756,1.081517,0.6918502,0.7015036,0.0096534
88,-0.10086911,-0.12495907,"('low', 'eminent')",-0.55782264,-0.5502907,0.07001342,0.088929616,-0.1962261,-0.1954401,0.000786
