,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0020459,-1.0968637,"('unsociable', 'sociable')",1.114797,0.9296166,-0.27927434,-0.25166947,-0.34167144,-0.40978396,-0.1270487,-0.2071752,-0.0801265
1,-2.5069218,-2.5703564,"('unfriendly', 'friendly')",0.32912463,0.1397636,-2.2094734,-2.2217937,1.8647959,1.6396389,-0.6306186,-0.7531869,-0.1225683
2,-0.016071651,0.036243062,"('unlikable', 'likable')",2.2385,2.311587,0.97818863,1.0532452,0.43102556,0.5866939,0.9079107,0.9969423,0.0890316
3,0.18673924,0.29417333,"('repellent', 'pleasant')",-0.005899675,0.016294159,-0.38426635,-0.30881935,0.21391857,0.29508075,0.0026229,0.0741822,0.0715593
4,-0.112387426,-0.19346906,"('disliked', 'liked')",-1.1725078,-1.1847286,-0.7706808,-0.7743782,-5.7220025,-5.835901,-1.9443946,-1.9971192,-0.0527246
5,-0.7316994,-0.7645634,"('distant', 'outgoing')",-0.67809016,-0.63931423,-1.451154,-1.419518,-0.43404436,-0.49410337,-0.823747,-0.8293748,-0.0056278
6,-0.9587256,-0.90866053,"('distant', 'open')",-1.3057204,-1.2642131,-2.1083782,-2.0748618,0.4073205,0.2851194,-0.9913759,-0.9906539,0.000722
7,-0.044426378,-0.0008920375,"('insensitive', 'sensitive')",0.96230394,1.0065666,0.20835099,0.2906613,0.683375,0.7299119,0.4524009,0.506562,0.0541611
8,-1.4196463,-1.4463804,"('unaffectionate', 'affectionate')",-0.4125182,-0.47820103,-2.8347867,-2.8411968,0.58245313,0.39951354,-1.0211245,-1.0915661,-0.0704416
9,-1.4264637,-1.4344376,"('unaffectionate', 'caring')",0.87780017,0.7739392,-2.515274,-2.4882512,0.956093,0.85206324,-0.5269611,-0.5741716,-0.0472105
10,-0.43329072,-0.3571738,"('unsympathetic', 'sympathetic')",0.35322294,0.3424902,-0.82834005,-0.718912,-0.059953805,-0.046592727,-0.2420904,-0.1950471,0.0470433
11,-0.48904195,-0.4786727,"('unhelpful', 'helpful')",1.0179489,0.98183537,-0.51595104,-0.48174053,1.593068,1.6866354,0.401506,0.4270144,0.0255084
12,-0.23103745,-0.18084374,"('unsupportive', 'supportive')",1.609207,1.720812,-1.3732003,-1.232395,-1.8909756,-1.8067003,-0.4715016,-0.3747818,0.0967198
13,0.16648595,0.15487099,"('impolite', 'polite')",1.5304816,1.5452219,1.0492749,1.1159228,-0.38616678,-0.3071688,0.5900189,0.6272117,0.0371928
14,0.32429188,0.26538667,"('antisocial', 'social')",2.3127046,2.3074374,0.9992398,1.0846083,-0.81186146,-0.7289713,0.7060937,0.7321153,0.0260216
