,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.27943286,-0.053839274,"('unpopular', 'popular')",0.5733102,0.6580381,0.009498835,0.030415341,0.1011254,0.2115381,0.1104127
17,-0.17931959,-0.035050996,"('nasty', 'nice')",0.62470895,0.8137602,-0.40995803,-0.35713327,0.0118104,0.1405253,0.1287149
18,0.28279647,0.79301083,"('disagreeable', 'welcoming')",0.15622999,0.68305564,-0.79536873,-0.635027,-0.1187808,0.2803465,0.3991273
19,-0.37254414,-0.47092435,"('inhospitable', 'hospitable')",0.29089445,0.32480964,-0.6698502,-0.7310163,-0.2505,-0.292377,-0.041877
20,-1.0736217,-0.8846862,"('rough', 'thoughtful')",-0.97167826,-0.79484904,0.5477559,0.6442573,-0.4991814,-0.3450926,0.1540888
21,-0.9141935,-0.84617805,"('immoral', 'moral')",-0.5348522,-0.4636855,-0.3739322,-0.13360502,-0.6076593,-0.4811562,0.1265031
22,-0.41846326,-0.34503257,"('untrustworthy', 'trustworthy')",-1.2018096,-1.0373857,-0.91001403,-0.73274827,-0.8434289,-0.7050556,0.1383733
23,-0.31378016,-0.054426163,"('insincere', 'sincere')",-1.0547851,-0.9262461,6.141906,6.396779,1.5911134,1.8053689,0.2142555
24,-0.11121056,-0.22819029,"('dishonest', 'honest')",-0.78842604,-0.8049148,0.5280528,0.5638154,-0.1238613,-0.1564299,-0.0325686
25,0.97326666,0.9494608,"('egoistic', 'altruistic')",2.0255885,1.8342657,1.6575394,1.5583847,1.5521315,1.4473704,-0.1047611
26,1.9705026,1.7561822,"('hardhearted', 'benevolent')",1.6563015,1.4136792,1.6022339,1.4927647,1.7430127,1.5542088,-0.1888039
27,0.38337374,0.20978394,"('hardhearted', 'softhearted')",0.5536327,0.5414402,1.518157,1.5150039,0.8183878,0.7554094,-0.0629784
28,0.77119994,0.7146883,"('disloyal', 'loyal')",-0.22577924,-0.32465777,1.5234071,1.5931796,0.6896093,0.66107,-0.0285393
29,-0.18913034,-0.124472335,"('unfair', 'fair')",0.11002814,-0.021180404,-0.13082248,-0.19391829,-0.0699749,-0.1131903,-0.0432154
30,-0.05296555,-0.17955218,"('intolerant', 'tolerant')",-1.1043334,-0.94698155,0.39014363,0.54990816,-0.2557184,-0.1922085,0.0635099
31,0.19129032,0.34285435,"('evil', 'good')",0.36041197,0.27827042,-0.9778824,-1.2245033,-0.14206,-0.2011262,-0.0590662
32,0.7427229,0.7605382,"('unkind', 'kind')",-0.16635695,-0.08268741,1.067712,1.0793576,0.548026,0.5857362,0.0377102
33,1.2879219,1.1691914,"('wrong', 'right')",1.4680946,1.5252227,-0.31124908,-0.52359694,0.8149225,0.7236057,-0.0913168
34,-0.73724717,-0.6217577,"('mean', 'honorable')",-0.14799868,-0.070113465,5.215094,5.383346,1.4432828,1.563825,0.1205422
35,0.3623259,0.30856043,"('corrupt', 'incorrupt')",0.6218953,0.49004,-0.56309295,-0.88809925,0.1403761,-0.0298329,-0.170209
36,0.3650012,0.775653,"('hostile', 'amicable')",1.0884708,1.1152998,-0.2165269,-0.30200398,0.4123151,0.5296496,0.1173345
37,1.1024915,1.0786585,"('fake', 'genuine')",0.5600378,0.67127,0.37722927,0.2937346,0.6799195,0.681221,0.0013015
38,-0.36849418,-0.51070213,"('untruthful', 'truthful')",-0.69241124,-0.81083983,-0.4028846,-0.38413477,-0.48793,-0.5685589,-0.0806289
39,0.3299293,0.39961419,"('exploitative', 'cooperative')",-0.22039658,-0.022244692,0.21194635,0.425103,0.1071597,0.2674908,0.1603311
40,1.8849237,2.1705647,"('stingy', 'generous')",0.8659586,0.98870283,-1.9952258,-2.0309834,0.2518855,0.3760947,0.1242092
41,0.0066908095,0.3520262,"('unforgiving', 'forgiving')",0.1430957,0.1899439,0.023222877,0.13628814,0.0576698,0.2260861,0.1684163
42,0.35717213,0.6879041,"('unreliable', 'reliable')",-0.280389,-0.10370141,-3.0459886,-2.9924848,-0.9897351,-0.8027607,0.1869744
43,-0.3159803,-0.4167234,"('irresponsible', 'responsible')",-1.7104841,-1.5929935,0.38479257,0.59690386,-0.547224,-0.4709377,0.0762863
44,-0.51652044,-0.7932035,"('prejudiced', 'unprejudiced')",-0.85209936,-0.78504163,-1.6272533,-1.7659345,-0.9986243,-1.1147265,-0.1161022
45,-0.21174094,-0.14128958,"('incompetent', 'competent')",-1.3462077,-1.3417622,-0.16349107,-0.09532896,-0.5738133,-0.5261269,0.0476864
46,-0.41023183,-0.435011,"('uncompetitive', 'competitive')",-0.47936594,-0.45066774,-1.0678849,-0.80310774,-0.6524942,-0.5629288,0.0895654
47,-0.25470117,-0.11287019,"('stupid', 'smart')",-0.59011674,-0.428608,5.006762,5.3206563,1.3873148,1.5930594,0.2057446
48,0.32982773,0.3349426,"('unintelligent', 'intelligent')",-0.35301486,-0.29965273,0.4227324,0.6229995,0.1331818,0.2194298,0.086248
49,-0.96400505,-0.760118,"('unable', 'able')",-1.1211342,-0.77283686,-0.44905633,-0.20092738,-0.8447319,-0.5779608,0.2667711
50,0.38454458,0.49018946,"('clumsy', 'skillful')",-0.14616333,-0.16527951,-0.22375137,-0.30569416,0.0048766,0.0064053,0.0015287
51,0.09810795,0.067509994,"('uneducated', 'educated')",-0.2678414,-0.25617552,0.26052946,0.27142087,0.0302653,0.0275851,-0.0026802
52,0.46068546,0.47251782,"('irrational', 'rational')",1.130717,0.88836026,0.3748108,0.25319767,0.6554044,0.5380253,-0.1173791
53,0.14274418,0.5216315,"('uncreative', 'creative')",-0.863101,-0.60795355,0.5350348,0.6587519,-0.061774,0.1908099,0.2525839
54,-0.77746207,-0.80001205,"('incapable', 'capable')",-0.8451407,-0.84800094,0.65489185,0.5993049,-0.3225703,-0.3495694,-0.0269991
55,-0.12540317,0.006012615,"('incompetent', 'clever')",-1.6862532,-1.4841863,0.23796153,0.4994192,-0.5245649,-0.3262515,0.1983134
56,-0.65368915,-0.6588495,"('impractical', 'practical')",-1.0856845,-0.95445716,-0.6772614,-0.61469996,-0.805545,-0.7426689,0.0628761
57,0.08469868,0.21733406,"('unimaginative', 'imaginative')",-1.0583619,-1.1263973,-2.7100346,-2.7164805,-1.2278992,-1.2085145,0.0193847
58,-0.21710238,-0.040014517,"('undiscriminating', 'discriminating')",0.16448177,0.26710385,0.04132397,0.06692357,-0.0037655,0.0980043,0.1017698
59,0.8075253,0.71763575,"('foolish', 'wise')",0.40488032,0.25367054,-0.1707125,-0.288415,0.347231,0.2276304,-0.1196006
60,-0.7941,-0.73351765,"('inefficient', 'efficient')",-1.6196957,-1.3526297,-0.40527454,-0.03624529,-0.9396901,-0.7074642,0.2322259
61,0.11066788,-0.05267583,"('illogical', 'logical')",-0.56330645,-0.67495733,0.6973887,0.6626722,0.0815834,-0.0216537,-0.1032371
62,-0.40466943,-0.26653254,"('incompetent', 'brilliant')",-0.9793486,-0.8221889,0.16261025,0.43246606,-0.4071359,-0.2187518,0.1883841
63,0.28021285,0.35136503,"('unperceptive', 'insightful')",-0.06318836,-0.084176935,0.2061671,0.52654374,0.1410639,0.2645773,0.1235134
64,-0.2303896,-0.18066305,"('shy', 'confident')",-1.1322639,-0.9601972,-6.5086164,-6.4598775,-2.6237567,-2.5335792,0.0901775
65,-0.0597613,-0.12006451,"('insecure', 'secure')",-1.1506642,-1.0959965,0.028618492,0.32164764,-0.3939357,-0.2981378,0.0957979
66,-0.1541774,-0.25925243,"('inactive', 'active')",0.15110761,0.06511685,0.42005506,0.22668539,0.1389951,0.0108499,-0.1281452
67,0.3188522,0.38300723,"('doubtful', 'determined')",0.45421073,0.4951295,-0.7121537,-0.75864875,0.0203031,0.0398293,0.0195262
68,-0.5546039,-0.55484706,"('dependent', 'independent')",-0.91436374,-0.8082444,-1.2936349,-1.2149467,-0.9208675,-0.8593461,0.0615214
69,0.18433121,0.13529998,"('lazy', 'industrious')",1.238895,1.1827648,-1.1522167,-1.3501395,0.0903365,-0.0106916,-0.1010281
70,-0.3595024,-0.5195782,"('lethargic', 'energetic')",-0.4655024,-0.5131822,0.30801168,0.38060045,-0.1723311,-0.2173866,-0.0450555
71,0.52634305,0.45688978,"('diffident', 'self-confident')",0.7070052,0.69296026,0.36567467,0.22658288,0.5330076,0.458811,-0.0741966
72,-0.079695754,-0.12128426,"('unambitious', 'ambitious')",-0.5241491,-0.65356165,-0.029015735,-0.16470012,-0.2109535,-0.313182,-0.1022285
73,0.5197689,0.46478412,"('helpless', 'self-reliant')",-0.04527295,-0.12735868,-3.4139035,-3.6652045,-0.9798025,-1.1092597,-0.1294572
74,0.81987953,1.1971033,"('undedicated', 'dedicated')",-0.5928918,-0.52117336,-0.45980158,-0.40913004,-0.0776046,0.0889333,0.1665379
75,0.15308279,0.08210862,"('meek', 'impulsive')",0.53237945,0.437468,-0.819002,-0.92544913,-0.0445132,-0.1352908,-0.0907776
76,-1.3242112,-0.97367346,"('anxious', 'daring')",-1.2846655,-0.97520083,-0.43698442,-0.1893086,-1.0152871,-0.7127276,0.3025595
77,-1.5691622,-1.3481482,"('unmotivated', 'motivated')",-0.78714454,-0.61353517,-1.0706277,-0.7355053,-1.1423115,-0.8990629,0.2432486
78,-0.65040135,-0.608384,"('nonresilient', 'resilient')",0.17786814,0.17488323,0.16817105,0.3952905,-0.1014541,-0.0127368,0.0887173
79,-0.5506506,-0.50838035,"('wavering', 'unwavering')",0.09698211,-0.04939056,-0.44708857,-0.55680496,-0.3002524,-0.3715253,-0.0712729
80,0.19750242,-0.028314441,"('dominated', 'dominating')",-0.36069694,-0.4770948,-0.3091275,-0.2500422,-0.1574407,-0.2518171,-0.0943764
81,-0.7821591,-0.8534793,"('submissive', 'aggressive')",-1.4801829,-1.5522325,-1.0438197,-0.7758464,-1.1020539,-1.0605195,0.0415344
82,0.09314257,0.092943944,"('poor', 'rich')",-0.57507604,-0.50489247,6.3047647,6.2356796,1.9409437,1.9412436,0.0002999
83,0.08439508,0.08542104,"('powerless', 'powerful')",0.013064504,0.06606953,-1.0623875,-1.115206,-0.3216426,-0.3212385,0.0004041
84,0.41110808,0.4757467,"('inferior', 'superior')",-0.28093055,-0.32813734,0.36066923,0.2890829,0.1636156,0.1455641,-0.0180515
85,0.7196058,0.81879103,"('insignificant', 'prestigious')",1.6193328,1.6269922,-0.72244704,-0.8465352,0.5388306,0.5330826,-0.005748
86,0.19639173,0.028329656,"('uninfluential', 'influential')",-0.2893967,-0.62736243,-0.034736924,-0.20594561,-0.0425806,-0.2683261,-0.2257455
87,-0.2682352,-0.43748036,"('unsuccessful', 'successful')",-0.48471633,-0.7074571,0.61424166,0.53279096,-0.0462366,-0.2040489,-0.1578123
88,0.21383283,0.16479577,"('low', 'eminent')",-0.5325661,-0.60845155,-0.55551434,-0.7092582,-0.2914159,-0.3843047,-0.0928888
