,mead_male,mead_female,tuple,johnson_male,johnson_female,nutrition_male,nutrition_female,co_male,co_female,average_male,average_female,female-male
0,0.16592327,0.019917227,"('unsociable', 'sociable')",0.29526734,0.050925095,1.5621682,1.5107864,0.031050988,-0.17172529,0.5136024,0.3524759,-0.1611265
1,-0.12634331,-0.10988444,"('unfriendly', 'friendly')",-0.43151703,-0.45539758,1.2224652,1.3692373,1.3987367,1.3688105,0.5158354,0.5431914,0.027356
2,0.9954214,1.0028878,"('unlikable', 'likable')",1.2235365,1.262834,1.2290058,1.2079513,0.9581243,0.99110436,1.101522,1.1161944,0.0146724
3,-0.64015,-0.6888598,"('repellent', 'pleasant')",-0.95120716,-0.9233817,-1.4330084,-1.2634807,0.34197605,0.3345592,-0.6705974,-0.6352907,0.0353067
4,-1.5568173,-1.5008411,"('disliked', 'liked')",0.26839063,0.28444502,0.016992781,0.09785606,-6.5491686,-6.6703453,-1.9551506,-1.9472213,0.0079293
5,-0.3396466,-0.187328,"('distant', 'outgoing')",-0.19535497,0.004680775,0.51536775,0.64263153,-0.8405374,-0.69002223,-0.2150428,-0.0575095,0.1575333
6,-0.7019683,-0.50911254,"('distant', 'open')",-0.1219017,0.14105736,0.43642682,0.61941457,-0.42583132,-0.2577039,-0.2033186,-0.0015861,0.2017325
7,0.33777893,0.31892174,"('insensitive', 'sensitive')",-0.29008764,-0.31418282,0.16724734,0.25995302,0.17761825,0.20205544,0.0981392,0.1166869,0.0185477
8,-0.3357882,-0.2913695,"('unaffectionate', 'affectionate')",0.0010628011,0.048851024,0.5878276,0.5554434,0.5028872,0.5232092,0.1889974,0.2090335,0.0200361
9,0.39976805,0.3933103,"('unaffectionate', 'caring')",-0.02051894,0.009906348,1.4201523,1.4735764,1.187794,1.2237804,0.7467989,0.7751434,0.0283445
10,-0.029200122,-0.10480255,"('unsympathetic', 'sympathetic')",-0.22351004,-0.33422485,0.52107066,0.63937074,-0.1651115,-0.1969307,0.0258122,0.0008532,-0.024959
11,-0.18154973,-0.26791874,"('unhelpful', 'helpful')",0.41784832,0.31250563,0.2893771,0.2880185,2.130585,2.0937636,0.6640651,0.6065922,-0.0574729
12,0.62541074,0.65496546,"('unsupportive', 'supportive')",1.3274733,1.3691823,2.0299783,2.243132,-1.9396058,-1.8975779,0.5108141,0.5924255,0.0816114
13,0.41219172,0.27418274,"('impolite', 'polite')",0.09916464,-0.04746411,1.6004505,1.5494568,-0.14967482,-0.23530172,0.490533,0.3852184,-0.1053146
14,0.20509396,0.07880552,"('antisocial', 'social')",-0.3018556,-0.42906344,0.43568632,0.43705174,-0.2736995,-0.37981206,0.0163063,-0.0732546,-0.0895609
15,-0.30174083,-0.34178376,"('boring', 'funny')",-0.067466795,-0.064225316,0.2799743,0.18987536,0.49022183,0.47159317,0.1002471,0.0638649,-0.0363822
16,-0.4204246,-0.33869463,"('unpopular', 'popular')",-0.7480992,-0.73999995,-0.70525974,-0.6396219,0.116066575,0.046264574,-0.4394293,-0.418013,0.0214163
17,-0.4776365,-0.45802593,"('nasty', 'nice')",-0.24058983,-0.18860708,-0.38871697,-0.2897669,-0.30668917,-0.2616746,-0.3534081,-0.2995186,0.0538895
18,0.3732205,0.3609879,"('disagreeable', 'welcoming')",-0.010673609,0.03393607,0.40374863,0.5092342,-0.6153107,-0.58514917,0.0377462,0.0797523,0.0420061
19,-0.13543664,-0.015829317,"('inhospitable', 'hospitable')",-0.38555405,-0.21817853,-0.078840375,0.0077227205,-0.44174123,-0.29268667,-0.2603931,-0.129743,0.1306501
20,-0.084015965,-0.093211815,"('rough', 'thoughtful')",-0.78727365,-0.8169036,0.15707536,0.2717481,0.47334597,0.43884504,-0.0602171,-0.0498806,0.0103365
21,0.1949307,0.08057614,"('immoral', 'moral')",0.10598253,-0.021151446,1.732561,1.7641387,-0.36839885,-0.40975234,0.4162688,0.3534527,-0.0628161
22,-0.57116234,-0.69346505,"('untrustworthy', 'trustworthy')",-0.09920145,-0.17804089,-0.1981122,-0.19118163,0.036403872,-0.045034572,-0.208018,-0.2769305,-0.0689125
23,0.6177554,0.49192873,"('insincere', 'sincere')",-0.2762177,-0.43807644,0.6096926,0.7167059,5.81296,5.7849793,1.6910477,1.6388844,-0.0521633
24,0.12480748,0.066554725,"('dishonest', 'honest')",-0.10685994,-0.16047394,0.7987494,0.7995753,0.8531492,0.8515211,0.4174615,0.3892943,-0.0281672
25,0.292184,0.30792558,"('egoistic', 'altruistic')",0.39928782,0.374778,0.5461202,0.5251597,1.4661368,1.4132574,0.6759322,0.6552802,-0.020652
26,0.3872863,0.36109036,"('hardhearted', 'benevolent')",0.22394684,0.22025794,1.396101,1.4614186,1.5578638,1.5262814,0.8912995,0.8922621,0.0009626
27,-0.12957788,-0.088743046,"('hardhearted', 'softhearted')",-0.4637976,-0.38778085,0.47780314,0.45871112,0.8917864,0.8784462,0.1940535,0.2151584,0.0211049
28,-0.69205666,-0.7699922,"('disloyal', 'loyal')",-0.52634805,-0.7121945,0.7790674,0.75784045,1.0584286,0.94411737,0.1547728,0.0549428,-0.09983
29,-0.7561483,-0.7397919,"('unfair', 'fair')",-0.15351886,-0.16044031,-1.2388434,-1.1198938,-0.64194036,-0.6328981,-0.6976127,-0.663256,0.0343567
30,-0.20208585,-0.28066683,"('intolerant', 'tolerant')",-0.45065024,-0.55668604,1.0374719,1.0869875,0.48077378,0.4284287,0.2163774,0.1695158,-0.0468616
31,-0.9431027,-0.76696604,"('evil', 'good')",-0.2755715,-0.068839945,-1.1383473,-0.92329365,-1.2514253,-1.142572,-0.9021116,-0.725418,0.1766936
32,0.45547956,0.31053466,"('unkind', 'kind')",0.727079,0.6188456,1.7850885,1.7595546,1.7156677,1.6009706,1.1708287,1.0724764,-0.0983523
