,planet_male,planet_female,tuple,average_male,average_female,female-male
0,0.05736287,-0.07436095,"('unsociable', 'sociable')",0.0573629,-0.074361,-0.1317239
1,1.0875852,0.94837207,"('unfriendly', 'friendly')",1.0875852,0.9483721,-0.1392131
2,0.07413836,0.20078196,"('unlikable', 'likable')",0.0741384,0.200782,0.1266436
3,0.98524964,0.93565726,"('repellent', 'pleasant')",0.9852496,0.9356573,-0.0495923
4,-7.023176,-6.987726,"('disliked', 'liked')",-7.0231762,-6.9877262,0.03545
5,-0.2423676,-0.17396969,"('distant', 'outgoing')",-0.2423676,-0.1739697,0.0683979
6,-0.15165082,-0.06617914,"('distant', 'open')",-0.1516508,-0.0661791,0.0854717
7,0.2535608,0.30611,"('insensitive', 'sensitive')",0.2535608,0.30611,0.0525492
8,0.80078846,0.7636967,"('unaffectionate', 'affectionate')",0.8007885,0.7636967,-0.0370918
9,1.6263256,1.6289023,"('unaffectionate', 'caring')",1.6263256,1.6289023,0.0025767
10,0.7329366,0.8113619,"('unsympathetic', 'sympathetic')",0.7329366,0.8113619,0.0784253
11,2.0942137,2.187167,"('unhelpful', 'helpful')",2.0942137,2.1871669,0.0929532
12,-1.7533816,-1.6917918,"('unsupportive', 'supportive')",-1.7533816,-1.6917918,0.0615898
13,0.30755588,0.21341482,"('impolite', 'polite')",0.3075559,0.2134148,-0.0941411
14,-0.41820535,-0.52214575,"('antisocial', 'social')",-0.4182054,-0.5221457,-0.1039403
15,0.22546406,0.22071463,"('boring', 'funny')",0.2254641,0.2207146,-0.0047495
16,-0.12330712,-0.1398485,"('unpopular', 'popular')",-0.1233071,-0.1398485,-0.0165414
17,-0.30230522,-0.2694783,"('nasty', 'nice')",-0.3023052,-0.2694783,0.0328269
18,-1.0859241,-1.1698997,"('disagreeable', 'welcoming')",-1.0859241,-1.1698997,-0.0839756
19,-0.5122887,-0.40198234,"('inhospitable', 'hospitable')",-0.5122887,-0.4019823,0.1103064
20,0.52667797,0.42160442,"('rough', 'thoughtful')",0.526678,0.4216044,-0.1050736
21,0.14830737,0.19048017,"('immoral', 'moral')",0.1483074,0.1904802,0.0421728
22,-0.505803,-0.5048944,"('untrustworthy', 'trustworthy')",-0.505803,-0.5048944,0.0009086
23,6.2636886,6.216734,"('insincere', 'sincere')",6.2636886,6.2167339,-0.0469547
24,1.5160164,1.5051485,"('dishonest', 'honest')",1.5160164,1.5051485,-0.0108679
25,0.15919004,0.05962399,"('egoistic', 'altruistic')",0.15919,0.059624,-0.099566
26,0.040943805,-0.010801463,"('hardhearted', 'benevolent')",0.0409438,-0.0108015,-0.0517453
27,1.1013707,0.9286753,"('hardhearted', 'softhearted')",1.1013707,0.9286753,-0.1726954
28,0.94585955,0.90932286,"('disloyal', 'loyal')",0.9458596,0.9093229,-0.0365367
29,-0.6143093,-0.62333715,"('unfair', 'fair')",-0.6143093,-0.6233371,-0.0090278
30,0.8252278,0.74528486,"('intolerant', 'tolerant')",0.8252278,0.7452849,-0.0799429
31,-1.9266927,-1.905259,"('evil', 'good')",-1.9266927,-1.905259,0.0214337
32,0.85025287,0.8300245,"('unkind', 'kind')",0.8502529,0.8300245,-0.0202284
33,-0.45939523,-0.4222164,"('wrong', 'right')",-0.4593952,-0.4222164,0.0371788
34,4.929909,5.006278,"('mean', 'honorable')",4.9299092,5.006278,0.0763688
35,-0.898818,-0.9592206,"('corrupt', 'incorrupt')",-0.898818,-0.9592206,-0.0604026
36,-0.6485217,-0.7415185,"('hostile', 'amicable')",-0.6485217,-0.7415185,-0.0929968
37,0.21266933,0.2750261,"('fake', 'genuine')",0.2126693,0.2750261,0.0623568
38,0.12248249,0.14281154,"('untruthful', 'truthful')",0.1224825,0.1428115,0.020329
39,-0.082741626,-0.12379851,"('exploitative', 'cooperative')",-0.0827416,-0.1237985,-0.0410569
40,-2.3075345,-2.39503,"('stingy', 'generous')",-2.3075345,-2.39503,-0.0874955
41,-0.055722795,-0.09918808,"('unforgiving', 'forgiving')",-0.0557228,-0.0991881,-0.0434653
42,-2.6802027,-2.5338016,"('unreliable', 'reliable')",-2.6802027,-2.5338016,0.1464011
43,0.874967,0.9050124,"('irresponsible', 'responsible')",0.874967,0.9050124,0.0300454
44,-1.1380622,-1.1224153,"('prejudiced', 'unprejudiced')",-1.1380622,-1.1224153,0.0156469
45,0.03893271,0.0589801,"('incompetent', 'competent')",0.0389327,0.0589801,0.0200474
46,-0.5550871,-0.5829201,"('uncompetitive', 'competitive')",-0.5550871,-0.5829201,-0.027833
