,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9161762,-1.900374,"('unsociable', 'sociable')",-0.5355047,-0.5932629,-1.2258404,-1.2468185,-0.0209781
1,0.13900079,0.046822764,"('unfriendly', 'friendly')",2.616029,2.4561942,1.377515,1.2515085,-0.1260065
2,0.37157905,0.36047366,"('unlikable', 'likable')",0.5821043,0.6732517,0.4768417,0.5168627,0.040021
3,-2.0372195,-1.9830308,"('repellent', 'pleasant')",-0.4141372,-0.37998617,-1.2256783,-1.1815085,0.0441698
4,0.9400321,0.86875844,"('disliked', 'liked')",-5.951572,-6.1105394,-2.50577,-2.6208906,-0.1151206
5,1.5713092,1.5677508,"('distant', 'outgoing')",0.42885453,0.33298805,1.0000819,0.9503694,-0.0497125
6,1.7932674,1.7988355,"('distant', 'open')",1.1918703,1.0593652,1.4925689,1.4291003,-0.0634686
7,-1.7120872,-1.6445042,"('insensitive', 'sensitive')",0.34696308,0.40669125,-0.6825621,-0.6189065,0.0636556
8,-0.07474227,-0.11145387,"('unaffectionate', 'affectionate')",1.3661516,1.2209401,0.6457046,0.5547431,-0.0909615
9,-0.39176235,-0.41627413,"('unaffectionate', 'caring')",1.4299158,1.3750274,0.5190767,0.4793766,-0.0397001
10,-3.5792038,-3.5194318,"('unsympathetic', 'sympathetic')",-0.86503476,-0.8269067,-2.2221193,-2.1731691,0.0489502
11,-2.5486553,-2.4781992,"('unhelpful', 'helpful')",1.0216404,1.1257539,-0.7635074,-0.6762227,0.0872847
12,-1.1812007,-1.0760521,"('unsupportive', 'supportive')",-1.761352,-1.7076359,-1.4712763,-1.391844,0.0794323
13,-2.1716733,-2.1248858,"('impolite', 'polite')",-0.9890919,-0.9069014,-1.5803826,-1.5158936,0.064489
14,-1.5188693,-1.5160291,"('antisocial', 'social')",-0.95116526,-0.94310457,-1.2350173,-1.2295668,0.0054505
15,0.6211111,0.6324857,"('boring', 'funny')",0.77179253,0.7310381,0.6964518,0.6817619,-0.0146899
16,0.50836515,0.509223,"('unpopular', 'popular')",0.6650111,0.614003,0.5866882,0.561613,-0.0250752
17,0.30427825,0.38092196,"('nasty', 'nice')",-0.48672336,-0.45140567,-0.0912226,-0.0352419,0.0559807
18,-0.36555082,-0.36406898,"('disagreeable', 'welcoming')",-0.28435832,-0.35674632,-0.3249546,-0.3604077,-0.0354531
19,0.013993401,-0.004221361,"('inhospitable', 'hospitable')",0.2168618,0.24096179,0.1154276,0.1183702,0.0029426
20,0.6781366,0.6630266,"('rough', 'thoughtful')",1.5201668,1.4666524,1.0991516,1.0648395,-0.0343121
21,-1.7170788,-1.6898673,"('immoral', 'moral')",-1.199369,-1.1232475,-1.4582238,-1.4065573,0.0516665
22,-1.6665578,-1.6968353,"('untrustworthy', 'trustworthy')",-1.3789812,-1.4207474,-1.5227695,-1.5587914,-0.0360219
23,-2.3269117,-2.3213565,"('insincere', 'sincere')",5.2902393,5.261955,1.4816638,1.4702991,-0.0113647
24,-1.4877229,-1.5337267,"('dishonest', 'honest')",0.6352174,0.6023624,-0.4262527,-0.4656821,-0.0394294
25,1.3437078,1.3533053,"('egoistic', 'altruistic')",1.9877164,1.9190515,1.6657121,1.6361785,-0.0295336
26,0.44610265,0.39002064,"('hardhearted', 'benevolent')",2.1616344,2.1233754,1.3038685,1.256698,-0.0471705
27,0.009103984,0.049074557,"('hardhearted', 'softhearted')",1.66081,1.5322886,0.834957,0.7906815,-0.0442755
28,-0.8364607,-0.8914862,"('disloyal', 'loyal')",0.8436598,0.7563948,0.0035996,-0.0675457,-0.0711453
29,0.050039493,0.008779932,"('unfair', 'fair')",-0.3726457,-0.4982444,-0.1613031,-0.2447322,-0.0834291
30,-1.6874063,-1.7212573,"('intolerant', 'tolerant')",0.9347725,0.94245076,-0.3763169,-0.3894033,-0.0130864
31,1.3583213,1.3437452,"('evil', 'good')",-0.26960108,-0.38909853,0.5443601,0.4773234,-0.0670367
32,-1.0959735,-1.0365754,"('unkind', 'kind')",0.60488725,0.51905584,-0.2455431,-0.2587598,-0.0132167
33,0.9362115,0.8904127,"('wrong', 'right')",-0.10733925,-0.1664547,0.4144361,0.361979,-0.0524571
34,-0.9207759,-0.85819286,"('mean', 'honorable')",5.7289634,5.8741627,2.4040937,2.5079849,0.1038912
