,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
44,-1.0480807,-0.99938947,"('prejudiced', 'unprejudiced')",-0.13790241,-0.057581663,-0.48099598,-0.5094945,-1.4849879,-1.4751965,-0.7879918,-0.7604156,0.0275762
45,-0.30069166,-0.3143429,"('incompetent', 'competent')",-0.014756668,0.00397346,0.323283,0.29375643,-0.4221846,-0.48010543,-0.1035875,-0.1241796,-0.0205921
46,1.2674245,1.301443,"('uncompetitive', 'competitive')",0.03323205,0.08983267,1.4138733,1.422619,-0.7513194,-0.7380731,0.4908026,0.5189554,0.0281528
47,-0.016537737,0.047066875,"('stupid', 'smart')",0.29017276,0.49941477,1.0223211,1.0973021,5.58369,5.656023,1.7199116,1.8249516,0.10504
48,0.054621946,0.031090125,"('unintelligent', 'intelligent')",-0.1083258,-0.117350854,-0.50669795,-0.47070348,0.16178271,0.16992547,-0.0996548,-0.0967597,0.0028951
49,-0.12882477,-0.083441615,"('unable', 'able')",-0.68420136,-0.51913315,-0.8681575,-0.77834743,-0.5360518,-0.39719167,-0.5543088,-0.4445285,0.1097803
50,-0.47482577,-0.31666094,"('clumsy', 'skillful')",0.15271242,0.2214826,-0.0910968,-0.039423086,0.010794595,-0.008459751,-0.1006039,-0.0357653,0.0648386
51,-0.25983384,-0.3017366,"('uneducated', 'educated')",-0.837783,-0.88947785,0.7321375,0.7211252,0.24022633,0.20934033,-0.0313132,-0.0651872,-0.033874
52,-0.14809686,-0.24857727,"('irrational', 'rational')",0.4002634,0.058855355,-0.8200886,-0.88802063,0.3635424,0.23381236,-0.0510949,-0.2109826,-0.1598877
53,0.37390253,0.38530543,"('uncreative', 'creative')",1.0207595,1.0552809,0.20280686,0.22038054,1.2735354,1.2949754,0.717751,0.7389855,0.0212345
54,0.24091718,0.3249349,"('incapable', 'capable')",-0.28125277,-0.33460718,-0.23887074,-0.1623384,0.8392263,0.9247403,0.140005,0.1881824,0.0481774
55,0.67976016,0.74822557,"('incompetent', 'clever')",-0.5345802,-0.48708153,1.0542028,1.0715054,-0.22017796,-0.21140258,0.2448012,0.2803117,0.0355105
56,2.329322,2.296897,"('impractical', 'practical')",1.2895797,1.464662,0.44784325,0.38625702,-0.19394927,-0.18982975,0.9681989,0.9894966,0.0212977
57,0.5454981,0.48952422,"('unimaginative', 'imaginative')",-0.35806805,-0.36565527,-0.20100147,-0.21650018,-2.4445076,-2.4423368,-0.6145198,-0.633742,-0.0192222
58,0.036258146,-0.003693156,"('undiscriminating', 'discriminating')",0.667475,0.58316165,0.7453259,0.76920074,0.074073255,0.10446298,0.3807831,0.3632831,-0.0175
59,0.37715882,0.3755332,"('foolish', 'wise')",0.6762249,0.5897759,-0.88522667,-0.8698002,0.43059587,0.4315966,0.1496882,0.1317764,-0.0179118
60,1.3024018,1.3722535,"('inefficient', 'efficient')",0.14499034,0.45616007,1.0105789,1.0750014,-0.52702487,-0.3732241,0.4827366,0.6325477,0.1498111
61,0.032261346,-0.058369678,"('illogical', 'logical')",0.23741186,0.15779036,0.42716548,0.3051095,0.38313982,0.24279138,0.2699946,0.1618304,-0.1081642
62,0.8333475,0.92153996,"('incompetent', 'brilliant')",-0.026478572,0.15328522,0.5713939,0.5978764,-0.15321697,-0.033943824,0.3062615,0.4096895,0.103428
63,0.10945201,0.13556036,"('unperceptive', 'insightful')",0.23530598,0.34626466,1.1716498,1.269164,0.69531906,0.8228482,0.5529317,0.6434593,0.0905276
64,0.12440524,0.072812974,"('shy', 'confident')",0.63653463,0.616224,1.0054145,0.9758532,-6.8984966,-6.878292,-1.2830355,-1.3033504,-0.0203149
65,0.95750344,0.9214221,"('insecure', 'secure')",-0.3780363,-0.3464438,1.0761547,1.0224313,-0.491008,-0.47465435,0.2911535,0.2806888,-0.0104647
66,-0.08745656,-0.038193993,"('inactive', 'active')",0.027054287,-0.036353007,0.9149638,0.99290264,1.248264,1.2321186,0.5257064,0.5376186,0.0119122
67,0.8819029,0.8472123,"('doubtful', 'determined')",0.7836379,0.8250611,0.72982675,0.7515118,-0.58402365,-0.51918197,0.4528359,0.4761508,0.0233149
68,0.24565616,0.23207471,"('dependent', 'independent')",-1.1873429,-1.2285014,-0.40305537,-0.3661317,-0.8665986,-0.85770655,-0.5528352,-0.5550662,-0.002231
69,-0.3895105,-0.35706043,"('lazy', 'industrious')",1.1058592,1.0697113,0.35728532,0.38289607,-0.72519773,-0.70607126,0.087109,0.0973689,0.0102599
70,1.1656464,1.223078,"('lethargic', 'energetic')",0.33656922,0.4358922,0.4878501,0.5823839,0.6672848,0.7599422,0.6643376,0.750324,0.0859864
71,0.3123747,0.30661878,"('diffident', 'self-confident')",0.9264494,0.98149586,-0.30426112,-0.2645728,0.61566085,0.57518333,0.387556,0.3996813,0.0121253
72,1.0812111,1.1103266,"('unambitious', 'ambitious')",0.12498075,0.2505722,0.5722985,0.62268347,-0.70925915,-0.6516624,0.2673078,0.33298,0.0656722
73,1.2996807,1.3675522,"('helpless', 'self-reliant')",0.5175087,0.37641692,0.029307278,-0.048723824,-3.2980788,-3.2720144,-0.3628955,-0.3941923,-0.0312968
74,1.7250304,1.7443231,"('undedicated', 'dedicated')",-0.6634062,-0.543028,1.2807152,1.3376722,0.29526755,0.35155246,0.6594018,0.72263,0.0632282
75,-0.5562682,-0.51509017,"('meek', 'impulsive')",-0.30647635,-0.3784343,-1.3000389,-1.2516606,-0.40250638,-0.29542583,-0.6413225,-0.6101527,0.0311698
76,0.7328666,0.8273092,"('anxious', 'daring')",0.017136468,0.17130432,0.82381594,0.9350705,0.011101086,0.109036654,0.39623,0.5106801,0.1144501
77,0.7814546,0.8180695,"('unmotivated', 'motivated')",-0.3231085,-0.33341873,0.27145994,0.2952953,-1.279584,-1.1586533,-0.1374445,-0.0946768,0.0427677
78,-0.28392345,-0.20054142,"('nonresilient', 'resilient')",-0.0626693,0.028948825,0.59310514,0.7044313,0.030773286,0.1396162,0.0693214,0.1681137,0.0987923
79,-0.19426204,-0.20314558,"('wavering', 'unwavering')",-0.62356037,-0.7944152,-1.6007588,-1.5895277,-0.08479016,-0.05571486,-0.6258429,-0.6607009,-0.034858
80,0.5203139,0.57624805,"('dominated', 'dominating')",-0.28302395,-0.11968946,1.7078418,1.7182775,-1.2216823,-1.2036412,0.1808624,0.2427987,0.0619363
81,0.29472855,0.25270694,"('submissive', 'aggressive')",-0.5136967,-0.58163345,1.2648757,1.2889724,-1.2357161,-1.1688174,-0.0474522,-0.0521929,-0.0047407
82,-1.2409043,-1.2362282,"('poor', 'rich')",0.24629049,0.28676268,-0.12822275,-0.08640823,6.0245924,6.0592575,1.225439,1.2558459,0.0304069
83,-0.03326854,-0.026045509,"('powerless', 'powerful')",-0.15268248,-0.06627004,-0.65735763,-0.6091894,-1.1194044,-1.156749,-0.4906783,-0.4645635,0.0261148
84,0.9766326,0.9396133,"('inferior', 'superior')",1.4264996,1.4000007,0.20203269,0.16604954,0.65333384,0.63336474,0.8146247,0.784757,-0.0298677
85,-0.39842007,-0.38355947,"('insignificant', 'prestigious')",0.37704638,0.16987737,-0.9088818,-0.9064976,0.5724307,0.5740588,-0.0894562,-0.1365302,-0.047074
86,0.7370655,0.63760406,"('uninfluential', 'influential')",0.038058553,-0.04367397,0.072646566,0.08186775,-0.043442726,-0.1147108,0.201082,0.1402718,-0.0608102
87,0.33697027,0.3464837,"('unsuccessful', 'successful')",0.42763343,0.2805678,2.1468973,2.1064448,0.7904098,0.7758643,0.9254777,0.8773401,-0.0481376
88,-1.0818719,-1.1341177,"('low', 'eminent')",-0.35389283,-0.43724266,-1.178077,-1.3265322,-0.001055209,-0.014978815,-0.6537242,-0.7282178,-0.0744936
