,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
75,-0.25620264,-0.28782305,"('meek', 'impulsive')",0.14586833,0.10643151,-0.18870047,-0.090228155,-0.5713248,-0.50926375,-0.2175899,-0.1952209,0.022369
76,0.3038555,0.37557262,"('anxious', 'daring')",0.8869955,0.9394379,1.1238513,1.2013408,0.50945926,0.6158264,0.7060404,0.7830444,0.077004
77,-0.72749037,-0.5411029,"('unmotivated', 'motivated')",-0.4231256,-0.52990896,0.13124959,0.12921199,-0.9158536,-0.8550798,-0.483805,-0.4492199,0.0345851
78,-1.2218773,-0.9895544,"('nonresilient', 'resilient')",-0.416761,-0.34346166,0.013262056,0.10678826,0.19501278,0.285292,-0.3575909,-0.2352339,0.122357
79,-1.235146,-1.1164929,"('wavering', 'unwavering')",-0.7693447,-0.689327,-0.8201097,-0.7414188,-0.10919416,-0.12886688,-0.7334487,-0.6690264,0.0644223
80,-0.6659388,-0.7332848,"('dominated', 'dominating')",-0.35691765,-0.5056943,-0.23422495,-0.24052984,-1.3119535,-1.266051,-0.6422588,-0.68639,-0.0441312
81,-0.20175964,-0.24699894,"('submissive', 'aggressive')",-0.11565807,-0.40249938,0.37954387,0.35963696,-1.0364019,-0.9835267,-0.2435689,-0.318347,-0.0747781
82,-0.48318678,-0.41294992,"('poor', 'rich')",0.8732114,0.7949804,-0.14833662,-0.18529302,5.7031355,5.6850367,1.4862058,1.4704435,-0.0157623
83,0.108056314,0.14846304,"('powerless', 'powerful')",-0.10826354,-0.22301556,-0.29331833,-0.2624112,-0.83912736,-0.8770411,-0.2831632,-0.3035012,-0.020338
84,0.09203413,-0.06306363,"('inferior', 'superior')",0.36715066,0.20882344,0.3199462,0.2526316,0.6967525,0.6459389,0.3689709,0.2610826,-0.1078883
85,-0.7836851,-0.8081316,"('insignificant', 'prestigious')",0.1179629,0.18264616,-1.1296822,-1.0326241,0.44720373,0.36289516,-0.3370502,-0.3238036,0.0132466
86,-1.605777,-1.45054,"('uninfluential', 'influential')",1.2458671,1.2039243,0.3523302,0.33270395,0.054380942,-0.01658462,0.0117003,0.0173759,0.0056756
87,0.4646945,0.5118005,"('unsuccessful', 'successful')",-0.27377984,-0.47370568,1.3613864,1.3492199,0.6259294,0.6090268,0.5445576,0.4990854,-0.0454722
88,-0.54172117,-0.47218317,"('low', 'eminent')",0.35646322,0.35091507,-0.32243922,-0.36817986,0.37438205,0.29172722,-0.0333288,-0.0494302,-0.0161014
