,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
0,0.69244653,0.64446914,"('unsociable', 'sociable')",0.6924465,0.6444691,-0.0479774
1,0.6352211,0.6389379,"('unfriendly', 'friendly')",0.6352211,0.6389379,0.0037168
2,0.5844804,0.61836284,"('unlikable', 'likable')",0.5844804,0.6183628,0.0338824
3,0.020499345,0.13455953,"('repellent', 'pleasant')",0.0204993,0.1345595,0.1140602
4,-3.1666496,-3.216212,"('disliked', 'liked')",-3.1666496,-3.216212,-0.0495624
5,-0.42208266,-0.4448251,"('distant', 'outgoing')",-0.4220827,-0.4448251,-0.0227424
6,-0.3726022,-0.41689152,"('distant', 'open')",-0.3726022,-0.4168915,-0.0442893
7,0.664481,0.767467,"('insensitive', 'sensitive')",0.664481,0.767467,0.102986
8,0.20885961,0.10280563,"('unaffectionate', 'affectionate')",0.2088596,0.1028056,-0.106054
9,0.7070471,0.6755416,"('unaffectionate', 'caring')",0.7070471,0.6755416,-0.0315055
10,0.058010537,0.1552999,"('unsympathetic', 'sympathetic')",0.0580105,0.1552999,0.0972894
11,0.87309456,0.96777767,"('unhelpful', 'helpful')",0.8730946,0.9677777,0.0946831
12,-0.76000893,-0.705772,"('unsupportive', 'supportive')",-0.7600089,-0.705772,0.0542369
13,0.37464118,0.3482715,"('impolite', 'polite')",0.3746412,0.3482715,-0.0263697
14,1.2179698,1.2291948,"('antisocial', 'social')",1.2179698,1.2291948,0.011225
15,1.0911803,0.9825592,"('boring', 'funny')",1.0911803,0.9825592,-0.1086211
16,-0.12750165,-0.121632144,"('unpopular', 'popular')",-0.1275017,-0.1216321,0.0058696
17,-0.4223105,-0.36638457,"('nasty', 'nice')",-0.4223105,-0.3663846,0.0559259
18,-1.0247307,-1.028981,"('disagreeable', 'welcoming')",-1.0247307,-1.028981,-0.0042503
19,-1.1033086,-1.0926942,"('inhospitable', 'hospitable')",-1.1033086,-1.0926942,0.0106144
20,-0.17787097,-0.11035408,"('rough', 'thoughtful')",-0.177871,-0.1103541,0.0675169
21,0.012674291,0.079499125,"('immoral', 'moral')",0.0126743,0.0794991,0.0668248
22,-0.42521906,-0.33648494,"('untrustworthy', 'trustworthy')",-0.4252191,-0.3364849,0.0887342
23,3.4095273,3.5059307,"('insincere', 'sincere')",3.4095273,3.5059307,0.0964034
24,0.54156226,0.5150563,"('dishonest', 'honest')",0.5415623,0.5150563,-0.026506
25,0.39758188,0.36712426,"('egoistic', 'altruistic')",0.3975819,0.3671243,-0.0304576
26,0.82867503,0.7752618,"('hardhearted', 'benevolent')",0.828675,0.7752618,-0.0534132
27,0.43430835,0.3118231,"('hardhearted', 'softhearted')",0.4343084,0.3118231,-0.1224853
28,0.26969382,0.27008215,"('disloyal', 'loyal')",0.2696938,0.2700821,0.0003883
29,-0.06687577,-0.11811339,"('unfair', 'fair')",-0.0668758,-0.1181134,-0.0512376
30,0.67361313,0.6807853,"('intolerant', 'tolerant')",0.6736131,0.6807853,0.0071722
31,-1.0624154,-1.0493405,"('evil', 'good')",-1.0624154,-1.0493405,0.0130749
32,0.37652045,0.33022052,"('unkind', 'kind')",0.3765205,0.3302205,-0.0463
33,0.15313576,0.070276186,"('wrong', 'right')",0.1531358,0.0702762,-0.0828596
34,1.9714904,2.1237988,"('mean', 'honorable')",1.9714904,2.1237988,0.1523084
35,-0.8710018,-1.0218756,"('corrupt', 'incorrupt')",-0.8710018,-1.0218756,-0.1508738
36,-1.2224087,-1.2752526,"('hostile', 'amicable')",-1.2224087,-1.2752526,-0.0528439
37,0.37310696,0.42844018,"('fake', 'genuine')",0.373107,0.4284402,0.0553332
38,0.05795718,0.068097934,"('untruthful', 'truthful')",0.0579572,0.0680979,0.0101407
39,0.42872846,0.48003772,"('exploitative', 'cooperative')",0.4287285,0.4800377,0.0513092
40,-1.0545084,-1.0647669,"('stingy', 'generous')",-1.0545084,-1.0647669,-0.0102585
41,0.20803168,0.2463234,"('unforgiving', 'forgiving')",0.2080317,0.2463234,0.0382917
42,-1.5508015,-1.454141,"('unreliable', 'reliable')",-1.5508015,-1.454141,0.0966605
43,1.0094008,1.0704404,"('irresponsible', 'responsible')",1.0094008,1.0704404,0.0610396
44,-0.8635704,-0.85019207,"('prejudiced', 'unprejudiced')",-0.8635704,-0.8501921,0.0133783
45,1.0200323,1.1537858,"('incompetent', 'competent')",1.0200323,1.1537858,0.1337535
46,0.019679751,0.08388445,"('uncompetitive', 'competitive')",0.0196798,0.0838844,0.0642046
47,3.0448115,3.1517403,"('stupid', 'smart')",3.0448115,3.1517403,0.1069288
48,0.12429786,0.09541877,"('unintelligent', 'intelligent')",0.1242979,0.0954188,-0.0288791
49,-0.43404517,-0.3520341,"('unable', 'able')",-0.4340452,-0.3520341,0.0820111
50,-0.7614915,-0.7684655,"('clumsy', 'skillful')",-0.7614915,-0.7684655,-0.006974
51,-0.30408677,-0.32974026,"('uneducated', 'educated')",-0.3040868,-0.3297403,-0.0256535
52,-0.16094038,-0.29744706,"('irrational', 'rational')",-0.1609404,-0.2974471,-0.1365067
53,0.1073194,0.12862594,"('uncreative', 'creative')",0.1073194,0.1286259,0.0213065
54,0.3376029,0.32630557,"('incapable', 'capable')",0.3376029,0.3263056,-0.0112973
55,0.95079696,1.0391542,"('incompetent', 'clever')",0.950797,1.0391542,0.0883572
56,1.1520365,1.2074025,"('impractical', 'practical')",1.1520365,1.2074025,0.055366
57,-1.1547602,-1.1180239,"('unimaginative', 'imaginative')",-1.1547602,-1.1180239,0.0367363
58,0.3316147,0.38642123,"('undiscriminating', 'discriminating')",0.3316147,0.3864212,0.0548065
59,-0.32058364,-0.37452406,"('foolish', 'wise')",-0.3205836,-0.3745241,-0.0539405
60,0.579509,0.70868045,"('inefficient', 'efficient')",0.579509,0.7086805,0.1291715
61,0.40194947,0.29211622,"('illogical', 'logical')",0.4019495,0.2921162,-0.1098333
62,0.68731934,0.8185166,"('incompetent', 'brilliant')",0.6873193,0.8185166,0.1311973
63,0.057137597,0.23015448,"('unperceptive', 'insightful')",0.0571376,0.2301545,0.1730169
64,-2.81838,-2.8545182,"('shy', 'confident')",-2.8183801,-2.8545182,-0.0361381
65,0.26493686,0.27292043,"('insecure', 'secure')",0.2649369,0.2729204,0.0079835
66,-0.18752763,-0.24122007,"('inactive', 'active')",-0.1875276,-0.2412201,-0.0536925
67,0.6918524,0.7064527,"('doubtful', 'determined')",0.6918524,0.7064527,0.0146003
68,-0.8920587,-0.91998154,"('dependent', 'independent')",-0.8920587,-0.9199815,-0.0279228
69,-1.1161981,-1.1803477,"('lazy', 'industrious')",-1.1161981,-1.1803477,-0.0641496
70,0.42088842,0.47117737,"('lethargic', 'energetic')",0.4208884,0.4711774,0.050289
71,0.43395993,0.4768288,"('diffident', 'self-confident')",0.4339599,0.4768288,0.0428689
72,-0.20517138,-0.21148391,"('unambitious', 'ambitious')",-0.2051714,-0.2114839,-0.0063125
73,-1.8106539,-1.8443923,"('helpless', 'self-reliant')",-1.8106539,-1.8443923,-0.0337384
74,0.33512488,0.37465635,"('undedicated', 'dedicated')",0.3351249,0.3746563,0.0395314
75,-0.6837761,-0.6664873,"('meek', 'impulsive')",-0.6837761,-0.6664873,0.0172888
76,0.31512487,0.40732566,"('anxious', 'daring')",0.3151249,0.4073257,0.0922008
77,-0.82189137,-0.66828537,"('unmotivated', 'motivated')",-0.8218914,-0.6682854,0.153606
78,-0.6297969,-0.56446874,"('nonresilient', 'resilient')",-0.6297969,-0.5644687,0.0653282
79,-0.8448956,-0.85694396,"('wavering', 'unwavering')",-0.8448956,-0.856944,-0.0120484
80,0.27317467,0.31036276,"('dominated', 'dominating')",0.2731747,0.3103628,0.0371881
81,0.009562895,0.08897525,"('submissive', 'aggressive')",0.0095629,0.0889753,0.0794124
82,3.2114644,3.3013744,"('poor', 'rich')",3.2114644,3.3013744,0.08991
83,-0.38074577,-0.3972771,"('powerless', 'powerful')",-0.3807458,-0.3972771,-0.0165313
84,0.3476116,0.2793939,"('inferior', 'superior')",0.3476116,0.2793939,-0.0682177
85,-0.60255575,-0.6491561,"('insignificant', 'prestigious')",-0.6025558,-0.6491561,-0.0466003
86,0.16843972,0.12576483,"('uninfluential', 'influential')",0.1684397,0.1257648,-0.0426749
87,-0.08006336,-0.041792795,"('unsuccessful', 'successful')",-0.0800634,-0.0417928,0.0382706
88,-0.8269431,-0.81007284,"('low', 'eminent')",-0.8269431,-0.8100728,0.0168703
