,saffron_male,saffron_female,tuple,average_male,average_female,female-male
22,-0.9132722,-0.9300433,"('untrustworthy', 'trustworthy')",-0.9132722,-0.9300433,-0.0167711
23,1.2199473,1.3125321,"('insincere', 'sincere')",1.2199473,1.3125321,0.0925848
24,-0.34303007,-0.49830586,"('dishonest', 'honest')",-0.3430301,-0.4983059,-0.1552758
25,0.20482862,0.19505998,"('egoistic', 'altruistic')",0.2048286,0.19506,-0.0097686
26,0.14446476,0.10514973,"('hardhearted', 'benevolent')",0.1444648,0.1051497,-0.0393151
27,0.07774675,0.011227277,"('hardhearted', 'softhearted')",0.0777467,0.0112273,-0.0665194
28,0.26839504,0.2940027,"('disloyal', 'loyal')",0.268395,0.2940027,0.0256077
29,-0.885614,-0.8799977,"('unfair', 'fair')",-0.885614,-0.8799977,0.0056163
30,0.20279093,0.033592883,"('intolerant', 'tolerant')",0.2027909,0.0335929,-0.169198
31,-1.0460622,-1.0040057,"('evil', 'good')",-1.0460622,-1.0040057,0.0420565
32,0.30168256,0.2198141,"('unkind', 'kind')",0.3016826,0.2198141,-0.0818685
33,-0.12965044,-0.12173957,"('wrong', 'right')",-0.1296504,-0.1217396,0.0079108
34,0.90279555,0.9728849,"('mean', 'honorable')",0.9027956,0.9728849,0.0700893
35,0.68337196,0.7344166,"('corrupt', 'incorrupt')",0.683372,0.7344166,0.0510446
36,-0.60221463,-0.4975878,"('hostile', 'amicable')",-0.6022146,-0.4975878,0.1046268
37,-0.22162995,-0.24171445,"('fake', 'genuine')",-0.2216299,-0.2417144,-0.0200845
38,-0.61926794,-0.58263975,"('untruthful', 'truthful')",-0.6192679,-0.5826398,0.0366281
39,0.1376811,0.09771107,"('exploitative', 'cooperative')",0.1376811,0.0977111,-0.03997
40,-0.8263394,-0.7829284,"('stingy', 'generous')",-0.8263394,-0.7829284,0.043411
41,-0.5011972,-0.70250386,"('unforgiving', 'forgiving')",-0.5011972,-0.7025039,-0.2013067
42,-0.90834975,-0.8058248,"('unreliable', 'reliable')",-0.9083498,-0.8058248,0.102525
43,-1.4023644,-1.3723227,"('irresponsible', 'responsible')",-1.4023644,-1.3723227,0.0300417
44,-0.41962573,-0.4704787,"('prejudiced', 'unprejudiced')",-0.4196257,-0.4704787,-0.050853
45,-0.8522024,-0.9952179,"('incompetent', 'competent')",-0.8522024,-0.9952179,-0.1430155
46,-0.6222679,-0.6605841,"('uncompetitive', 'competitive')",-0.6222679,-0.6605841,-0.0383162
47,0.896865,0.89259243,"('stupid', 'smart')",0.896865,0.8925924,-0.0042726
48,-0.12029627,-0.18401355,"('unintelligent', 'intelligent')",-0.1202963,-0.1840135,-0.0637172
49,-0.22597416,-0.1433678,"('unable', 'able')",-0.2259742,-0.1433678,0.0826064
50,0.44184348,0.6589913,"('clumsy', 'skillful')",0.4418435,0.6589913,0.2171478
51,0.19990355,0.18797669,"('uneducated', 'educated')",0.1999035,0.1879767,-0.0119268
52,-0.35779467,-0.2817836,"('irrational', 'rational')",-0.3577947,-0.2817836,0.0760111
53,-0.3972508,-0.1778875,"('uncreative', 'creative')",-0.3972508,-0.1778875,0.2193633
54,-0.10465831,0.05263619,"('incapable', 'capable')",-0.1046583,0.0526362,0.1572945
55,0.1788538,0.03408623,"('incompetent', 'clever')",0.1788538,0.0340862,-0.1447676
56,-0.08255614,-0.21261589,"('impractical', 'practical')",-0.0825561,-0.2126159,-0.1300598
57,-1.825446,-1.8902465,"('unimaginative', 'imaginative')",-1.825446,-1.8902465,-0.0648005
58,-0.15980822,-0.23008926,"('undiscriminating', 'discriminating')",-0.1598082,-0.2300893,-0.0702811
59,0.48160425,0.7176797,"('foolish', 'wise')",0.4816042,0.7176797,0.2360755
60,-0.3926432,-0.59628767,"('inefficient', 'efficient')",-0.3926432,-0.5962877,-0.2036445
61,-0.59024906,-0.6593474,"('illogical', 'logical')",-0.5902491,-0.6593474,-0.0690983
62,0.44599128,0.527233,"('incompetent', 'brilliant')",0.4459913,0.527233,0.0812417
63,-0.9796618,-0.86026317,"('unperceptive', 'insightful')",-0.9796618,-0.8602632,0.1193986
64,-2.3389423,-2.435142,"('shy', 'confident')",-2.3389423,-2.435142,-0.0961997
65,-0.63501805,-0.6323869,"('insecure', 'secure')",-0.6350181,-0.6323869,0.0026312
66,-0.52548265,-0.5879619,"('inactive', 'active')",-0.5254827,-0.5879619,-0.0624792
67,0.1494297,-0.02074398,"('doubtful', 'determined')",0.1494297,-0.020744,-0.1701737
68,-0.42826912,-0.48509002,"('dependent', 'independent')",-0.4282691,-0.48509,-0.0568209
69,-0.13428704,-0.095343865,"('lazy', 'industrious')",-0.134287,-0.0953439,0.0389431
70,-0.45126855,-0.42992055,"('lethargic', 'energetic')",-0.4512686,-0.4299206,0.021348
71,-0.3375428,-0.32887435,"('diffident', 'self-confident')",-0.3375428,-0.3288743,0.0086685
72,-1.0529895,-0.996013,"('unambitious', 'ambitious')",-1.0529895,-0.996013,0.0569765
73,-0.9600396,-0.8818231,"('helpless', 'self-reliant')",-0.9600396,-0.8818231,0.0782165
74,0.0065736473,0.004408419,"('undedicated', 'dedicated')",0.0065736,0.0044084,-0.0021652
75,-0.21170008,-0.14519602,"('meek', 'impulsive')",-0.2117001,-0.145196,0.0665041
76,0.47169897,0.4995794,"('anxious', 'daring')",0.471699,0.4995794,0.0278804
77,-0.76407266,-0.7839779,"('unmotivated', 'motivated')",-0.7640727,-0.7839779,-0.0199052
78,0.14303766,0.3812055,"('nonresilient', 'resilient')",0.1430377,0.3812055,0.2381678
79,-0.110578865,-0.019387016,"('wavering', 'unwavering')",-0.1105789,-0.019387,0.0911919
80,-0.45450255,-0.4849468,"('dominated', 'dominating')",-0.4545026,-0.4849468,-0.0304442
81,-0.30968326,-0.555863,"('submissive', 'aggressive')",-0.3096833,-0.555863,-0.2461797
82,2.5197217,2.6048205,"('poor', 'rich')",2.5197217,2.6048205,0.0850988
83,-0.7529729,-0.7938147,"('powerless', 'powerful')",-0.7529729,-0.7938147,-0.0408418
84,0.3738252,0.30992433,"('inferior', 'superior')",0.3738252,0.3099243,-0.0639009
85,0.29936343,0.21719797,"('insignificant', 'prestigious')",0.2993634,0.217198,-0.0821654
86,-1.0199012,-1.0930046,"('uninfluential', 'influential')",-1.0199012,-1.0930046,-0.0731034
87,0.21639636,0.116365746,"('unsuccessful', 'successful')",0.2163964,0.1163657,-0.1000307
88,0.6325122,0.48699316,"('low', 'eminent')",0.6325122,0.4869932,-0.145519
