,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.80046105,-1.0631716,"('unsociable', 'sociable')",1.8156374,1.6967057,-0.32951164,-0.5206068,0.2285549,0.0376424,-0.1909125
1,-1.5620613,-1.5312113,"('unfriendly', 'friendly')",0.56381214,0.4723515,2.0957358,1.947129,0.3658289,0.2960897,-0.0697392
2,0.55541927,0.5485463,"('unlikable', 'likable')",1.4952098,1.4999257,0.57423836,0.6089099,0.8749558,0.8857939,0.0108381
3,-0.6678871,-0.6834223,"('repellent', 'pleasant')",-0.6107275,-0.45116448,0.2670355,0.3445652,-0.337193,-0.2633405,0.0738525
4,-0.2083834,-0.16393788,"('disliked', 'liked')",-0.41845098,-0.39731985,-6.3112526,-6.30294,-2.3126957,-2.2880659,0.0246298
5,0.19991139,0.29814324,"('distant', 'outgoing')",0.10113717,0.123015456,0.323815,0.34057269,0.2082878,0.2539105,0.0456227
6,0.10327383,0.21319674,"('distant', 'open')",0.20579153,0.23629513,0.88394004,0.8733582,0.3976685,0.44095,0.0432815
7,-0.09596956,-0.20908087,"('insensitive', 'sensitive')",0.36726555,0.48432878,0.99007934,0.9735617,0.4204584,0.4162699,-0.0041885
8,-0.11206238,-0.09176247,"('unaffectionate', 'affectionate')",-0.1005711,-0.15061188,1.1700151,1.0843174,0.3191272,0.2806477,-0.0384795
9,-0.383948,-0.43751693,"('unaffectionate', 'caring')",0.32558823,0.31485972,1.3713586,1.3436521,0.4376663,0.4069983,-0.030668
10,-0.74611753,-0.9980075,"('unsympathetic', 'sympathetic')",0.2520185,0.2973317,-0.5109392,-0.52556205,-0.3350128,-0.4087459,-0.0737331
11,-0.3039357,-0.3073282,"('unhelpful', 'helpful')",-0.007329762,0.03725007,1.6997505,1.8618438,0.4628284,0.5305885,0.0677601
12,0.46460983,0.3833833,"('unsupportive', 'supportive')",0.98538023,1.0587249,-1.3327056,-1.3481584,0.0390948,0.0313166,-0.0077782
13,0.004424095,-0.22869848,"('impolite', 'polite')",2.0161345,1.9543258,-0.10526048,-0.17131753,0.6384327,0.5181032,-0.1203295
14,-0.010702834,-0.12542734,"('antisocial', 'social')",1.8776987,1.8866955,-0.5212378,-0.5344457,0.448586,0.4089408,-0.0396452
15,0.31353357,0.44666976,"('boring', 'funny')",0.840133,0.6903592,0.35891822,0.3825135,0.5041949,0.5065142,0.0023193
16,-0.53487587,-0.43115044,"('unpopular', 'popular')",-0.93363917,-0.9188272,0.34282804,0.40614605,-0.375229,-0.3146105,0.0606185
17,-1.0692055,-1.0154454,"('nasty', 'nice')",-0.5931745,-0.46435064,-0.4238294,-0.31296986,-0.6954031,-0.5975886,0.0978145
18,0.06506175,0.026484486,"('disagreeable', 'welcoming')",0.10333921,0.08999996,-0.19935435,-0.26750374,-0.0103178,-0.0503398,-0.040022
19,-0.26086098,-0.18507107,"('inhospitable', 'hospitable')",-0.42876783,-0.42165124,0.39412546,0.47001,-0.0985011,-0.0455708,0.0529303
20,-0.8082447,-0.72862023,"('rough', 'thoughtful')",-0.32850635,-0.17951453,1.1365604,1.1093397,-6.35e-05,0.0670683,0.0671318
21,-0.38153276,-0.5122151,"('immoral', 'moral')",1.4707326,1.4742937,-0.5663663,-0.54698294,0.1742778,0.1383652,-0.0359126
22,0.44256485,0.38354802,"('untrustworthy', 'trustworthy')",0.6697866,0.66692716,-0.50931185,-0.58247495,0.2010132,0.1560001,-0.0450131
23,-0.40962553,-0.5690733,"('insincere', 'sincere')",0.26675934,0.37157154,5.738782,5.716446,1.8653053,1.8396481,-0.0256572
24,0.53069705,0.36422193,"('dishonest', 'honest')",1.0184528,0.98422223,0.9599911,0.8911779,0.8363803,0.7465407,-0.0898396
25,0.18588714,0.31878573,"('egoistic', 'altruistic')",0.82265073,0.8550736,1.7769959,1.6740625,0.9285113,0.9493073,0.020796
26,-0.31383568,-0.3346494,"('hardhearted', 'benevolent')",0.84586257,0.76108813,1.4707153,1.3557206,0.6675808,0.5940531,-0.0735277
27,-0.93802977,-0.94408995,"('hardhearted', 'softhearted')",0.3159034,0.36821824,1.6845189,1.4939406,0.3541309,0.306023,-0.0481079
28,-0.4587608,-0.60393304,"('disloyal', 'loyal')",-0.04478114,-0.061873503,0.90975636,0.85952395,0.1354048,0.0645725,-0.0708323
29,0.33597675,0.25729358,"('unfair', 'fair')",-0.41791368,-0.41862804,-0.016176615,-0.14382939,-0.0327045,-0.1017213,-0.0690168
30,0.054518178,-0.08896986,"('intolerant', 'tolerant')",1.276111,1.3199307,0.914967,0.87959003,0.7485321,0.703517,-0.0450151
31,-0.36616218,-0.16194907,"('evil', 'good')",-1.275953,-1.290563,-0.46781465,-0.5460741,-0.7033099,-0.6661954,0.0371145
32,-0.0018209107,-0.15065697,"('unkind', 'kind')",0.6353611,0.5926529,0.8532071,0.67025304,0.4955824,0.3707497,-0.1248327
33,0.091275945,0.022755489,"('wrong', 'right')",-0.12156092,-0.16985703,-0.18935801,-0.28526816,-0.0732143,-0.1441232,-0.0709089
34,0.05183169,0.2266109,"('mean', 'honorable')",0.52311486,0.61821634,6.186204,6.2869587,2.2537168,2.377262,0.1235452
35,0.856262,0.94909877,"('corrupt', 'incorrupt')",-1.6368481,-1.6912452,-0.061161175,-0.19931126,-0.2805824,-0.3138192,-0.0332368
36,-0.7427231,-0.5747364,"('hostile', 'amicable')",-1.0663162,-1.124446,0.33829874,0.13216534,-0.4902469,-0.5223391,-0.0320922
37,0.9246559,0.8481926,"('fake', 'genuine')",0.17776582,0.1960774,0.67139804,0.6433706,0.5912733,0.5625469,-0.0287264
38,0.16485909,0.14197445,"('untruthful', 'truthful')",-0.34361726,-0.30104977,0.06779025,0.15847075,-0.0369893,-0.0002015,0.0367878
39,1.1090785,1.1067538,"('exploitative', 'cooperative')",1.4777408,1.5163597,0.63701475,0.6244816,1.0746113,1.0825318,0.0079205
40,-0.22243498,-0.32177824,"('stingy', 'generous')",0.25974962,0.32378593,-1.1555145,-1.2398335,-0.3727333,-0.4126086,-0.0398753
41,-0.615658,-0.77042997,"('unforgiving', 'forgiving')",0.6745036,0.6551132,0.028060464,-0.10212177,0.0289687,-0.0724795,-0.1014482
42,0.37118495,0.3992157,"('unreliable', 'reliable')",0.4379671,0.5195697,-2.8312824,-2.6874595,-0.6740435,-0.589558,0.0844855
43,-0.3146939,-0.45430824,"('irresponsible', 'responsible')",1.3348175,1.3983946,0.72763485,0.7304051,0.5825861,0.5581638,-0.0244223
44,0.27638176,0.3431219,"('prejudiced', 'unprejudiced')",-0.8570862,-0.77580965,-1.373023,-1.3753693,-0.6512425,-0.6026857,0.0485568
45,-0.29494104,-0.36253697,"('incompetent', 'competent')",0.6311279,0.7772321,-0.1923317,-0.20377797,0.0479517,0.0703057,0.022354
46,0.27955815,0.083194755,"('uncompetitive', 'competitive')",1.2401222,1.3460109,-0.8014678,-0.84544116,0.2394042,0.1945882,-0.044816
47,-0.2279515,-0.23224033,"('stupid', 'smart')",0.8074455,0.79717904,5.5442758,5.5829473,2.0412566,2.0492953,0.0080387
48,-0.73486054,-0.7921803,"('unintelligent', 'intelligent')",0.5232999,0.53909576,0.35677314,0.35581693,0.0484042,0.0342441,-0.0141601
49,-0.56014675,-0.43008867,"('unable', 'able')",-0.31643465,-0.16568935,-0.400119,-0.18240398,-0.4255668,-0.259394,0.1661728
50,-0.05333229,0.060754277,"('clumsy', 'skillful')",-1.3428797,-1.2862313,-0.13085738,-0.063903764,-0.5090231,-0.4297936,0.0792295
51,0.20662957,-0.06248596,"('uneducated', 'educated')",0.4808267,0.40166092,0.38510805,0.2994601,0.3575215,0.2128783,-0.1446432
52,0.057542987,0.015739724,"('irrational', 'rational')",-0.37701848,-0.5876109,0.18231656,0.0881845,-0.0457196,-0.1612289,-0.1155093
53,-0.55492634,-0.44583243,"('uncreative', 'creative')",-0.11840823,-0.058766384,0.87630033,0.8355104,0.0676552,0.1103039,0.0426487
54,0.24333498,0.19745399,"('incapable', 'capable')",0.8213372,0.7666084,1.1867722,1.2347394,0.7504814,0.7329339,-0.0175475
55,0.655424,0.6266582,"('incompetent', 'clever')",1.3342066,1.4041406,-0.015961034,0.02436608,0.6578898,0.685055,0.0271652
56,0.17981464,0.1546156,"('impractical', 'practical')",1.2437689,1.300119,-0.54035133,-0.37716252,0.2944107,0.3591907,0.06478
57,-1.060213,-1.175451,"('unimaginative', 'imaginative')",0.49717286,0.51106787,-2.4726305,-2.4832873,-1.0118903,-1.0492235,-0.0373332
58,-1.075971,-1.1007137,"('undiscriminating', 'discriminating')",-0.04150837,-0.0023948848,-0.018773511,-0.063525185,-0.378751,-0.3888779,-0.0101269
59,0.81688017,0.90692794,"('foolish', 'wise')",-0.48704377,-0.5763897,0.3901187,0.4347682,0.239985,0.2551022,0.0151172
60,-0.22922134,-0.26449955,"('inefficient', 'efficient')",1.8611724,2.0399072,-0.1309621,-0.0037457012,0.5003297,0.590554,0.0902243
61,-0.41559553,-0.5294831,"('illogical', 'logical')",0.80664605,0.69066733,0.47399423,0.30994692,0.2883482,0.1570437,-0.1313045
62,0.28532022,0.31613868,"('incompetent', 'brilliant')",0.9713874,1.1297714,-0.088710606,0.13184182,0.3893324,0.5259173,0.1365849
63,-0.15832956,-0.26488343,"('unperceptive', 'insightful')",0.7926753,0.86257637,1.0704225,1.1449378,0.5682561,0.5808769,0.0126208
64,0.33025998,0.18589488,"('shy', 'confident')",-0.3457271,-0.43251595,-6.7032266,-6.7044406,-2.2395646,-2.3170206,-0.077456
65,-0.18201458,-0.30380672,"('insecure', 'secure')",0.15588796,0.03424541,-0.3008692,-0.25859576,-0.1089986,-0.1760524,-0.0670538
66,0.2349661,0.10210192,"('inactive', 'active')",-0.16706666,-0.28359273,0.954473,0.82959163,0.3407908,0.2160336,-0.1247572
67,0.35538992,0.21883276,"('doubtful', 'determined')",-0.107218206,-0.12803823,-0.56646574,-0.49569258,-0.106098,-0.134966,-0.028868
68,-0.11450656,-0.20921889,"('dependent', 'independent')",-0.3125149,-0.31235215,-0.3584901,-0.36899444,-0.2618372,-0.2968552,-0.035018
69,0.48662338,0.66734195,"('lazy', 'industrious')",-0.38037515,-0.34870446,-0.55054843,-0.57217956,-0.1481001,-0.084514,0.0635861
70,-0.003749393,-0.1126024,"('lethargic', 'energetic')",0.49322078,0.57438266,0.80451673,0.8441677,0.4313294,0.435316,0.0039866
71,0.10772833,0.24523972,"('diffident', 'self-confident')",1.4488386,1.5466446,0.5767978,0.55565727,0.7111216,0.7825139,0.0713923
72,-0.74698746,-0.7499214,"('unambitious', 'ambitious')",-0.55148053,-0.54709476,-0.73226696,-0.6749033,-0.6769117,-0.6573065,0.0196052
73,0.45448217,0.5787929,"('helpless', 'self-reliant')",0.4342699,0.45604953,-2.912154,-2.8201997,-0.6744672,-0.5951191,0.0793481
74,0.32138458,0.30802283,"('undedicated', 'dedicated')",0.5762422,0.7017986,0.0148446765,-0.005382262,0.3041571,0.334813,0.0306559
75,-0.11127418,0.025704421,"('meek', 'impulsive')",-1.2779579,-1.2495749,-0.4483013,-0.3330842,-0.6125112,-0.5189849,0.0935263
76,0.06343282,0.018848507,"('anxious', 'daring')",0.90478045,1.0424188,0.13352998,0.2615132,0.3672477,0.4409269,0.0736792
77,-0.9779763,-0.9620173,"('unmotivated', 'motivated')",-0.12172391,-0.012765884,-1.1605448,-1.0705227,-0.7534149,-0.6817686,0.0716463
78,-0.73148715,-0.65189564,"('nonresilient', 'resilient')",0.61343014,0.7516865,0.29800907,0.36927938,0.059984,0.1563568,0.0963728
79,0.13813533,0.16893385,"('wavering', 'unwavering')",-0.8367283,-0.9420309,0.06608243,0.121861726,-0.2108368,-0.2170784,-0.0062416
80,0.032785926,-0.011466145,"('dominated', 'dominating')",0.31414324,0.34002388,-1.2237532,-1.0986093,-0.2922747,-0.2566839,0.0355908
81,-0.12200359,-0.33790597,"('submissive', 'aggressive')",0.69350344,0.5933991,-1.063936,-0.92485344,-0.1641454,-0.2231201,-0.0589747
82,0.38452396,0.39573258,"('poor', 'rich')",0.4943096,0.5814395,6.099146,6.211177,2.3259932,2.3961163,0.0701231
83,-0.8445107,-0.84591234,"('powerless', 'powerful')",-0.2658052,-0.26824868,-1.463791,-1.4599541,-0.8580356,-0.8580384,-2.8e-06
84,0.23801392,0.12535375,"('inferior', 'superior')",-0.2202865,-0.30114588,0.5938253,0.5902218,0.2038509,0.1381432,-0.0657077
85,0.0040184055,0.10299607,"('insignificant', 'prestigious')",-0.21728264,-0.3176136,0.8620419,0.8401697,0.2162592,0.2085174,-0.0077418
86,-1.034308,-1.2557204,"('uninfluential', 'influential')",0.79132056,0.67518634,0.09038712,-0.06070618,-0.0508668,-0.2137467,-0.1628799
87,0.172802,0.08888035,"('unsuccessful', 'successful')",0.8143853,0.72556984,0.77566886,0.90338045,0.5876187,0.5726102,-0.0150085
88,-0.26227644,-0.30489781,"('low', 'eminent')",-0.48861507,-0.5447883,-0.1976989,-0.18765484,-0.3161968,-0.3457803,-0.0295835
